node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_LAM,foil_shipped_exp_fsu,broadcast,broadcast,M1,year,21.0,USD/GWa
R12_LAM,foil_shipped_exp_mea,broadcast,broadcast,M1,year,24.0,USD/GWa
R12_LAM,foil_shipped_exp_nam,broadcast,broadcast,M1,year,30.0,USD/GWa
R12_LAM,foil_shipped_exp_pao,broadcast,broadcast,M1,year,48.0,USD/GWa
R12_LAM,foil_shipped_exp_pas,broadcast,broadcast,M1,year,45.0,USD/GWa
R12_LAM,foil_shipped_exp_sas,broadcast,broadcast,M1,year,18.0,USD/GWa
R12_LAM,foil_shipped_exp_weu,broadcast,broadcast,M1,year,20.0,USD/GWa
R12_MEA,foil_shipped_exp_afr,broadcast,broadcast,M1,year,44.0,USD/GWa
R12_MEA,foil_shipped_exp_rcpa,broadcast,broadcast,M1,year,43.0,USD/GWa
R12_MEA,foil_shipped_exp_chn,broadcast,broadcast,M1,year,18.0,USD/GWa
R12_MEA,foil_shipped_exp_eeu,broadcast,broadcast,M1,year,37.0,USD/GWa
R12_MEA,foil_shipped_exp_fsu,broadcast,broadcast,M1,year,31.0,USD/GWa
R12_MEA,foil_shipped_exp_lam,broadcast,broadcast,M1,year,85.0,USD/GWa
R12_MEA,foil_shipped_exp_nam,broadcast,broadcast,M1,year,27.0,USD/GWa
R12_MEA,foil_shipped_exp_pao,broadcast,broadcast,M1,year,57.0,USD/GWa
R12_MEA,foil_shipped_exp_pas,broadcast,broadcast,M1,year,28.0,USD/GWa
R12_MEA,foil_shipped_exp_sas,broadcast,broadcast,M1,year,24.0,USD/GWa
R12_MEA,foil_shipped_exp_weu,broadcast,broadcast,M1,year,41.0,USD/GWa
R12_NAM,foil_shipped_exp_afr,broadcast,broadcast,M1,year,27.0,USD/GWa
R12_NAM,foil_shipped_exp_rcpa,broadcast,broadcast,M1,year,16.0,USD/GWa
R12_NAM,foil_shipped_exp_chn,broadcast,broadcast,M1,year,16.0,USD/GWa
R12_NAM,foil_shipped_exp_eeu,broadcast,broadcast,M1,year,16.0,USD/GWa
R12_NAM,foil_shipped_exp_fsu,broadcast,broadcast,M1,year,16.0,USD/GWa
R12_NAM,foil_shipped_exp_lam,broadcast,broadcast,M1,year,15.0,USD/GWa
R12_NAM,foil_shipped_exp_mea,broadcast,broadcast,M1,year,18.0,USD/GWa
R12_NAM,foil_shipped_exp_pao,broadcast,broadcast,M1,year,19.0,USD/GWa
R12_NAM,foil_shipped_exp_pas,broadcast,broadcast,M1,year,15.0,USD/GWa
R12_NAM,foil_shipped_exp_sas,broadcast,broadcast,M1,year,14.0,USD/GWa
R12_NAM,foil_shipped_exp_weu,broadcast,broadcast,M1,year,18.0,USD/GWa
R12_PAO,foil_shipped_exp_afr,broadcast,broadcast,M1,year,139.0,USD/GWa
R12_PAO,foil_shipped_exp_rcpa,broadcast,broadcast,M1,year,141.0,USD/GWa
R12_PAO,foil_shipped_exp_chn,broadcast,broadcast,M1,year,61.0,USD/GWa
R12_PAO,foil_shipped_exp_eeu,broadcast,broadcast,M1,year,162.0,USD/GWa
R12_PAO,foil_shipped_exp_fsu,broadcast,broadcast,M1,year,128.0,USD/GWa
R12_PAO,foil_shipped_exp_lam,broadcast,broadcast,M1,year,119.0,USD/GWa
R12_PAO,foil_shipped_exp_mea,broadcast,broadcast,M1,year,233.0,USD/GWa
R12_PAO,foil_shipped_exp_nam,broadcast,broadcast,M1,year,175.0,USD/GWa
R12_PAO,foil_shipped_exp_pas,broadcast,broadcast,M1,year,76.0,USD/GWa
R12_PAO,foil_shipped_exp_sas,broadcast,broadcast,M1,year,118.0,USD/GWa
R12_PAO,foil_shipped_exp_weu,broadcast,broadcast,M1,year,118.0,USD/GWa
R12_PAS,foil_shipped_exp_afr,broadcast,broadcast,M1,year,52.0,USD/GWa
R12_PAS,foil_shipped_exp_rcpa,broadcast,broadcast,M1,year,37.0,USD/GWa
R12_PAS,foil_shipped_exp_chn,broadcast,broadcast,M1,year,36.0,USD/GWa
R12_PAS,foil_shipped_exp_eeu,broadcast,broadcast,M1,year,97.0,USD/GWa
R12_PAS,foil_shipped_exp_fsu,broadcast,broadcast,M1,year,211.0,USD/GWa
R12_PAS,foil_shipped_exp_lam,broadcast,broadcast,M1,year,90.0,USD/GWa
R12_PAS,foil_shipped_exp_mea,broadcast,broadcast,M1,year,50.0,USD/GWa
R12_PAS,foil_shipped_exp_nam,broadcast,broadcast,M1,year,117.0,USD/GWa
R12_PAS,foil_shipped_exp_pao,broadcast,broadcast,M1,year,45.0,USD/GWa
R12_PAS,foil_shipped_exp_sas,broadcast,broadcast,M1,year,35.0,USD/GWa
R12_PAS,foil_shipped_exp_weu,broadcast,broadcast,M1,year,114.0,USD/GWa
R12_SAS,foil_shipped_exp_afr,broadcast,broadcast,M1,year,72.0,USD/GWa
R12_SAS,foil_shipped_exp_rcpa,broadcast,broadcast,M1,year,126.0,USD/GWa
R12_SAS,foil_shipped_exp_chn,broadcast,broadcast,M1,year,9.0,USD/GWa
R12_SAS,foil_shipped_exp_eeu,broadcast,broadcast,M1,year,157.0,USD/GWa
R12_SAS,foil_shipped_exp_fsu,broadcast,broadcast,M1,year,161.0,USD/GWa
R12_SAS,foil_shipped_exp_lam,broadcast,broadcast,M1,year,119.0,USD/GWa
R12_SAS,foil_shipped_exp_mea,broadcast,broadcast,M1,year,48.0,USD/GWa
R12_SAS,foil_shipped_exp_nam,broadcast,broadcast,M1,year,18.0,USD/GWa
R12_SAS,foil_shipped_exp_pao,broadcast,broadcast,M1,year,72.0,USD/GWa
R12_SAS,foil_shipped_exp_pas,broadcast,broadcast,M1,year,41.0,USD/GWa
R12_SAS,foil_shipped_exp_weu,broadcast,broadcast,M1,year,64.0,USD/GWa
R12_WEU,foil_shipped_exp_afr,broadcast,broadcast,M1,year,42.0,USD/GWa
R12_WEU,foil_shipped_exp_rcpa,broadcast,broadcast,M1,year,175.0,USD/GWa
R12_WEU,foil_shipped_exp_chn,broadcast,broadcast,M1,year,59.0,USD/GWa
R12_WEU,foil_shipped_exp_eeu,broadcast,broadcast,M1,year,44.0,USD/GWa
R12_WEU,foil_shipped_exp_fsu,broadcast,broadcast,M1,year,46.0,USD/GWa
R12_WEU,foil_shipped_exp_lam,broadcast,broadcast,M1,year,52.0,USD/GWa
R12_WEU,foil_shipped_exp_mea,broadcast,broadcast,M1,year,26.0,USD/GWa
R12_WEU,foil_shipped_exp_nam,broadcast,broadcast,M1,year,42.0,USD/GWa
R12_WEU,foil_shipped_exp_pao,broadcast,broadcast,M1,year,50.0,USD/GWa
R12_WEU,foil_shipped_exp_pas,broadcast,broadcast,M1,year,39.0,USD/GWa
R12_WEU,foil_shipped_exp_sas,broadcast,broadcast,M1,year,43.0,USD/GWa
