"code","msg_reg","xval","avgIC"
"ensemble_2p6_2030-2070","EEU",0,1928.18950173068
"ensemble_2p6_2030-2070","EEU",4.6386,1928.18950173068
"ensemble_2p6_2030-2070","EEU",7.0145,3842.25939311545
"ensemble_2p6_2030-2070","EEU",8.4852,6408.17006998063
"ensemble_2p6_2030-2070","EEU",9.5035,9650.04695894566
"ensemble_2p6_2030-2070","EEU",10.2954,14257.2695500767
"ensemble_2p6_2030-2070","EEU",10.9743,20249.9466232584
"ensemble_2p6_2030-2070","EEU",11.0874,29147.3828683177
"ensemble_2p6_2030-2070","EEU",11.3137,38484.7827115248
"ensemble_2p6_2071-2100","EEU",0,1966.63185651926
"ensemble_2p6_2071-2100","EEU",4.6658,1966.63185651926
"ensemble_2p6_2071-2100","EEU",6.9987,3989.68250603197
"ensemble_2p6_2071-2100","EEU",8.554,6836.50916607172
"ensemble_2p6_2071-2100","EEU",9.4427,10480.6447541808
"ensemble_2p6_2071-2100","EEU",10.3315,15835.1059874598
"ensemble_2p6_2071-2100","EEU",10.7758,21764.6004752131
"ensemble_2p6_2071-2100","EEU",10.8869,29345.5355002445
"ensemble_2p6_2071-2100","EEU",11.1091,40079.1115034377
"ensemble_6p0_2030-2070","EEU",0,1904.88245905412
"ensemble_6p0_2030-2070","EEU",4.6098,1904.88245905412
"ensemble_6p0_2030-2070","EEU",6.9147,3659.82905258942
"ensemble_6p0_2030-2070","EEU",8.6434,6234.11824355268
"ensemble_6p0_2030-2070","EEU",9.6806,9441.05227239378
"ensemble_6p0_2030-2070","EEU",10.4873,14074.3363849981
"ensemble_6p0_2030-2070","EEU",11.1788,19712.7051670379
"ensemble_6p0_2030-2070","EEU",11.294,28241.0140014376
"ensemble_6p0_2030-2070","EEU",11.5245,36482.1228532818
"ensemble_6p0_2071-2100","EEU",0,1877.65556287895
"ensemble_6p0_2071-2100","EEU",4.2688,1877.65556287895
"ensemble_6p0_2071-2100","EEU",6.7864,3756.36560583812
"ensemble_6p0_2071-2100","EEU",8.3188,6602.19085155221
"ensemble_6p0_2071-2100","EEU",9.3039,10211.0825747037
"ensemble_6p0_2071-2100","EEU",10.1795,15538.7443741868
"ensemble_6p0_2071-2100","EEU",10.6174,21730.3350475615
"ensemble_6p0_2071-2100","EEU",10.7268,29749.2985398466
"ensemble_6p0_2071-2100","EEU",10.9457,39672.69719348
"ensemble_hist_historical","EEU",0,1923.18357083865
"ensemble_hist_historical","EEU",4.6939,1923.18357083865
"ensemble_hist_historical","EEU",7.327,3952.57688209758
"ensemble_hist_historical","EEU",8.8153,6825.39058618659
"ensemble_hist_historical","EEU",9.7312,10070.0131855591
"ensemble_hist_historical","EEU",10.6471,15016.0464674849
"ensemble_hist_historical","EEU",11.105,20758.1115707372
"ensemble_hist_historical","EEU",11.2195,27895.1502464744
"ensemble_hist_historical","EEU",11.4485,36449.6268839782
"GFDL-ESM2M_2p6_2030-2070","EEU",0,1886.61566778507
"GFDL-ESM2M_2p6_2030-2070","EEU",4.5524,1886.61566778507
"GFDL-ESM2M_2p6_2030-2070","EEU",7.3538,3772.02467576266
"GFDL-ESM2M_2p6_2030-2070","EEU",8.8713,6559.32945511654
"GFDL-ESM2M_2p6_2030-2070","EEU",9.8051,9887.29959098885
"GFDL-ESM2M_2p6_2030-2070","EEU",10.7389,14270.5441260234
"GFDL-ESM2M_2p6_2030-2070","EEU",11.3226,20692.9452105584
"GFDL-ESM2M_2p6_2030-2070","EEU",11.4393,29464.8517168304
"GFDL-ESM2M_2p6_2030-2070","EEU",11.6727,37330.3729448542
"GFDL-ESM2M_2p6_2071-2100","EEU",0,1877.63990285438
"GFDL-ESM2M_2p6_2071-2100","EEU",4.3825,1877.63990285438
"GFDL-ESM2M_2p6_2071-2100","EEU",6.9671,3735.72645614892
"GFDL-ESM2M_2p6_2071-2100","EEU",8.428,6496.61682842484
"GFDL-ESM2M_2p6_2071-2100","EEU",9.4393,9803.08834177697
"GFDL-ESM2M_2p6_2071-2100","EEU",10.4507,15446.3758767464
"GFDL-ESM2M_2p6_2071-2100","EEU",10.9002,21370.984086654
"GFDL-ESM2M_2p6_2071-2100","EEU",11.0125,30225.4499797038
"GFDL-ESM2M_2p6_2071-2100","EEU",11.2373,41206.4681567924
"GFDL-ESM2M_6p0_2030-2070","EEU",0,1918.84228747478
"GFDL-ESM2M_6p0_2030-2070","EEU",4.6827,1918.84228747478
"GFDL-ESM2M_6p0_2030-2070","EEU",7.1954,3841.53225031154
"GFDL-ESM2M_6p0_2030-2070","EEU",8.566,6437.06712456018
"GFDL-ESM2M_6p0_2030-2070","EEU",9.4797,9198.60292512058
"GFDL-ESM2M_6p0_2030-2070","EEU",10.3934,13773.8101366361
"GFDL-ESM2M_6p0_2030-2070","EEU",11.0787,19733.0418167439
"GFDL-ESM2M_6p0_2030-2070","EEU",11.1929,29571.3659106796
"GFDL-ESM2M_6p0_2030-2070","EEU",11.4213,37983.6048357911
"GFDL-ESM2M_6p0_2071-2100","EEU",0,1867.75497203842
"GFDL-ESM2M_6p0_2071-2100","EEU",4.2802,1867.75497203842
"GFDL-ESM2M_6p0_2071-2100","EEU",6.9142,3788.19643256933
"GFDL-ESM2M_6p0_2071-2100","EEU",8.3409,6712.38175831517
"GFDL-ESM2M_6p0_2071-2100","EEU",9.3287,10342.5354200703
"GFDL-ESM2M_6p0_2071-2100","EEU",10.2066,15704.2446712392
"GFDL-ESM2M_6p0_2071-2100","EEU",10.6456,21546.9573783447
"GFDL-ESM2M_6p0_2071-2100","EEU",10.7554,30948.6593476097
"GFDL-ESM2M_6p0_2071-2100","EEU",10.9749,40830.659512358
"GFDL-ESM2M_hist_historical","EEU",0,1946.5018252143
"GFDL-ESM2M_hist_historical","EEU",4.5173,1946.5018252143
"GFDL-ESM2M_hist_historical","EEU",7.0018,3905.31485403145
"GFDL-ESM2M_hist_historical","EEU",8.6958,6839.17898367887
"GFDL-ESM2M_hist_historical","EEU",9.5993,10273.2781863364
"GFDL-ESM2M_hist_historical","EEU",10.3898,14852.9620119112
"GFDL-ESM2M_hist_historical","EEU",10.9545,21057.3271553328
"GFDL-ESM2M_hist_historical","EEU",11.0674,29269.967880213
"GFDL-ESM2M_hist_historical","EEU",11.2933,39005.609987563
"HadGEM2-ES_2p6_2030-2070","EEU",0,1820.29097452067
"HadGEM2-ES_2p6_2030-2070","EEU",4.2958,1820.29097452067
"HadGEM2-ES_2p6_2030-2070","EEU",6.7828,3552.47636274626
"HadGEM2-ES_2p6_2030-2070","EEU",8.4785,6132.7954669619
"HadGEM2-ES_2p6_2030-2070","EEU",9.4959,9484.49543247174
"HadGEM2-ES_2p6_2030-2070","EEU",10.2872,14030.987791181
"HadGEM2-ES_2p6_2030-2070","EEU",10.9655,19654.0677427711
"HadGEM2-ES_2p6_2030-2070","EEU",11.0785,28499.630262802
"HadGEM2-ES_2p6_2030-2070","EEU",11.3046,37689.7178544961
"HadGEM2-ES_2p6_2071-2100","EEU",0,2004.99737773879
"HadGEM2-ES_2p6_2071-2100","EEU",4.6208,2004.99737773879
"HadGEM2-ES_2p6_2071-2100","EEU",6.6162,4124.69446544657
"HadGEM2-ES_2p6_2071-2100","EEU",8.0865,6914.93175875009
