"code","msg_reg","xval","avgIC"
"ensemble_2p6_2030-2070","LAM",0,861.410723504451
"ensemble_2p6_2030-2070","LAM",137.3689,861.410723504451
"ensemble_2p6_2030-2070","LAM",215.4194,1963.96260512413
"ensemble_2p6_2030-2070","LAM",256.0057,3977.34035614572
"ensemble_2p6_2030-2070","LAM",268.4938,6356.8825121256
"ensemble_2p6_2030-2070","LAM",280.9818,8113.1896578606
"ensemble_2p6_2030-2070","LAM",293.4699,11150.9612398682
"ensemble_2p6_2030-2070","LAM",305.958,17341.7552475177
"ensemble_2p6_2030-2070","LAM",312.202,148276.73160376
"ensemble_2p6_2071-2100","LAM",0,857.751657933783
"ensemble_2p6_2071-2100","LAM",137.1755,857.751657933783
"ensemble_2p6_2071-2100","LAM",208.8809,1882.5258212727
"ensemble_2p6_2071-2100","LAM",261.8806,4135.50938389838
"ensemble_2p6_2071-2100","LAM",277.4687,7633.58619547097
"ensemble_2p6_2071-2100","LAM",293.0568,10624.8550602805
"ensemble_2p6_2071-2100","LAM",302.4097,15683.5049820568
"ensemble_2p6_2071-2100","LAM",305.5273,20235.7697832858
"ensemble_2p6_2071-2100","LAM",311.7626,86871.4417977665
"ensemble_6p0_2030-2070","LAM",0,852.502234455854
"ensemble_6p0_2030-2070","LAM",136.8268,852.502234455854
"ensemble_6p0_2030-2070","LAM",208.3499,1895.63861291233
"ensemble_6p0_2030-2070","LAM",236.3372,3335.65745907004
"ensemble_6p0_2030-2070","LAM",264.3245,5168.81903593892
"ensemble_6p0_2030-2070","LAM",286.0924,8586.38719852208
"ensemble_6p0_2030-2070","LAM",298.5312,13451.4368297146
"ensemble_6p0_2030-2070","LAM",304.7506,17912.9128897381
"ensemble_6p0_2030-2070","LAM",310.97,73004.4411804698
"ensemble_6p0_2071-2100","LAM",0,839.683764667088
"ensemble_6p0_2071-2100","LAM",140.23,839.683764667088
"ensemble_6p0_2071-2100","LAM",216.7191,1894.83940391852
"ensemble_6p0_2071-2100","LAM",251.7766,3597.9514165604
"ensemble_6p0_2071-2100","LAM",274.0859,5625.45034831884
"ensemble_6p0_2071-2100","LAM",299.5822,9250.02575379276
"ensemble_6p0_2071-2100","LAM",305.9563,14331.6391160477
"ensemble_6p0_2071-2100","LAM",312.3304,19966.8228226211
"ensemble_6p0_2071-2100","LAM",318.7045,71982.122668193
"ensemble_hist_historical","LAM",0,867.745665200582
"ensemble_hist_historical","LAM",140.9096,867.745665200582
"ensemble_hist_historical","LAM",212.9301,1912.59436839923
"ensemble_hist_historical","LAM",266.1627,4324.13319049165
"ensemble_hist_historical","LAM",288.0819,8617.70077198423
"ensemble_hist_historical","LAM",297.4759,12900.7219082172
"ensemble_hist_historical","LAM",303.7386,16584.5380524737
"ensemble_hist_historical","LAM",306.8699,21804.883045283
"ensemble_hist_historical","LAM",313.1325,55853.8148329404
"GFDL-ESM2M_2p6_2030-2070","LAM",0,838.493074029691
"GFDL-ESM2M_2p6_2030-2070","LAM",139.3376,838.493074029691
"GFDL-ESM2M_2p6_2030-2070","LAM",221.6734,1923.32566549099
"GFDL-ESM2M_2p6_2030-2070","LAM",259.6745,3983.88529630242
"GFDL-ESM2M_2p6_2030-2070","LAM",281.8419,6297.0576697439
"GFDL-ESM2M_2p6_2030-2070","LAM",297.6757,10542.1866494442
