"code","msg_reg","xval","avgIC"
"ensemble_2p6_2030-2070","SAS",0,713.170408035555
"ensemble_2p6_2030-2070","SAS",50.0939,713.170408035555
"ensemble_2p6_2030-2070","SAS",76.8883,1515.22614576082
"ensemble_2p6_2030-2070","SAS",89.703,2316.38684915516
"ensemble_2p6_2030-2070","SAS",100.1878,3546.43580653909
"ensemble_2p6_2030-2070","SAS",107.1776,5374.63562848214
"ensemble_2p6_2030-2070","SAS",110.6725,7841.80989055956
"ensemble_2p6_2030-2070","SAS",114.1674,11585.9684553971
"ensemble_2p6_2030-2070","SAS",116.4974,53762.9219385507
"ensemble_2p6_2071-2100","SAS",0,917.578758727262
"ensemble_2p6_2071-2100","SAS",73.9866,917.578758727262
"ensemble_2p6_2071-2100","SAS",91.8866,2226.75999834259
"ensemble_2p6_2071-2100","SAS",101.4332,3427.11815216928
"ensemble_2p6_2071-2100","SAS",107.3999,4906.334754632
"ensemble_2p6_2071-2100","SAS",112.1732,6697.98133342212
"ensemble_2p6_2071-2100","SAS",114.5599,9134.45419122737
"ensemble_2p6_2071-2100","SAS",116.9465,11946.3554054722
"ensemble_2p6_2071-2100","SAS",119.3332,51833.9526214018
"ensemble_6p0_2030-2070","SAS",0,742.969783511036
"ensemble_6p0_2030-2070","SAS",51.4815,742.969783511036
"ensemble_6p0_2030-2070","SAS",72.0741,1497.02605325622
"ensemble_6p0_2030-2070","SAS",86.9466,2235.92050833815
"ensemble_6p0_2030-2070","SAS",98.3869,3430.73917310646
"ensemble_6p0_2030-2070","SAS",107.5392,6069.80786070564
"ensemble_6p0_2030-2070","SAS",109.8273,8906.97030629112
"ensemble_6p0_2030-2070","SAS",112.1153,12240.8499940274
"ensemble_6p0_2030-2070","SAS",114.4034,61190.7712873813
"ensemble_6p0_2071-2100","SAS",0,730.588735468855
"ensemble_6p0_2071-2100","SAS",52.5643,730.588735468855
"ensemble_6p0_2071-2100","SAS",80.0411,1567.5941770531
"ensemble_6p0_2071-2100","SAS",94.3769,2528.60732012853
"ensemble_6p0_2071-2100","SAS",103.934,3795.47782433765
"ensemble_6p0_2071-2100","SAS",112.2965,5910.41841081594
"ensemble_6p0_2071-2100","SAS",115.8805,9512.6301819205
"ensemble_6p0_2071-2100","SAS",117.0751,12887.6707475188
"ensemble_6p0_2071-2100","SAS",119.4644,66935.1754737613
"ensemble_hist_historical","SAS",0,746.87572577715
"ensemble_hist_historical","SAS",54.7734,746.87572577715
"ensemble_hist_historical","SAS",76.4545,1593.84215480668
"ensemble_hist_historical","SAS",89.0067,2392.31397602633
"ensemble_hist_historical","SAS",100.4179,3806.49098543281
"ensemble_hist_historical","SAS",104.9823,5703.64055714544
"ensemble_hist_historical","SAS",108.4057,8162.28622311026
"ensemble_hist_historical","SAS",111.829,11755.9945952844
"ensemble_hist_historical","SAS",114.1112,59658.4510707459
"GFDL-ESM2M_2p6_2030-2070","SAS",0,701.501647677453
"GFDL-ESM2M_2p6_2030-2070","SAS",53.7718,701.501647677453
"GFDL-ESM2M_2p6_2030-2070","SAS",77.6703,1472.08803725965
"GFDL-ESM2M_2p6_2030-2070","SAS",88.4247,2074.59238277396
"GFDL-ESM2M_2p6_2030-2070","SAS",100.374,3194.73420516226
"GFDL-ESM2M_2p6_2030-2070","SAS",111.1283,5075.35283774936
"GFDL-ESM2M_2p6_2030-2070","SAS",113.5182,8205.27749059252
"GFDL-ESM2M_2p6_2030-2070","SAS",117.103,11415.3454078749
"GFDL-ESM2M_2p6_2030-2070","SAS",119.4928,60260.070713238
"GFDL-ESM2M_2p6_2071-2100","SAS",0,713.594590610119
"GFDL-ESM2M_2p6_2071-2100","SAS",57.1866,713.594590610119
"GFDL-ESM2M_2p6_2071-2100","SAS",82.7381,1534.06896387107
"GFDL-ESM2M_2p6_2071-2100","SAS",103.4226,2896.58985308872
"GFDL-ESM2M_2p6_2071-2100","SAS",108.2895,4678.72100374431
"GFDL-ESM2M_2p6_2071-2100","SAS",114.3732,6187.07499513987
"GFDL-ESM2M_2p6_2071-2100","SAS",118.0234,8968.22595652496
"GFDL-ESM2M_2p6_2071-2100","SAS",119.2402,12420.6873768797
"GFDL-ESM2M_2p6_2071-2100","SAS",121.6736,57192.0461044424
"GFDL-ESM2M_6p0_2030-2070","SAS",0,733.812935053781
"GFDL-ESM2M_6p0_2030-2070","SAS",56.5517,733.812935053781
"GFDL-ESM2M_6p0_2030-2070","SAS",83.0228,1591.09496732935
"GFDL-ESM2M_6p0_2030-2070","SAS",102.2744,2889.7917316834
"GFDL-ESM2M_6p0_2030-2070","SAS",110.697,4814.42832699526
"GFDL-ESM2M_6p0_2030-2070","SAS",113.1035,7119.44175078426
"GFDL-ESM2M_6p0_2030-2070","SAS",116.7132,9071.55852731638
"GFDL-ESM2M_6p0_2030-2070","SAS",117.9164,13087.5359377182
"GFDL-ESM2M_6p0_2030-2070","SAS",120.3228,55393.1436402367
"GFDL-ESM2M_6p0_2071-2100","SAS",0,772.762752382121
"GFDL-ESM2M_6p0_2071-2100","SAS",51.736,772.762752382121
"GFDL-ESM2M_6p0_2071-2100","SAS",75.9528,1698.53983996709
"GFDL-ESM2M_6p0_2071-2100","SAS",86.9605,2547.34123035761
"GFDL-ESM2M_6p0_2071-2100","SAS",96.8674,3863.97063310549
"GFDL-ESM2M_6p0_2071-2100","SAS",103.472,6273.40123187655
"GFDL-ESM2M_6p0_2071-2100","SAS",105.6735,9339.71192326463
"GFDL-ESM2M_6p0_2071-2100","SAS",107.875,12290.4350431383
"GFDL-ESM2M_6p0_2071-2100","SAS",110.0766,65670.3446851223
"GFDL-ESM2M_hist_historical","SAS",0,622.207057094016
"GFDL-ESM2M_hist_historical","SAS",44.6073,622.207057094016
"GFDL-ESM2M_hist_historical","SAS",71.8673,1156.49085219218
"GFDL-ESM2M_hist_historical","SAS",94.1709,1942.02556143194
"GFDL-ESM2M_hist_historical","SAS",104.0836,3267.23197983925
"GFDL-ESM2M_hist_historical","SAS",112.7573,4767.42562880429
"GFDL-ESM2M_hist_historical","SAS",117.7136,7326.01000351261
"GFDL-ESM2M_hist_historical","SAS",121.4309,11327.5328015535
"GFDL-ESM2M_hist_historical","SAS",123.9091,55122.1966038893
"HadGEM2-ES_2p6_2030-2070","SAS",0,659.916783818436
"HadGEM2-ES_2p6_2030-2070","SAS",39.2607,659.916783818436
"HadGEM2-ES_2p6_2030-2070","SAS",68.4257,1309.64991502701
"HadGEM2-ES_2p6_2030-2070","SAS",86.3735,2240.7724217679
"HadGEM2-ES_2p6_2030-2070","SAS",96.4691,3665.28751463886
"HadGEM2-ES_2p6_2030-2070","SAS",102.0777,5186.72483908325
"HadGEM2-ES_2p6_2030-2070","SAS",106.5647,7593.12511539736
"HadGEM2-ES_2p6_2030-2070","SAS",109.9299,12214.4355650303
"HadGEM2-ES_2p6_2030-2070","SAS",112.1733,52106.3816916081
"HadGEM2-ES_2p6_2071-2100","SAS",0,723.411005040179
"HadGEM2-ES_2p6_2071-2100","SAS",55.8667,723.411005040179
"HadGEM2-ES_2p6_2071-2100","SAS",82.017,1618.43250390088
"HadGEM2-ES_2p6_2071-2100","SAS",91.5262,2383.8414968266
"HadGEM2-ES_2p6_2071-2100","SAS",103.4127,3502.72000426045
"HadGEM2-ES_2p6_2071-2100","SAS",111.7333,5886.79329916466
"HadGEM2-ES_2p6_2071-2100","SAS",114.1106,9512.04536890179
"HadGEM2-ES_2p6_2071-2100","SAS",116.4879,12449.5111014298
"HadGEM2-ES_2p6_2071-2100","SAS",118.8652,41908.2755445096
"HadGEM2-ES_6p0_2030-2070","SAS",0,767.769065203662
"HadGEM2-ES_6p0_2030-2070","SAS",52.5365,767.769065203662
"HadGEM2-ES_6p0_2030-2070","SAS",77.7102,1732.75849796607
"HadGEM2-ES_6p0_2030-2070","SAS",94.1278,3262.68499224727
"HadGEM2-ES_6p0_2030-2070","SAS",98.5059,5452.57398554429
"HadGEM2-ES_6p0_2030-2070","SAS",102.8839,7159.72452874253
"HadGEM2-ES_6p0_2030-2070","SAS",106.1674,9292.96690577188
"HadGEM2-ES_6p0_2030-2070","SAS",107.2619,12763.2070592738
"HadGEM2-ES_6p0_2030-2070","SAS",109.4509,70542.2012244363
"HadGEM2-ES_6p0_2071-2100","SAS",0,716.535998329954
"HadGEM2-ES_6p0_2071-2100","SAS",54.3712,716.535998329954
"HadGEM2-ES_6p0_2071-2100","SAS",83.3692,1574.12377320997
"HadGEM2-ES_6p0_2071-2100","SAS",93.0352,2403.01115895748
"HadGEM2-ES_6p0_2071-2100","SAS",103.9094,3525.04949780012
"HadGEM2-ES_6p0_2071-2100","SAS",112.3672,5482.73786437174
"HadGEM2-ES_6p0_2071-2100","SAS",115.9919,8293.83108359805
"HadGEM2-ES_6p0_2071-2100","SAS",118.4084,10338.7036674595
"HadGEM2-ES_6p0_2071-2100","SAS",120.8249,113075.488269394
"HadGEM2-ES_hist_historical","SAS",0,794.601958323951
"HadGEM2-ES_hist_historical","SAS",56.2876,794.601958323951
"HadGEM2-ES_hist_historical","SAS",81.6722,1859.73070795933
"HadGEM2-ES_hist_historical","SAS",91.6053,3128.73276829898
"HadGEM2-ES_hist_historical","SAS",98.2274,4428.37505662556
"HadGEM2-ES_hist_historical","SAS",103.7458,6476.41029213204
"HadGEM2-ES_hist_historical","SAS",107.0569,10301.2845099671
"HadGEM2-ES_hist_historical","SAS",108.1605,13650.9795575551
"HadGEM2-ES_hist_historical","SAS",110.3679,49140.5230339331
"IPSL-CM5A-LR_2p6_2030-2070","SAS",0,916.3382679926
"IPSL-CM5A-LR_2p6_2030-2070","SAS",68.6319,916.3382679926
"IPSL-CM5A-LR_2p6_2030-2070","SAS",88.0776,2187.18326143605
"IPSL-CM5A-LR_2p6_2030-2070","SAS",98.3724,3397.15336906592
"IPSL-CM5A-LR_2p6_2030-2070","SAS",105.2356,5536.94691310149
"IPSL-CM5A-LR_2p6_2030-2070","SAS",107.5234,8041.77345797473
"IPSL-CM5A-LR_2p6_2030-2070","SAS",110.955,10006.5203359436
"IPSL-CM5A-LR_2p6_2030-2070","SAS",112.0988,14579.0611674456
"IPSL-CM5A-LR_2p6_2030-2070","SAS",114.3866,54061.113895233
"IPSL-CM5A-LR_2p6_2071-2100","SAS",0,899.38571473136
"IPSL-CM5A-LR_2p6_2071-2100","SAS",67.9659,899.38571473136
"IPSL-CM5A-LR_2p6_2071-2100","SAS",86.3974,2139.79587250231
"IPSL-CM5A-LR_2p6_2071-2100","SAS",96.7651,3307.26639080168
"IPSL-CM5A-LR_2p6_2071-2100","SAS",103.6769,5101.48808244245
"IPSL-CM5A-LR_2p6_2071-2100","SAS",109.4367,7610.5060041259
"IPSL-CM5A-LR_2p6_2071-2100","SAS",111.7406,11126.5727350856
"IPSL-CM5A-LR_2p6_2071-2100","SAS",112.8926,14477.8397920341
"IPSL-CM5A-LR_2p6_2071-2100","SAS",115.1965,58374.319820684
"IPSL-CM5A-LR_6p0_2030-2070","SAS",0,882.873604303128
"IPSL-CM5A-LR_6p0_2030-2070","SAS",57.6263,882.873604303128
"IPSL-CM5A-LR_6p0_2030-2070","SAS",74.3904,1954.29979906171
"IPSL-CM5A-LR_6p0_2030-2070","SAS",88.0111,2942.6813047928
"IPSL-CM5A-LR_6p0_2030-2070","SAS",95.3454,5283.17340662291
"IPSL-CM5A-LR_6p0_2030-2070","SAS",99.5364,7906.82060924137
"IPSL-CM5A-LR_6p0_2030-2070","SAS",100.5842,10605.846912118
"IPSL-CM5A-LR_6p0_2030-2070","SAS",102.6797,13549.8114748538
"IPSL-CM5A-LR_6p0_2030-2070","SAS",104.7752,55355.7171195853
"IPSL-CM5A-LR_6p0_2071-2100","SAS",0,762.280610084942
"IPSL-CM5A-LR_6p0_2071-2100","SAS",47.7384,762.280610084942
"IPSL-CM5A-LR_6p0_2071-2100","SAS",71.0525,1556.87840021895
"IPSL-CM5A-LR_6p0_2071-2100","SAS",88.8156,2671.69248307092
"IPSL-CM5A-LR_6p0_2071-2100","SAS",96.587,4186.47641986374
"IPSL-CM5A-LR_6p0_2071-2100","SAS",104.3584,6010.10246800095
"IPSL-CM5A-LR_6p0_2071-2100","SAS",107.6889,9679.2219127533
"IPSL-CM5A-LR_6p0_2071-2100","SAS",108.7991,16675.0758975496
"IPSL-CM5A-LR_6p0_2071-2100","SAS",111.0195,53404.0986252061
"IPSL-CM5A-LR_hist_historical","SAS",0,627.215366288238
"IPSL-CM5A-LR_hist_historical","SAS",37.8531,627.215366288238
"IPSL-CM5A-LR_hist_historical","SAS",71.2529,1293.5841151504
"IPSL-CM5A-LR_hist_historical","SAS",86.8395,2348.8089012957
"IPSL-CM5A-LR_hist_historical","SAS",97.9728,3820.35633063467
"IPSL-CM5A-LR_hist_historical","SAS",103.5394,6259.84140388451
"IPSL-CM5A-LR_hist_historical","SAS",107.9927,9923.54091620862
"IPSL-CM5A-LR_hist_historical","SAS",109.1061,14716.9392156774
"IPSL-CM5A-LR_hist_historical","SAS",111.3327,71226.9250022498
"MIROC5_2p6_2030-2070","SAS",0,703.43893851515
"MIROC5_2p6_2030-2070","SAS",51.5729,703.43893851515
"MIROC5_2p6_2030-2070","SAS",81.5571,1542.16332547407
"MIROC5_2p6_2030-2070","SAS",94.7501,2452.65089704357
"MIROC5_2p6_2030-2070","SAS",104.3451,3718.79225592886
"MIROC5_2p6_2030-2070","SAS",109.1425,5397.46158887528
"MIROC5_2p6_2030-2070","SAS",115.1394,7397.41891162808
"MIROC5_2p6_2030-2070","SAS",117.5381,12085.7624433717
"MIROC5_2p6_2030-2070","SAS",119.9369,47894.528516892
"MIROC5_2p6_2071-2100","SAS",0,635.964049147383
"MIROC5_2p6_2071-2100","SAS",42.5591,635.964049147383
"MIROC5_2p6_2071-2100","SAS",70.5265,1206.46308317307
"MIROC5_2p6_2071-2100","SAS",93.63,2100.43671396248
"MIROC5_2p6_2071-2100","SAS",103.3578,3426.02884237055
"MIROC5_2p6_2071-2100","SAS",110.6537,4880.17906325384
"MIROC5_2p6_2071-2100","SAS",115.5176,7129.46241825062
"MIROC5_2p6_2071-2100","SAS",119.1655,10831.0251852264
"MIROC5_2p6_2071-2100","SAS",121.5974,48525.7773570633
"MIROC5_6p0_2030-2070","SAS",0,680.392196429373
"MIROC5_6p0_2030-2070","SAS",49.2259,680.392196429373
"MIROC5_6p0_2030-2070","SAS",75.0694,1342.8917742176
"MIROC5_6p0_2030-2070","SAS",93.5291,2140.33240593662
"MIROC5_6p0_2030-2070","SAS",105.8356,3258.84281341969
"MIROC5_6p0_2030-2070","SAS",115.6808,6107.25333288708
"MIROC5_6p0_2030-2070","SAS",119.3727,9343.16964233327
"MIROC5_6p0_2030-2070","SAS",120.6033,13356.3645737565
"MIROC5_6p0_2030-2070","SAS",123.0646,64171.9917210807
"MIROC5_6p0_2071-2100","SAS",0,711.620867605393
"MIROC5_6p0_2071-2100","SAS",65.2496,711.620867605393
"MIROC5_6p0_2071-2100","SAS",91.0775,1525.47600452264
"MIROC5_6p0_2071-2100","SAS",111.468,2536.21184234348
"MIROC5_6p0_2071-2100","SAS",119.6242,3772.83040824764
"MIROC5_6p0_2071-2100","SAS",125.0616,5182.15735724434
"MIROC5_6p0_2071-2100","SAS",127.7804,6992.43456913581
"MIROC5_6p0_2071-2100","SAS",133.2178,9483.12764472823
"MIROC5_6p0_2071-2100","SAS",135.9366,29453.2082997899
"MIROC5_hist_historical","SAS",0,711.376688417432
"MIROC5_hist_historical","SAS",48.7675,711.376688417432
"MIROC5_hist_historical","SAS",70.9345,1476.80335235651
"MIROC5_hist_historical","SAS",86.4514,2319.83911753095
"MIROC5_hist_historical","SAS",98.6433,3793.0875947113
"MIROC5_hist_historical","SAS",101.9683,5746.23070470468
"MIROC5_hist_historical","SAS",106.4018,8465.2424412356
"MIROC5_hist_historical","SAS",108.6185,13541.8737042923
"MIROC5_hist_historical","SAS",110.8352,63050.0920149781
