"avgLF","xval","code","msg_reg","commodity","x.interval"
0.551345262871398,0,"ensemble_2p6_2030-2070","CPA","hydro_cNA",NA
0.551345262871398,14.9338,"ensemble_2p6_2030-2070","CPA","hydro_c1",14.9338
0.514519901795568,44.8014,"ensemble_2p6_2030-2070","CPA","hydro_c1",29.8676
0.492020444548903,52.2683,"ensemble_2p6_2030-2070","CPA","hydro_c1",7.4669
0.471563037656614,69.0689,"ensemble_2p6_2030-2070","CPA","hydro_c1",16.8006
0.555876700391846,74.669,"ensemble_2p6_2030-2070","CPA","hydro_c2",5.6001
0.535804323236182,78.4025,"ensemble_2p6_2030-2070","CPA","hydro_c2",3.73350000000001
0.513564395910811,110.1368,"ensemble_2p6_2030-2070","CPA","hydro_c2",31.7343
0.4932267613135,140.0044,"ensemble_2p6_2030-2070","CPA","hydro_c2",29.8676
0.599474308888999,143.7379,"ensemble_2p6_2030-2070","CPA","hydro_c3",3.73349999999999
0.567573489592575,149.3381,"ensemble_2p6_2030-2070","CPA","hydro_c3",5.6002
0.530994558950619,160.5384,"ensemble_2p6_2030-2070","CPA","hydro_c3",11.2003
0.500202475119667,162.4052,"ensemble_2p6_2030-2070","CPA","hydro_c3",1.86680000000001
0.56645830210283,166.1386,"ensemble_2p6_2030-2070","CPA","hydro_c4",3.73339999999999
0.550863205423775,168.0053,"ensemble_2p6_2030-2070","CPA","hydro_c4",1.86670000000001
0.492596359182223,169.8721,"ensemble_2p6_2030-2070","CPA","hydro_c4",1.86679999999998
0.487004269259164,171.7388,"ensemble_2p6_2030-2070","CPA","hydro_c4",1.86670000000001
0.590642144359233,173.6055,"ensemble_2p6_2030-2070","CPA","hydro_c5",1.86670000000001
0.525036216855236,175.4722,"ensemble_2p6_2030-2070","CPA","hydro_c5",1.86669999999998
0.504662712402682,177.339,"ensemble_2p6_2030-2070","CPA","hydro_c5",1.86680000000001
0.559650705909117,179.2057,"ensemble_2p6_2030-2070","CPA","hydro_c6",1.86670000000001
0.510790058633872,181.0724,"ensemble_2p6_2030-2070","CPA","hydro_c6",1.86669999999998
0.584192444578644,182.9391,"ensemble_2p6_2030-2070","CPA","hydro_c7",1.86670000000001
0.568557368663685,186.6726,"ensemble_2p6_2030-2070","CPA","hydro_c8",3.73349999999999
0.550148711101415,0,"ensemble_2p6_2071-2100","CPA","hydro_cNA",NA
0.550148711101415,9.1117,"ensemble_2p6_2071-2100","CPA","hydro_c1",9.1117
0.523042676771595,16.401,"ensemble_2p6_2071-2100","CPA","hydro_c1",7.2893
0.501174151565868,45.5585,"ensemble_2p6_2071-2100","CPA","hydro_c1",29.1575
0.475056186804675,65.6042,"ensemble_2p6_2071-2100","CPA","hydro_c1",20.0457
0.567513076087641,69.2488,"ensemble_2p6_2071-2100","CPA","hydro_c2",3.6446
0.524684643542476,82.0052,"ensemble_2p6_2071-2100","CPA","hydro_c2",12.7564
0.509552837353416,109.3403,"ensemble_2p6_2071-2100","CPA","hydro_c2",27.3351
0.473841939775768,136.6754,"ensemble_2p6_2071-2100","CPA","hydro_c2",27.3351
0.633279126019683,138.4977,"ensemble_2p6_2071-2100","CPA","hydro_c3",1.82230000000001
0.578506838966925,147.6094,"ensemble_2p6_2071-2100","CPA","hydro_c3",9.11169999999998
0.539999650430308,151.2541,"ensemble_2p6_2071-2100","CPA","hydro_c3",3.6447
0.512472482114343,158.5434,"ensemble_2p6_2071-2100","CPA","hydro_c3",7.2893
0.582616130411858,160.3658,"ensemble_2p6_2071-2100","CPA","hydro_c4",1.82240000000002
0.571062882107417,164.0104,"ensemble_2p6_2071-2100","CPA","hydro_c4",3.6446
0.566429392108116,165.8328,"ensemble_2p6_2071-2100","CPA","hydro_c4",1.82239999999999
0.507326041947668,167.6551,"ensemble_2p6_2071-2100","CPA","hydro_c4",1.82230000000001
0.597738821927366,169.4774,"ensemble_2p6_2071-2100","CPA","hydro_c5",1.82229999999998
