"avgLF","xval","code","msg_reg","commodity","x.interval"
0.668333927996009,0,"ensemble_2p6_2030-2070","FSU","hydro_cNA",NA
0.668333927996009,1.232,"ensemble_2p6_2030-2070","FSU","hydro_c1",1.232
0.632671076897731,4.3118,"ensemble_2p6_2030-2070","FSU","hydro_c1",3.0798
0.609854044314481,5.5438,"ensemble_2p6_2030-2070","FSU","hydro_c1",1.232
0.57485561530609,5.8518,"ensemble_2p6_2030-2070","FSU","hydro_c1",0.308
0.65617932359255,7.0837,"ensemble_2p6_2030-2070","FSU","hydro_c2",1.2319
0.626413146940538,8.6237,"ensemble_2p6_2030-2070","FSU","hydro_c2",1.54
0.61441546380437,9.2397,"ensemble_2p6_2030-2070","FSU","hydro_c2",0.616
0.599765373900892,9.8556,"ensemble_2p6_2030-2070","FSU","hydro_c2",0.615900000000002
0.659423966700495,11.0876,"ensemble_2p6_2030-2070","FSU","hydro_c3",1.232
0.633159626516459,12.9355,"ensemble_2p6_2030-2070","FSU","hydro_c3",1.8479
0.611783052860405,16.3234,"ensemble_2p6_2030-2070","FSU","hydro_c3",3.3879
0.598430955021529,18.1713,"ensemble_2p6_2030-2070","FSU","hydro_c3",1.8479
0.695758308336769,22.7911,"ensemble_2p6_2030-2070","FSU","hydro_c4",4.6198
0.644876415467089,23.7151,"ensemble_2p6_2030-2070","FSU","hydro_c4",0.923999999999999
0.621262135835229,25.2551,"ensemble_2p6_2030-2070","FSU","hydro_c4",1.54
0.588853598003582,25.871,"ensemble_2p6_2030-2070","FSU","hydro_c4",0.6159
0.683593032161219,26.179,"ensemble_2p6_2030-2070","FSU","hydro_c5",0.308
0.662471947588686,27.103,"ensemble_2p6_2030-2070","FSU","hydro_c5",0.924000000000003
0.623625753082269,28.3349,"ensemble_2p6_2030-2070","FSU","hydro_c5",1.2319
0.579291112919646,28.9509,"ensemble_2p6_2030-2070","FSU","hydro_c5",0.616
0.637493841941848,29.2589,"ensemble_2p6_2030-2070","FSU","hydro_c6",0.308
0.598222766654658,29.5669,"ensemble_2p6_2030-2070","FSU","hydro_c6",0.308
0.597472172734437,29.8749,"ensemble_2p6_2030-2070","FSU","hydro_c6",0.308
0.631042335088638,30.1829,"ensemble_2p6_2030-2070","FSU","hydro_c7",0.308
0.656209075711507,30.7988,"ensemble_2p6_2030-2070","FSU","hydro_c8",0.6159
0.678039676515285,0,"ensemble_2p6_2071-2100","FSU","hydro_cNA",NA
