"avgLF","xval","code","msg_reg","commodity","x.interval"
0.714578398568361,0,"ensemble_2p6_2030-2070","PAS","hydro_cNA",NA
0.714578398568361,6.067,"ensemble_2p6_2030-2070","PAS","hydro_c1",6.067
0.692251709034705,18.201,"ensemble_2p6_2030-2070","PAS","hydro_c1",12.134
0.676048465969884,31.8518,"ensemble_2p6_2030-2070","PAS","hydro_c1",13.6508
0.652261441109717,37.9188,"ensemble_2p6_2030-2070","PAS","hydro_c1",6.067
0.717461994809338,43.9858,"ensemble_2p6_2030-2070","PAS","hydro_c2",6.067
0.707383447717704,48.536,"ensemble_2p6_2030-2070","PAS","hydro_c2",4.5502
0.68779676151439,56.1198,"ensemble_2p6_2030-2070","PAS","hydro_c2",7.5838
0.668113222479625,62.1868,"ensemble_2p6_2030-2070","PAS","hydro_c2",6.067
0.704337437186632,69.7705,"ensemble_2p6_2030-2070","PAS","hydro_c3",7.5837
0.68662661828703,78.871,"ensemble_2p6_2030-2070","PAS","hydro_c3",9.1005
0.670997021080559,91.005,"ensemble_2p6_2030-2070","PAS","hydro_c3",12.134
0.647548840545597,97.072,"ensemble_2p6_2030-2070","PAS","hydro_c3",6.06700000000001
0.701978406626251,106.1725,"ensemble_2p6_2030-2070","PAS","hydro_c4",9.1005
0.688108328351311,112.2395,"ensemble_2p6_2030-2070","PAS","hydro_c4",6.06700000000001
0.665452436847756,118.3065,"ensemble_2p6_2030-2070","PAS","hydro_c4",6.06699999999999
0.642389534485299,121.34,"ensemble_2p6_2030-2070","PAS","hydro_c4",3.0335
0.720870014723915,122.8568,"ensemble_2p6_2030-2070","PAS","hydro_c5",1.5168
0.689307840369115,127.407,"ensemble_2p6_2030-2070","PAS","hydro_c5",4.55019999999999
0.674507254052865,131.9573,"ensemble_2p6_2030-2070","PAS","hydro_c5",4.55030000000001
0.638329798591491,134.9908,"ensemble_2p6_2030-2070","PAS","hydro_c5",3.0335
0.707908048581373,136.5075,"ensemble_2p6_2030-2070","PAS","hydro_c6",1.51669999999999
0.695835694714767,138.0243,"ensemble_2p6_2030-2070","PAS","hydro_c6",1.51680000000002
0.690540703033615,141.0578,"ensemble_2p6_2030-2070","PAS","hydro_c6",3.03349999999998
0.674360249577357,144.0913,"ensemble_2p6_2030-2070","PAS","hydro_c6",3.0335
0.719659803325741,145.608,"ensemble_2p6_2030-2070","PAS","hydro_c7",1.51670000000001
0.703859312801456,147.1248,"ensemble_2p6_2030-2070","PAS","hydro_c7",1.51679999999999
0.663799413542135,148.6415,"ensemble_2p6_2030-2070","PAS","hydro_c7",1.51670000000001
0.717896592643462,151.675,"ensemble_2p6_2030-2070","PAS","hydro_c8",3.0335
0.70994828511395,0,"ensemble_2p6_2071-2100","PAS","hydro_cNA",NA
0.70994828511395,20.055,"ensemble_2p6_2071-2100","PAS","hydro_c1",20.055
0.689090080586409,32.3966,"ensemble_2p6_2071-2100","PAS","hydro_c1",12.3416
0.671210428015916,40.11,"ensemble_2p6_2071-2100","PAS","hydro_c1",7.7134
0.649038950435784,47.8235,"ensemble_2p6_2071-2100","PAS","hydro_c1",7.7135
0.704668279806309,60.165,"ensemble_2p6_2071-2100","PAS","hydro_c2",12.3415
0.679677224995589,75.592,"ensemble_2p6_2071-2100","PAS","hydro_c2",15.427
0.660785031436145,78.6773,"ensemble_2p6_2071-2100","PAS","hydro_c2",3.0853
0.633187817835505,83.3054,"ensemble_2p6_2071-2100","PAS","hydro_c2",4.6281
0.703980844519346,91.0189,"ensemble_2p6_2071-2100","PAS","hydro_c3",7.7135
0.678864799561914,109.5312,"ensemble_2p6_2071-2100","PAS","hydro_c3",18.5123
0.660111582857752,112.6166,"ensemble_2p6_2071-2100","PAS","hydro_c3",3.08540000000001
0.638445219656875,117.2447,"ensemble_2p6_2071-2100","PAS","hydro_c3",4.62809999999999
0.711630310528639,118.7874,"ensemble_2p6_2071-2100","PAS","hydro_c4",1.54270000000001
0.679000677074012,126.5008,"ensemble_2p6_2071-2100","PAS","hydro_c4",7.71339999999999
0.67320643757415,128.0435,"ensemble_2p6_2071-2100","PAS","hydro_c4",1.5427
0.661184256610497,129.5862,"ensemble_2p6_2071-2100","PAS","hydro_c4",1.5427
0.695323504926587,131.1289,"ensemble_2p6_2071-2100","PAS","hydro_c5",1.5427
0.688478154720137,134.2143,"ensemble_2p6_2071-2100","PAS","hydro_c5",3.08540000000002
0.670376567734623,137.2997,"ensemble_2p6_2071-2100","PAS","hydro_c5",3.08539999999999
0.65815997056601,138.8424,"ensemble_2p6_2071-2100","PAS","hydro_c5",1.5427
0.695226035237369,140.3851,"ensemble_2p6_2071-2100","PAS","hydro_c6",1.5427
0.678780619601921,143.4704,"ensemble_2p6_2071-2100","PAS","hydro_c6",3.08530000000002
0.672046651605645,146.5558,"ensemble_2p6_2071-2100","PAS","hydro_c6",3.08539999999999
0.662168871694307,148.0985,"ensemble_2p6_2071-2100","PAS","hydro_c6",1.5427
0.716562325945504,149.6412,"ensemble_2p6_2071-2100","PAS","hydro_c7",1.5427
0.697732455999914,151.1839,"ensemble_2p6_2071-2100","PAS","hydro_c7",1.5427
0.716998661912414,154.2693,"ensemble_2p6_2071-2100","PAS","hydro_c8",3.08539999999999
0.71567723932132,0,"ensemble_6p0_2030-2070","PAS","hydro_cNA",NA
0.71567723932132,15.0212,"ensemble_6p0_2030-2070","PAS","hydro_c1",15.0212
0.699134631762022,43.5614,"ensemble_6p0_2030-2070","PAS","hydro_c1",28.5402
0.675118548123857,55.5783,"ensemble_6p0_2030-2070","PAS","hydro_c1",12.0169
0.641363952783072,58.5826,"ensemble_6p0_2030-2070","PAS","hydro_c1",3.0043
0.725907789183819,64.591,"ensemble_6p0_2030-2070","PAS","hydro_c2",6.00839999999999
0.702245402920247,72.1016,"ensemble_6p0_2030-2070","PAS","hydro_c2",7.51060000000001
0.678685622612812,88.6249,"ensemble_6p0_2030-2070","PAS","hydro_c2",16.5233
0.648990104359843,96.1355,"ensemble_6p0_2030-2070","PAS","hydro_c2",7.5106
0.730179229949299,97.6376,"ensemble_6p0_2030-2070","PAS","hydro_c3",1.50210000000001
0.701855197785767,106.6503,"ensemble_6p0_2030-2070","PAS","hydro_c3",9.0127
0.680971692466272,111.1567,"ensemble_6p0_2030-2070","PAS","hydro_c3",4.5064
0.659386462266288,115.663,"ensemble_6p0_2030-2070","PAS","hydro_c3",4.5063
0.715534096438871,118.6673,"ensemble_6p0_2030-2070","PAS","hydro_c4",3.0043
0.700096038065696,124.6757,"ensemble_6p0_2030-2070","PAS","hydro_c4",6.00840000000001
0.657388411067867,126.1778,"ensemble_6p0_2030-2070","PAS","hydro_c4",1.5021
0.634352783060891,129.1821,"ensemble_6p0_2030-2070","PAS","hydro_c4",3.00429999999999
0.692936797953691,130.6842,"ensemble_6p0_2030-2070","PAS","hydro_c5",1.50210000000001
0.663090333570544,132.1863,"ensemble_6p0_2030-2070","PAS","hydro_c5",1.50209999999998
0.659754234406653,133.6884,"ensemble_6p0_2030-2070","PAS","hydro_c5",1.50210000000001
0.733670838438531,135.1906,"ensemble_6p0_2030-2070","PAS","hydro_c6",1.50219999999999
0.698960455385714,136.6927,"ensemble_6p0_2030-2070","PAS","hydro_c6",1.50210000000001
0.696363438961342,139.6969,"ensemble_6p0_2030-2070","PAS","hydro_c6",3.0042
0.68510566148434,141.199,"ensemble_6p0_2030-2070","PAS","hydro_c6",1.50210000000001
0.699696097521871,142.7011,"ensemble_6p0_2030-2070","PAS","hydro_c7",1.50209999999998
0.696426757356577,144.2033,"ensemble_6p0_2030-2070","PAS","hydro_c7",1.50220000000002
