"avgLF","xval","code","msg_reg","commodity","x.interval"
0.760730891574705,0,"ensemble_2p6_2030-2070","NAM","hydro_cNA",NA
0.760730891574705,5.9426,"ensemble_2p6_2030-2070","NAM","hydro_c1",5.9426
0.718967906969643,14.4321,"ensemble_2p6_2030-2070","NAM","hydro_c1",8.4895
0.663926836467532,18.6768,"ensemble_2p6_2030-2070","NAM","hydro_c1",4.2447
0.625523449785861,27.1663,"ensemble_2p6_2030-2070","NAM","hydro_c1",8.4895
0.708837706221083,30.5621,"ensemble_2p6_2030-2070","NAM","hydro_c2",3.3958
0.678569789926301,33.1089,"ensemble_2p6_2030-2070","NAM","hydro_c2",2.5468
0.650358476969534,39.9005,"ensemble_2p6_2030-2070","NAM","hydro_c2",6.7916
0.609797139066357,43.2963,"ensemble_2p6_2030-2070","NAM","hydro_c2",3.3958
0.662137950394044,47.541,"ensemble_2p6_2030-2070","NAM","hydro_c3",4.24469999999999
0.630850271293953,52.6347,"ensemble_2p6_2030-2070","NAM","hydro_c3",5.09370000000001
0.597350086343618,57.7284,"ensemble_2p6_2030-2070","NAM","hydro_c3",5.0937
0.562158011971475,59.4263,"ensemble_2p6_2030-2070","NAM","hydro_c3",1.6979
0.692137996294877,60.2752,"ensemble_2p6_2030-2070","NAM","hydro_c4",0.8489
0.643950823952867,63.671,"ensemble_2p6_2030-2070","NAM","hydro_c4",3.3958
0.601465077884343,67.9158,"ensemble_2p6_2030-2070","NAM","hydro_c4",4.24480000000001
0.551709994559694,68.7647,"ensemble_2p6_2030-2070","NAM","hydro_c4",0.8489
0.65508195448744,69.6136,"ensemble_2p6_2030-2070","NAM","hydro_c5",0.8489
0.629525464330977,73.8584,"ensemble_2p6_2030-2070","NAM","hydro_c5",4.2448
0.592172454520777,77.2542,"ensemble_2p6_2030-2070","NAM","hydro_c5",3.39579999999999
0.561369346717832,78.1031,"ensemble_2p6_2030-2070","NAM","hydro_c5",0.8489
0.630958824837827,78.9521,"ensemble_2p6_2030-2070","NAM","hydro_c6",0.849000000000004
0.624871437888063,79.801,"ensemble_2p6_2030-2070","NAM","hydro_c6",0.8489
0.572696125700769,80.65,"ensemble_2p6_2030-2070","NAM","hydro_c6",0.849000000000004
0.664866990465737,81.4989,"ensemble_2p6_2030-2070","NAM","hydro_c7",0.8489
0.650688485039998,82.3479,"ensemble_2p6_2030-2070","NAM","hydro_c7",0.84899999999999
0.618715953123722,83.1968,"ensemble_2p6_2030-2070","NAM","hydro_c7",0.8489
0.625644057109769,84.8947,"ensemble_2p6_2030-2070","NAM","hydro_c8",1.6979
0.759333517911602,0,"ensemble_2p6_2071-2100","NAM","hydro_cNA",NA
0.759333517911602,11.0364,"ensemble_2p6_2071-2100","NAM","hydro_c1",11.0364
0.715915157832251,15.2811,"ensemble_2p6_2071-2100","NAM","hydro_c1",4.2447
0.663050311281752,23.7707,"ensemble_2p6_2071-2100","NAM","hydro_c1",8.4896
0.632490834962533,29.7133,"ensemble_2p6_2071-2100","NAM","hydro_c1",5.9426
0.711268724353414,31.4112,"ensemble_2p6_2071-2100","NAM","hydro_c2",1.6979
0.683344352622385,36.505,"ensemble_2p6_2071-2100","NAM","hydro_c2",5.0938
0.628003000318983,41.5987,"ensemble_2p6_2071-2100","NAM","hydro_c2",5.0937
0.579562507937228,44.1455,"ensemble_2p6_2071-2100","NAM","hydro_c2",2.5468
0.657718202576368,48.3903,"ensemble_2p6_2071-2100","NAM","hydro_c3",4.24480000000001
0.636723811990687,53.484,"ensemble_2p6_2071-2100","NAM","hydro_c3",5.0937
0.603132448242502,56.8798,"ensemble_2p6_2071-2100","NAM","hydro_c3",3.3958
0.589394326368836,58.5777,"ensemble_2p6_2071-2100","NAM","hydro_c3",1.6979
0.648965455215683,61.9735,"ensemble_2p6_2071-2100","NAM","hydro_c4",3.3958
0.62965491489984,65.3694,"ensemble_2p6_2071-2100","NAM","hydro_c4",3.3959
0.607640920562538,67.0673,"ensemble_2p6_2071-2100","NAM","hydro_c4",1.6979
0.580906043153496,67.9162,"ensemble_2p6_2071-2100","NAM","hydro_c4",0.8489
0.638421116323536,70.4631,"ensemble_2p6_2071-2100","NAM","hydro_c5",2.54689999999999
0.616815212781216,72.161,"ensemble_2p6_2071-2100","NAM","hydro_c5",1.6979
0.595237512466117,76.4057,"ensemble_2p6_2071-2100","NAM","hydro_c5",4.24469999999999
0.521432677713608,77.2547,"ensemble_2p6_2071-2100","NAM","hydro_c5",0.849000000000004
0.657536621320814,78.1036,"ensemble_2p6_2071-2100","NAM","hydro_c6",0.8489
0.604028723265081,78.9526,"ensemble_2p6_2071-2100","NAM","hydro_c6",0.849000000000004
0.593302724638034,80.6505,"ensemble_2p6_2071-2100","NAM","hydro_c6",1.69789999999999
0.579681654651571,81.4995,"ensemble_2p6_2071-2100","NAM","hydro_c6",0.849000000000004
0.66796340200063,82.3484,"ensemble_2p6_2071-2100","NAM","hydro_c7",0.8489
0.65971106488376,83.1974,"ensemble_2p6_2071-2100","NAM","hydro_c7",0.849000000000004
