,node_loc,technology,year_act,mode,time,value,unit
4840,R12_MEA,foil_shipped_exp_pao,2008,M1,year,0.0006219163524329522,GWa
4841,R12_MEA,loil_shipped_exp_pao,2008,M1,year,26.501855323075244,GWa
4842,R12_MEA,LNG_shipped_exp_pas,2008,M1,year,25.981197631999997,GWa
4843,R12_MEA,coal_shipped_exp_pas,2008,M1,year,0.008540224855347571,GWa
4844,R12_MEA,crudeoil_shipped_exp_pas,2008,M1,year,267.3549007238989,GWa
4845,R12_MEA,eth_shipped_exp_pas,2008,M1,year,0.02814498682924503,GWa
4846,R12_MEA,foil_shipped_exp_pas,2008,M1,year,0.04362644360197983,GWa
4847,R12_MEA,loil_shipped_exp_pas,2008,M1,year,34.428920880030645,GWa
4848,R12_MEA,crudeoil_shipped_exp_rcpa,2008,M1,year,0.10414738764320976,GWa
4849,R12_MEA,foil_shipped_exp_rcpa,2008,M1,year,0.0017373011954495998,GWa
4850,R12_MEA,loil_shipped_exp_rcpa,2008,M1,year,0.11219086705225483,GWa
4851,R12_MEA,LNG_shipped_exp_sas,2008,M1,year,12.0021992,GWa
4852,R12_MEA,coal_shipped_exp_sas,2008,M1,year,0.28092400082279867,GWa
4853,R12_MEA,crudeoil_shipped_exp_sas,2008,M1,year,140.04496659572035,GWa
4854,R12_MEA,eth_shipped_exp_sas,2008,M1,year,0.00014116162551066654,GWa
4855,R12_MEA,foil_shipped_exp_sas,2008,M1,year,0.684572170569698,GWa
4856,R12_MEA,lh2_shipped_exp_sas,2008,M1,year,0.0,GWa
4857,R12_MEA,loil_shipped_exp_sas,2008,M1,year,29.188287110045486,GWa
4858,R12_MEA,LNG_shipped_exp_weu,2008,M1,year,42.597562351955695,GWa
4859,R12_MEA,biomass_shipped_exp_weu,2008,M1,year,0.00022893156980045645,GWa
4860,R12_MEA,coal_shipped_exp_weu,2008,M1,year,0.3139820832234285,GWa
4861,R12_MEA,crudeoil_shipped_exp_weu,2008,M1,year,228.75917958804547,GWa
4862,R12_MEA,eth_shipped_exp_weu,2008,M1,year,0.041010259885977805,GWa
4863,R12_MEA,foil_shipped_exp_weu,2008,M1,year,0.5952080803866756,GWa
4864,R12_MEA,gas_piped_exp_weu,2008,M1,year,60.95526899953962,GWa
4865,R12_MEA,lh2_shipped_exp_weu,2008,M1,year,0.0,GWa
4866,R12_MEA,loil_shipped_exp_weu,2008,M1,year,41.711038227449805,GWa
4873,R12_NAM,biomass_shipped_exp_afr,2008,M1,year,0.0009706763383066932,GWa
4874,R12_NAM,coal_shipped_exp_afr,2008,M1,year,0.16642324163299807,GWa
4875,R12_NAM,crudeoil_shipped_exp_afr,2008,M1,year,0.38506044742847634,GWa
4876,R12_NAM,eth_shipped_exp_afr,2008,M1,year,0.02687944537555203,GWa
4877,R12_NAM,foil_shipped_exp_afr,2008,M1,year,0.6347509479013693,GWa
4878,R12_NAM,lh2_shipped_exp_afr,2008,M1,year,0.0,GWa
4879,R12_NAM,loil_shipped_exp_afr,2008,M1,year,1.3824704545887905,GWa
4880,R12_NAM,biomass_shipped_exp_chn,2008,M1,year,0.0005953106134930313,GWa
4881,R12_NAM,coal_shipped_exp_chn,2008,M1,year,2.0641957034715444,GWa
4882,R12_NAM,crudeoil_shipped_exp_chn,2008,M1,year,0.16800895880329622,GWa
4883,R12_NAM,eth_shipped_exp_chn,2008,M1,year,0.00027388874906805305,GWa
4884,R12_NAM,foil_shipped_exp_chn,2008,M1,year,0.6520236639121467,GWa
4885,R12_NAM,lh2_shipped_exp_chn,2008,M1,year,0.0,GWa
4886,R12_NAM,loil_shipped_exp_chn,2008,M1,year,0.8839371206374994,GWa
4887,R12_NAM,biomass_shipped_exp_eeu,2008,M1,year,0.00021176084446785092,GWa
4888,R12_NAM,coal_shipped_exp_eeu,2008,M1,year,6.59327400607626,GWa
4889,R12_NAM,crudeoil_shipped_exp_eeu,2008,M1,year,1.9108819961212123e-08,GWa
4890,R12_NAM,eth_shipped_exp_eeu,2008,M1,year,0.00028962205842541177,GWa
4891,R12_NAM,foil_shipped_exp_eeu,2008,M1,year,0.9654054381152298,GWa
4892,R12_NAM,lh2_shipped_exp_eeu,2008,M1,year,0.0,GWa
4893,R12_NAM,loil_shipped_exp_eeu,2008,M1,year,0.6298270775958226,GWa
4894,R12_NAM,biomass_shipped_exp_fsu,2008,M1,year,4.8449434943074344e-05,GWa
4895,R12_NAM,coal_shipped_exp_fsu,2008,M1,year,2.061130409634313,GWa
4896,R12_NAM,crudeoil_shipped_exp_fsu,2008,M1,year,1.4222421713987877e-06,GWa
4897,R12_NAM,eth_shipped_exp_fsu,2008,M1,year,0.006403145640265814,GWa
4898,R12_NAM,foil_shipped_exp_fsu,2008,M1,year,0.039037998645641066,GWa
4899,R12_NAM,lh2_shipped_exp_fsu,2008,M1,year,0.0,GWa
4900,R12_NAM,loil_shipped_exp_fsu,2008,M1,year,0.05219153543725268,GWa
4901,R12_NAM,LNG_shipped_exp_lam,2008,M1,year,0.0,GWa
4902,R12_NAM,biomass_shipped_exp_lam,2008,M1,year,0.023562838621518575,GWa
4903,R12_NAM,coal_shipped_exp_lam,2008,M1,year,10.46671703949356,GWa
4904,R12_NAM,crudeoil_shipped_exp_lam,2008,M1,year,0.25514148341478177,GWa
4905,R12_NAM,eth_shipped_exp_lam,2008,M1,year,0.023502404032327333,GWa
4906,R12_NAM,foil_shipped_exp_lam,2008,M1,year,10.536910900698595,GWa
4907,R12_NAM,gas_piped_exp_lam,2008,M1,year,11.825468224,GWa
4908,R12_NAM,lh2_shipped_exp_lam,2008,M1,year,0.0,GWa
4909,R12_NAM,loil_shipped_exp_lam,2008,M1,year,63.38419705782632,GWa
4910,R12_NAM,LNG_shipped_exp_mea,2008,M1,year,0.0,GWa
4911,R12_NAM,biomass_shipped_exp_mea,2008,M1,year,0.002138922833500392,GWa
4912,R12_NAM,coal_shipped_exp_mea,2008,M1,year,6.436845284316409,GWa
4913,R12_NAM,crudeoil_shipped_exp_mea,2008,M1,year,0.004879711525153529,GWa
4914,R12_NAM,eth_shipped_exp_mea,2008,M1,year,0.004975097512267197,GWa
4915,R12_NAM,foil_shipped_exp_mea,2008,M1,year,1.905635343043172,GWa
4916,R12_NAM,gas_piped_exp_mea,2008,M1,year,0.0,GWa
4917,R12_NAM,lh2_shipped_exp_mea,2008,M1,year,0.0,GWa
4918,R12_NAM,loil_shipped_exp_mea,2008,M1,year,2.7772420427434437,GWa
4927,R12_NAM,LNG_shipped_exp_pao,2008,M1,year,1.20791008,GWa
4928,R12_NAM,biomass_shipped_exp_pao,2008,M1,year,0.020373059772512567,GWa
4929,R12_NAM,coal_shipped_exp_pao,2008,M1,year,27.6927310963182,GWa
4930,R12_NAM,crudeoil_shipped_exp_pao,2008,M1,year,0.0,GWa
4931,R12_NAM,eth_shipped_exp_pao,2008,M1,year,0.003545442092690618,GWa
4932,R12_NAM,foil_shipped_exp_pao,2008,M1,year,6.566354746587163,GWa
4933,R12_NAM,lh2_shipped_exp_pao,2008,M1,year,0.0,GWa
4934,R12_NAM,loil_shipped_exp_pao,2008,M1,year,0.43271312482177754,GWa
4935,R12_NAM,biomass_shipped_exp_pas,2008,M1,year,0.008747887371104513,GWa
4936,R12_NAM,coal_shipped_exp_pas,2008,M1,year,15.761305841623068,GWa
4937,R12_NAM,crudeoil_shipped_exp_pas,2008,M1,year,0.18672997444223444,GWa
4938,R12_NAM,eth_shipped_exp_pas,2008,M1,year,0.0014942541519713365,GWa
4939,R12_NAM,foil_shipped_exp_pas,2008,M1,year,0.29339994436605676,GWa
4940,R12_NAM,lh2_shipped_exp_pas,2008,M1,year,0.0,GWa
4941,R12_NAM,loil_shipped_exp_pas,2008,M1,year,6.268524137232581,GWa
4942,R12_NAM,biomass_shipped_exp_rcpa,2008,M1,year,0.00016674826357834425,GWa
4943,R12_NAM,coal_shipped_exp_rcpa,2008,M1,year,0.0005425655700021373,GWa
4944,R12_NAM,eth_shipped_exp_rcpa,2008,M1,year,1.0334754389695042e-05,GWa
4945,R12_NAM,foil_shipped_exp_rcpa,2008,M1,year,0.0015738626072196622,GWa
4946,R12_NAM,loil_shipped_exp_rcpa,2008,M1,year,0.006227450801586236,GWa
4947,R12_NAM,biomass_shipped_exp_sas,2008,M1,year,6.544681965816188e-05,GWa
4948,R12_NAM,coal_shipped_exp_sas,2008,M1,year,1.9215304624138412,GWa
4949,R12_NAM,crudeoil_shipped_exp_sas,2008,M1,year,0.7854257430378929,GWa
4950,R12_NAM,eth_shipped_exp_sas,2008,M1,year,0.0009159355362239621,GWa
4951,R12_NAM,foil_shipped_exp_sas,2008,M1,year,0.9043398880276955,GWa
4952,R12_NAM,lh2_shipped_exp_sas,2008,M1,year,0.0,GWa
4953,R12_NAM,loil_shipped_exp_sas,2008,M1,year,0.1416102345898574,GWa
4954,R12_NAM,biomass_shipped_exp_weu,2008,M1,year,0.0007337582083159499,GWa
4955,R12_NAM,coal_shipped_exp_weu,2008,M1,year,42.473314960463355,GWa
4956,R12_NAM,crudeoil_shipped_exp_weu,2008,M1,year,4.158898172986666e-06,GWa
4957,R12_NAM,eth_shipped_exp_weu,2008,M1,year,0.05158053479635206,GWa
4958,R12_NAM,foil_shipped_exp_weu,2008,M1,year,14.792530932036454,GWa
4959,R12_NAM,lh2_shipped_exp_weu,2008,M1,year,0.0,GWa
4960,R12_NAM,loil_shipped_exp_weu,2008,M1,year,22.74985712923669,GWa
4968,R12_PAO,biomass_shipped_exp_afr,2008,M1,year,1.148587882134125e-08,GWa
4969,R12_PAO,coal_shipped_exp_afr,2008,M1,year,1.1565034190995567,GWa
4970,R12_PAO,crudeoil_shipped_exp_afr,2008,M1,year,6.670835331694546e-07,GWa
4971,R12_PAO,eth_shipped_exp_afr,2008,M1,year,0.00019950035690239997,GWa
4972,R12_PAO,foil_shipped_exp_afr,2008,M1,year,0.0076151920138304,GWa
4973,R12_PAO,lh2_shipped_exp_afr,2008,M1,year,0.0,GWa
4974,R12_PAO,loil_shipped_exp_afr,2008,M1,year,0.0030398418995196234,GWa
4975,R12_PAO,LNG_shipped_exp_chn,2008,M1,year,4.671653279999999,GWa
4976,R12_PAO,biomass_shipped_exp_chn,2008,M1,year,1.5211028709343817e-05,GWa
4977,R12_PAO,coal_shipped_exp_chn,2008,M1,year,3.247852923152643,GWa
4978,R12_PAO,crudeoil_shipped_exp_chn,2008,M1,year,1.2193673710618764,GWa
4979,R12_PAO,eth_shipped_exp_chn,2008,M1,year,0.0012511081537151998,GWa
4980,R12_PAO,foil_shipped_exp_chn,2008,M1,year,0.25862396767641604,GWa
4981,R12_PAO,loil_shipped_exp_chn,2008,M1,year,8.449775480054612,GWa
4982,R12_PAO,biomass_shipped_exp_eeu,2008,M1,year,2.7899820515352567e-05,GWa
4983,R12_PAO,coal_shipped_exp_eeu,2008,M1,year,0.3965594981189248,GWa
4984,R12_PAO,crudeoil_shipped_exp_eeu,2008,M1,year,5.336668265355636e-09,GWa
4985,R12_PAO,eth_shipped_exp_eeu,2008,M1,year,1.44479872e-07,GWa
4986,R12_PAO,foil_shipped_exp_eeu,2008,M1,year,0.0028118931521984004,GWa
4987,R12_PAO,loil_shipped_exp_eeu,2008,M1,year,0.0009324951890448665,GWa
4988,R12_PAO,coal_shipped_exp_fsu,2008,M1,year,0.0588587792309762,GWa
4989,R12_PAO,foil_shipped_exp_fsu,2008,M1,year,0.005063336075603201,GWa
4990,R12_PAO,loil_shipped_exp_fsu,2008,M1,year,0.014955935364268341,GWa
4991,R12_PAO,LNG_shipped_exp_lam,2008,M1,year,0.0,GWa
4992,R12_PAO,coal_shipped_exp_lam,2008,M1,year,5.959734165301649,GWa
4993,R12_PAO,crudeoil_shipped_exp_lam,2008,M1,year,0.10447496488065065,GWa
4994,R12_PAO,eth_shipped_exp_lam,2008,M1,year,2.8046092799999998e-08,GWa
4995,R12_PAO,foil_shipped_exp_lam,2008,M1,year,0.022978921113599997,GWa
4996,R12_PAO,gas_piped_exp_lam,2008,M1,year,0.0,GWa
4997,R12_PAO,lh2_shipped_exp_lam,2008,M1,year,0.0,GWa
4998,R12_PAO,loil_shipped_exp_lam,2008,M1,year,2.04213865378858,GWa
4999,R12_PAO,LNG_shipped_exp_mea,2008,M1,year,0.0,GWa
5000,R12_PAO,biomass_shipped_exp_mea,2008,M1,year,3.3250377471153586e-05,GWa
5001,R12_PAO,coal_shipped_exp_mea,2008,M1,year,2.0635747050856015,GWa
5002,R12_PAO,crudeoil_shipped_exp_mea,2008,M1,year,1.334167066338909e-07,GWa
5003,R12_PAO,eth_shipped_exp_mea,2008,M1,year,6.23956351378e-06,GWa
5004,R12_PAO,foil_shipped_exp_mea,2008,M1,year,0.0003869731196352,GWa
5005,R12_PAO,gas_piped_exp_mea,2008,M1,year,0.0,GWa
5006,R12_PAO,lh2_shipped_exp_mea,2008,M1,year,0.0,GWa
5007,R12_PAO,loil_shipped_exp_mea,2008,M1,year,0.10825438662353618,GWa
5008,R12_PAO,biomass_shipped_exp_nam,2008,M1,year,6.767355629871331e-05,GWa
5009,R12_PAO,coal_shipped_exp_nam,2008,M1,year,0.5900099747288335,GWa
5010,R12_PAO,crudeoil_shipped_exp_nam,2008,M1,year,2.33043574422415,GWa
5011,R12_PAO,eth_shipped_exp_nam,2008,M1,year,0.0013634166076287998,GWa
5012,R12_PAO,foil_shipped_exp_nam,2008,M1,year,0.0581048981709504,GWa
5013,R12_PAO,loil_shipped_exp_nam,2008,M1,year,0.7632980050287047,GWa
5022,R12_PAO,LNG_shipped_exp_pas,2008,M1,year,0.6860891199999999,GWa
5023,R12_PAO,biomass_shipped_exp_pas,2008,M1,year,0.00038319406224168815,GWa
5024,R12_PAO,coal_shipped_exp_pas,2008,M1,year,35.333008034364745,GWa
5025,R12_PAO,crudeoil_shipped_exp_pas,2008,M1,year,12.20028203076972,GWa
5026,R12_PAO,eth_shipped_exp_pas,2008,M1,year,0.0049987174427330895,GWa
5027,R12_PAO,foil_shipped_exp_pas,2008,M1,year,0.0239195284052544,GWa
5028,R12_PAO,lh2_shipped_exp_pas,2008,M1,year,0.0,GWa
5029,R12_PAO,loil_shipped_exp_pas,2008,M1,year,9.988767644320951,GWa
5030,R12_PAO,coal_shipped_exp_rcpa,2008,M1,year,0.000670778194089854,GWa
5031,R12_PAO,eth_shipped_exp_rcpa,2008,M1,year,0.000222588240448,GWa
5032,R12_PAO,foil_shipped_exp_rcpa,2008,M1,year,0.0041677894873536,GWa
5033,R12_PAO,loil_shipped_exp_rcpa,2008,M1,year,0.5250662286926522,GWa
5034,R12_PAO,LNG_shipped_exp_sas,2008,M1,year,0.19693151999999997,GWa
5035,R12_PAO,coal_shipped_exp_sas,2008,M1,year,35.91972599316218,GWa
5036,R12_PAO,crudeoil_shipped_exp_sas,2008,M1,year,0.2436753022879651,GWa
5037,R12_PAO,eth_shipped_exp_sas,2008,M1,year,2.88959744e-07,GWa
5038,R12_PAO,foil_shipped_exp_sas,2008,M1,year,0.0361252166911744,GWa
5039,R12_PAO,loil_shipped_exp_sas,2008,M1,year,0.6561029586077182,GWa
5040,R12_PAO,biomass_shipped_exp_weu,2008,M1,year,5.783295201123986e-06,GWa
5041,R12_PAO,coal_shipped_exp_weu,2008,M1,year,26.383034118237152,GWa
5042,R12_PAO,crudeoil_shipped_exp_weu,2008,M1,year,0.05630191915129295,GWa
5043,R12_PAO,eth_shipped_exp_weu,2008,M1,year,0.0025581708122112,GWa
5044,R12_PAO,foil_shipped_exp_weu,2008,M1,year,0.0957719296407296,GWa
5045,R12_PAO,lh2_shipped_exp_weu,2008,M1,year,0.0,GWa
5046,R12_PAO,loil_shipped_exp_weu,2008,M1,year,1.6182431856551072,GWa
5053,R12_PAS,coal_shipped_exp_afr,2008,M1,year,0.056740390640104374,GWa
5054,R12_PAS,crudeoil_shipped_exp_afr,2008,M1,year,0.5236104553413753,GWa
5055,R12_PAS,eth_shipped_exp_afr,2008,M1,year,0.0003001728893608635,GWa
5056,R12_PAS,foil_shipped_exp_afr,2008,M1,year,0.06003223333454216,GWa
5057,R12_PAS,lh2_shipped_exp_afr,2008,M1,year,0.0,GWa
5058,R12_PAS,loil_shipped_exp_afr,2008,M1,year,2.1448677396387383,GWa
5059,R12_PAS,coal_shipped_exp_chn,2008,M1,year,23.04283394839589,GWa
5060,R12_PAS,crudeoil_shipped_exp_chn,2008,M1,year,4.552344315944656,GWa
5061,R12_PAS,eth_shipped_exp_chn,2008,M1,year,0.00035215555841802416,GWa
5062,R12_PAS,foil_shipped_exp_chn,2008,M1,year,4.555818338205694,GWa
5063,R12_PAS,lh2_shipped_exp_chn,2008,M1,year,0.0,GWa
5064,R12_PAS,loil_shipped_exp_chn,2008,M1,year,37.42148542722226,GWa
5065,R12_PAS,biomass_shipped_exp_eeu,2008,M1,year,1.3193239186675757e-07,GWa
5066,R12_PAS,coal_shipped_exp_eeu,2008,M1,year,2.3105016626377597,GWa
5067,R12_PAS,foil_shipped_exp_eeu,2008,M1,year,0.00018041818370998083,GWa
5068,R12_PAS,loil_shipped_exp_eeu,2008,M1,year,0.23319068192133102,GWa
5069,R12_PAS,coal_shipped_exp_fsu,2008,M1,year,0.000983262272,GWa
5070,R12_PAS,crudeoil_shipped_exp_fsu,2008,M1,year,4.5397535901119995e-05,GWa
5071,R12_PAS,foil_shipped_exp_fsu,2008,M1,year,0.00094599268223817,GWa
5072,R12_PAS,lh2_shipped_exp_fsu,2008,M1,year,0.0,GWa
5073,R12_PAS,loil_shipped_exp_fsu,2008,M1,year,0.06517550966692791,GWa
5074,R12_PAS,LNG_shipped_exp_lam,2008,M1,year,0.0,GWa
5075,R12_PAS,biomass_shipped_exp_lam,2008,M1,year,2.3840959283216432e-07,GWa
5076,R12_PAS,coal_shipped_exp_lam,2008,M1,year,0.9381836523648072,GWa
5077,R12_PAS,crudeoil_shipped_exp_lam,2008,M1,year,2.7454625561212124e-09,GWa
5078,R12_PAS,eth_shipped_exp_lam,2008,M1,year,4.4407314094331875e-06,GWa
5079,R12_PAS,foil_shipped_exp_lam,2008,M1,year,0.009126411812183205,GWa
5080,R12_PAS,gas_piped_exp_lam,2008,M1,year,0.0,GWa
5081,R12_PAS,loil_shipped_exp_lam,2008,M1,year,4.583975643846621,GWa
5082,R12_PAS,LNG_shipped_exp_mea,2008,M1,year,0.0,GWa
5083,R12_PAS,biomass_shipped_exp_mea,2008,M1,year,2.3915460440901814e-05,GWa
5084,R12_PAS,coal_shipped_exp_mea,2008,M1,year,2.223056936754888,GWa
5085,R12_PAS,crudeoil_shipped_exp_mea,2008,M1,year,3.2470297344e-08,GWa
5086,R12_PAS,eth_shipped_exp_mea,2008,M1,year,0.00021875938143700642,GWa
5087,R12_PAS,foil_shipped_exp_mea,2008,M1,year,0.027908006481238937,GWa
5088,R12_PAS,gas_piped_exp_mea,2008,M1,year,0.0,GWa
5089,R12_PAS,lh2_shipped_exp_mea,2008,M1,year,0.0,GWa
5090,R12_PAS,loil_shipped_exp_mea,2008,M1,year,1.4058858682562825,GWa
5091,R12_PAS,biomass_shipped_exp_nam,2008,M1,year,6.208583146670946e-06,GWa
5092,R12_PAS,coal_shipped_exp_nam,2008,M1,year,2.295555019403075,GWa
5093,R12_PAS,crudeoil_shipped_exp_nam,2008,M1,year,2.3939392335896557,GWa
5094,R12_PAS,eth_shipped_exp_nam,2008,M1,year,6.418063203566751e-05,GWa
5095,R12_PAS,foil_shipped_exp_nam,2008,M1,year,0.050383757879728326,GWa
5096,R12_PAS,lh2_shipped_exp_nam,2008,M1,year,0.0,GWa
5097,R12_PAS,loil_shipped_exp_nam,2008,M1,year,4.7983693722929095,GWa
5098,R12_PAS,LNG_shipped_exp_pao,2008,M1,year,57.71818668799999,GWa
5099,R12_PAS,biomass_shipped_exp_pao,2008,M1,year,2.987818553503926e-05,GWa
5100,R12_PAS,coal_shipped_exp_pao,2008,M1,year,28.947998150790244,GWa
5101,R12_PAS,crudeoil_shipped_exp_pao,2008,M1,year,25.083015690151424,GWa
5102,R12_PAS,eth_shipped_exp_pao,2008,M1,year,0.05962630396857698,GWa
5103,R12_PAS,foil_shipped_exp_pao,2008,M1,year,4.377591160994383,GWa
5104,R12_PAS,lh2_shipped_exp_pao,2008,M1,year,0.0,GWa
5105,R12_PAS,loil_shipped_exp_pao,2008,M1,year,33.9750472564868,GWa
5115,R12_PAS,biomass_shipped_exp_rcpa,2008,M1,year,1.8625749440012838e-07,GWa
5116,R12_PAS,coal_shipped_exp_rcpa,2008,M1,year,0.5521971266072151,GWa
5117,R12_PAS,crudeoil_shipped_exp_rcpa,2008,M1,year,5.3350422709944234e-06,GWa
5118,R12_PAS,eth_shipped_exp_rcpa,2008,M1,year,0.002152060192145669,GWa
5119,R12_PAS,foil_shipped_exp_rcpa,2008,M1,year,0.4292402258178049,GWa
5120,R12_PAS,lh2_shipped_exp_rcpa,2008,M1,year,0.0,GWa
5121,R12_PAS,loil_shipped_exp_rcpa,2008,M1,year,14.8963319811426,GWa
5122,R12_PAS,LNG_shipped_exp_sas,2008,M1,year,0.09846575999999999,GWa
5123,R12_PAS,biomass_shipped_exp_sas,2008,M1,year,1.648378825441136e-06,GWa
5124,R12_PAS,coal_shipped_exp_sas,2008,M1,year,29.12614385418172,GWa
5125,R12_PAS,crudeoil_shipped_exp_sas,2008,M1,year,6.029503748668843,GWa
5126,R12_PAS,eth_shipped_exp_sas,2008,M1,year,0.0003371799844829819,GWa
5127,R12_PAS,foil_shipped_exp_sas,2008,M1,year,0.632876711399518,GWa
5128,R12_PAS,lh2_shipped_exp_sas,2008,M1,year,0.0,GWa
5129,R12_PAS,loil_shipped_exp_sas,2008,M1,year,9.209162412204368,GWa
5130,R12_PAS,coal_shipped_exp_weu,2008,M1,year,14.240923290048215,GWa
5131,R12_PAS,crudeoil_shipped_exp_weu,2008,M1,year,0.19941533587456722,GWa
5132,R12_PAS,eth_shipped_exp_weu,2008,M1,year,0.00481310284068941,GWa
5133,R12_PAS,foil_shipped_exp_weu,2008,M1,year,0.07242214710735086,GWa
5134,R12_PAS,lh2_shipped_exp_weu,2008,M1,year,0.0,GWa
5135,R12_PAS,loil_shipped_exp_weu,2008,M1,year,10.289562739776876,GWa
5139,R12_RCPA,coal_shipped_exp_afr,2008,M1,year,0.020413329300160002,GWa
5140,R12_RCPA,foil_shipped_exp_afr,2008,M1,year,0.0005818265176479635,GWa
5141,R12_RCPA,loil_shipped_exp_afr,2008,M1,year,0.002115482896171104,GWa
5142,R12_RCPA,coal_shipped_exp_chn,2008,M1,year,17.92381930882076,GWa
5143,R12_RCPA,crudeoil_shipped_exp_chn,2008,M1,year,1.3581323209251221,GWa
5144,R12_RCPA,foil_shipped_exp_chn,2008,M1,year,7.265603748485191e-05,GWa
5145,R12_RCPA,loil_shipped_exp_chn,2008,M1,year,0.037432020175988984,GWa
5146,R12_RCPA,coal_shipped_exp_eeu,2008,M1,year,0.27533455040382243,GWa
5147,R12_RCPA,foil_shipped_exp_eeu,2008,M1,year,1.265555925558247e-09,GWa
5148,R12_RCPA,loil_shipped_exp_eeu,2008,M1,year,0.000963237329172576,GWa
5149,R12_RCPA,coal_shipped_exp_fsu,2008,M1,year,0.01869835468498965,GWa
5150,R12_RCPA,loil_shipped_exp_fsu,2008,M1,year,0.013490013805643105,GWa
5151,R12_RCPA,LNG_shipped_exp_lam,2008,M1,year,0.0,GWa
5152,R12_RCPA,coal_shipped_exp_lam,2008,M1,year,0.13416235054762615,GWa
5153,R12_RCPA,foil_shipped_exp_lam,2008,M1,year,4.5560013320096895e-05,GWa
5154,R12_RCPA,gas_piped_exp_lam,2008,M1,year,0.0,GWa
5155,R12_RCPA,loil_shipped_exp_lam,2008,M1,year,0.13620422085860234,GWa
5156,R12_RCPA,LNG_shipped_exp_mea,2008,M1,year,0.0,GWa
5157,R12_RCPA,coal_shipped_exp_mea,2008,M1,year,0.057547640807985474,GWa
5158,R12_RCPA,eth_shipped_exp_mea,2008,M1,year,7.92625076608e-05,GWa
5159,R12_RCPA,foil_shipped_exp_mea,2008,M1,year,3.923223369230566e-05,GWa
5160,R12_RCPA,gas_piped_exp_mea,2008,M1,year,0.0,GWa
5161,R12_RCPA,loil_shipped_exp_mea,2008,M1,year,0.010376673994804799,GWa
5162,R12_RCPA,crudeoil_shipped_exp_nam,2008,M1,year,1.962959356338309,GWa
5163,R12_RCPA,foil_shipped_exp_nam,2008,M1,year,1.0953386535706629e-05,GWa
5164,R12_RCPA,loil_shipped_exp_nam,2008,M1,year,3.6246372032e-08,GWa
5165,R12_RCPA,coal_shipped_exp_pao,2008,M1,year,1.5485117133816244,GWa
5166,R12_RCPA,crudeoil_shipped_exp_pao,2008,M1,year,10.27951016020432,GWa
5167,R12_RCPA,eth_shipped_exp_pao,2008,M1,year,0.0012165919122944,GWa
5168,R12_RCPA,loil_shipped_exp_pao,2008,M1,year,0.004721664064091654,GWa
5169,R12_RCPA,biomass_shipped_exp_pas,2008,M1,year,6.208583146670946e-10,GWa
5170,R12_RCPA,coal_shipped_exp_pas,2008,M1,year,1.7675619288893885,GWa
5171,R12_RCPA,crudeoil_shipped_exp_pas,2008,M1,year,5.044514818882004,GWa
5172,R12_RCPA,eth_shipped_exp_pas,2008,M1,year,0.006006980175266694,GWa
5173,R12_RCPA,foil_shipped_exp_pas,2008,M1,year,0.0,GWa
5174,R12_RCPA,loil_shipped_exp_pas,2008,M1,year,0.05478848225798617,GWa
5181,R12_RCPA,coal_shipped_exp_sas,2008,M1,year,0.19392459771889203,GWa
5182,R12_RCPA,eth_shipped_exp_sas,2008,M1,year,1.8161969792e-05,GWa
5183,R12_RCPA,foil_shipped_exp_sas,2008,M1,year,1.8882094409329045e-05,GWa
5184,R12_RCPA,loil_shipped_exp_sas,2008,M1,year,0.007726528717949353,GWa
5185,R12_RCPA,biomass_shipped_exp_weu,2008,M1,year,9.77851845600674e-08,GWa
5186,R12_RCPA,coal_shipped_exp_weu,2008,M1,year,0.24372874133368516,GWa
5187,R12_RCPA,eth_shipped_exp_weu,2008,M1,year,0.0064335142468450405,GWa
5188,R12_RCPA,loil_shipped_exp_weu,2008,M1,year,0.12550450152541992,GWa
5193,R12_SAS,biomass_shipped_exp_afr,2008,M1,year,0.0008325834171348673,GWa
5194,R12_SAS,coal_shipped_exp_afr,2008,M1,year,0.002896815171913372,GWa
5195,R12_SAS,crudeoil_shipped_exp_afr,2008,M1,year,0.0018249756128500799,GWa
5196,R12_SAS,eth_shipped_exp_afr,2008,M1,year,0.025319577694129167,GWa
5197,R12_SAS,foil_shipped_exp_afr,2008,M1,year,0.1294365364713113,GWa
5198,R12_SAS,lh2_shipped_exp_afr,2008,M1,year,0.0,GWa
5199,R12_SAS,loil_shipped_exp_afr,2008,M1,year,5.5236732410040394,GWa
5200,R12_SAS,coal_shipped_exp_chn,2008,M1,year,9.655178496187082e-07,GWa
5201,R12_SAS,crudeoil_shipped_exp_chn,2008,M1,year,2.1710796288e-05,GWa
5202,R12_SAS,eth_shipped_exp_chn,2008,M1,year,0.00017072288195953573,GWa
5203,R12_SAS,foil_shipped_exp_chn,2008,M1,year,0.01162678525024,GWa
5204,R12_SAS,loil_shipped_exp_chn,2008,M1,year,0.3118229815856257,GWa
5205,R12_SAS,biomass_shipped_exp_eeu,2008,M1,year,1.3946340322366947e-05,GWa
5206,R12_SAS,eth_shipped_exp_eeu,2008,M1,year,0.009273836762866822,GWa
5207,R12_SAS,foil_shipped_exp_eeu,2008,M1,year,0.00018098553744712553,GWa
5208,R12_SAS,loil_shipped_exp_eeu,2008,M1,year,0.014306382000350103,GWa
5209,R12_SAS,biomass_shipped_exp_fsu,2008,M1,year,7.108827702938233e-06,GWa
5210,R12_SAS,coal_shipped_exp_fsu,2008,M1,year,5.608881620000001e-08,GWa
