# Exported 2021-06-09T23:52:41.824251 from
# ixmp://cloned-2021-06-09/ENGAGE_SSP2_v4.1.7/baseline
relation,node_rel,year_rel,node_loc,technology,year_act,mode,value,unit
UE_transport,R11_AFR,2045,R11_AFR,Trans_2,2045,M1,-1.0,???
demp_limit,R11_AFR,2045,R11_AFR,Trans_2,2045,M1,1.0,???
UE_transport,R11_AFR,2050,R11_AFR,Trans_2,2050,M1,-1.0,???
demp_limit,R11_AFR,2050,R11_AFR,Trans_2,2050,M1,1.0,???
UE_transport,R11_AFR,2055,R11_AFR,Trans_2,2055,M1,-1.0,???
demp_limit,R11_AFR,2055,R11_AFR,Trans_2,2055,M1,1.0,???
UE_transport,R11_AFR,2060,R11_AFR,Trans_2,2060,M1,-1.0,???
demp_limit,R11_AFR,2060,R11_AFR,Trans_2,2060,M1,1.0,???
UE_transport,R11_AFR,2070,R11_AFR,Trans_2,2070,M1,-1.0,???
demp_limit,R11_AFR,2070,R11_AFR,Trans_2,2070,M1,1.0,???
UE_transport,R11_AFR,2080,R11_AFR,Trans_2,2080,M1,-1.0,???
demp_limit,R11_AFR,2080,R11_AFR,Trans_2,2080,M1,1.0,???
UE_transport,R11_AFR,2090,R11_AFR,Trans_2,2090,M1,-1.0,???
demp_limit,R11_AFR,2090,R11_AFR,Trans_2,2090,M1,1.0,???
UE_transport,R11_AFR,2100,R11_AFR,Trans_2,2100,M1,-1.0,???
demp_limit,R11_AFR,2100,R11_AFR,Trans_2,2100,M1,1.0,???
UE_transport,R11_AFR,2110,R11_AFR,Trans_2,2110,M1,-1.0,???
demp_limit,R11_AFR,2110,R11_AFR,Trans_2,2110,M1,1.0,???
UE_transport,R11_AFR,1990,R11_AFR,Trans_3,1990,M1,-1.0,???
demp_limit,R11_AFR,1990,R11_AFR,Trans_3,1990,M1,1.0,???
UE_transport,R11_AFR,1995,R11_AFR,Trans_3,1995,M1,-1.0,???
demp_limit,R11_AFR,1995,R11_AFR,Trans_3,1995,M1,1.0,???
UE_transport,R11_AFR,2000,R11_AFR,Trans_3,2000,M1,-1.0,???
demp_limit,R11_AFR,2000,R11_AFR,Trans_3,2000,M1,1.0,???
UE_transport,R11_AFR,2005,R11_AFR,Trans_3,2005,M1,-1.0,???
demp_limit,R11_AFR,2005,R11_AFR,Trans_3,2005,M1,1.0,???
UE_transport,R11_AFR,2010,R11_AFR,Trans_3,2010,M1,-1.0,???
demp_limit,R11_AFR,2010,R11_AFR,Trans_3,2010,M1,1.0,???
UE_transport,R11_AFR,2015,R11_AFR,Trans_3,2015,M1,-1.0,???
demp_limit,R11_AFR,2015,R11_AFR,Trans_3,2015,M1,1.0,???
UE_transport,R11_AFR,2020,R11_AFR,Trans_3,2020,M1,-1.0,???
demp_limit,R11_AFR,2020,R11_AFR,Trans_3,2020,M1,1.0,???
UE_transport,R11_AFR,2025,R11_AFR,Trans_3,2025,M1,-1.0,???
demp_limit,R11_AFR,2025,R11_AFR,Trans_3,2025,M1,1.0,???
UE_transport,R11_AFR,2030,R11_AFR,Trans_3,2030,M1,-1.0,???
demp_limit,R11_AFR,2030,R11_AFR,Trans_3,2030,M1,1.0,???
UE_transport,R11_AFR,2035,R11_AFR,Trans_3,2035,M1,-1.0,???
demp_limit,R11_AFR,2035,R11_AFR,Trans_3,2035,M1,1.0,???
UE_transport,R11_AFR,2040,R11_AFR,Trans_3,2040,M1,-1.0,???
demp_limit,R11_AFR,2040,R11_AFR,Trans_3,2040,M1,1.0,???
UE_transport,R11_AFR,2045,R11_AFR,Trans_3,2045,M1,-1.0,???
demp_limit,R11_AFR,2045,R11_AFR,Trans_3,2045,M1,1.0,???
UE_transport,R11_AFR,2050,R11_AFR,Trans_3,2050,M1,-1.0,???
demp_limit,R11_AFR,2050,R11_AFR,Trans_3,2050,M1,1.0,???
UE_transport,R11_AFR,2055,R11_AFR,Trans_3,2055,M1,-1.0,???
demp_limit,R11_AFR,2055,R11_AFR,Trans_3,2055,M1,1.0,???
UE_transport,R11_AFR,2060,R11_AFR,Trans_3,2060,M1,-1.0,???
demp_limit,R11_AFR,2060,R11_AFR,Trans_3,2060,M1,1.0,???
UE_transport,R11_AFR,2070,R11_AFR,Trans_3,2070,M1,-1.0,???
demp_limit,R11_AFR,2070,R11_AFR,Trans_3,2070,M1,1.0,???
UE_transport,R11_AFR,2080,R11_AFR,Trans_3,2080,M1,-1.0,???
demp_limit,R11_AFR,2080,R11_AFR,Trans_3,2080,M1,1.0,???
UE_transport,R11_AFR,2090,R11_AFR,Trans_3,2090,M1,-1.0,???
demp_limit,R11_AFR,2090,R11_AFR,Trans_3,2090,M1,1.0,???
UE_transport,R11_AFR,2100,R11_AFR,Trans_3,2100,M1,-1.0,???
demp_limit,R11_AFR,2100,R11_AFR,Trans_3,2100,M1,1.0,???
UE_transport,R11_AFR,2110,R11_AFR,Trans_3,2110,M1,-1.0,???
demp_limit,R11_AFR,2110,R11_AFR,Trans_3,2110,M1,1.0,???
UE_transport,R11_AFR,1990,R11_AFR,Trans_4,1990,M1,-1.0,???
demp_limit,R11_AFR,1990,R11_AFR,Trans_4,1990,M1,1.0,???
UE_transport,R11_AFR,1995,R11_AFR,Trans_4,1995,M1,-1.0,???
demp_limit,R11_AFR,1995,R11_AFR,Trans_4,1995,M1,1.0,???
UE_transport,R11_AFR,2000,R11_AFR,Trans_4,2000,M1,-1.0,???
demp_limit,R11_AFR,2000,R11_AFR,Trans_4,2000,M1,1.0,???
UE_transport,R11_AFR,2005,R11_AFR,Trans_4,2005,M1,-1.0,???
demp_limit,R11_AFR,2005,R11_AFR,Trans_4,2005,M1,1.0,???
UE_transport,R11_AFR,2010,R11_AFR,Trans_4,2010,M1,-1.0,???
demp_limit,R11_AFR,2010,R11_AFR,Trans_4,2010,M1,1.0,???
UE_transport,R11_AFR,2015,R11_AFR,Trans_4,2015,M1,-1.0,???
demp_limit,R11_AFR,2015,R11_AFR,Trans_4,2015,M1,1.0,???
UE_transport,R11_AFR,2020,R11_AFR,Trans_4,2020,M1,-1.0,???
demp_limit,R11_AFR,2020,R11_AFR,Trans_4,2020,M1,1.0,???
UE_transport,R11_AFR,2025,R11_AFR,Trans_4,2025,M1,-1.0,???
demp_limit,R11_AFR,2025,R11_AFR,Trans_4,2025,M1,1.0,???
UE_transport,R11_AFR,2030,R11_AFR,Trans_4,2030,M1,-1.0,???
demp_limit,R11_AFR,2030,R11_AFR,Trans_4,2030,M1,1.0,???
UE_transport,R11_AFR,2035,R11_AFR,Trans_4,2035,M1,-1.0,???
demp_limit,R11_AFR,2035,R11_AFR,Trans_4,2035,M1,1.0,???
UE_transport,R11_AFR,2040,R11_AFR,Trans_4,2040,M1,-1.0,???
demp_limit,R11_AFR,2040,R11_AFR,Trans_4,2040,M1,1.0,???
UE_transport,R11_AFR,2045,R11_AFR,Trans_4,2045,M1,-1.0,???
demp_limit,R11_AFR,2045,R11_AFR,Trans_4,2045,M1,1.0,???
UE_transport,R11_AFR,2050,R11_AFR,Trans_4,2050,M1,-1.0,???
demp_limit,R11_AFR,2050,R11_AFR,Trans_4,2050,M1,1.0,???
UE_transport,R11_AFR,2055,R11_AFR,Trans_4,2055,M1,-1.0,???
demp_limit,R11_AFR,2055,R11_AFR,Trans_4,2055,M1,1.0,???
UE_transport,R11_AFR,2060,R11_AFR,Trans_4,2060,M1,-1.0,???
demp_limit,R11_AFR,2060,R11_AFR,Trans_4,2060,M1,1.0,???
UE_transport,R11_AFR,2070,R11_AFR,Trans_4,2070,M1,-1.0,???
demp_limit,R11_AFR,2070,R11_AFR,Trans_4,2070,M1,1.0,???
UE_transport,R11_AFR,2080,R11_AFR,Trans_4,2080,M1,-1.0,???
demp_limit,R11_AFR,2080,R11_AFR,Trans_4,2080,M1,1.0,???
UE_transport,R11_AFR,2090,R11_AFR,Trans_4,2090,M1,-1.0,???
demp_limit,R11_AFR,2090,R11_AFR,Trans_4,2090,M1,1.0,???
UE_transport,R11_AFR,2100,R11_AFR,Trans_4,2100,M1,-1.0,???
demp_limit,R11_AFR,2100,R11_AFR,Trans_4,2100,M1,1.0,???
UE_transport,R11_AFR,2110,R11_AFR,Trans_4,2110,M1,-1.0,???
demp_limit,R11_AFR,2110,R11_AFR,Trans_4,2110,M1,1.0,???
UE_transport,R11_AFR,1990,R11_AFR,Trans_5,1990,M1,-1.0,???
demp_limit,R11_AFR,1990,R11_AFR,Trans_5,1990,M1,1.0,???
UE_transport,R11_AFR,1995,R11_AFR,Trans_5,1995,M1,-1.0,???
demp_limit,R11_AFR,1995,R11_AFR,Trans_5,1995,M1,1.0,???
UE_transport,R11_AFR,2000,R11_AFR,Trans_5,2000,M1,-1.0,???
demp_limit,R11_AFR,2000,R11_AFR,Trans_5,2000,M1,1.0,???
UE_transport,R11_AFR,2005,R11_AFR,Trans_5,2005,M1,-1.0,???
demp_limit,R11_AFR,2005,R11_AFR,Trans_5,2005,M1,1.0,???
UE_transport,R11_AFR,2010,R11_AFR,Trans_5,2010,M1,-1.0,???
demp_limit,R11_AFR,2010,R11_AFR,Trans_5,2010,M1,1.0,???
UE_transport,R11_AFR,2015,R11_AFR,Trans_5,2015,M1,-1.0,???
demp_limit,R11_AFR,2015,R11_AFR,Trans_5,2015,M1,1.0,???
UE_transport,R11_AFR,2020,R11_AFR,Trans_5,2020,M1,-1.0,???
demp_limit,R11_AFR,2020,R11_AFR,Trans_5,2020,M1,1.0,???
UE_transport,R11_AFR,2025,R11_AFR,Trans_5,2025,M1,-1.0,???
demp_limit,R11_AFR,2025,R11_AFR,Trans_5,2025,M1,1.0,???
UE_transport,R11_AFR,2030,R11_AFR,Trans_5,2030,M1,-1.0,???
demp_limit,R11_AFR,2030,R11_AFR,Trans_5,2030,M1,1.0,???
UE_transport,R11_AFR,2035,R11_AFR,Trans_5,2035,M1,-1.0,???
demp_limit,R11_AFR,2035,R11_AFR,Trans_5,2035,M1,1.0,???
UE_transport,R11_AFR,2040,R11_AFR,Trans_5,2040,M1,-1.0,???
demp_limit,R11_AFR,2040,R11_AFR,Trans_5,2040,M1,1.0,???
UE_transport,R11_AFR,2045,R11_AFR,Trans_5,2045,M1,-1.0,???
demp_limit,R11_AFR,2045,R11_AFR,Trans_5,2045,M1,1.0,???
UE_transport,R11_AFR,2050,R11_AFR,Trans_5,2050,M1,-1.0,???
demp_limit,R11_AFR,2050,R11_AFR,Trans_5,2050,M1,1.0,???
UE_transport,R11_AFR,2055,R11_AFR,Trans_5,2055,M1,-1.0,???
demp_limit,R11_AFR,2055,R11_AFR,Trans_5,2055,M1,1.0,???
UE_transport,R11_AFR,2060,R11_AFR,Trans_5,2060,M1,-1.0,???
demp_limit,R11_AFR,2060,R11_AFR,Trans_5,2060,M1,1.0,???
UE_transport,R11_AFR,2070,R11_AFR,Trans_5,2070,M1,-1.0,???
demp_limit,R11_AFR,2070,R11_AFR,Trans_5,2070,M1,1.0,???
UE_transport,R11_AFR,2080,R11_AFR,Trans_5,2080,M1,-1.0,???
demp_limit,R11_AFR,2080,R11_AFR,Trans_5,2080,M1,1.0,???
UE_transport,R11_AFR,2090,R11_AFR,Trans_5,2090,M1,-1.0,???
demp_limit,R11_AFR,2090,R11_AFR,Trans_5,2090,M1,1.0,???
UE_transport,R11_AFR,2100,R11_AFR,Trans_5,2100,M1,-1.0,???
demp_limit,R11_AFR,2100,R11_AFR,Trans_5,2100,M1,1.0,???
UE_transport,R11_AFR,2110,R11_AFR,Trans_5,2110,M1,-1.0,???
demp_limit,R11_AFR,2110,R11_AFR,Trans_5,2110,M1,1.0,???
BCA_Emission,R11_AFR,1990,R11_AFR,coal_trp,1990,M1,7.7,???
CO2_trp,R11_AFR,1990,R11_AFR,coal_trp,1990,M1,2.7133333333333334,???
FE_transport,R11_AFR,1990,R11_AFR,coal_trp,1990,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,1990,R11_AFR,coal_trp,1990,M1,8.333333333333334,???
OCA_Emission,R11_AFR,1990,R11_AFR,coal_trp,1990,M1,7.066666666666667,???
SO2_Emission,R11_AFR,1990,R11_AFR,coal_trp,1990,M1,70.0,???
UE_transport,R11_AFR,1990,R11_AFR,coal_trp,1990,M1,1.0,???
trp_energy,R11_AFR,1990,R11_AFR,coal_trp,1990,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,1995,R11_AFR,coal_trp,1995,M1,7.7,???
CO2_trp,R11_AFR,1995,R11_AFR,coal_trp,1995,M1,2.7133333333333334,???
FE_transport,R11_AFR,1995,R11_AFR,coal_trp,1995,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,1995,R11_AFR,coal_trp,1995,M1,8.333333333333334,???
OCA_Emission,R11_AFR,1995,R11_AFR,coal_trp,1995,M1,7.066666666666667,???
SO2_Emission,R11_AFR,1995,R11_AFR,coal_trp,1995,M1,70.0,???
UE_transport,R11_AFR,1995,R11_AFR,coal_trp,1995,M1,1.0,???
trp_energy,R11_AFR,1995,R11_AFR,coal_trp,1995,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2000,R11_AFR,coal_trp,2000,M1,7.7,???
CO2_trp,R11_AFR,2000,R11_AFR,coal_trp,2000,M1,2.7133333333333334,???
FE_transport,R11_AFR,2000,R11_AFR,coal_trp,2000,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2000,R11_AFR,coal_trp,2000,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2000,R11_AFR,coal_trp,2000,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2000,R11_AFR,coal_trp,2000,M1,70.0,???
UE_transport,R11_AFR,2000,R11_AFR,coal_trp,2000,M1,1.0,???
trp_energy,R11_AFR,2000,R11_AFR,coal_trp,2000,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2005,R11_AFR,coal_trp,2005,M1,7.7,???
CO2_trp,R11_AFR,2005,R11_AFR,coal_trp,2005,M1,2.7133333333333334,???
FE_transport,R11_AFR,2005,R11_AFR,coal_trp,2005,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2005,R11_AFR,coal_trp,2005,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2005,R11_AFR,coal_trp,2005,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2005,R11_AFR,coal_trp,2005,M1,70.0,???
UE_transport,R11_AFR,2005,R11_AFR,coal_trp,2005,M1,1.0,???
trp_energy,R11_AFR,2005,R11_AFR,coal_trp,2005,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2010,R11_AFR,coal_trp,2010,M1,7.7,???
CO2_trp,R11_AFR,2010,R11_AFR,coal_trp,2010,M1,2.7133333333333334,???
FE_transport,R11_AFR,2010,R11_AFR,coal_trp,2010,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2010,R11_AFR,coal_trp,2010,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2010,R11_AFR,coal_trp,2010,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2010,R11_AFR,coal_trp,2010,M1,70.0,???
UE_transport,R11_AFR,2010,R11_AFR,coal_trp,2010,M1,1.0,???
trp_energy,R11_AFR,2010,R11_AFR,coal_trp,2010,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2015,R11_AFR,coal_trp,2015,M1,7.7,???
CO2_trp,R11_AFR,2015,R11_AFR,coal_trp,2015,M1,2.7133333333333334,???
FE_transport,R11_AFR,2015,R11_AFR,coal_trp,2015,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2015,R11_AFR,coal_trp,2015,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2015,R11_AFR,coal_trp,2015,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2015,R11_AFR,coal_trp,2015,M1,70.0,???
UE_transport,R11_AFR,2015,R11_AFR,coal_trp,2015,M1,1.0,???
trp_energy,R11_AFR,2015,R11_AFR,coal_trp,2015,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2020,R11_AFR,coal_trp,2020,M1,7.7,???
CO2_trp,R11_AFR,2020,R11_AFR,coal_trp,2020,M1,2.7133333333333334,???
FE_transport,R11_AFR,2020,R11_AFR,coal_trp,2020,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2020,R11_AFR,coal_trp,2020,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2020,R11_AFR,coal_trp,2020,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2020,R11_AFR,coal_trp,2020,M1,70.0,???
UE_transport,R11_AFR,2020,R11_AFR,coal_trp,2020,M1,1.0,???
trp_energy,R11_AFR,2020,R11_AFR,coal_trp,2020,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2025,R11_AFR,coal_trp,2025,M1,7.7,???
CO2_trp,R11_AFR,2025,R11_AFR,coal_trp,2025,M1,2.7133333333333334,???
FE_transport,R11_AFR,2025,R11_AFR,coal_trp,2025,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2025,R11_AFR,coal_trp,2025,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2025,R11_AFR,coal_trp,2025,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2025,R11_AFR,coal_trp,2025,M1,70.0,???
UE_transport,R11_AFR,2025,R11_AFR,coal_trp,2025,M1,1.0,???
trp_energy,R11_AFR,2025,R11_AFR,coal_trp,2025,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2030,R11_AFR,coal_trp,2030,M1,7.7,???
CO2_trp,R11_AFR,2030,R11_AFR,coal_trp,2030,M1,2.7133333333333334,???
FE_transport,R11_AFR,2030,R11_AFR,coal_trp,2030,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2030,R11_AFR,coal_trp,2030,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2030,R11_AFR,coal_trp,2030,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2030,R11_AFR,coal_trp,2030,M1,70.0,???
UE_transport,R11_AFR,2030,R11_AFR,coal_trp,2030,M1,1.0,???
trp_energy,R11_AFR,2030,R11_AFR,coal_trp,2030,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2035,R11_AFR,coal_trp,2035,M1,7.7,???
CO2_trp,R11_AFR,2035,R11_AFR,coal_trp,2035,M1,2.7133333333333334,???
FE_transport,R11_AFR,2035,R11_AFR,coal_trp,2035,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2035,R11_AFR,coal_trp,2035,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2035,R11_AFR,coal_trp,2035,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2035,R11_AFR,coal_trp,2035,M1,70.0,???
UE_transport,R11_AFR,2035,R11_AFR,coal_trp,2035,M1,1.0,???
trp_energy,R11_AFR,2035,R11_AFR,coal_trp,2035,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2040,R11_AFR,coal_trp,2040,M1,7.7,???
CO2_trp,R11_AFR,2040,R11_AFR,coal_trp,2040,M1,2.7133333333333334,???
FE_transport,R11_AFR,2040,R11_AFR,coal_trp,2040,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2040,R11_AFR,coal_trp,2040,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2040,R11_AFR,coal_trp,2040,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2040,R11_AFR,coal_trp,2040,M1,70.0,???
UE_transport,R11_AFR,2040,R11_AFR,coal_trp,2040,M1,1.0,???
trp_energy,R11_AFR,2040,R11_AFR,coal_trp,2040,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2045,R11_AFR,coal_trp,2045,M1,7.7,???
CO2_trp,R11_AFR,2045,R11_AFR,coal_trp,2045,M1,2.7133333333333334,???
FE_transport,R11_AFR,2045,R11_AFR,coal_trp,2045,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2045,R11_AFR,coal_trp,2045,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2045,R11_AFR,coal_trp,2045,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2045,R11_AFR,coal_trp,2045,M1,70.0,???
UE_transport,R11_AFR,2045,R11_AFR,coal_trp,2045,M1,1.0,???
trp_energy,R11_AFR,2045,R11_AFR,coal_trp,2045,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2050,R11_AFR,coal_trp,2050,M1,7.7,???
CO2_trp,R11_AFR,2050,R11_AFR,coal_trp,2050,M1,2.7133333333333334,???
FE_transport,R11_AFR,2050,R11_AFR,coal_trp,2050,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2050,R11_AFR,coal_trp,2050,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2050,R11_AFR,coal_trp,2050,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2050,R11_AFR,coal_trp,2050,M1,70.0,???
UE_transport,R11_AFR,2050,R11_AFR,coal_trp,2050,M1,1.0,???
trp_energy,R11_AFR,2050,R11_AFR,coal_trp,2050,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2055,R11_AFR,coal_trp,2055,M1,7.7,???
CO2_trp,R11_AFR,2055,R11_AFR,coal_trp,2055,M1,2.7133333333333334,???
FE_transport,R11_AFR,2055,R11_AFR,coal_trp,2055,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2055,R11_AFR,coal_trp,2055,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2055,R11_AFR,coal_trp,2055,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2055,R11_AFR,coal_trp,2055,M1,70.0,???
UE_transport,R11_AFR,2055,R11_AFR,coal_trp,2055,M1,1.0,???
trp_energy,R11_AFR,2055,R11_AFR,coal_trp,2055,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2060,R11_AFR,coal_trp,2060,M1,7.7,???
CO2_trp,R11_AFR,2060,R11_AFR,coal_trp,2060,M1,2.7133333333333334,???
FE_transport,R11_AFR,2060,R11_AFR,coal_trp,2060,M1,3.3333333333333335,???
NOx_Emission,R11_AFR,2060,R11_AFR,coal_trp,2060,M1,8.333333333333334,???
OCA_Emission,R11_AFR,2060,R11_AFR,coal_trp,2060,M1,7.066666666666667,???
SO2_Emission,R11_AFR,2060,R11_AFR,coal_trp,2060,M1,70.0,???
UE_transport,R11_AFR,2060,R11_AFR,coal_trp,2060,M1,1.0,???
trp_energy,R11_AFR,2060,R11_AFR,coal_trp,2060,M1,3.3333333333333335,???
BCA_Emission,R11_AFR,2070,R11_AFR,coal_trp,2070,M1,7.7,???
CO2_trp,R11_AFR,2070,R11_AFR,coal_trp,2070,M1,2.7133333333333334,???
