# Exported 2021-06-09T23:52:44.140235 from
# ixmp://cloned-2021-06-09/ENGAGE_SSP2_v4.1.7/baseline
node_loc,technology,year_vtg,year_act,mode,emission,value,unit
R11_AFR,coal_trp,2110,2110,M1,SO2,21.0,???
R11_AFR,elec_trp,1990,1990,M1,HFC,0.0,kg/kWa
R11_AFR,elec_trp,1995,1995,M1,HFC,0.0,kg/kWa
R11_AFR,elec_trp,2000,2000,M1,HFC,0.000443,kg/kWa
R11_AFR,elec_trp,2005,2005,M1,HFC,0.010575,kg/kWa
R11_AFR,elec_trp,2010,2010,M1,HFC,0.025561,kg/kWa
R11_AFR,elec_trp,2015,2015,M1,HFC,0.04034,kg/kWa
R11_AFR,elec_trp,2020,2020,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2025,2025,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2030,2030,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2035,2035,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2040,2040,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2045,2045,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2050,2050,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2055,2055,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2060,2060,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2070,2070,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2080,2080,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2090,2090,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2100,2100,M1,HFC,0.055119,kg/kWa
R11_AFR,elec_trp,2110,2110,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2020,2020,M1,CF4,0.0025,kg/kWa
R11_AFR,eth_fc_trp,2025,2025,M1,CF4,0.0022500000000000003,kg/kWa
R11_AFR,eth_fc_trp,2030,2030,M1,CF4,0.002,kg/kWa
R11_AFR,eth_fc_trp,2035,2035,M1,CF4,0.0018,kg/kWa
R11_AFR,eth_fc_trp,2040,2040,M1,CF4,0.0016,kg/kWa
R11_AFR,eth_fc_trp,2045,2045,M1,CF4,0.0015,kg/kWa
R11_AFR,eth_fc_trp,2050,2050,M1,CF4,0.0014,kg/kWa
R11_AFR,eth_fc_trp,2055,2055,M1,CF4,0.0013,kg/kWa
R11_AFR,eth_fc_trp,2060,2060,M1,CF4,0.0012,kg/kWa
R11_AFR,eth_fc_trp,2070,2070,M1,CF4,0.0011,kg/kWa
R11_AFR,eth_fc_trp,2080,2080,M1,CF4,0.001,kg/kWa
R11_AFR,eth_fc_trp,2090,2090,M1,CF4,0.0009,kg/kWa
R11_AFR,eth_fc_trp,2100,2100,M1,CF4,0.0008,kg/kWa
R11_AFR,eth_fc_trp,2110,2110,M1,CF4,0.0008,kg/kWa
R11_AFR,eth_fc_trp,2020,2020,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2025,2025,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2030,2030,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2035,2035,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2040,2040,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2045,2045,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2050,2050,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2055,2055,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2060,2060,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2070,2070,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2080,2080,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2090,2090,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2100,2100,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2110,2110,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_fc_trp,2020,2020,M1,SF6,0.000253,???
R11_AFR,eth_fc_trp,2025,2025,M1,SF6,0.000241,???
R11_AFR,eth_fc_trp,2030,2030,M1,SF6,0.000229,???
R11_AFR,eth_fc_trp,2035,2035,M1,SF6,0.00021799999999999999,???
R11_AFR,eth_fc_trp,2040,2040,M1,SF6,0.000207,???
R11_AFR,eth_fc_trp,2045,2045,M1,SF6,0.000197,???
R11_AFR,eth_fc_trp,2050,2050,M1,SF6,0.000187,???
R11_AFR,eth_fc_trp,2055,2055,M1,SF6,0.000178,???
R11_AFR,eth_fc_trp,2060,2060,M1,SF6,0.000169,???
R11_AFR,eth_fc_trp,2070,2070,M1,SF6,0.000153,???
R11_AFR,eth_fc_trp,2080,2080,M1,SF6,0.000139,???
R11_AFR,eth_fc_trp,2090,2090,M1,SF6,0.000125,???
R11_AFR,eth_fc_trp,2100,2100,M1,SF6,0.000113,???
R11_AFR,eth_fc_trp,2110,2110,M1,SF6,0.000113,???
R11_AFR,eth_ic_trp,2020,2020,M1,BCA,0.238786,???
R11_AFR,eth_ic_trp,2025,2025,M1,BCA,0.2028575,???
R11_AFR,eth_ic_trp,2030,2030,M1,BCA,0.166929,???
R11_AFR,eth_ic_trp,2035,2035,M1,BCA,0.1559035,???
R11_AFR,eth_ic_trp,2040,2040,M1,BCA,0.144878,???
R11_AFR,eth_ic_trp,2045,2045,M1,BCA,0.133853,???
R11_AFR,eth_ic_trp,2050,2050,M1,BCA,0.122828,???
R11_AFR,eth_ic_trp,2055,2055,M1,BCA,0.116448,???
R11_AFR,eth_ic_trp,2060,2060,M1,BCA,0.110068,???
R11_AFR,eth_ic_trp,2070,2070,M1,BCA,0.097307,???
R11_AFR,eth_ic_trp,2080,2080,M1,BCA,0.084547,???
R11_AFR,eth_ic_trp,2090,2090,M1,BCA,0.071786,???
R11_AFR,eth_ic_trp,2100,2100,M1,BCA,0.059026,???
R11_AFR,eth_ic_trp,2110,2110,M1,BCA,0.059026,???
R11_AFR,eth_ic_trp,2020,2020,M1,CF4,0.0025,kg/kWa
R11_AFR,eth_ic_trp,2025,2025,M1,CF4,0.0022500000000000003,kg/kWa
R11_AFR,eth_ic_trp,2030,2030,M1,CF4,0.002,kg/kWa
R11_AFR,eth_ic_trp,2035,2035,M1,CF4,0.0018,kg/kWa
R11_AFR,eth_ic_trp,2040,2040,M1,CF4,0.0016,kg/kWa
R11_AFR,eth_ic_trp,2045,2045,M1,CF4,0.0015,kg/kWa
R11_AFR,eth_ic_trp,2050,2050,M1,CF4,0.0014,kg/kWa
R11_AFR,eth_ic_trp,2055,2055,M1,CF4,0.0013,kg/kWa
R11_AFR,eth_ic_trp,2060,2060,M1,CF4,0.0012,kg/kWa
R11_AFR,eth_ic_trp,2070,2070,M1,CF4,0.0011,kg/kWa
R11_AFR,eth_ic_trp,2080,2080,M1,CF4,0.001,kg/kWa
R11_AFR,eth_ic_trp,2090,2090,M1,CF4,0.0009,kg/kWa
R11_AFR,eth_ic_trp,2100,2100,M1,CF4,0.0008,kg/kWa
R11_AFR,eth_ic_trp,2110,2110,M1,CF4,0.0008,kg/kWa
R11_AFR,eth_ic_trp,2020,2020,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2025,2025,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2030,2030,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2035,2035,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2040,2040,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2045,2045,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2050,2050,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2055,2055,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2060,2060,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2070,2070,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2080,2080,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2090,2090,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2100,2100,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2110,2110,M1,CH4,0.23,???
R11_AFR,eth_ic_trp,2020,2020,M1,CO,46.9104,???
R11_AFR,eth_ic_trp,2025,2025,M1,CO,36.4844,???
R11_AFR,eth_ic_trp,2030,2030,M1,CO,26.0584,???
R11_AFR,eth_ic_trp,2035,2035,M1,CO,24.768749999999997,???
R11_AFR,eth_ic_trp,2040,2040,M1,CO,23.4791,???
R11_AFR,eth_ic_trp,2045,2045,M1,CO,22.18945,???
R11_AFR,eth_ic_trp,2050,2050,M1,CO,20.8998,???
R11_AFR,eth_ic_trp,2055,2055,M1,CO,20.11385,???
R11_AFR,eth_ic_trp,2060,2060,M1,CO,19.3279,???
R11_AFR,eth_ic_trp,2070,2070,M1,CO,17.7559,???
R11_AFR,eth_ic_trp,2080,2080,M1,CO,16.184,???
R11_AFR,eth_ic_trp,2090,2090,M1,CO,14.6121,???
R11_AFR,eth_ic_trp,2100,2100,M1,CO,13.0402,???
R11_AFR,eth_ic_trp,2110,2110,M1,CO,13.0402,???
R11_AFR,eth_ic_trp,2020,2020,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2025,2025,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2030,2030,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2035,2035,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2040,2040,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2045,2045,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2050,2050,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2055,2055,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2060,2060,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2070,2070,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2080,2080,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2090,2090,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2100,2100,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2110,2110,M1,HFC,0.055119,kg/kWa
R11_AFR,eth_ic_trp,2020,2020,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2025,2025,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2030,2030,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2035,2035,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2040,2040,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2045,2045,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2050,2050,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2055,2055,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2060,2060,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2070,2070,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2080,2080,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2090,2090,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2100,2100,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2110,2110,M1,N2O,0.246,???
R11_AFR,eth_ic_trp,2020,2020,M1,NH3,0.127151,???
R11_AFR,eth_ic_trp,2025,2025,M1,NH3,0.127151,???
R11_AFR,eth_ic_trp,2030,2030,M1,NH3,0.127151,???
R11_AFR,eth_ic_trp,2035,2035,M1,NH3,0.122589,???
R11_AFR,eth_ic_trp,2040,2040,M1,NH3,0.118027,???
R11_AFR,eth_ic_trp,2045,2045,M1,NH3,0.1134645,???
R11_AFR,eth_ic_trp,2050,2050,M1,NH3,0.108902,???
R11_AFR,eth_ic_trp,2055,2055,M1,NH3,0.1033805,???
R11_AFR,eth_ic_trp,2060,2060,M1,NH3,0.097859,???
R11_AFR,eth_ic_trp,2070,2070,M1,NH3,0.086816,???
R11_AFR,eth_ic_trp,2080,2080,M1,NH3,0.075773,???
R11_AFR,eth_ic_trp,2090,2090,M1,NH3,0.06473,???
R11_AFR,eth_ic_trp,2100,2100,M1,NH3,0.053687,???
R11_AFR,eth_ic_trp,2110,2110,M1,NH3,0.053687,???
R11_AFR,eth_ic_trp,2020,2020,M1,NOx,8.50597,???
R11_AFR,eth_ic_trp,2025,2025,M1,NOx,7.317175,???
R11_AFR,eth_ic_trp,2030,2030,M1,NOx,6.12838,???
R11_AFR,eth_ic_trp,2035,2035,M1,NOx,5.654725,???
R11_AFR,eth_ic_trp,2040,2040,M1,NOx,5.18107,???
R11_AFR,eth_ic_trp,2045,2045,M1,NOx,4.707415,???
R11_AFR,eth_ic_trp,2050,2050,M1,NOx,4.23376,???
R11_AFR,eth_ic_trp,2055,2055,M1,NOx,3.96223,???
R11_AFR,eth_ic_trp,2060,2060,M1,NOx,3.6907,???
R11_AFR,eth_ic_trp,2070,2070,M1,NOx,3.14763,???
R11_AFR,eth_ic_trp,2080,2080,M1,NOx,2.60457,???
R11_AFR,eth_ic_trp,2090,2090,M1,NOx,2.0615,???
R11_AFR,eth_ic_trp,2100,2100,M1,NOx,1.51844,???
R11_AFR,eth_ic_trp,2110,2110,M1,NOx,1.51844,???
R11_AFR,eth_ic_trp,2020,2020,M1,OCA,0.165231,???
R11_AFR,eth_ic_trp,2025,2025,M1,OCA,0.12415799999999999,???
R11_AFR,eth_ic_trp,2030,2030,M1,OCA,0.083085,???
R11_AFR,eth_ic_trp,2035,2035,M1,OCA,0.078407,???
R11_AFR,eth_ic_trp,2040,2040,M1,OCA,0.073729,???
R11_AFR,eth_ic_trp,2045,2045,M1,OCA,0.0690505,???
R11_AFR,eth_ic_trp,2050,2050,M1,OCA,0.064372,???
R11_AFR,eth_ic_trp,2055,2055,M1,OCA,0.0616475,???
R11_AFR,eth_ic_trp,2060,2060,M1,OCA,0.058923,???
R11_AFR,eth_ic_trp,2070,2070,M1,OCA,0.053474,???
R11_AFR,eth_ic_trp,2080,2080,M1,OCA,0.048025,???
R11_AFR,eth_ic_trp,2090,2090,M1,OCA,0.042576,???
R11_AFR,eth_ic_trp,2100,2100,M1,OCA,0.037127,???
R11_AFR,eth_ic_trp,2110,2110,M1,OCA,0.037127,???
R11_AFR,eth_ic_trp,2020,2020,M1,SF6,0.000253,???
R11_AFR,eth_ic_trp,2025,2025,M1,SF6,0.000241,???
R11_AFR,eth_ic_trp,2030,2030,M1,SF6,0.000229,???
R11_AFR,eth_ic_trp,2035,2035,M1,SF6,0.00021799999999999999,???
R11_AFR,eth_ic_trp,2040,2040,M1,SF6,0.000207,???
R11_AFR,eth_ic_trp,2045,2045,M1,SF6,0.000197,???
R11_AFR,eth_ic_trp,2050,2050,M1,SF6,0.000187,???
R11_AFR,eth_ic_trp,2055,2055,M1,SF6,0.000178,???
R11_AFR,eth_ic_trp,2060,2060,M1,SF6,0.000169,???
R11_AFR,eth_ic_trp,2070,2070,M1,SF6,0.000153,???
R11_AFR,eth_ic_trp,2080,2080,M1,SF6,0.000139,???
R11_AFR,eth_ic_trp,2090,2090,M1,SF6,0.000125,???
R11_AFR,eth_ic_trp,2100,2100,M1,SF6,0.000113,???
R11_AFR,eth_ic_trp,2110,2110,M1,SF6,0.000113,???
R11_AFR,eth_ic_trp,2020,2020,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2025,2025,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2030,2030,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2035,2035,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2040,2040,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2045,2045,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2050,2050,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2055,2055,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2060,2060,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2070,2070,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2080,2080,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2090,2090,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2100,2100,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2110,2110,M1,SO2,0.0,???
R11_AFR,eth_ic_trp,2020,2020,M1,VOC,5.96473,???
R11_AFR,eth_ic_trp,2025,2025,M1,VOC,4.725630000000001,???
R11_AFR,eth_ic_trp,2030,2030,M1,VOC,3.48653,???
R11_AFR,eth_ic_trp,2035,2035,M1,VOC,3.2844800000000003,???
R11_AFR,eth_ic_trp,2040,2040,M1,VOC,3.08243,???
R11_AFR,eth_ic_trp,2045,2045,M1,VOC,2.8803799999999997,???
R11_AFR,eth_ic_trp,2050,2050,M1,VOC,2.67833,???
R11_AFR,eth_ic_trp,2055,2055,M1,VOC,2.5561499999999997,???
R11_AFR,eth_ic_trp,2060,2060,M1,VOC,2.43397,???
R11_AFR,eth_ic_trp,2070,2070,M1,VOC,2.18961,???
R11_AFR,eth_ic_trp,2080,2080,M1,VOC,1.94525,???
R11_AFR,eth_ic_trp,2090,2090,M1,VOC,1.70089,???
R11_AFR,eth_ic_trp,2100,2100,M1,VOC,1.45653,???
R11_AFR,eth_ic_trp,2110,2110,M1,VOC,1.45653,???
R11_AFR,foil_trp,1990,1990,M1,BCA,0.462991,???
R11_AFR,foil_trp,1995,1995,M1,BCA,0.462991,???
R11_AFR,foil_trp,2000,2000,M1,BCA,0.462991,???
R11_AFR,foil_trp,2005,2005,M1,BCA,0.456082,???
R11_AFR,foil_trp,2010,2010,M1,BCA,0.380867,???
R11_AFR,foil_trp,2015,2015,M1,BCA,0.3098265,???
R11_AFR,foil_trp,2020,2020,M1,BCA,0.238786,???
R11_AFR,foil_trp,2025,2025,M1,BCA,0.2028575,???
R11_AFR,foil_trp,2030,2030,M1,BCA,0.166929,???
R11_AFR,foil_trp,2035,2035,M1,BCA,0.1559035,???
R11_AFR,foil_trp,2040,2040,M1,BCA,0.144878,???
R11_AFR,foil_trp,2045,2045,M1,BCA,0.133853,???
R11_AFR,foil_trp,2050,2050,M1,BCA,0.122828,???
R11_AFR,foil_trp,2055,2055,M1,BCA,0.116448,???
R11_AFR,foil_trp,2060,2060,M1,BCA,0.110068,???
R11_AFR,foil_trp,2070,2070,M1,BCA,0.097307,???
R11_AFR,foil_trp,2080,2080,M1,BCA,0.084547,???
R11_AFR,foil_trp,2090,2090,M1,BCA,0.071786,???
R11_AFR,foil_trp,2100,2100,M1,BCA,0.059026,???
R11_AFR,foil_trp,2110,2110,M1,BCA,0.059026,???
R11_AFR,foil_trp,1990,1990,M1,CF4,0.0072,kg/kWa
R11_AFR,foil_trp,1995,1995,M1,CF4,0.0068,kg/kWa
R11_AFR,foil_trp,2000,2000,M1,CF4,0.0041,kg/kWa
R11_AFR,foil_trp,2005,2005,M1,CF4,0.0037,kg/kWa
R11_AFR,foil_trp,2010,2010,M1,CF4,0.0033,kg/kWa
R11_AFR,foil_trp,2015,2015,M1,CF4,0.0029,kg/kWa
R11_AFR,foil_trp,2020,2020,M1,CF4,0.0025,kg/kWa
R11_AFR,foil_trp,2025,2025,M1,CF4,0.0022500000000000003,kg/kWa
R11_AFR,foil_trp,2030,2030,M1,CF4,0.002,kg/kWa
R11_AFR,foil_trp,2035,2035,M1,CF4,0.0018,kg/kWa
R11_AFR,foil_trp,2040,2040,M1,CF4,0.0016,kg/kWa
R11_AFR,foil_trp,2045,2045,M1,CF4,0.0015,kg/kWa
R11_AFR,foil_trp,2050,2050,M1,CF4,0.0014,kg/kWa
R11_AFR,foil_trp,2055,2055,M1,CF4,0.0013,kg/kWa
R11_AFR,foil_trp,2060,2060,M1,CF4,0.0012,kg/kWa
R11_AFR,foil_trp,2070,2070,M1,CF4,0.0011,kg/kWa
R11_AFR,foil_trp,2080,2080,M1,CF4,0.001,kg/kWa
R11_AFR,foil_trp,2090,2090,M1,CF4,0.0009,kg/kWa
R11_AFR,foil_trp,2100,2100,M1,CF4,0.0008,kg/kWa
R11_AFR,foil_trp,2110,2110,M1,CF4,0.0008,kg/kWa
R11_AFR,foil_trp,1990,1990,M1,CH4,0.23,???
R11_AFR,foil_trp,1995,1995,M1,CH4,0.23,???
R11_AFR,foil_trp,2000,2000,M1,CH4,0.23,???
R11_AFR,foil_trp,2005,2005,M1,CH4,0.23,???
R11_AFR,foil_trp,2010,2010,M1,CH4,0.23,???
R11_AFR,foil_trp,2015,2015,M1,CH4,0.23,???
R11_AFR,foil_trp,2020,2020,M1,CH4,0.23,???
R11_AFR,foil_trp,2025,2025,M1,CH4,0.23,???
R11_AFR,foil_trp,2030,2030,M1,CH4,0.23,???
R11_AFR,foil_trp,2035,2035,M1,CH4,0.23,???
R11_AFR,foil_trp,2040,2040,M1,CH4,0.23,???
R11_AFR,foil_trp,2045,2045,M1,CH4,0.23,???
R11_AFR,foil_trp,2050,2050,M1,CH4,0.23,???
