node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_AFR,carbon_black_stor,2030,2030,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2030,2035,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2030,2040,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2030,2045,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2030,2050,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2030,2055,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2035,2035,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2035,2040,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2035,2045,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2035,2050,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2035,2055,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2035,2060,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2040,2040,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2040,2045,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2040,2050,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2040,2055,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2040,2060,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2040,2070,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2045,2045,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2045,2050,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2045,2055,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2045,2060,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2045,2070,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2050,2050,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2050,2055,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2050,2060,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2050,2070,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2050,2080,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2055,2055,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2055,2060,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2055,2070,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2055,2080,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2060,2060,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2060,2070,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2060,2080,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2060,2090,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2070,2070,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2070,2080,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2070,2090,M1,year,20.0,USD/MtC
R12_AFR,carbon_black_stor,2080,2080,M1,year,20.0,USD/MtC
