# copy of NTNU_LCA_coefficients.xlsx sheet: "environmentalImpacts"
source,scenario,region,variable,technology,technology variant,impact,phase,unit,2010,2030,2050
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Ionising radiation,Operation,kg U235-Eq/kWh,0.0010462,0.000979,0.0010407
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Iron,Construction,t Fe/MW,245.5841,239.2057,236.1393
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Iron,End-of-life,t Fe/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Iron,Operation,t Fe/kWh,1.9428e-06,1.7323e-06,1.7261e-06
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Land occupation,Construction,m2a/MW,32640.9464,31931.1791,31473.1304
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Land occupation,End-of-life,m2a/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Land occupation,Operation,m2a/kWh,0.55979,0.39767,0.32455
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Marine eutrophication,Construction,kg N-Eq/MW,118.8481,107.5008,103.872
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Marine eutrophication,End-of-life,kg N-Eq/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Marine eutrophication,Operation,kg N-Eq/kWh,0.0003094,0.00023427,0.00030065
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Mineral resource depletion,Construction,kg Fe-Eq/MW,319220.1463,311000.1438,307023.3732
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Mineral resource depletion,End-of-life,kg Fe-Eq/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_begr_betr_rf,Mineral resource depletion,Operation,kg Fe-Eq/kWh,0.0039906,0.0033253,0.0035901
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Aluminium,Construction,t Al/MW,1.7232,1.6783,1.6572
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Aluminium,End-of-life,t Al/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Aluminium,Operation,t Al/kWh,6.9533e-08,6.3549e-08,7.4695e-08
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Cement,Construction,t cement/MW,80.291,78.2086,77.208
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Cement,End-of-life,t cement/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Cement,Operation,t cement/kWh,8.1851e-07,7.3301e-07,8.1375e-07
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Copper,Construction,t Cu/MW,2.6793,2.6107,2.5776
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Copper,End-of-life,t Cu/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Copper,Operation,t Cu/kWh,5.5953e-08,5.1515e-08,6.2341e-08
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Freshwater ecotoxicity,Construction,"kg 1,4-DCB-Eq/MW",9593.4244,9283.1814,9193.3816
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Freshwater ecotoxicity,End-of-life,"kg 1,4-DCB-Eq/MW",0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Freshwater ecotoxicity,Operation,"kg 1,4-DCB-Eq/kWh",0.0043854,0.0034015,0.0030898
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Freshwater eutrophication,Construction,kg P-Eq/MW,287.4475,274.5353,272.3689
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Freshwater eutrophication,End-of-life,kg P-Eq/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Freshwater eutrophication,Operation,kg P-Eq/kWh,9.2224e-05,7.0177e-05,7.0868e-05
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Human toxicity,Construction,"kg 1,4-DCB-Eq/MW",291210.0415,257326.4101,232001.0507
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Human toxicity,End-of-life,"kg 1,4-DCB-Eq/MW",0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Human toxicity,Operation,"kg 1,4-DCB-Eq/kWh",0.31472,0.23535,0.20665
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Ionising radiation,Construction,kg U235-Eq/MW,12406.4745,12892.4329,13269.1501
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Ionising radiation,End-of-life,kg U235-Eq/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Ionising radiation,Operation,kg U235-Eq/kWh,0.0013935,0.0012875,0.0014367
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Iron,Construction,t Fe/MW,245.5841,239.2057,236.1393
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Iron,End-of-life,t Fe/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Iron,Operation,t Fe/kWh,2.9272e-06,2.5652e-06,2.5961e-06
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Land occupation,Construction,m2a/MW,32640.9464,31931.1791,31473.1304
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Land occupation,End-of-life,m2a/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Land occupation,Operation,m2a/kWh,1.751,1.2963,1.1215
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Marine eutrophication,Construction,kg N-Eq/MW,118.8481,107.5008,103.872
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Marine eutrophication,End-of-life,kg N-Eq/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Marine eutrophication,Operation,kg N-Eq/kWh,0.00065552,0.00065132,0.00083731
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Mineral resource depletion,Construction,kg Fe-Eq/MW,319220.1463,311000.1438,307023.3732
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Mineral resource depletion,End-of-life,kg Fe-Eq/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX0_betr_rf,Mineral resource depletion,Operation,kg Fe-Eq/kWh,0.0069634,0.006232,0.0070341
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Aluminium,Construction,t Al/MW,1.7232,1.6783,1.6572
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Aluminium,End-of-life,t Al/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Aluminium,Operation,t Al/kWh,4.4889e-08,3.2776e-08,3.0954e-08
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Cement,Construction,t cement/MW,80.2906,78.2084,77.2077
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Cement,End-of-life,t cement/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Cement,Operation,t cement/kWh,9.3038e-07,5.9128e-07,6.2424e-07
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Copper,Construction,t Cu/MW,2.6793,2.6107,2.5776
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Copper,End-of-life,t Cu/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Copper,Operation,t Cu/kWh,5.0053e-08,3.0928e-08,3.1918e-08
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Freshwater ecotoxicity,Construction,"kg 1,4-DCB-Eq/MW",9593.4244,9283.1814,9193.3816
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Freshwater ecotoxicity,End-of-life,"kg 1,4-DCB-Eq/MW",0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Freshwater ecotoxicity,Operation,"kg 1,4-DCB-Eq/kWh",0.0021455,0.0016234,0.0014303
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Freshwater eutrophication,Construction,kg P-Eq/MW,287.4475,274.5353,272.3689
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Freshwater eutrophication,End-of-life,kg P-Eq/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Freshwater eutrophication,Operation,kg P-Eq/kWh,6.85e-05,5.5e-05,5.9801e-05
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Human toxicity,Construction,"kg 1,4-DCB-Eq/MW",291210.0415,257326.4101,232001.0507
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Human toxicity,End-of-life,"kg 1,4-DCB-Eq/MW",0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Human toxicity,Operation,"kg 1,4-DCB-Eq/kWh",0.10621,0.071364,0.052714
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Ionising radiation,Construction,kg U235-Eq/MW,12406.4745,12892.4329,13269.1501
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Ionising radiation,End-of-life,kg U235-Eq/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Ionising radiation,Operation,kg U235-Eq/kWh,0.043084,0.032731,0.034192
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Iron,Construction,t Fe/MW,245.5826,239.2047,236.1382
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Iron,End-of-life,t Fe/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Iron,Operation,t Fe/kWh,3.8112e-06,2.4744e-06,2.6247e-06
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Land occupation,Construction,m2a/MW,32640.9464,31931.1791,31473.1304
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Land occupation,End-of-life,m2a/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Land occupation,Operation,m2a/kWh,0.49142,0.31086,0.19899
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Marine eutrophication,Construction,kg N-Eq/MW,118.8481,107.5008,103.872
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Marine eutrophication,End-of-life,kg N-Eq/MW,0.0,0.0,0.0
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Marine eutrophication,Operation,kg N-Eq/kWh,0.00035465,0.00030967,0.000342
THEMIS,Baseline,AME,Environmental impacts,Biomass|w/ CCS,TAX30_begr_betr_ir,Mineral resource depletion,Construction,kg Fe-Eq/MW,319220.1463,311000.1438,307023.3732
