model,scenario,node,variable,unit,sensitivity,output_2020,output_2025,output_2030,output_2035,output_2040,output_2045,output_2050,output_2055,output_2060,output_2065,output_2070,output_2075,output_2080,output_2085,output_2090,output_2095,output_2100,output_2110
GLOMIS,CircEular-A,CHN,Infrastructure|Roads|Area,bn m2/yr,high,30.788157,37.68795,42.350163,45.860699,46.096752,46.096752,46.096752,46.096752,46.096752,46.096752,46.096752,46.096752,46.096752,46.096752,46.096752,46.096752,46.096752,46.096752
GLOMIS,CircEular-A,CHN,Infrastructure|Runways|Area,bn m2/yr,high,0.049618695,0.060738515,0.068252213,0.073909856,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283,0.074290283
GLOMIS,CircEular-A,CHN,Infrastructure|Tunnels|Area,bn m2/yr,high,1.0379466,1.270556,1.427731,1.5460801,1.554038,1.554038,1.554038,1.554038,1.554038,1.554038,1.554038,1.554038,1.554038,1.554038,1.554038,1.554038,1.554038,1.554038
GLOMIS,CircEular-A,EEU,Infrastructure|Bridges|Area,bn m2/yr,high,0.069473408,0.079983987,0.08231663,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167,0.083809167
GLOMIS,CircEular-A,EEU,Infrastructure|Buildings|Area,bn m2/yr,high,0.017006142,0.019578984,0.020149985,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338,0.020515338
GLOMIS,CircEular-A,EEU,Infrastructure|Charging stations|Area,bn m2/yr,high,4.56E-06,5.25E-06,5.41E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06,5.51E-06
GLOMIS,CircEular-A,EEU,Infrastructure|Fuel stations|Area,bn m2/yr,high,0.008076196,0.009298036,0.009569204,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708,0.009742708
GLOMIS,CircEular-A,EEU,Infrastructure|Parking|Area,bn m2/yr,high,0.39050248,0.44958124,0.46269286,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218,0.47108218
GLOMIS,CircEular-A,EEU,Infrastructure|Rail|Area,bn m2/yr,high,1.2825881,1.47663,1.5196943,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488,1.5472488
GLOMIS,CircEular-A,EEU,Infrastructure|Roads|Area,bn m2/yr,high,17.210596,19.814371,20.392239,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984,20.761984
GLOMIS,CircEular-A,EEU,Infrastructure|Tunnels|Area,bn m2/yr,high,0.025009818,0.028793532,0.029633267,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564,0.030170564
GLOMIS,CircEular-A,FSU,Infrastructure|Bridges|Area,bn m2/yr,high,0.095033169,0.10245284,0.10554402,0.110998,0.11497129,0.11794811,0.12060959,0.12632005,0.13214029,0.13214029,0.13214029,0.13214029,0.13214029,0.13214029,0.13214029,0.13214029,0.13214029,0.13214029
GLOMIS,CircEular-A,FSU,Infrastructure|Buildings|Area,bn m2/yr,high,0.024357753,0.026259478,0.027051769,0.028449669,0.029468054,0.030231034,0.030913195,0.03237683,0.033868603,0.033868603,0.033868603,0.033868603,0.033868603,0.033868603,0.033868603,0.033868603,0.033868603,0.033868603
GLOMIS,CircEular-A,FSU,Infrastructure|Charging stations|Area,bn m2/yr,high,1.66E-06,1.79E-06,1.84E-06,1.94E-06,2.01E-06,2.06E-06,2.11E-06,2.21E-06,2.31E-06,2.31E-06,2.31E-06,2.31E-06,2.31E-06,2.31E-06,2.31E-06,2.31E-06,2.31E-06,2.31E-06
GLOMIS,CircEular-A,FSU,Infrastructure|Fuel stations|Area,bn m2/yr,high,0.023564914,0.025404736,0.026171237,0.027523639,0.028508874,0.029247019,0.029906975,0.031322971,0.032766189,0.032766189,0.032766189,0.032766189,0.032766189,0.032766189,0.032766189,0.032766189,0.032766189,0.032766189
GLOMIS,CircEular-A,FSU,Infrastructure|Parking|Area,bn m2/yr,high,0.38275063,0.41263372,0.42508358,0.4470498,0.46305236,0.4750416,0.4857609,0.50875998,0.53220129,0.53220129,0.53220129,0.53220129,0.53220129,0.53220129,0.53220129,0.53220129,0.53220129,0.53220129
GLOMIS,CircEular-A,FSU,Infrastructure|Rail|Area,bn m2/yr,high,3.4403234,3.7089255,3.8208296,4.0182714,4.1621094,4.2698741,4.3662233,4.5729494,4.7836499,4.7836499,4.7836499,4.7836499,4.7836499,4.7836499,4.7836499,4.7836499,4.7836499,4.7836499
GLOMIS,CircEular-A,FSU,Infrastructure|Roads|Area,bn m2/yr,high,35.649658,38.432995,39.592575,41.638523,43.129021,44.245708,45.24411,47.386265,49.569603,49.569603,49.569603,49.569603,49.569603,49.569603,49.569603,49.569603,49.569603,49.569603
GLOMIS,CircEular-A,FSU,Infrastructure|Tunnels|Area,bn m2/yr,high,0.028666455,0.03090458,0.031837016,0.033482198,0.034680728,0.035578676,0.036381502,0.038104042,0.039859705,0.039859705,0.039859705,0.039859705,0.039859705,0.039859705,0.039859705,0.039859705,0.039859705,0.039859705
GLOMIS,CircEular-A,LAM,Infrastructure|Bridges|Area,bn m2/yr,high,0.12450182,0.14500053,0.15335724,0.16631967,0.17819624,0.18824762,0.19766589,0.21320547,0.22776462,0.22776462,0.22776462,0.22776462,0.22776462,0.22776462,0.22776462,0.22776462,0.22776462,0.22776462
GLOMIS,CircEular-A,LAM,Infrastructure|Buildings|Area,bn m2/yr,high,0.005158664,0.006008016,0.006354272,0.006891363,0.007383463,0.007799935,0.008190176,0.00883405,0.0094373,0.0094373,0.0094373,0.0094373,0.0094373,0.0094373,0.0094373,0.0094373,0.0094373,0.0094373
GLOMIS,CircEular-A,LAM,Infrastructure|Charging stations|Area,bn m2/yr,high,4.76E-07,5.55E-07,5.87E-07,6.36E-07,6.82E-07,7.20E-07,7.56E-07,8.15E-07,8.71E-07,8.71E-07,8.71E-07,8.71E-07,8.71E-07,8.71E-07,8.71E-07,8.71E-07,8.71E-07,8.71E-07
GLOMIS,CircEular-A,LAM,Infrastructure|Fuel stations|Area,bn m2/yr,high,0.037321433,0.043466248,0.045971308,0.049857005,0.053417198,0.056430262,0.05925354,0.063911781,0.068276122,0.068276122,0.068276122,0.068276122,0.068276122,0.068276122,0.068276122,0.068276122,0.068276122,0.068276122
GLOMIS,CircEular-A,LAM,Infrastructure|Parking|Area,bn m2/yr,high,0.30490333,0.35510439,0.37556985,0.40731469,0.43640029,0.46101594,0.48408118,0.5221374,0.55779266,0.55779266,0.55779266,0.55779266,0.55779266,0.55779266,0.55779266,0.55779266,0.55779266,0.55779266
GLOMIS,CircEular-A,LAM,Infrastructure|Rail|Area,bn m2/yr,high,1.2207985,1.4217978,1.5037394,1.6308421,1.7472974,1.8458557,1.9382063,2.0905793,2.2333384,2.2333384,2.2333384,2.2333384,2.2333384,2.2333384,2.2333384,2.2333384,2.2333384,2.2333384
GLOMIS,CircEular-A,LAM,Infrastructure|Roads|Area,bn m2/yr,high,49.003239,57.071419,60.360573,65.462517,70.137077,74.093231,77.800209,83.916504,89.646919,89.646919,89.646919,89.646919,89.646919,89.646919,89.646919,89.646919,89.646919,89.646919
GLOMIS,CircEular-A,LAM,Infrastructure|Tunnels|Area,bn m2/yr,high,0.022883393,0.026651045,0.028187009,0.030569497,0.03275241,0.034599848,0.036330923,0.039187092,0.041863061,0.041863061,0.041863061,0.041863061,0.041863061,0.041863061,0.041863061,0.041863061,0.041863061,0.041863061
GLOMIS,CircEular-A,MEA,Infrastructure|Bridges|Area,bn m2/yr,high,0.084326923,0.098884203,0.10972794,0.12256123,0.13367128,0.14272505,0.15114951,0.16550104,0.19804689,0.19804689,0.19804689,0.19804689,0.19804689,0.19804689,0.19804689,0.19804689,0.19804689,0.19804689
GLOMIS,CircEular-A,MEA,Infrastructure|Buildings|Area,bn m2/yr,high,0.003805424,0.004462351,0.004951697,0.005530825,0.006032189,0.006440759,0.006820929,0.007468572,0.00893727,0.00893727,0.00893727,0.00893727,0.00893727,0.00893727,0.00893727,0.00893727,0.00893727,0.00893727
GLOMIS,CircEular-A,MEA,Infrastructure|Charging stations|Area,bn m2/yr,high,2.36E-07,2.77E-07,3.07E-07,3.43E-07,3.75E-07,4.00E-07,4.24E-07,4.64E-07,5.55E-07,5.55E-07,5.55E-07,5.55E-07,5.55E-07,5.55E-07,5.55E-07,5.55E-07,5.55E-07,5.55E-07
GLOMIS,CircEular-A,MEA,Infrastructure|Fuel stations|Area,bn m2/yr,high,0.01744543,0.020457018,0.022700356,0.025355289,0.027653718,0.029526751,0.031269584,0.03423861,0.040971652,0.040971652,0.040971652,0.040971652,0.040971652,0.040971652,0.040971652,0.040971652,0.040971652,0.040971652
GLOMIS,CircEular-A,MEA,Infrastructure|Parking|Area,bn m2/yr,high,0.23017402,0.26990873,0.2995072,0.33453625,0.36486158,0.38957429,0.41256917,0.45174229,0.54057765,0.54057765,0.54057765,0.54057765,0.54057765,0.54057765,0.54057765,0.54057765,0.54057765,0.54057765
GLOMIS,CircEular-A,MEA,Infrastructure|Rail|Area,bn m2/yr,high,0.51415735,0.60291588,0.66903222,0.74727917,0.81501925,0.87022191,0.92158723,1.0090915,1.2075298,1.2075298,1.2075298,1.2075298,1.2075298,1.2075298,1.2075298,1.2075298,1.2075298,1.2075298
GLOMIS,CircEular-A,MEA,Infrastructure|Roads|Area,bn m2/yr,high,21.40906,25.104883,27.857912,31.116049,33.936687,36.235275,38.374084,42.017681,50.280476,50.280476,50.280476,50.280476,50.280476,50.280476,50.280476,50.280476,50.280476,50.280476
GLOMIS,CircEular-A,MEA,Infrastructure|Tunnels|Area,bn m2/yr,high,0.022989105,0.026957694,0.029913904,0.033412501,0.036441308,0.03890954,0.041206196,0.045118701,0.05399131,0.05399131,0.05399131,0.05399131,0.05399131,0.05399131,0.05399131,0.05399131,0.05399131,0.05399131
GLOMIS,CircEular-A,NAM,Infrastructure|Bridges|Area,bn m2/yr,high,0.4933427,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319,0.52096319
GLOMIS,CircEular-A,NAM,Infrastructure|Buildings|Area,bn m2/yr,high,0.010257021,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275,0.010831275
GLOMIS,CircEular-A,NAM,Infrastructure|Charging stations|Area,bn m2/yr,high,7.15E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06
GLOMIS,CircEular-A,NAM,Infrastructure|Fuel stations|Area,bn m2/yr,high,0.044248167,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467,0.046725467
GLOMIS,CircEular-A,NAM,Infrastructure|Parking|Area,bn m2/yr,high,3.8827868,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706
GLOMIS,CircEular-A,NAM,Infrastructure|Rail|Area,bn m2/yr,high,6.3593707,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093
GLOMIS,CircEular-A,NAM,Infrastructure|Roads|Area,bn m2/yr,high,88.069794,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511
GLOMIS,CircEular-A,NAM,Infrastructure|Runways|Area,bn m2/yr,high,3.2329724,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975
GLOMIS,CircEular-A,NAM,Infrastructure|Tunnels|Area,bn m2/yr,high,0.033303443,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988,0.035167988
GLOMIS,CircEular-A,PAO,Infrastructure|Bridges|Area,bn m2/yr,high,0.31138748,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865,0.32451865
GLOMIS,CircEular-A,PAO,Infrastructure|Buildings|Area,bn m2/yr,high,0.016152589,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741,0.016833741
GLOMIS,CircEular-A,PAO,Infrastructure|Charging stations|Area,bn m2/yr,high,1.36E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06
GLOMIS,CircEular-A,PAO,Infrastructure|Fuel stations|Area,bn m2/yr,high,0.013929582,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992,0.014516992
GLOMIS,CircEular-A,PAO,Infrastructure|Parking|Area,bn m2/yr,high,0.63468575,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045,0.66145045
GLOMIS,CircEular-A,PAO,Infrastructure|Rail|Area,bn m2/yr,high,1.0070668,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349
GLOMIS,CircEular-A,PAO,Infrastructure|Roads|Area,bn m2/yr,high,19.58687,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846
GLOMIS,CircEular-A,PAO,Infrastructure|Runways|Area,bn m2/yr,high,0.042610269,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714,0.04440714
GLOMIS,CircEular-A,PAO,Infrastructure|Tunnels|Area,bn m2/yr,high,0.18798594,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133,0.1959133
GLOMIS,CircEular-A,PAS,Infrastructure|Bridges|Area,bn m2/yr,high,0.24564098,0.28414798,0.30331194,0.31954545,0.32506371,0.32506371,0.32506371,0.33639055,0.37387273,0.37387273,0.37387273,0.37387273,0.37387273,0.37387273,0.37387273,0.37387273,0.37387273,0.37387273
GLOMIS,CircEular-A,PAS,Infrastructure|Buildings|Area,bn m2/yr,high,0.011216644,0.01297498,0.013850059,0.014591327,0.014843306,0.014843306,0.014843306,0.015360521,0.017072059,0.017072059,0.017072059,0.017072059,0.017072059,0.017072059,0.017072059,0.017072059,0.017072059,0.017072059
GLOMIS,CircEular-A,PAS,Infrastructure|Charging stations|Area,bn m2/yr,high,8.18E-07,9.47E-07,1.01E-06,1.06E-06,1.08E-06,1.08E-06,1.08E-06,1.12E-06,1.25E-06,1.25E-06,1.25E-06,1.25E-06,1.25E-06,1.25E-06,1.25E-06,1.25E-06,1.25E-06,1.25E-06
GLOMIS,CircEular-A,PAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,0.021144472,0.024459107,0.026108716,0.027506076,0.027981082,0.027981082,0.027981082,0.028956084,0.032182503,0.032182503,0.032182503,0.032182503,0.032182503,0.032182503,0.032182503,0.032182503,0.032182503,0.032182503
GLOMIS,CircEular-A,PAS,Infrastructure|Parking|Area,bn m2/yr,high,0.20629795,0.23863749,0.25473207,0.26836553,0.27299997,0.27299997,0.27299997,0.28251266,0.31399152,0.31399152,0.31399152,0.31399152,0.31399152,0.31399152,0.31399152,0.31399152,0.31399152,0.31399152
GLOMIS,CircEular-A,PAS,Infrastructure|Rail|Area,bn m2/yr,high,0.33303648,0.38524371,0.41122591,0.43323508,0.44071668,0.44071668,0.44071668,0.45607346,0.50689125,0.50689125,0.50689125,0.50689125,0.50689125,0.50689125,0.50689125,0.50689125,0.50689125,0.50689125
GLOMIS,CircEular-A,PAS,Infrastructure|Roads|Area,bn m2/yr,high,21.728382,25.134554,26.829718,28.265667,28.753788,28.753788,28.753788,29.755718,33.071236,33.071236,33.071236,33.071236,33.071236,33.071236,33.071236,33.071236,33.071236,33.071236
GLOMIS,CircEular-A,PAS,Infrastructure|Tunnels|Area,bn m2/yr,high,0.093555577,0.10822147,0.11552031,0.12170306,0.12380476,0.12380476,0.12380476,0.12811874,0.14239432,0.14239432,0.14239432,0.14239432,0.14239432,0.14239432,0.14239432,0.14239432,0.14239432,0.14239432
GLOMIS,CircEular-A,RCPA,Infrastructure|Bridges|Area,bn m2/yr,high,0.037773803,0.047298368,0.058267344,0.072632797,0.084528938,0.093164645,0.099093817,0.10902524,0.11806779,0.11806779,0.11806779,0.11806779,0.11806779,0.11806779,0.11806779,0.11806779,0.11806779,0.11806779
GLOMIS,CircEular-A,RCPA,Infrastructure|Buildings|Area,bn m2/yr,high,0.000920055,0.001152044,0.001419215,0.001769114,0.002058867,0.002269207,0.002413623,0.002655523,0.002875772,0.002875772,0.002875772,0.002875772,0.002875772,0.002875772,0.002875772,0.002875772,0.002875772,0.002875772
GLOMIS,CircEular-A,RCPA,Infrastructure|Charging stations|Area,bn m2/yr,high,1.53E-07,1.92E-07,2.36E-07,2.94E-07,3.43E-07,3.78E-07,4.02E-07,4.42E-07,4.79E-07,4.79E-07,4.79E-07,4.79E-07,4.79E-07,4.79E-07,4.79E-07,4.79E-07,4.79E-07,4.79E-07
GLOMIS,CircEular-A,RCPA,Infrastructure|Fuel stations|Area,bn m2/yr,high,0.001570146,0.001966054,0.002422002,0.003019132,0.003513619,0.00387258,0.004119038,0.004531858,0.00490773,0.00490773,0.00490773,0.00490773,0.00490773,0.00490773,0.00490773,0.00490773,0.00490773,0.00490773
GLOMIS,CircEular-A,RCPA,Infrastructure|Parking|Area,bn m2/yr,high,0.009986523,0.012504598,0.015404542,0.019202437,0.022347504,0.024630584,0.026198121,0.028823759,0.031214399,0.031214399,0.031214399,0.031214399,0.031214399,0.031214399,0.031214399,0.031214399,0.031214399,0.031214399
GLOMIS,CircEular-A,RCPA,Infrastructure|Rail|Area,bn m2/yr,high,0.14092022,0.17645288,0.21737412,0.27096632,0.31534654,0.34756318,0.36968273,0.40673324,0.44046766,0.44046766,0.44046766,0.44046766,0.44046766,0.44046766,0.44046766,0.44046766,0.44046766,0.44046766
GLOMIS,CircEular-A,RCPA,Infrastructure|Roads|Area,bn m2/yr,high,5.6079793,7.0220165,8.6504936,10.783219,12.549346,13.831422,14.711679,16.186119,17.528595,17.528595,17.528595,17.528595,17.528595,17.528595,17.528595,17.528595,17.528595,17.528595
GLOMIS,CircEular-A,RCPA,Infrastructure|Tunnels|Area,bn m2/yr,high,0.00731713,0.009162125,0.011286915,0.014069636,0.016374025,0.018046843,0.019195374,0.021119185,0.022870805,0.022870805,0.022870805,0.022870805,0.022870805,0.022870805,0.022870805,0.022870805,0.022870805,0.022870805
GLOMIS,CircEular-A,SAS,Infrastructure|Bridges|Area,bn m2/yr,high,0.18934609,0.22288558,0.26210824,0.30686697,0.35923961,0.39620844,0.43072695,0.47960263,0.52873176,0.52873176,0.52873176,0.52873176,0.52873176,0.52873176,0.52873176,0.52873176,0.52873176,0.52873176
GLOMIS,CircEular-A,SAS,Infrastructure|Buildings|Area,bn m2/yr,high,0.013005804,0.015309564,0.018003687,0.021078076,0.024675449,0.027214764,0.029585768,0.032942943,0.036317524,0.036317524,0.036317524,0.036317524,0.036317524,0.036317524,0.036317524,0.036317524,0.036317524,0.036317524
GLOMIS,CircEular-A,SAS,Infrastructure|Charging stations|Area,bn m2/yr,high,2.21E-07,2.60E-07,3.06E-07,3.58E-07,4.19E-07,4.62E-07,5.02E-07,5.59E-07,6.17E-07,6.17E-07,6.17E-07,6.17E-07,6.17E-07,6.17E-07,6.17E-07,6.17E-07,6.17E-07,6.17E-07
GLOMIS,CircEular-A,SAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,0.010823015,0.01274013,0.014982096,0.017540501,0.020534121,0.02264726,0.024620332,0.027414065,0.030222284,0.030222284,0.030222284,0.030222284,0.030222284,0.030222284,0.030222284,0.030222284,0.030222284,0.030222284
GLOMIS,CircEular-A,SAS,Infrastructure|Parking|Area,bn m2/yr,high,0.034773424,0.040932953,0.048136201,0.056356136,0.065974385,0.072763711,0.07910303,0.088079065,0.097101629,0.097101629,0.097101629,0.097101629,0.097101629,0.097101629,0.097101629,0.097101629,0.097101629,0.097101629
GLOMIS,CircEular-A,SAS,Infrastructure|Rail|Area,bn m2/yr,high,1.252638,1.4745216,1.7340031,2.0301087,2.3765855,2.6211569,2.8495169,3.172859,3.4978776,3.4978776,3.4978776,3.4978776,3.4978776,3.4978776,3.4978776,3.4978776,3.4978776,3.4978776
GLOMIS,CircEular-A,SAS,Infrastructure|Roads|Area,bn m2/yr,high,26.00773,30.614565,36.00201,42.149868,49.343544,54.421413,59.16272,65.87606,72.624229,72.624229,72.624229,72.624229,72.624229,72.624229,72.624229,72.624229,72.624229,72.624229
