model,scenario,node,variable,unit,sensitivity,output_2020,output_2025,output_2030,output_2035,output_2040,output_2045,output_2050,output_2055,output_2060,output_2065,output_2070,output_2075,output_2080,output_2085,output_2090,output_2095,output_2100,output_2110
GLOMIS,CircEular-A 2e17,PAO,Infrastructure|Parking|Area,bn m2/yr,high,.63468575,.66145045,.66145045,.66145045,.66145045,.68754923,.72144657,.73909938,.76041657,.76041657,.76041657,.76041657,.76041657,.76041657,.76041657,.76041657,.76041657,.76041657
GLOMIS,CircEular-A 2e17,PAO,Infrastructure|Rail|Area,bn m2/yr,high,1.0070668,1.0495349,1.0495349,1.0495349,1.0495349,1.0909463,1.1447318,1.1727419,1.2065661,1.2065661,1.2065661,1.2065661,1.2065661,1.2065661,1.2065661,1.2065661,1.2065661,1.2065661
GLOMIS,CircEular-A 2e17,PAO,Infrastructure|Roads|Area,bn m2/yr,high,19.58687,20.412846,20.412846,20.412846,20.412846,21.218275,22.264372,22.809151,23.467014,23.467014,23.467014,23.467014,23.467014,23.467014,23.467014,23.467014,23.467014,23.467014
GLOMIS,CircEular-A 2e17,PAO,Infrastructure|Runways|Area,bn m2/yr,high,.042610269,.04440714,.04440714,.04440714,.04440714,.046159312,.04843504,.049620185,.05105133,.05105133,.05105133,.05105133,.05105133,.05105133,.05105133,.05105133,.05105133,.05105133
GLOMIS,CircEular-A 2e17,PAO,Infrastructure|Tunnels|Area,bn m2/yr,high,.18798594,.1959133,.1959133,.1959133,.1959133,.20364344,.2136834,.21891195,.22522581,.22522581,.22522581,.22522581,.22522581,.22522581,.22522581,.22522581,.22522581,.22522581
GLOMIS,CircEular-A 2e17,PAS,Infrastructure|Bridges|Area,bn m2/yr,high,.24564098,.28414798,.34450579,.39944217,.45192653,.49369851,.52309126,.55058217,.57234222,.57234222,.57234222,.57234222,.57234222,.57234222,.57234222,.57234222,.57234222,.57234222
GLOMIS,CircEular-A 2e17,PAS,Infrastructure|Buildings|Area,bn m2/yr,high,.011216644,.01297498,.015731085,.018239632,.020636212,.022543633,.023885792,.025141099,.026134724,.026134724,.026134724,.026134724,.026134724,.026134724,.026134724,.026134724,.026134724,.026134724
GLOMIS,CircEular-A 2e17,PAS,Infrastructure|Charging stations|Area,bn m2/yr,high,8.1799999e-07,9.4699999e-07,1.1500000e-06,1.3300000e-06,1.5099999e-06,1.6400001e-06,1.7400000e-06,1.8300000e-06,1.9100000e-06,1.9100000e-06,1.9100000e-06,1.9100000e-06,1.9100000e-06,1.9100000e-06,1.9100000e-06,1.9100000e-06,1.9100000e-06,1.9100000e-06
GLOMIS,CircEular-A 2e17,PAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,.021144472,.024459107,.029654631,.034383487,.038901281,.042496957,.045027047,.047393434,.04926651,.04926651,.04926651,.04926651,.04926651,.04926651,.04926651,.04926651,.04926651,.04926651
GLOMIS,CircEular-A 2e17,PAS,Infrastructure|Parking|Area,bn m2/yr,high,.20629795,.23863749,.28932813,.33546567,.3795439,.41462541,.43931049,.46239835,.48067322,.48067322,.48067322,.48067322,.48067322,.48067322,.48067322,.48067322,.48067322,.48067322
GLOMIS,CircEular-A 2e17,PAS,Infrastructure|Rail|Area,bn m2/yr,high,.33303648,.38524371,.46707597,.54155797,.61271554,.66934925,.70919955,.74647135,.77597332,.77597332,.77597332,.77597332,.77597332,.77597332,.77597332,.77597332,.77597332,.77597332
GLOMIS,CircEular-A 2e17,PAS,Infrastructure|Roads|Area,bn m2/yr,high,21.728382,25.134554,30.473557,35.333,39.975552,43.670525,46.270489,48.702217,50.627022,50.627022,50.627022,50.627022,50.627022,50.627022,50.627022,50.627022,50.627022,50.627022
GLOMIS,CircEular-A 2e17,PAS,Infrastructure|Tunnels|Area,bn m2/yr,high,.093555577,.10822147,.13120954,.15213278,.17212212,.18803152,.19922614,.20969641,.21798401,.21798401,.21798401,.21798401,.21798401,.21798401,.21798401,.21798401,.21798401,.21798401
GLOMIS,CircEular-A 2e17,RCPA,Infrastructure|Bridges|Area,bn m2/yr,high,.037773803,.047298368,.059704646,.076687478,.093561187,.10852784,.12219413,.13384065,.14527066,.14527066,.14527066,.14527066,.14527066,.14527066,.14527066,.14527066,.14527066,.14527066
GLOMIS,CircEular-A 2e17,RCPA,Infrastructure|Buildings|Area,bn m2/yr,high,.00092005503,.001152044,.0014542229,.0018678739,.0022788651,.002643408,.0029762769,.003259951,.003538351,.003538351,.003538351,.003538351,.003538351,.003538351,.003538351,.003538351,.003538351,.003538351
GLOMIS,CircEular-A 2e17,RCPA,Infrastructure|Charging stations|Area,bn m2/yr,high,1.5300000e-07,1.9200000e-07,2.4200000e-07,3.1100001e-07,3.7900000e-07,4.4000001e-07,4.9499999e-07,5.4200001e-07,5.8900002e-07,5.8900002e-07,5.8900002e-07,5.8900002e-07,5.8900002e-07,5.8900002e-07,5.8900002e-07,5.8900002e-07,5.8900002e-07,5.8900002e-07
GLOMIS,CircEular-A 2e17,RCPA,Infrastructure|Fuel stations|Area,bn m2/yr,high,.0015701459,.0019660541,.002481747,.0031876729,.0038890629,.0045111831,.0050792499,.005563362,.0060384739,.0060384739,.0060384739,.0060384739,.0060384739,.0060384739,.0060384739,.0060384739,.0060384739,.0060384739
GLOMIS,CircEular-A 2e17,RCPA,Infrastructure|Parking|Area,bn m2/yr,high,.0099865226,.012504598,.015784534,.020274403,.024735419,.02869226,.032305311,.035384383,.038406212,.038406212,.038406212,.038406212,.038406212,.038406212,.038406212,.038406212,.038406212,.038406212
GLOMIS,CircEular-A 2e17,RCPA,Infrastructure|Rail|Area,bn m2/yr,high,.14092022,.17645288,.22273618,.28609291,.34904251,.40487763,.45586151,.49931043,.5419516,.5419516,.5419516,.5419516,.5419516,.5419516,.5419516,.5419516,.5419516,.5419516
GLOMIS,CircEular-A 2e17,RCPA,Infrastructure|Roads|Area,bn m2/yr,high,5.6079793,7.0220165,8.8638792,11.385187,13.890292,16.112274,18.141201,19.870268,21.567194,21.567194,21.567194,21.567194,21.567194,21.567194,21.567194,21.567194,21.567194,21.567194
GLOMIS,CircEular-A 2e17,RCPA,Infrastructure|Tunnels|Area,bn m2/yr,high,.00731713,.0091621252,.011565335,.014855065,.018123655,.021022832,.023670116,.025926154,.028140254,.028140254,.028140254,.028140254,.028140254,.028140254,.028140254,.028140254,.028140254,.028140254
GLOMIS,CircEular-A 2e17,SAS,Infrastructure|Bridges|Area,bn m2/yr,high,.18934609,.22288558,.27676871,.35050592,.45026392,.54351699,.64040065,.74112082,.84203929,.84203929,.84203929,.84203929,.84203929,.84203929,.84203929,.84203929,.84203929,.84203929
GLOMIS,CircEular-A 2e17,SAS,Infrastructure|Buildings|Area,bn m2/yr,high,.013005804,.015309564,.019010685,.024075545,.030927723,.037333094,.043987837,.050906103,.057837989,.057837989,.057837989,.057837989,.057837989,.057837989,.057837989,.057837989,.057837989,.057837989
GLOMIS,CircEular-A 2e17,SAS,Infrastructure|Charging stations|Area,bn m2/yr,high,2.2099999e-07,2.6000001e-07,3.2299999e-07,4.0899999e-07,5.2500002e-07,6.3400000e-07,7.4700000e-07,8.6400001e-07,9.8199996e-07,9.8199996e-07,9.8199996e-07,9.8199996e-07,9.8199996e-07,9.8199996e-07,9.8199996e-07,9.8199996e-07,9.8199996e-07,9.8199996e-07
GLOMIS,CircEular-A 2e17,SAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,.010823015,.01274013,.015820086,.0200349,.025737064,.031067409,.036605272,.042362437,.048130929,.048130929,.048130929,.048130929,.048130929,.048130929,.048130929,.048130929,.048130929,.048130929
GLOMIS,CircEular-A 2e17,SAS,Infrastructure|Parking|Area,bn m2/yr,high,.034773424,.040932953,.050828591,.064370431,.082690991,.099816941,.11760963,.13610689,.15464056,.15464056,.15464056,.15464056,.15464056,.15464056,.15464056,.15464056,.15464056,.15464056
GLOMIS,CircEular-A 2e17,SAS,Infrastructure|Rail|Area,bn m2/yr,high,1.252638,1.4745216,1.8309908,2.3188064,2.9787655,3.5956905,4.2366338,4.9029579,5.5705943,5.5705943,5.5705943,5.5705943,5.5705943,5.5705943,5.5705943,5.5705943,5.5705943,5.5705943
GLOMIS,CircEular-A 2e17,SAS,Infrastructure|Roads|Area,bn m2/yr,high,26.00773,30.614565,38.015705,48.143917,61.84623,74.655052,87.962555,101.79703,115.65874,115.65874,115.65874,115.65874,115.65874,115.65874,115.65874,115.65874,115.65874,115.65874
GLOMIS,CircEular-A 2e17,SAS,Infrastructure|Runways|Area,bn m2/yr,high,.001289773,.001518235,.001885272,.002387549,.0030670729,.003702288,.0043622321,.0050483099,.0057357382,.0057357382,.0057357382,.0057357382,.0057357382,.0057357382,.0057357382,.0057357382,.0057357382,.0057357382
