model,scenario,node,variable,unit,sensitivity,output_2020,output_2025,output_2030,output_2035,output_2040,output_2045,output_2050,output_2055,output_2060,output_2065,output_2070,output_2075,output_2080,output_2085,output_2090,output_2095,output_2100,output_2110
GLOMIS,Circular-N,LAM,Infrastructure|Fuel stations|Area,bn m2/yr,high,.037321433,.043466248,.045971308,.049855087,.053410202,.056432348,.059253827,.063904151,.068267554,.068267554,.068267554,.068267554,.068267554,.068267554,.068267554,.068267554,.068267554,.068267554
GLOMIS,Circular-N,LAM,Infrastructure|Parking|Area,bn m2/yr,high,.30490333,.35510439,.37556985,.40729901,.4363431,.46103302,.48408359,.52207506,.55772251,.55772251,.55772251,.55772251,.55772251,.55772251,.55772251,.55772251,.55772251,.55772251
GLOMIS,Circular-N,LAM,Infrastructure|Rail|Area,bn m2/yr,high,1.2207985,1.4217978,1.5037394,1.6307794,1.7470686,1.8459241,1.9382157,2.0903294,2.233058,2.233058,2.233058,2.233058,2.233058,2.233058,2.233058,2.233058,2.233058,2.233058
GLOMIS,Circular-N,LAM,Infrastructure|Roads|Area,bn m2/yr,high,49.003239,57.071419,60.360573,65.459991,70.127884,74.095978,77.800598,83.906494,89.635658,89.635658,89.635658,89.635658,89.635658,89.635658,89.635658,89.635658,89.635658,89.635658
GLOMIS,Circular-N,LAM,Infrastructure|Tunnels|Area,bn m2/yr,high,.022883393,.026651045,.028187009,.030568324,.032748118,.03460113,.036331099,.039182413,.041857805,.041857805,.041857805,.041857805,.041857805,.041857805,.041857805,.041857805,.041857805,.041857805
GLOMIS,Circular-N,MEA,Infrastructure|Bridges|Area,bn m2/yr,high,.084326923,.098884203,.10971522,.12254762,.13366608,.14271517,.15113777,.16549464,.17976315,.17976315,.17976315,.17976315,.17976315,.17976315,.17976315,.17976315,.17976315,.17976315
GLOMIS,Circular-N,MEA,Infrastructure|Buildings|Area,bn m2/yr,high,.0038054241,.0044623511,.0049511231,.0055302111,.0060319542,.006440314,.0068203998,.0074682832,.0081121782,.0081121782,.0081121782,.0081121782,.0081121782,.0081121782,.0081121782,.0081121782,.0081121782,.0081121782
GLOMIS,Circular-N,MEA,Infrastructure|Charging stations|Area,bn m2/yr,high,2.3600001e-07,2.7700000e-07,3.0699999e-07,3.4300001e-07,3.7500001e-07,4.0000000e-07,4.2400001e-07,4.6400001e-07,5.0400001e-07,5.0400001e-07,5.0400001e-07,5.0400001e-07,5.0400001e-07,5.0400001e-07,5.0400001e-07,5.0400001e-07,5.0400001e-07,5.0400001e-07
GLOMIS,Circular-N,MEA,Infrastructure|Fuel stations|Area,bn m2/yr,high,.01744543,.020457018,.022697723,.025352471,.027652642,.029524706,.031267162,.034237288,.037189137,.037189137,.037189137,.037189137,.037189137,.037189137,.037189137,.037189137,.037189137,.037189137
GLOMIS,Circular-N,MEA,Infrastructure|Parking|Area,bn m2/yr,high,.23017402,.26990873,.29947245,.33449903,.36484739,.38954732,.41253716,.45172483,.49067137,.49067137,.49067137,.49067137,.49067137,.49067137,.49067137,.49067137,.49067137,.49067137
GLOMIS,Circular-N,MEA,Infrastructure|Rail|Area,bn m2/yr,high,.51415735,.60291588,.66895455,.74719614,.81498754,.87016165,.92151588,1.0090525,1.0960501,1.0960501,1.0960501,1.0960501,1.0960501,1.0960501,1.0960501,1.0960501,1.0960501,1.0960501
GLOMIS,Circular-N,MEA,Infrastructure|Roads|Area,bn m2/yr,high,21.40906,25.104883,27.854679,31.112591,33.935364,36.232765,38.371109,42.016056,45.638565,45.638565,45.638565,45.638565,45.638565,45.638565,45.638565,45.638565,45.638565,45.638565
GLOMIS,Circular-N,MEA,Infrastructure|Tunnels|Area,bn m2/yr,high,.022989105,.026957694,.029910432,.033408787,.036439888,.038906842,.041203003,.045116954,.04900682,.04900682,.04900682,.04900682,.04900682,.04900682,.04900682,.04900682,.04900682,.04900682
GLOMIS,Circular-N,NAM,Infrastructure|Bridges|Area,bn m2/yr,high,.4933427,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319,.52096319
GLOMIS,Circular-N,NAM,Infrastructure|Buildings|Area,bn m2/yr,high,.010257021,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275,.010831275
GLOMIS,Circular-N,NAM,Infrastructure|Charging stations|Area,bn m2/yr,high,7.1499999e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06,7.5500002e-06
GLOMIS,Circular-N,NAM,Infrastructure|Fuel stations|Area,bn m2/yr,high,.044248167,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467,.046725467
GLOMIS,Circular-N,NAM,Infrastructure|Parking|Area,bn m2/yr,high,3.8827868,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706,4.1001706
GLOMIS,Circular-N,NAM,Infrastructure|Rail|Area,bn m2/yr,high,6.3593707,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093,6.7154093
GLOMIS,Circular-N,NAM,Infrastructure|Roads|Area,bn m2/yr,high,88.069794,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511,93.000511
GLOMIS,Circular-N,NAM,Infrastructure|Runways|Area,bn m2/yr,high,3.2329724,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975,3.413975
GLOMIS,Circular-N,NAM,Infrastructure|Tunnels|Area,bn m2/yr,high,.033303443,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988,.035167988
GLOMIS,Circular-N,PAO,Infrastructure|Bridges|Area,bn m2/yr,high,.31138748,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865,.32451865
GLOMIS,Circular-N,PAO,Infrastructure|Buildings|Area,bn m2/yr,high,.016152589,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741,.016833741
GLOMIS,Circular-N,PAO,Infrastructure|Charging stations|Area,bn m2/yr,high,1.3600001e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06
GLOMIS,Circular-N,PAO,Infrastructure|Fuel stations|Area,bn m2/yr,high,.013929582,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992,.014516992
GLOMIS,Circular-N,PAO,Infrastructure|Parking|Area,bn m2/yr,high,.63468575,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045,.66145045
GLOMIS,Circular-N,PAO,Infrastructure|Rail|Area,bn m2/yr,high,1.0070668,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349
GLOMIS,Circular-N,PAO,Infrastructure|Roads|Area,bn m2/yr,high,19.58687,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846,20.412846
GLOMIS,Circular-N,PAO,Infrastructure|Runways|Area,bn m2/yr,high,.042610269,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714,.04440714
GLOMIS,Circular-N,PAO,Infrastructure|Tunnels|Area,bn m2/yr,high,.18798594,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133,.1959133
GLOMIS,Circular-N,PAS,Infrastructure|Bridges|Area,bn m2/yr,high,.24564098,.28414798,.30327737,.31950495,.32504204,.32504204,.32504204,.32870275,.35295758,.35295758,.35295758,.35295758,.35295758,.35295758,.35295758,.35295758,.35295758,.35295758
GLOMIS,Circular-N,PAS,Infrastructure|Buildings|Area,bn m2/yr,high,.011216644,.01297498,.013848481,.014589478,.014842316,.014842316,.014842316,.015009476,.016117018,.016117018,.016117018,.016117018,.016117018,.016117018,.016117018,.016117018,.016117018,.016117018
GLOMIS,Circular-N,PAS,Infrastructure|Charging stations|Area,bn m2/yr,high,8.1799999e-07,9.4699999e-07,1.0100000e-06,1.0600000e-06,1.0799999e-06,1.0799999e-06,1.0799999e-06,1.1000000e-06,1.1800000e-06,1.1800000e-06,1.1800000e-06,1.1800000e-06,1.1800000e-06,1.1800000e-06,1.1800000e-06,1.1800000e-06,1.1800000e-06,1.1800000e-06
GLOMIS,Circular-N,PAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,.021144472,.024459107,.026105743,.027502593,.027979216,.027979216,.027979216,.028294329,.030382153,.030382153,.030382153,.030382153,.030382153,.030382153,.030382153,.030382153,.030382153,.030382153
GLOMIS,Circular-N,PAS,Infrastructure|Parking|Area,bn m2/yr,high,.20629795,.23863749,.25470304,.26833156,.27298179,.27298179,.27298179,.2760562,.29642624,.29642624,.29642624,.29642624,.29642624,.29642624,.29642624,.29642624,.29642624,.29642624
GLOMIS,Circular-N,PAS,Infrastructure|Rail|Area,bn m2/yr,high,.33303648,.38524371,.41117907,.43318021,.4406873,.4406873,.4406873,.44565046,.47853479,.47853479,.47853479,.47853479,.47853479,.47853479,.47853479,.47853479,.47853479,.47853479
GLOMIS,Circular-N,PAS,Infrastructure|Roads|Area,bn m2/yr,high,21.728382,25.134554,26.82666,28.262085,28.751871,28.751871,28.751871,29.075686,31.221165,31.221165,31.221165,31.221165,31.221165,31.221165,31.221165,31.221165,31.221165,31.221165
GLOMIS,Circular-N,PAS,Infrastructure|Tunnels|Area,bn m2/yr,high,.093555577,.10822147,.11550716,.12168763,.12379651,.12379651,.12379651,.12519073,.13442852,.13442852,.13442852,.13442852,.13442852,.13442852,.13442852,.13442852,.13442852,.13442852
GLOMIS,Circular-N,RCPA,Infrastructure|Bridges|Area,bn m2/yr,high,.037773803,.047298368,.058148641,.074128397,.085671581,.09403117,.10015102,.10981263,.11865368,.11865368,.11865368,.11865368,.11865368,.11865368,.11865368,.11865368,.11865368,.11865368
GLOMIS,Circular-N,RCPA,Infrastructure|Buildings|Area,bn m2/yr,high,.00092005503,.001152044,.0014163241,.001805542,.002086699,.0022903129,.0024393741,.0026747009,.002890042,.002890042,.002890042,.002890042,.002890042,.002890042,.002890042,.002890042,.002890042,.002890042
GLOMIS,Circular-N,RCPA,Infrastructure|Charging stations|Area,bn m2/yr,high,1.5300000e-07,1.9200000e-07,2.3600001e-07,3.0000001e-07,3.4700000e-07,3.8100001e-07,4.0600000e-07,4.4500001e-07,4.8099997e-07,4.8099997e-07,4.8099997e-07,4.8099997e-07,4.8099997e-07,4.8099997e-07,4.8099997e-07,4.8099997e-07,4.8099997e-07,4.8099997e-07
GLOMIS,Circular-N,RCPA,Infrastructure|Fuel stations|Area,bn m2/yr,high,.0015701459,.0019660541,.002417068,.0030813001,.0035611149,.0039085988,.004162983,.004564588,.0049320841,.0049320841,.0049320841,.0049320841,.0049320841,.0049320841,.0049320841,.0049320841,.0049320841,.0049320841
GLOMIS,Circular-N,RCPA,Infrastructure|Parking|Area,bn m2/yr,high,.0099865226,.012504598,.01537316,.019597841,.022649592,.024859674,.02647762,.02903193,.031369302,.031369302,.031369302,.031369302,.031369302,.031369302,.031369302,.031369302,.031369302,.031369302
GLOMIS,Circular-N,RCPA,Infrastructure|Rail|Area,bn m2/yr,high,.14092022,.17645288,.21693128,.27654591,.31960931,.35079584,.37362674,.40967068,.44265348,.44265348,.44265348,.44265348,.44265348,.44265348,.44265348,.44265348,.44265348,.44265348
GLOMIS,Circular-N,RCPA,Infrastructure|Roads|Area,bn m2/yr,high,5.6079793,7.0220165,8.6328707,11.00526,12.718986,13.960067,14.868633,16.303017,17.61558,17.61558,17.61558,17.61558,17.61558,17.61558,17.61558,17.61558,17.61558,17.61558
GLOMIS,Circular-N,RCPA,Infrastructure|Tunnels|Area,bn m2/yr,high,.00731713,.0091621252,.011263922,.014359347,.016595367,.018214693,.019400166,.021271707,.022984302,.022984302,.022984302,.022984302,.022984302,.022984302,.022984302,.022984302,.022984302,.022984302
GLOMIS,Circular-N,SAS,Infrastructure|Bridges|Area,bn m2/yr,high,.18934609,.22288558,.26210824,.30686697,.35923961,.39620844,.43072695,.47960263,.52838236,.52838236,.52838236,.52838236,.52838236,.52838236,.52838236,.52838236,.52838236,.52838236
GLOMIS,Circular-N,SAS,Infrastructure|Buildings|Area,bn m2/yr,high,.013005804,.015309564,.018003687,.021078076,.024675449,.027214764,.029585768,.032942943,.036293522,.036293522,.036293522,.036293522,.036293522,.036293522,.036293522,.036293522,.036293522,.036293522
GLOMIS,Circular-N,SAS,Infrastructure|Charging stations|Area,bn m2/yr,high,2.2099999e-07,2.6000001e-07,3.0600000e-07,3.5799999e-07,4.1900000e-07,4.6200000e-07,5.0199998e-07,5.5900000e-07,6.1600002e-07,6.1600002e-07,6.1600002e-07,6.1600002e-07,6.1600002e-07,6.1600002e-07,6.1600002e-07,6.1600002e-07,6.1600002e-07,6.1600002e-07
GLOMIS,Circular-N,SAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,.010823015,.01274013,.014982096,.017540501,.020534121,.02264726,.024620332,.027414065,.030202311,.030202311,.030202311,.030202311,.030202311,.030202311,.030202311,.030202311,.030202311,.030202311
GLOMIS,Circular-N,SAS,Infrastructure|Parking|Area,bn m2/yr,high,.034773424,.040932953,.048136201,.056356136,.065974385,.072763711,.07910303,.088079065,.097037449,.097037449,.097037449,.097037449,.097037449,.097037449,.097037449,.097037449,.097037449,.097037449
GLOMIS,Circular-N,SAS,Infrastructure|Rail|Area,bn m2/yr,high,1.252638,1.4745216,1.7340031,2.0301087,2.3765855,2.6211569,2.8495169,3.172859,3.4955657,3.4955657,3.4955657,3.4955657,3.4955657,3.4955657,3.4955657,3.4955657,3.4955657,3.4955657
GLOMIS,Circular-N,SAS,Infrastructure|Roads|Area,bn m2/yr,high,26.00773,30.614565,36.00201,42.149868,49.343544,54.421413,59.16272,65.87606,72.576218,72.576218,72.576218,72.576218,72.576218,72.576218,72.576218,72.576218,72.576218,72.576218
GLOMIS,Circular-N,SAS,Infrastructure|Runways|Area,bn m2/yr,high,.001289773,.001518235,.0017854091,.002090293,.002447041,.0026988629,.002933993,.003266921,.0035991941,.0035991941,.0035991941,.0035991941,.0035991941,.0035991941,.0035991941,.0035991941,.0035991941,.0035991941
GLOMIS,Circular-N,SAS,Infrastructure|Tunnels|Area,bn m2/yr,high,.011417955,.013440454,.01580566,.018504702,.02166288,.023892175,.025973709,.028921014,.031862531,.031862531,.031862531,.031862531,.031862531,.031862531,.031862531,.031862531,.031862531,.031862531
GLOMIS,Circular-N,WEU,Infrastructure|Bridges|Area,bn m2/yr,high,.3740204,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622,.44035622
GLOMIS,Circular-N,WEU,Infrastructure|Buildings|Area,bn m2/yr,high,.053924609,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861,.06348861
GLOMIS,Circular-N,WEU,Infrastructure|Charging stations|Area,bn m2/yr,high,.0000568,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669,.0000669
