model,scenario,node,variable,unit,sensitivity,output_2020,output_2025,output_2030,output_2035,output_2040,output_2045,output_2050,output_2055,output_2060,output_2065,output_2070,output_2075,output_2080,output_2085,output_2090,output_2095,output_2100,output_2110
GLOMIS,Circular-N 2e17,CHN,Infrastructure|Roads|Area,bn m2/yr,high,30.788157,37.68795,45.324841,50.705425,53.957611,56.53183,57.995026,58.532928,58.567516,58.567516,58.567516,58.567516,58.567516,58.567516,58.567516,58.567516,58.567516,58.567516
GLOMIS,Circular-N 2e17,CHN,Infrastructure|Runways|Area,bn m2/yr,high,.049618695,.060738515,.07304626,.081717685,.086958967,.091107622,.093465731,.094332635,.094388366,.094388366,.094388366,.094388366,.094388366,.094388366,.094388366,.094388366,.094388366,.094388366
GLOMIS,Circular-N 2e17,CHN,Infrastructure|Tunnels|Area,bn m2/yr,high,1.0379466,1.270556,1.528015,1.709408,1.8190475,1.9058309,1.9551591,1.9732931,1.9744591,1.9744591,1.9744591,1.9744591,1.9744591,1.9744591,1.9744591,1.9744591,1.9744591,1.9744591
GLOMIS,Circular-N 2e17,EEU,Infrastructure|Bridges|Area,bn m2/yr,high,.069473408,.079983987,.083765246,.087163642,.094698846,.10214208,.10766854,.10980203,.11170804,.11170804,.11170804,.11170804,.11170804,.11170804,.11170804,.11170804,.11170804,.11170804
GLOMIS,Circular-N 2e17,EEU,Infrastructure|Buildings|Area,bn m2/yr,high,.017006142,.019578984,.02050459,.021336468,.023180982,.025002986,.026355788,.026878038,.027344601,.027344601,.027344601,.027344601,.027344601,.027344601,.027344601,.027344601,.027344601,.027344601
GLOMIS,Circular-N 2e17,EEU,Infrastructure|Charging stations|Area,bn m2/yr,high,4.5600000e-06,5.2500000e-06,5.5000000e-06,5.7299999e-06,6.2200002e-06,6.7100000e-06,7.0699998e-06,7.2100001e-06,7.3400001e-06,7.3400001e-06,7.3400001e-06,7.3400001e-06,7.3400001e-06,7.3400001e-06,7.3400001e-06,7.3400001e-06,7.3400001e-06,7.3400001e-06
GLOMIS,Circular-N 2e17,EEU,Infrastructure|Fuel stations|Area,bn m2/yr,high,.0080761956,.0092980359,.0097376034,.010132662,.01100862,.011873887,.012516331,.012764346,.012985917,.012985917,.012985917,.012985917,.012985917,.012985917,.012985917,.012985917,.012985917,.012985917
GLOMIS,Circular-N 2e17,EEU,Infrastructure|Parking|Area,bn m2/yr,high,.39050248,.44958124,.47083536,.48993737,.53229195,.57412952,.60519314,.61718529,.62789875,.62789875,.62789875,.62789875,.62789875,.62789875,.62789875,.62789875,.62789875,.62789875
GLOMIS,Circular-N 2e17,EEU,Infrastructure|Rail|Area,bn m2/yr,high,1.2825881,1.47663,1.546438,1.6091776,1.7482896,1.8857033,1.9877304,2.027118,2.0623059,2.0623059,2.0623059,2.0623059,2.0623059,2.0623059,2.0623059,2.0623059,2.0623059,2.0623059
GLOMIS,Circular-N 2e17,EEU,Infrastructure|Roads|Area,bn m2/yr,high,17.210596,19.814371,20.751102,21.592985,23.459675,25.303583,26.672647,27.201176,27.673349,27.673349,27.673349,27.673349,27.673349,27.673349,27.673349,27.673349,27.673349,27.673349
GLOMIS,Circular-N 2e17,EEU,Infrastructure|Tunnels|Area,bn m2/yr,high,.025009818,.028793532,.030154755,.031378143,.034090757,.036770251,.038759727,.039527766,.040213913,.040213913,.040213913,.040213913,.040213913,.040213913,.040213913,.040213913,.040213913,.040213913
GLOMIS,Circular-N 2e17,FSU,Infrastructure|Bridges|Area,bn m2/yr,high,.095033169,.10245284,.10749843,.11581393,.12362219,.13085669,.15131402,.16889018,.18454655,.18454655,.18454655,.18454655,.18454655,.18454655,.18454655,.18454655,.18454655,.18454655
GLOMIS,Circular-N 2e17,FSU,Infrastructure|Buildings|Area,bn m2/yr,high,.024357753,.026259478,.0275527,.02968403,.031685349,.033539604,.038782984,.043287892,.047300741,.047300741,.047300741,.047300741,.047300741,.047300741,.047300741,.047300741,.047300741,.047300741
GLOMIS,Circular-N 2e17,FSU,Infrastructure|Charging stations|Area,bn m2/yr,high,1.6600000e-06,1.7900001e-06,1.8800000e-06,2.0200000e-06,2.1599999e-06,2.2900001e-06,2.6400000e-06,2.9500000e-06,3.2200001e-06,3.2200001e-06,3.2200001e-06,3.2200001e-06,3.2200001e-06,3.2200001e-06,3.2200001e-06,3.2200001e-06,3.2200001e-06,3.2200001e-06
GLOMIS,Circular-N 2e17,FSU,Infrastructure|Fuel stations|Area,bn m2/yr,high,.023564914,.025404736,.026655864,.02871782,.030653996,.032447901,.037520602,.041878879,.045761112,.045761112,.045761112,.045761112,.045761112,.045761112,.045761112,.045761112,.045761112,.045761112
GLOMIS,Circular-N 2e17,FSU,Infrastructure|Parking|Area,bn m2/yr,high,.38275063,.41263372,.43295503,.46644613,.49789426,.52703154,.60942447,.68021333,.74326998,.74326998,.74326998,.74326998,.74326998,.74326998,.74326998,.74326998,.74326998,.74326998
GLOMIS,Circular-N 2e17,FSU,Infrastructure|Rail|Area,bn m2/yr,high,3.4403234,3.7089255,3.8915823,4.1926141,4.4752836,4.7371812,5.4777632,6.1140428,6.6808233,6.6808233,6.6808233,6.6808233,6.6808233,6.6808233,6.6808233,6.6808233,6.6808233,6.6808233
GLOMIS,Circular-N 2e17,FSU,Infrastructure|Roads|Area,bn m2/yr,high,35.649658,38.432995,40.325733,43.445118,46.374218,49.088085,56.762215,63.355534,69.228683,69.228683,69.228683,69.228683,69.228683,69.228683,69.228683,69.228683,69.228683,69.228683
GLOMIS,Circular-N 2e17,FSU,Infrastructure|Tunnels|Area,bn m2/yr,high,.028666455,.03090458,.032426562,.034934908,.037290245,.039472505,.045643397,.050945193,.055667881,.055667881,.055667881,.055667881,.055667881,.055667881,.055667881,.055667881,.055667881,.055667881
GLOMIS,Circular-N 2e17,LAM,Infrastructure|Bridges|Area,bn m2/yr,high,.12450182,.14500053,.15663014,.17358948,.19214809,.22850989,.26777232,.304416,.33738676,.33738676,.33738676,.33738676,.33738676,.33738676,.33738676,.33738676,.33738676,.33738676
GLOMIS,Circular-N 2e17,LAM,Infrastructure|Buildings|Area,bn m2/yr,high,.0051586642,.0060080159,.0064898841,.0071925828,.0079615498,.0094681801,.011094997,.012613307,.013979432,.013979432,.013979432,.013979432,.013979432,.013979432,.013979432,.013979432,.013979432,.013979432
GLOMIS,Circular-N 2e17,LAM,Infrastructure|Charging stations|Area,bn m2/yr,high,4.7600000e-07,5.5499999e-07,5.9899997e-07,6.6400003e-07,7.3500001e-07,8.7400002e-07,1.0200000e-06,1.1600000e-06,1.2900000e-06,1.2900000e-06,1.2900000e-06,1.2900000e-06,1.2900000e-06,1.2900000e-06,1.2900000e-06,1.2900000e-06,1.2900000e-06,1.2900000e-06
GLOMIS,Circular-N 2e17,LAM,Infrastructure|Fuel stations|Area,bn m2/yr,high,.037321433,.043466248,.046952412,.052036248,.057599492,.068499528,.080269068,.091253608,.10113712,.10113712,.10113712,.10113712,.10113712,.10113712,.10113712,.10113712,.10113712,.10113712
GLOMIS,Circular-N 2e17,LAM,Infrastructure|Parking|Area,bn m2/yr,high,.30490333,.35510439,.38358518,.42511839,.47056818,.55961776,.65577096,.74551088,.82625574,.82625574,.82625574,.82625574,.82625574,.82625574,.82625574,.82625574,.82625574,.82625574
GLOMIS,Circular-N 2e17,LAM,Infrastructure|Rail|Area,bn m2/yr,high,1.2207985,1.4217978,1.5358318,1.7021259,1.8841017,2.2406461,2.6256325,2.984941,3.3082347,3.3082347,3.3082347,3.3082347,3.3082347,3.3082347,3.3082347,3.3082347,3.3082347,3.3082347
GLOMIS,Circular-N 2e17,LAM,Infrastructure|Roads|Area,bn m2/yr,high,49.003239,57.071419,61.648773,68.323875,75.628448,89.940247,105.39373,119.81647,132.79359,132.79359,132.79359,132.79359,132.79359,132.79359,132.79359,132.79359,132.79359,132.79359
GLOMIS,Circular-N 2e17,LAM,Infrastructure|Tunnels|Area,bn m2/yr,high,.022883393,.026651045,.028788568,.031905688,.035316758,.04200004,.049216464,.055951554,.06201157,.06201157,.06201157,.06201157,.06201157,.06201157,.06201157,.06201157,.06201157,.06201157
GLOMIS,Circular-N 2e17,MEA,Infrastructure|Bridges|Area,bn m2/yr,high,.084326923,.098884203,.13211927,.16357754,.19240355,.22135381,.24933989,.27685931,.30349883,.30349883,.30349883,.30349883,.30349883,.30349883,.30349883,.30349883,.30349883,.30349883
GLOMIS,Circular-N 2e17,MEA,Infrastructure|Buildings|Area,bn m2/yr,high,.0038054241,.0044623511,.0059621511,.0073817698,.008682603,.0099890409,.01125197,.012493841,.013696004,.013696004,.013696004,.013696004,.013696004,.013696004,.013696004,.013696004,.013696004,.013696004
GLOMIS,Circular-N 2e17,MEA,Infrastructure|Charging stations|Area,bn m2/yr,high,2.3600001e-07,2.7700000e-07,3.7000001e-07,4.5799999e-07,5.3899998e-07,6.1999998e-07,6.9900000e-07,7.7599998e-07,8.5099998e-07,8.5099998e-07,8.5099998e-07,8.5099998e-07,8.5099998e-07,8.5099998e-07,8.5099998e-07,8.5099998e-07,8.5099998e-07,8.5099998e-07
GLOMIS,Circular-N 2e17,MEA,Infrastructure|Fuel stations|Area,bn m2/yr,high,.01744543,.020457018,.027332639,.033840679,.039804164,.045793351,.051583067,.057276253,.062787399,.062787399,.062787399,.062787399,.062787399,.062787399,.062787399,.062787399,.062787399,.062787399
GLOMIS,Circular-N 2e17,MEA,Infrastructure|Parking|Area,bn m2/yr,high,.23017402,.26990873,.36062527,.44649199,.5251739,.60419488,.68058407,.75569963,.82841331,.82841331,.82841331,.82841331,.82841331,.82841331,.82841331,.82841331,.82841331,.82841331
GLOMIS,Circular-N 2e17,MEA,Infrastructure|Rail|Area,bn m2/yr,high,.51415735,.60291588,.80555636,.99736339,1.1731211,1.3496363,1.5202729,1.688064,1.8504903,1.8504903,1.8504903,1.8504903,1.8504903,1.8504903,1.8504903,1.8504903,1.8504903,1.8504903
GLOMIS,Circular-N 2e17,MEA,Infrastructure|Roads|Area,bn m2/yr,high,21.40906,25.104883,33.54266,41.529335,48.847733,56.197674,63.302822,70.289497,77.052788,77.052788,77.052788,77.052788,77.052788,77.052788,77.052788,77.052788,77.052788,77.052788
GLOMIS,Circular-N 2e17,MEA,Infrastructure|Tunnels|Area,bn m2/yr,high,.022989105,.026957694,.0360182,.044594318,.052452832,.060345218,.067974754,.075477064,.082739495,.082739495,.082739495,.082739495,.082739495,.082739495,.082739495,.082739495,.082739495,.082739495
GLOMIS,Circular-N 2e17,NAM,Infrastructure|Bridges|Area,bn m2/yr,high,.4933427,.52096319,.52096319,.54418021,.58538234,.61793989,.63192374,.64627624,.65470809,.65470809,.65470809,.65470809,.65470809,.65470809,.65470809,.65470809,.65470809,.65470809
GLOMIS,Circular-N 2e17,NAM,Infrastructure|Buildings|Area,bn m2/yr,high,.010257021,.010831275,.010831275,.011313977,.012170603,.012847505,.01313824,.013436641,.013611946,.013611946,.013611946,.013611946,.013611946,.013611946,.013611946,.013611946,.013611946,.013611946
GLOMIS,Circular-N 2e17,NAM,Infrastructure|Charging stations|Area,bn m2/yr,high,7.1499999e-06,7.5500002e-06,7.5500002e-06,7.8800003e-06,8.4800004e-06,8.9499999e-06,9.1600004e-06,9.3600001e-06,9.4899997e-06,9.4899997e-06,9.4899997e-06,9.4899997e-06,9.4899997e-06,9.4899997e-06,9.4899997e-06,9.4899997e-06,9.4899997e-06,9.4899997e-06
GLOMIS,Circular-N 2e17,NAM,Infrastructure|Fuel stations|Area,bn m2/yr,high,.044248167,.046725467,.046725467,.048807811,.052503251,.05542336,.056677576,.057964858,.058721118,.058721118,.058721118,.058721118,.058721118,.058721118,.058721118,.058721118,.058721118,.058721118
GLOMIS,Circular-N 2e17,NAM,Infrastructure|Parking|Area,bn m2/yr,high,3.8827868,4.1001706,4.1001706,4.282897,4.607172,4.8634129,4.9734702,5.0864296,5.1527915,5.1527915,5.1527915,5.1527915,5.1527915,5.1527915,5.1527915,5.1527915,5.1527915,5.1527915
GLOMIS,Circular-N 2e17,NAM,Infrastructure|Rail|Area,bn m2/yr,high,6.3593707,6.7154093,6.7154093,7.0146852,7.545795,7.9654746,8.1457319,8.3307409,8.4394293,8.4394293,8.4394293,8.4394293,8.4394293,8.4394293,8.4394293,8.4394293,8.4394293,8.4394293
GLOMIS,Circular-N 2e17,NAM,Infrastructure|Roads|Area,bn m2/yr,high,88.069794,93.000511,93.000511,97.145126,104.50038,110.31245,112.80878,115.37094,116.87617,116.87617,116.87617,116.87617,116.87617,116.87617,116.87617,116.87617,116.87617,116.87617
GLOMIS,Circular-N 2e17,NAM,Infrastructure|Runways|Area,bn m2/yr,high,3.2329724,3.413975,3.413975,3.5661209,3.8361261,4.0494828,4.1411214,4.2351766,4.290432,4.290432,4.290432,4.290432,4.290432,4.290432,4.290432,4.290432,4.290432,4.290432
GLOMIS,Circular-N 2e17,NAM,Infrastructure|Tunnels|Area,bn m2/yr,high,.033303443,.035167988,.035167988,.036735263,.039516639,.041714467,.042658456,.043627329,.044196527,.044196527,.044196527,.044196527,.044196527,.044196527,.044196527,.044196527,.044196527,.044196527
GLOMIS,Circular-N 2e17,PAO,Infrastructure|Bridges|Area,bn m2/yr,high,.31138748,.32451865,.32451865,.32451865,.32451865,.32451865,.34328839,.35930461,.36872372,.36872372,.36872372,.36872372,.36872372,.36872372,.36872372,.36872372,.36872372,.36872372
GLOMIS,Circular-N 2e17,PAO,Infrastructure|Buildings|Area,bn m2/yr,high,.016152589,.016833741,.016833741,.016833741,.016833741,.016833741,.017807381,.018638192,.019126788,.019126788,.019126788,.019126788,.019126788,.019126788,.019126788,.019126788,.019126788,.019126788
GLOMIS,Circular-N 2e17,PAO,Infrastructure|Charging stations|Area,bn m2/yr,high,1.3600001e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.4100000e-06,1.5000001e-06,1.5700000e-06,1.6100000e-06,1.6100000e-06,1.6100000e-06,1.6100000e-06,1.6100000e-06,1.6100000e-06,1.6100000e-06,1.6100000e-06,1.6100000e-06,1.6100000e-06
GLOMIS,Circular-N 2e17,PAO,Infrastructure|Fuel stations|Area,bn m2/yr,high,.013929582,.014516992,.014516992,.014516992,.014516992,.014516992,.015356634,.016073104,.016494457,.016494457,.016494457,.016494457,.016494457,.016494457,.016494457,.016494457,.016494457,.016494457
GLOMIS,Circular-N 2e17,PAO,Infrastructure|Parking|Area,bn m2/yr,high,.63468575,.66145045,.66145045,.66145045,.66145045,.66145045,.69970787,.73235291,.75155145,.75155145,.75155145,.75155145,.75155145,.75155145,.75155145,.75155145,.75155145,.75155145
GLOMIS,Circular-N 2e17,PAO,Infrastructure|Rail|Area,bn m2/yr,high,1.0070668,1.0495349,1.0495349,1.0495349,1.0495349,1.0495349,1.1102386,1.1620373,1.1924998,1.1924998,1.1924998,1.1924998,1.1924998,1.1924998,1.1924998,1.1924998,1.1924998,1.1924998
GLOMIS,Circular-N 2e17,PAO,Infrastructure|Roads|Area,bn m2/yr,high,19.58687,20.412846,20.412846,20.412846,20.412846,20.412846,21.593496,22.600948,23.193428,23.193428,23.193428,23.193428,23.193428,23.193428,23.193428,23.193428,23.193428,23.193428
GLOMIS,Circular-N 2e17,PAO,Infrastructure|Runways|Area,bn m2/yr,high,.042610269,.04440714,.04440714,.04440714,.04440714,.04440714,.046975587,.049167253,.050456159,.050456159,.050456159,.050456159,.050456159,.050456159,.050456159,.050456159,.050456159,.050456159
GLOMIS,Circular-N 2e17,PAO,Infrastructure|Tunnels|Area,bn m2/yr,high,.18798594,.1959133,.1959133,.1959133,.1959133,.1959133,.20724463,.21691372,.22260006,.22260006,.22260006,.22260006,.22260006,.22260006,.22260006,.22260006,.22260006,.22260006
GLOMIS,Circular-N 2e17,PAS,Infrastructure|Bridges|Area,bn m2/yr,high,.24564098,.28414798,.33356786,.37952808,.41223711,.45278209,.49604315,.53021556,.55708849,.55708849,.55708849,.55708849,.55708849,.55708849,.55708849,.55708849,.55708849,.55708849
GLOMIS,Circular-N 2e17,PAS,Infrastructure|Buildings|Area,bn m2/yr,high,.011216644,.01297498,.01523163,.017330298,.018823884,.020675277,.022650698,.024211107,.025438201,.025438201,.025438201,.025438201,.025438201,.025438201,.025438201,.025438201,.025438201,.025438201
GLOMIS,Circular-N 2e17,PAS,Infrastructure|Charging stations|Area,bn m2/yr,high,8.1799999e-07,9.4699999e-07,1.1100000e-06,1.2600000e-06,1.3699999e-06,1.5099999e-06,1.6499999e-06,1.7700000e-06,1.8600000e-06,1.8600000e-06,1.8600000e-06,1.8600000e-06,1.8600000e-06,1.8600000e-06,1.8600000e-06,1.8600000e-06,1.8600000e-06,1.8600000e-06
GLOMIS,Circular-N 2e17,PAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,.021144472,.024459107,.028713111,.032669306,.035484862,.038974918,.042698778,.045640301,.04795349,.04795349,.04795349,.04795349,.04795349,.04795349,.04795349,.04795349,.04795349,.04795349
GLOMIS,Circular-N 2e17,PAS,Infrastructure|Parking|Area,bn m2/yr,high,.20629795,.23863749,.28014207,.31874105,.34621128,.38026237,.41659456,.44529372,.46786267,.46786267,.46786267,.46786267,.46786267,.46786267,.46786267,.46786267,.46786267,.46786267
GLOMIS,Circular-N 2e17,PAS,Infrastructure|Rail|Area,bn m2/yr,high,.33303648,.38524371,.45224649,.51455867,.55890512,.61387539,.67252815,.7188586,.75529259,.75529259,.75529259,.75529259,.75529259,.75529259,.75529259,.75529259,.75529259,.75529259
GLOMIS,Circular-N 2e17,PAS,Infrastructure|Roads|Area,bn m2/yr,high,21.728382,25.134554,29.506033,33.57148,36.464787,40.051228,43.877926,46.900673,49.277748,49.277748,49.277748,49.277748,49.277748,49.277748,49.277748,49.277748,49.277748,49.277748
GLOMIS,Circular-N 2e17,PAS,Infrastructure|Tunnels|Area,bn m2/yr,high,.093555577,.10822147,.12704369,.14454822,.15700589,.17244796,.18892451,.20193952,.21217445,.21217445,.21217445,.21217445,.21217445,.21217445,.21217445,.21217445,.21217445,.21217445
GLOMIS,Circular-N 2e17,RCPA,Infrastructure|Bridges|Area,bn m2/yr,high,.037773803,.047298368,.059587009,.078183889,.094704434,.10939473,.12256607,.13462852,.14581873,.14581873,.14581873,.14581873,.14581873,.14581873,.14581873,.14581873,.14581873,.14581873
GLOMIS,Circular-N 2e17,RCPA,Infrastructure|Buildings|Area,bn m2/yr,high,.00092005503,.001152044,.001451358,.001904321,.0023067121,.002664522,.0029853359,.00327914,.0035516999,.0035516999,.0035516999,.0035516999,.0035516999,.0035516999,.0035516999,.0035516999,.0035516999,.0035516999
GLOMIS,Circular-N 2e17,RCPA,Infrastructure|Charging stations|Area,bn m2/yr,high,1.5300000e-07,1.9200000e-07,2.4200000e-07,3.1700000e-07,3.8400000e-07,4.4300000e-07,4.9699997e-07,5.4600002e-07,5.9100000e-07,5.9100000e-07,5.9100000e-07,5.9100000e-07,5.9100000e-07,5.9100000e-07,5.9100000e-07,5.9100000e-07,5.9100000e-07,5.9100000e-07
GLOMIS,Circular-N 2e17,RCPA,Infrastructure|Fuel stations|Area,bn m2/yr,high,.0015701459,.0019660541,.0024768561,.0032498741,.003936585,.0045472169,.0050947098,.0055961111,.006061255,.006061255,.006061255,.006061255,.006061255,.006061255,.006061255,.006061255,.006061255,.006061255
GLOMIS,Circular-N 2e17,RCPA,Infrastructure|Parking|Area,bn m2/yr,high,.0099865226,.012504598,.015753429,.020670017,.025037671,.028921446,.03240364,.035592675,.038551103,.038551103,.038551103,.038551103,.038551103,.038551103,.038551103,.038551103,.038551103,.038551103
GLOMIS,Circular-N 2e17,RCPA,Infrastructure|Rail|Area,bn m2/yr,high,.14092022,.17645288,.22229728,.29167548,.35330752,.40811166,.45724908,.50224966,.54399621,.54399621,.54399621,.54399621,.54399621,.54399621,.54399621,.54399621,.54399621,.54399621
GLOMIS,Circular-N 2e17,RCPA,Infrastructure|Roads|Area,bn m2/yr,high,5.6079793,7.0220165,8.8464136,11.607347,14.060021,16.240974,18.196419,19.987234,21.648558,21.648558,21.648558,21.648558,21.648558,21.648558,21.648558,21.648558,21.648558,21.648558
GLOMIS,Circular-N 2e17,RCPA,Infrastructure|Tunnels|Area,bn m2/yr,high,.00731713,.0091621252,.011542547,.015144933,.018345112,.021190755,.023742164,.02607877,.028246416,.028246416,.028246416,.028246416,.028246416,.028246416,.028246416,.028246416,.028246416,.028246416
GLOMIS,Circular-N 2e17,SAS,Infrastructure|Bridges|Area,bn m2/yr,high,.18934609,.22288558,.26573017,.31868777,.38317463,.47861835,.58867395,.70177537,.81211847,.81211847,.81211847,.81211847,.81211847,.81211847,.81211847,.81211847,.81211847,.81211847
GLOMIS,Circular-N 2e17,SAS,Infrastructure|Buildings|Area,bn m2/yr,high,.013005804,.015309564,.01825247,.021890022,.026319496,.032875333,.040434834,.048203539,.055782784,.055782784,.055782784,.055782784,.055782784,.055782784,.055782784,.055782784,.055782784,.055782784
GLOMIS,Circular-N 2e17,SAS,Infrastructure|Charging stations|Area,bn m2/yr,high,2.2099999e-07,2.6000001e-07,3.0999999e-07,3.7199999e-07,4.4699999e-07,5.5800001e-07,6.8600002e-07,8.1799999e-07,9.4699999e-07,9.4699999e-07,9.4699999e-07,9.4699999e-07,9.4699999e-07,9.4699999e-07,9.4699999e-07,9.4699999e-07,9.4699999e-07,9.4699999e-07
GLOMIS,Circular-N 2e17,SAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,.010823015,.01274013,.015189125,.01821618,.021902245,.027357804,.033648577,.040113449,.046420656,.046420656,.046420656,.046420656,.046420656,.046420656,.046420656,.046420656,.046420656,.046420656
GLOMIS,Circular-N 2e17,SAS,Infrastructure|Parking|Area,bn m2/yr,high,.034773424,.040932953,.048801363,.058527026,.070370048,.087898299,.10811001,.12888108,.14914562,.14914562,.14914562,.14914562,.14914562,.14914562,.14914562,.14914562,.14914562,.14914562
GLOMIS,Circular-N 2e17,SAS,Infrastructure|Rail|Area,bn m2/yr,high,1.252638,1.4745216,1.7579643,2.1083107,2.53493,3.1663475,3.8944306,4.6426644,5.3726506,5.3726506,5.3726506,5.3726506,5.3726506,5.3726506,5.3726506,5.3726506,5.3726506,5.3726506
GLOMIS,Circular-N 2e17,SAS,Infrastructure|Roads|Area,bn m2/yr,high,26.00773,30.614565,36.4995,43.773521,52.631145,65.740868,80.857613,96.392715,111.54894,111.54894,111.54894,111.54894,111.54894,111.54894,111.54894,111.54894,111.54894,111.54894
GLOMIS,Circular-N 2e17,SAS,Infrastructure|Runways|Area,bn m2/yr,high,.001289773,.001518235,.00181008,.002170813,.0026100799,.003260216,.0040098839,.0047803,.0055319262,.0055319262,.0055319262,.0055319262,.0055319262,.0055319262,.0055319262,.0055319262,.0055319262,.0055319262
GLOMIS,Circular-N 2e17,SAS,Infrastructure|Tunnels|Area,bn m2/yr,high,.011417955,.013440454,.01602407,.019217519,.023106208,.028861661,.035498235,.042318486,.048972394,.048972394,.048972394,.048972394,.048972394,.048972394,.048972394,.048972394,.048972394,.048972394
