model,scenario,node,variable,unit,sensitivity,output_2020,output_2025,output_2030,output_2035,output_2040,output_2045,output_2050,output_2055,output_2060,output_2065,output_2070,output_2075,output_2080,output_2085,output_2090,output_2095,output_2100,output_2110
GLOMIS,CircEUlar-S,CHN,Infrastructure|Buildings|Area,bn m2/yr,high,.040455028,.049512088,.059264652,.070044123,.077652536,.083248653,.087177351,.090439171,.092636228,.092636228,.092636228,.092636228,.092636228,.092636228,.092636228,.092636228,.092636228,.092636228
GLOMIS,CircEUlar-S,CHN,Infrastructure|Charging stations|Area,bn m2/yr,high,8.7100000e-07,1.0700001e-06,1.2800000e-06,1.5099999e-06,1.6700000e-06,1.7900001e-06,1.8800000e-06,1.9500001e-06,2.0000000e-06,2.0000000e-06,2.0000000e-06,2.0000000e-06,2.0000000e-06,2.0000000e-06,2.0000000e-06,2.0000000e-06,2.0000000e-06,2.0000000e-06
GLOMIS,CircEUlar-S,CHN,Infrastructure|Fuel stations|Area,bn m2/yr,high,.017830811,.021822767,.026121272,.030872393,.034225848,.036692377,.03842397,.039861634,.040830005,.040830005,.040830005,.040830005,.040830005,.040830005,.040830005,.040830005,.040830005,.040830005
GLOMIS,CircEUlar-S,CHN,Infrastructure|Parking|Area,bn m2/yr,high,.20706166,.25341856,.30333531,.35850802,.39745033,.42609304,.44620138,.46289635,.4741416,.4741416,.4741416,.4741416,.4741416,.4741416,.4741416,.4741416,.4741416,.4741416
GLOMIS,CircEUlar-S,CHN,Infrastructure|Rail|Area,bn m2/yr,high,1.9378533,2.3716991,2.838861,3.3552127,3.7196667,3.9877288,4.1759191,4.3321648,4.4374065,4.4374065,4.4374065,4.4374065,4.4374065,4.4374065,4.4374065,4.4374065,4.4374065,4.4374065
GLOMIS,CircEUlar-S,CHN,Infrastructure|Roads|Area,bn m2/yr,high,30.792871,37.686771,45.110058,53.314999,59.106243,63.365799,66.356178,68.838951,70.511261,70.511261,70.511261,70.511261,70.511261,70.511261,70.511261,70.511261,70.511261,70.511261
GLOMIS,CircEUlar-S,CHN,Infrastructure|Runways|Area,bn m2/yr,high,.049626295,.060736615,.072700113,.085923329,.095256589,.10212137,.10694071,.11094198,.11363712,.11363712,.11363712,.11363712,.11363712,.11363712,.11363712,.11363712,.11363712,.11363712
GLOMIS,CircEUlar-S,CHN,Infrastructure|Tunnels|Area,bn m2/yr,high,1.0381055,1.2705164,1.5207741,1.7973834,1.9926209,2.1362214,2.2370346,2.320735,2.3771131,2.3771131,2.3771131,2.3771131,2.3771131,2.3771131,2.3771131,2.3771131,2.3771131,2.3771131
GLOMIS,CircEUlar-S,EEU,Infrastructure|Bridges|Area,bn m2/yr,high,.069473408,.079983987,.088509269,.094645537,.098977476,.10176849,.10384095,.1054043,.10872754,.10872754,.10872754,.10872754,.10872754,.10872754,.10872754,.10872754,.10872754,.10872754
GLOMIS,CircEUlar-S,EEU,Infrastructure|Buildings|Area,bn m2/yr,high,.017006142,.019578984,.021665858,.023167934,.024228336,.024911538,.025418846,.025801532,.026615016,.026615016,.026615016,.026615016,.026615016,.026615016,.026615016,.026615016,.026615016,.026615016
GLOMIS,CircEUlar-S,EEU,Infrastructure|Charging stations|Area,bn m2/yr,high,4.5600000e-06,5.2500000e-06,5.8099999e-06,6.2200002e-06,6.4999999e-06,6.6900002e-06,6.8200002e-06,6.9200000e-06,7.1400000e-06,7.1400000e-06,7.1400000e-06,7.1400000e-06,7.1400000e-06,7.1400000e-06,7.1400000e-06,7.1400000e-06,7.1400000e-06,7.1400000e-06
GLOMIS,CircEUlar-S,EEU,Infrastructure|Fuel stations|Area,bn m2/yr,high,.0080761956,.0092980359,.01028909,.011002423,.011506006,.011830458,.012071379,.012253116,.012639438,.012639438,.012639438,.012639438,.012639438,.012639438,.012639438,.012639438,.012639438,.012639438
GLOMIS,CircEUlar-S,EEU,Infrastructure|Parking|Area,bn m2/yr,high,.39050248,.44958124,.49750096,.53199232,.55634165,.57202971,.58367872,.59246618,.61114568,.61114568,.61114568,.61114568,.61114568,.61114568,.61114568,.61114568,.61114568,.61114568
GLOMIS,CircEUlar-S,EEU,Infrastructure|Rail|Area,bn m2/yr,high,1.2825881,1.47663,1.6340202,1.7473053,1.8272799,1.8788064,1.9170672,1.9459289,2.0072811,2.0072811,2.0072811,2.0072811,2.0072811,2.0072811,2.0072811,2.0072811,2.0072811,2.0072811
GLOMIS,CircEUlar-S,EEU,Infrastructure|Roads|Area,bn m2/yr,high,17.210596,19.814371,21.926336,23.446468,24.519619,25.211033,25.724443,26.111731,26.934994,26.934994,26.934994,26.934994,26.934994,26.934994,26.934994,26.934994,26.934994,26.934994
GLOMIS,CircEUlar-S,EEU,Infrastructure|Tunnels|Area,bn m2/yr,high,.025009818,.028793532,.031862561,.034071565,.035631023,.036635768,.037381832,.037944622,.039140958,.039140958,.039140958,.039140958,.039140958,.039140958,.039140958,.039140958,.039140958,.039140958
GLOMIS,CircEUlar-S,FSU,Infrastructure|Bridges|Area,bn m2/yr,high,.095033169,.10245284,.11139108,.12227505,.13302088,.14355128,.15397036,.16496445,.19139951,.19139951,.19139951,.19139951,.19139951,.19139951,.19139951,.19139951,.19139951,.19139951
GLOMIS,CircEUlar-S,FSU,Infrastructure|Buildings|Area,bn m2/yr,high,.024357753,.026259478,.028550416,.031340063,.034094304,.036793329,.039463822,.042281695,.049057212,.049057212,.049057212,.049057212,.049057212,.049057212,.049057212,.049057212,.049057212,.049057212
GLOMIS,CircEUlar-S,FSU,Infrastructure|Charging stations|Area,bn m2/yr,high,1.6600000e-06,1.7900001e-06,1.9500001e-06,2.1400001e-06,2.3200000e-06,2.5100001e-06,2.6900000e-06,2.8800000e-06,3.3399999e-06,3.3399999e-06,3.3399999e-06,3.3399999e-06,3.3399999e-06,3.3399999e-06,3.3399999e-06,3.3399999e-06,3.3399999e-06,3.3399999e-06
GLOMIS,CircEUlar-S,FSU,Infrastructure|Fuel stations|Area,bn m2/yr,high,.023564914,.025404736,.027621107,.030319951,.03298454,.035595715,.038179286,.040905435,.047460407,.047460407,.047460407,.047460407,.047460407,.047460407,.047460407,.047460407,.047460407,.047460407
GLOMIS,CircEUlar-S,FSU,Infrastructure|Parking|Area,bn m2/yr,high,.38275063,.41263372,.44863287,.4924686,.53574789,.57815963,.62012297,.66440219,.77087069,.77087069,.77087069,.77087069,.77087069,.77087069,.77087069,.77087069,.77087069,.77087069
GLOMIS,CircEUlar-S,FSU,Infrastructure|Rail|Area,bn m2/yr,high,3.4403234,3.7089255,4.0325012,4.4265146,4.8155274,5.1967421,5.573926,5.9719262,6.9289093,6.9289093,6.9289093,6.9289093,6.9289093,6.9289093,6.9289093,6.9289093,6.9289093,6.9289093
GLOMIS,CircEUlar-S,FSU,Infrastructure|Roads|Area,bn m2/yr,high,35.649658,38.432995,41.785984,45.868862,49.899933,53.850189,57.758682,61.882877,71.799431,71.799431,71.799431,71.799431,71.799431,71.799431,71.799431,71.799431,71.799431,71.799431
GLOMIS,CircEUlar-S,FSU,Infrastructure|Tunnels|Area,bn m2/yr,high,.028666455,.03090458,.033600766,.036883883,.040125325,.043301791,.046444673,.049761005,.057735059,.057735059,.057735059,.057735059,.057735059,.057735059,.057735059,.057735059,.057735059,.057735059
GLOMIS,CircEUlar-S,LAM,Infrastructure|Bridges|Area,bn m2/yr,high,.12450282,.14500029,.16188462,.18250979,.20558266,.23011129,.25511226,.27991626,.31725657,.31725657,.31725657,.31725657,.31725657,.31725657,.31725657,.31725657,.31725657,.31725657
GLOMIS,CircEUlar-S,LAM,Infrastructure|Buildings|Area,bn m2/yr,high,.0051587052,.0060080062,.0067075989,.0075621922,.0085182032,.0095345331,.010570435,.011598175,.01314535,.01314535,.01314535,.01314535,.01314535,.01314535,.01314535,.01314535,.01314535,.01314535
GLOMIS,CircEUlar-S,LAM,Infrastructure|Charging stations|Area,bn m2/yr,high,4.7600000e-07,5.5499999e-07,6.1899999e-07,6.9800001e-07,7.8599999e-07,8.8000002e-07,9.7600002e-07,1.0700001e-06,1.2100001e-06,1.2100001e-06,1.2100001e-06,1.2100001e-06,1.2100001e-06,1.2100001e-06,1.2100001e-06,1.2100001e-06,1.2100001e-06,1.2100001e-06
GLOMIS,CircEUlar-S,LAM,Infrastructure|Fuel stations|Area,bn m2/yr,high,.037321728,.043466177,.048527528,.05471025,.061626721,.068979576,.076474026,.083909415,.095102787,.095102787,.095102787,.095102787,.095102787,.095102787,.095102787,.095102787,.095102787,.095102787
GLOMIS,CircEUlar-S,LAM,Infrastructure|Parking|Area,bn m2/yr,high,.3049058,.35510379,.39645335,.44696406,.50346923,.56353951,.62476665,.68551123,.77695727,.77695727,.77695727,.77695727,.77695727,.77695727,.77695727,.77695727,.77695727,.77695727
GLOMIS,CircEUlar-S,LAM,Infrastructure|Rail|Area,bn m2/yr,high,1.2208081,1.4217955,1.5873544,1.7895937,2.0158341,2.2563486,2.5014954,2.7447097,3.1108491,3.1108491,3.1108491,3.1108491,3.1108491,3.1108491,3.1108491,3.1108491,3.1108491,3.1108491
GLOMIS,CircEUlar-S,LAM,Infrastructure|Roads|Area,bn m2/yr,high,49.003628,57.07132,63.716904,71.834862,80.916206,90.570549,100.4108,110.17352,124.87047,124.87047,124.87047,124.87047,124.87047,124.87047,124.87047,124.87047,124.87047,124.87047
GLOMIS,CircEUlar-S,LAM,Infrastructure|Tunnels|Area,bn m2/yr,high,.022883574,.026651002,.029754339,.033545237,.037786022,.042294376,.046889551,.051448513,.058311652,.058311652,.058311652,.058311652,.058311652,.058311652,.058311652,.058311652,.058311652,.058311652
GLOMIS,CircEUlar-S,MEA,Infrastructure|Bridges|Area,bn m2/yr,high,.084326923,.098884203,.11653724,.13592729,.15689215,.17889675,.20171276,.24537891,.28485763,.28485763,.28485763,.28485763,.28485763,.28485763,.28485763,.28485763,.28485763,.28485763
GLOMIS,CircEUlar-S,MEA,Infrastructure|Buildings|Area,bn m2/yr,high,.0038054241,.0044623511,.0052589802,.006133996,.0070800781,.0080730803,.0091026993,.011073223,.012854781,.012854781,.012854781,.012854781,.012854781,.012854781,.012854781,.012854781,.012854781,.012854781
GLOMIS,CircEUlar-S,MEA,Infrastructure|Charging stations|Area,bn m2/yr,high,2.3600001e-07,2.7700000e-07,3.2700001e-07,3.8100001e-07,4.4000001e-07,5.0099999e-07,5.6499999e-07,6.8800000e-07,7.9799997e-07,7.9799997e-07,7.9799997e-07,7.9799997e-07,7.9799997e-07,7.9799997e-07,7.9799997e-07,7.9799997e-07,7.9799997e-07,7.9799997e-07
GLOMIS,CircEUlar-S,MEA,Infrastructure|Fuel stations|Area,bn m2/yr,high,.01744543,.020457018,.024109054,.028120438,.032457616,.037009895,.041730039,.050763633,.05893093,.05893093,.05893093,.05893093,.05893093,.05893093,.05893093,.05893093,.05893093,.05893093
GLOMIS,CircEUlar-S,MEA,Infrastructure|Parking|Area,bn m2/yr,high,.23017402,.26990873,.31809345,.37101945,.42824394,.48830649,.55058372,.66977239,.77753127,.77753127,.77753127,.77753127,.77753127,.77753127,.77753127,.77753127,.77753127,.77753127
GLOMIS,CircEUlar-S,MEA,Infrastructure|Rail|Area,bn m2/yr,high,.51415735,.60291588,.71054983,.82877457,.95660132,1.0907676,1.2298812,1.496122,1.7368312,1.7368312,1.7368312,1.7368312,1.7368312,1.7368312,1.7368312,1.7368312,1.7368312,1.7368312
GLOMIS,CircEUlar-S,MEA,Infrastructure|Roads|Area,bn m2/yr,high,21.40906,25.104883,29.586668,34.509449,39.832039,45.418602,51.211166,62.297203,72.320122,72.320122,72.320122,72.320122,72.320122,72.320122,72.320122,72.320122,72.320122,72.320122
GLOMIS,CircEUlar-S,MEA,Infrastructure|Tunnels|Area,bn m2/yr,high,.022989105,.026957694,.031770244,.037056342,.042771753,.048770621,.054990698,.066894911,.077657551,.077657551,.077657551,.077657551,.077657551,.077657551,.077657551,.077657551,.077657551,.077657551
GLOMIS,CircEUlar-S,NAM,Infrastructure|Bridges|Area,bn m2/yr,high,.49335048,.52096128,.55492324,.60750252,.67360926,.73741108,.78751034,.82863832,.86285746,.86285746,.86285746,.86285746,.86285746,.86285746,.86285746,.86285746,.86285746,.86285746
GLOMIS,CircEUlar-S,NAM,Infrastructure|Buildings|Area,bn m2/yr,high,.010257182,.010831235,.011537334,.012630501,.014004919,.015331412,.01637302,.017228106,.017939551,.017939551,.017939551,.017939551,.017939551,.017939551,.017939551,.017939551,.017939551,.017939551
GLOMIS,CircEUlar-S,NAM,Infrastructure|Charging stations|Area,bn m2/yr,high,7.1499999e-06,7.5500002e-06,8.0399996e-06,8.7999997e-06,9.7599996e-06,.0000107,.0000114,.000012,.0000125,.0000125,.0000125,.0000125,.0000125,.0000125,.0000125,.0000125,.0000125,.0000125
GLOMIS,CircEUlar-S,NAM,Infrastructure|Fuel stations|Area,bn m2/yr,high,.044248864,.046725292,.049771361,.054487217,.060416374,.066138789,.070632219,.074321009,.077390142,.077390142,.077390142,.077390142,.077390142,.077390142,.077390142,.077390142,.077390142,.077390142
GLOMIS,CircEUlar-S,NAM,Infrastructure|Parking|Area,bn m2/yr,high,3.8828483,4.1001554,4.3674479,4.7812657,5.3015504,5.8036942,6.1979933,6.5216856,6.7910032,6.7910032,6.7910032,6.7910032,6.7910032,6.7910032,6.7910032,6.7910032,6.7910032,6.7910032
GLOMIS,CircEUlar-S,NAM,Infrastructure|Rail|Area,bn m2/yr,high,6.3594704,6.7153845,7.1531672,7.8309326,8.683074,9.5055008,10.151301,10.681456,11.122553,11.122553,11.122553,11.122553,11.122553,11.122553,11.122553,11.122553,11.122553,11.122553
GLOMIS,CircEUlar-S,NAM,Infrastructure|Roads|Area,bn m2/yr,high,88.071175,93.00016,99.062935,108.4492,120.25034,131.64001,140.58356,147.92558,154.03426,154.03426,154.03426,154.03426,154.03426,154.03426,154.03426,154.03426,154.03426,154.03426
GLOMIS,CircEUlar-S,NAM,Infrastructure|Runways|Area,bn m2/yr,high,3.2330229,3.4139621,3.6365221,3.9810839,4.4142952,4.8324003,5.1607108,5.4302311,5.6544757,5.6544757,5.6544757,5.6544757,5.6544757,5.6544757,5.6544757,5.6544757,5.6544757,5.6544757
GLOMIS,CircEUlar-S,NAM,Infrastructure|Tunnels|Area,bn m2/yr,high,.033303969,.035167854,.037460484,.041009881,.045472465,.049779449,.053161431,.055937808,.058247797,.058247797,.058247797,.058247797,.058247797,.058247797,.058247797,.058247797,.058247797,.058247797
GLOMIS,CircEUlar-S,PAO,Infrastructure|Bridges|Area,bn m2/yr,high,.31138942,.32451817,.33172035,.33795285,.34191239,.34826151,.35496402,.36157537,.37910965,.37910965,.37910965,.37910965,.37910965,.37910965,.37910965,.37910965,.37910965,.37910965
GLOMIS,CircEUlar-S,PAO,Infrastructure|Buildings|Area,bn m2/yr,high,.016152689,.016833719,.017207313,.017530615,.017736007,.018065352,.018413033,.018755982,.019665537,.019665537,.019665537,.019665537,.019665537,.019665537,.019665537,.019665537,.019665537,.019665537
GLOMIS,CircEUlar-S,PAO,Infrastructure|Charging stations|Area,bn m2/yr,high,1.3600001e-06,1.4100000e-06,1.4500000e-06,1.4700000e-06,1.4900000e-06,1.5200000e-06,1.5500000e-06,1.5800000e-06,1.6499999e-06,1.6499999e-06,1.6499999e-06,1.6499999e-06,1.6499999e-06,1.6499999e-06,1.6499999e-06,1.6499999e-06,1.6499999e-06,1.6499999e-06
GLOMIS,CircEUlar-S,PAO,Infrastructure|Fuel stations|Area,bn m2/yr,high,.013929669,.014516971,.014839151,.015117956,.015295082,.015579102,.015878933,.016174683,.016959062,.016959062,.016959062,.016959062,.016959062,.016959062,.016959062,.016959062,.016959062,.016959062
GLOMIS,CircEUlar-S,PAO,Infrastructure|Parking|Area,bn m2/yr,high,.63468981,.66144955,.67612928,.6888327,.69690323,.70984435,.72350585,.73698133,.77272063,.77272063,.77272063,.77272063,.77272063,.77272063,.77272063,.77272063,.77272063,.77272063
GLOMIS,CircEUlar-S,PAO,Infrastructure|Rail|Area,bn m2/yr,high,1.0070733,1.0495335,1.072826,1.0929828,1.1057886,1.1263223,1.1479993,1.169381,1.2260892,1.2260892,1.2260892,1.2260892,1.2260892,1.2260892,1.2260892,1.2260892,1.2260892,1.2260892
GLOMIS,CircEUlar-S,PAO,Infrastructure|Roads|Area,bn m2/yr,high,19.58699,20.412815,20.865845,21.257883,21.506945,21.906315,22.327919,22.743782,23.846725,23.846725,23.846725,23.846725,23.846725,23.846725,23.846725,23.846725,23.846725,23.846725
GLOMIS,CircEUlar-S,PAO,Infrastructure|Runways|Area,bn m2/yr,high,.042610534,.044407073,.045392618,.046245474,.046787295,.047656111,.048573285,.04947798,.051877376,.051877376,.051877376,.051877376,.051877376,.051877376,.051877376,.051877376,.051877376,.051877376
GLOMIS,CircEUlar-S,PAO,Infrastructure|Tunnels|Area,bn m2/yr,high,.18798712,.195913,.20026098,.20402357,.20641395,.21024692,.21429329,.21828456,.22887011,.22887011,.22887011,.22887011,.22887011,.22887011,.22887011,.22887011,.22887011,.22887011
GLOMIS,CircEUlar-S,PAS,Infrastructure|Bridges|Area,bn m2/yr,high,.24564314,.28414744,.32504991,.36262289,.39591959,.42584369,.48067647,.53922987,.60423023,.60423023,.60423023,.60423023,.60423023,.60423023,.60423023,.60423023,.60423023,.60423023
GLOMIS,CircEUlar-S,PAS,Infrastructure|Buildings|Area,bn m2/yr,high,.011216744,.012974956,.014842677,.01655836,.01807878,.019445198,.021949014,.024622723,.027590819,.027590819,.027590819,.027590819,.027590819,.027590819,.027590819,.027590819,.027590819,.027590819
GLOMIS,CircEUlar-S,PAS,Infrastructure|Charging stations|Area,bn m2/yr,high,8.1799999e-07,9.4699999e-07,1.0799999e-06,1.2100001e-06,1.3200000e-06,1.4200000e-06,1.6000000e-06,1.7999999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06
GLOMIS,CircEUlar-S,PAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,.021144658,.02445906,.027979897,.031214129,.034080267,.0366561,.041376036,.046416245,.052011393,.052011393,.052011393,.052011393,.052011393,.052011393,.052011393,.052011393,.052011393,.052011393
GLOMIS,CircEUlar-S,PAS,Infrastructure|Parking|Area,bn m2/yr,high,.2062998,.23863706,.27298841,.30454352,.33250725,.35763857,.40368906,.45286432,.50745386,.50745386,.50745386,.50745386,.50745386,.50745386,.50745386,.50745386,.50745386,.50745386
GLOMIS,CircEUlar-S,PAS,Infrastructure|Rail|Area,bn m2/yr,high,.33303943,.385243,.440698,.49163887,.53678209,.5773527,.65169418,.73108006,.81920666,.81920666,.81920666,.81920666,.81920666,.81920666,.81920666,.81920666,.81920666,.81920666
GLOMIS,CircEUlar-S,PAS,Infrastructure|Roads|Area,bn m2/yr,high,21.728575,25.134508,28.752573,32.076118,35.021408,37.668373,42.51865,47.698048,53.447704,53.447704,53.447704,53.447704,53.447704,53.447704,53.447704,53.447704,53.447704,53.447704
GLOMIS,CircEUlar-S,PAS,Infrastructure|Tunnels|Area,bn m2/yr,high,.093556397,.10822126,.12379951,.13810967,.15079115,.16218813,.18307191,.20537275,.23012897,.23012897,.23012897,.23012897,.23012897,.23012897,.23012897,.23012897,.23012897,.23012897
GLOMIS,CircEUlar-S,RCPA,Infrastructure|Bridges|Area,bn m2/yr,high,.037775204,.047298014,.064004153,.082447618,.1011383,.11885545,.13499218,.15055518,.16574438,.16574438,.16574438,.16574438,.16574438,.16574438,.16574438,.16574438,.16574438,.16574438
GLOMIS,CircEUlar-S,RCPA,Infrastructure|Buildings|Area,bn m2/yr,high,.00092008902,.001152036,.001558946,.0020081729,.0024634211,.0028949571,.003287998,.0036670661,.0040370282,.0040370282,.0040370282,.0040370282,.0040370282,.0040370282,.0040370282,.0040370282,.0040370282,.0040370282
GLOMIS,CircEUlar-S,RCPA,Infrastructure|Charging stations|Area,bn m2/yr,high,1.5300000e-07,1.9200000e-07,2.5899999e-07,3.3399999e-07,4.1000001e-07,4.8200002e-07,5.4700001e-07,6.0999997e-07,6.7200000e-07,6.7200000e-07,6.7200000e-07,6.7200000e-07,6.7200000e-07,6.7200000e-07,6.7200000e-07,6.7200000e-07,6.7200000e-07,6.7200000e-07
GLOMIS,CircEUlar-S,RCPA,Infrastructure|Fuel stations|Area,bn m2/yr,high,.001570204,.001966039,.002660464,.003427105,.0042040208,.0049404711,.0056112278,.0062581361,.0068895058,.0068895058,.0068895058,.0068895058,.0068895058,.0068895058,.0068895058,.0068895058,.0068895058,.0068895058
GLOMIS,CircEUlar-S,RCPA,Infrastructure|Parking|Area,bn m2/yr,high,.0099868933,.012504506,.016921224,.021797247,.026738638,.031422641,.035688825,.039803319,.043818995,.043818995,.043818995,.043818995,.043818995,.043818995,.043818995,.043818995,.043818995,.043818995
GLOMIS,CircEUlar-S,RCPA,Infrastructure|Rail|Area,bn m2/yr,high,.14092544,.17645156,.23877604,.30758184,.37730992,.44340616,.50360638,.56166619,.61833161,.61833161,.61833161,.61833161,.61833161,.61833161,.61833161,.61833161,.61833161,.61833161
GLOMIS,CircEUlar-S,RCPA,Infrastructure|Roads|Area,bn m2/yr,high,5.6081872,7.0219641,9.5021935,12.240349,15.015208,17.645535,20.041225,22.351744,24.606766,24.606766,24.606766,24.606766,24.606766,24.606766,24.606766,24.606766,24.606766,24.606766
GLOMIS,CircEUlar-S,RCPA,Infrastructure|Tunnels|Area,bn m2/yr,high,.007317401,.0091620572,.012398189,.015970854,.019591412,.023023386,.026149219,.029163912,.032106195,.032106195,.032106195,.032106195,.032106195,.032106195,.032106195,.032106195,.032106195,.032106195
GLOMIS,CircEUlar-S,SAS,Infrastructure|Bridges|Area,bn m2/yr,high,.18934609,.22288558,.26856977,.32472304,.39431551,.46002772,.5306704,.60574466,.74522448,.74522448,.74522448,.74522448,.74522448,.74522448,.74522448,.74522448,.74522448,.74522448
GLOMIS,CircEUlar-S,SAS,Infrastructure|Buildings|Area,bn m2/yr,high,.013005804,.015309564,.018447518,.022304572,.027084742,.031598382,.036450684,.041607384,.05118797,.05118797,.05118797,.05118797,.05118797,.05118797,.05118797,.05118797,.05118797,.05118797
GLOMIS,CircEUlar-S,SAS,Infrastructure|Charging stations|Area,bn m2/yr,high,2.2099999e-07,2.6000001e-07,3.1299999e-07,3.7900000e-07,4.6000000e-07,5.3600002e-07,6.1899999e-07,7.0599998e-07,8.6900002e-07,8.6900002e-07,8.6900002e-07,8.6900002e-07,8.6900002e-07,8.6900002e-07,8.6900002e-07,8.6900002e-07,8.6900002e-07,8.6900002e-07
GLOMIS,CircEUlar-S,SAS,Infrastructure|Fuel stations|Area,bn m2/yr,high,.010823015,.01274013,.015351437,.018561155,.022539057,.026295165,.030333096,.034624334,.042596992,.042596992,.042596992,.042596992,.042596992,.042596992,.042596992,.042596992,.042596992,.042596992
GLOMIS,CircEUlar-S,SAS,Infrastructure|Parking|Area,bn m2/yr,high,.034773424,.040932953,.049322858,.059635408,.072416075,.084484123,.097457662,.11124504,.1368605,.1368605,.1368605,.1368605,.1368605,.1368605,.1368605,.1368605,.1368605,.1368605
GLOMIS,CircEUlar-S,SAS,Infrastructure|Rail|Area,bn m2/yr,high,1.252638,1.4745216,1.7767501,2.1482372,2.6086335,3.043359,3.5107026,4.0073638,4.9301062,4.9301062,4.9301062,4.9301062,4.9301062,4.9301062,4.9301062,4.9301062,4.9301062,4.9301062
GLOMIS,CircEUlar-S,SAS,Infrastructure|Roads|Area,bn m2/yr,high,26.00773,30.614565,36.889538,44.602501,54.161407,63.187336,72.890511,83.202362,102.36068,102.36068,102.36068,102.36068,102.36068,102.36068,102.36068,102.36068,102.36068,102.36068
GLOMIS,CircEUlar-S,SAS,Infrastructure|Runways|Area,bn m2/yr,high,.001289773,.001518235,.001829423,.0022119239,.0026859681,.003133582,.00361478,.0041261651,.0050762631,.0050762631,.0050762631,.0050762631,.0050762631,.0050762631,.0050762631,.0050762631,.0050762631,.0050762631
GLOMIS,CircEUlar-S,SAS,Infrastructure|Tunnels|Area,bn m2/yr,high,.011417955,.013440454,.016195305,.019581459,.023778027,.027740605,.032000504,.036527634,.044938549,.044938549,.044938549,.044938549,.044938549,.044938549,.044938549,.044938549,.044938549,.044938549
GLOMIS,CircEUlar-S,WEU,Infrastructure|Bridges|Area,bn m2/yr,high,.37403139,.44035348,.48373836,.52752662,.57135046,.60712779,.64028829,.66746742,.68832743,.68832743,.68832743,.68832743,.68832743,.68832743,.68832743,.68832743,.68832743,.68832743
