node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_LAM,loil_shipped_exp_eeu,broadcast,broadcast,M1,year,69.0,USD/GWa
R12_LAM,loil_shipped_exp_fsu,broadcast,broadcast,M1,year,54.0,USD/GWa
R12_LAM,loil_shipped_exp_mea,broadcast,broadcast,M1,year,44.0,USD/GWa
R12_LAM,loil_shipped_exp_nam,broadcast,broadcast,M1,year,37.0,USD/GWa
R12_LAM,loil_shipped_exp_pao,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_LAM,loil_shipped_exp_pas,broadcast,broadcast,M1,year,37.0,USD/GWa
R12_LAM,loil_shipped_exp_sas,broadcast,broadcast,M1,year,66.0,USD/GWa
R12_LAM,loil_shipped_exp_weu,broadcast,broadcast,M1,year,47.0,USD/GWa
R12_MEA,loil_shipped_exp_afr,broadcast,broadcast,M1,year,57.0,USD/GWa
R12_MEA,loil_shipped_exp_rcpa,broadcast,broadcast,M1,year,48.0,USD/GWa
R12_MEA,loil_shipped_exp_chn,broadcast,broadcast,M1,year,46.0,USD/GWa
R12_MEA,loil_shipped_exp_eeu,broadcast,broadcast,M1,year,59.0,USD/GWa
R12_MEA,loil_shipped_exp_fsu,broadcast,broadcast,M1,year,73.0,USD/GWa
R12_MEA,loil_shipped_exp_lam,broadcast,broadcast,M1,year,60.0,USD/GWa
R12_MEA,loil_shipped_exp_nam,broadcast,broadcast,M1,year,47.0,USD/GWa
R12_MEA,loil_shipped_exp_pao,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_MEA,loil_shipped_exp_pas,broadcast,broadcast,M1,year,46.0,USD/GWa
R12_MEA,loil_shipped_exp_sas,broadcast,broadcast,M1,year,45.0,USD/GWa
R12_MEA,loil_shipped_exp_weu,broadcast,broadcast,M1,year,55.0,USD/GWa
R12_NAM,loil_shipped_exp_afr,broadcast,broadcast,M1,year,52.0,USD/GWa
R12_NAM,loil_shipped_exp_rcpa,broadcast,broadcast,M1,year,56.0,USD/GWa
R12_NAM,loil_shipped_exp_chn,broadcast,broadcast,M1,year,32.0,USD/GWa
R12_NAM,loil_shipped_exp_eeu,broadcast,broadcast,M1,year,65.0,USD/GWa
R12_NAM,loil_shipped_exp_fsu,broadcast,broadcast,M1,year,79.0,USD/GWa
R12_NAM,loil_shipped_exp_lam,broadcast,broadcast,M1,year,54.0,USD/GWa
R12_NAM,loil_shipped_exp_mea,broadcast,broadcast,M1,year,52.0,USD/GWa
R12_NAM,loil_shipped_exp_pao,broadcast,broadcast,M1,year,46.0,USD/GWa
R12_NAM,loil_shipped_exp_pas,broadcast,broadcast,M1,year,45.0,USD/GWa
R12_NAM,loil_shipped_exp_sas,broadcast,broadcast,M1,year,32.0,USD/GWa
R12_NAM,loil_shipped_exp_weu,broadcast,broadcast,M1,year,50.0,USD/GWa
R12_PAO,loil_shipped_exp_afr,broadcast,broadcast,M1,year,43.0,USD/GWa
R12_PAO,loil_shipped_exp_rcpa,broadcast,broadcast,M1,year,65.0,USD/GWa
R12_PAO,loil_shipped_exp_chn,broadcast,broadcast,M1,year,58.0,USD/GWa
R12_PAO,loil_shipped_exp_eeu,broadcast,broadcast,M1,year,136.0,USD/GWa
R12_PAO,loil_shipped_exp_fsu,broadcast,broadcast,M1,year,271.0,USD/GWa
R12_PAO,loil_shipped_exp_lam,broadcast,broadcast,M1,year,66.0,USD/GWa
R12_PAO,loil_shipped_exp_mea,broadcast,broadcast,M1,year,101.0,USD/GWa
R12_PAO,loil_shipped_exp_nam,broadcast,broadcast,M1,year,57.0,USD/GWa
R12_PAO,loil_shipped_exp_pas,broadcast,broadcast,M1,year,52.0,USD/GWa
R12_PAO,loil_shipped_exp_sas,broadcast,broadcast,M1,year,68.0,USD/GWa
R12_PAO,loil_shipped_exp_weu,broadcast,broadcast,M1,year,91.0,USD/GWa
R12_PAS,loil_shipped_exp_afr,broadcast,broadcast,M1,year,65.0,USD/GWa
R12_PAS,loil_shipped_exp_rcpa,broadcast,broadcast,M1,year,61.0,USD/GWa
R12_PAS,loil_shipped_exp_chn,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_PAS,loil_shipped_exp_eeu,broadcast,broadcast,M1,year,132.0,USD/GWa
R12_PAS,loil_shipped_exp_fsu,broadcast,broadcast,M1,year,119.0,USD/GWa
R12_PAS,loil_shipped_exp_lam,broadcast,broadcast,M1,year,68.0,USD/GWa
R12_PAS,loil_shipped_exp_mea,broadcast,broadcast,M1,year,65.0,USD/GWa
R12_PAS,loil_shipped_exp_nam,broadcast,broadcast,M1,year,60.0,USD/GWa
R12_PAS,loil_shipped_exp_pao,broadcast,broadcast,M1,year,51.0,USD/GWa
R12_PAS,loil_shipped_exp_sas,broadcast,broadcast,M1,year,53.0,USD/GWa
R12_PAS,loil_shipped_exp_weu,broadcast,broadcast,M1,year,71.0,USD/GWa
R12_SAS,loil_shipped_exp_afr,broadcast,broadcast,M1,year,63.0,USD/GWa
R12_SAS,loil_shipped_exp_rcpa,broadcast,broadcast,M1,year,66.0,USD/GWa
R12_SAS,loil_shipped_exp_chn,broadcast,broadcast,M1,year,54.0,USD/GWa
R12_SAS,loil_shipped_exp_eeu,broadcast,broadcast,M1,year,65.0,USD/GWa
R12_SAS,loil_shipped_exp_fsu,broadcast,broadcast,M1,year,77.0,USD/GWa
R12_SAS,loil_shipped_exp_lam,broadcast,broadcast,M1,year,60.0,USD/GWa
R12_SAS,loil_shipped_exp_mea,broadcast,broadcast,M1,year,56.0,USD/GWa
R12_SAS,loil_shipped_exp_nam,broadcast,broadcast,M1,year,52.0,USD/GWa
R12_SAS,loil_shipped_exp_pao,broadcast,broadcast,M1,year,45.0,USD/GWa
R12_SAS,loil_shipped_exp_pas,broadcast,broadcast,M1,year,53.0,USD/GWa
R12_SAS,loil_shipped_exp_weu,broadcast,broadcast,M1,year,54.0,USD/GWa
R12_WEU,loil_shipped_exp_afr,broadcast,broadcast,M1,year,63.0,USD/GWa
R12_WEU,loil_shipped_exp_rcpa,broadcast,broadcast,M1,year,74.0,USD/GWa
R12_WEU,loil_shipped_exp_chn,broadcast,broadcast,M1,year,80.0,USD/GWa
R12_WEU,loil_shipped_exp_eeu,broadcast,broadcast,M1,year,68.0,USD/GWa
R12_WEU,loil_shipped_exp_fsu,broadcast,broadcast,M1,year,92.0,USD/GWa
R12_WEU,loil_shipped_exp_lam,broadcast,broadcast,M1,year,65.0,USD/GWa
R12_WEU,loil_shipped_exp_mea,broadcast,broadcast,M1,year,62.0,USD/GWa
R12_WEU,loil_shipped_exp_nam,broadcast,broadcast,M1,year,51.0,USD/GWa
R12_WEU,loil_shipped_exp_pao,broadcast,broadcast,M1,year,70.0,USD/GWa
R12_WEU,loil_shipped_exp_pas,broadcast,broadcast,M1,year,54.0,USD/GWa
R12_WEU,loil_shipped_exp_sas,broadcast,broadcast,M1,year,66.0,USD/GWa
