node_loc,technology,year_act,mode,time,value,unit
R12_MEA,loil_shipped_exp_chn,2000,M1,year,,GWa
R12_MEA,loil_shipped_exp_eeu,2000,M1,year,,GWa
R12_MEA,loil_shipped_exp_fsu,2000,M1,year,,GWa
R12_MEA,loil_shipped_exp_lam,2000,M1,year,,GWa
R12_MEA,loil_shipped_exp_nam,2000,M1,year,,GWa
R12_MEA,loil_shipped_exp_pao,2000,M1,year,,GWa
R12_MEA,loil_shipped_exp_pas,2000,M1,year,,GWa
R12_MEA,loil_shipped_exp_sas,2000,M1,year,,GWa
R12_MEA,loil_shipped_exp_weu,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_afr,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_rcpa,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_chn,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_eeu,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_fsu,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_lam,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_mea,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_pao,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_pas,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_sas,2000,M1,year,,GWa
R12_NAM,loil_shipped_exp_weu,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_afr,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_rcpa,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_chn,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_eeu,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_fsu,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_lam,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_mea,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_nam,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_pas,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_sas,2000,M1,year,,GWa
R12_PAO,loil_shipped_exp_weu,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_afr,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_rcpa,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_chn,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_eeu,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_fsu,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_lam,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_mea,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_nam,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_pao,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_sas,2000,M1,year,,GWa
R12_PAS,loil_shipped_exp_weu,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_afr,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_rcpa,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_chn,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_eeu,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_fsu,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_lam,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_mea,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_nam,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_pao,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_pas,2000,M1,year,,GWa
R12_SAS,loil_shipped_exp_weu,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_afr,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_rcpa,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_chn,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_eeu,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_fsu,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_lam,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_mea,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_nam,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_pao,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_pas,2000,M1,year,,GWa
R12_WEU,loil_shipped_exp_sas,2000,M1,year,,GWa
R12_RCPA,loil_shipped_imp,2000,M1,year,,GWa
R12_CHN,loil_shipped_imp,2000,M1,year,,GWa
R12_EEU,loil_shipped_imp,2000,M1,year,,GWa
R12_FSU,loil_shipped_imp,2000,M1,year,,GWa
R12_LAM,loil_shipped_imp,2000,M1,year,,GWa
R12_MEA,loil_shipped_imp,2000,M1,year,,GWa
R12_NAM,loil_shipped_imp,2000,M1,year,,GWa
R12_PAO,loil_shipped_imp,2000,M1,year,,GWa
R12_PAS,loil_shipped_imp,2000,M1,year,,GWa
R12_SAS,loil_shipped_imp,2000,M1,year,,GWa
R12_WEU,loil_shipped_imp,2000,M1,year,,GWa
R12_AFR,loil_shipped_imp,2000,M1,year,,GWa
R12_AFR,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_RCPA,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_CHN,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_EEU,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_FSU,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_LAM,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_MEA,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_NAM,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_PAO,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_PAS,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_SAS,loil_shipped_exp_weu,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_afr,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_rcpa,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_chn,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_eeu,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_fsu,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_lam,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_mea,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_nam,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_pao,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_pas,2005,M1,year,,GWa
R12_WEU,loil_shipped_exp_sas,2005,M1,year,,GWa
R12_RCPA,loil_shipped_imp,2005,M1,year,,GWa
R12_CHN,loil_shipped_imp,2005,M1,year,,GWa
R12_EEU,loil_shipped_imp,2005,M1,year,,GWa
R12_FSU,loil_shipped_imp,2005,M1,year,,GWa
R12_LAM,loil_shipped_imp,2005,M1,year,,GWa
R12_MEA,loil_shipped_imp,2005,M1,year,,GWa
R12_NAM,loil_shipped_imp,2005,M1,year,,GWa
R12_PAO,loil_shipped_imp,2005,M1,year,,GWa
R12_PAS,loil_shipped_imp,2005,M1,year,,GWa
R12_SAS,loil_shipped_imp,2005,M1,year,,GWa
R12_WEU,loil_shipped_imp,2005,M1,year,,GWa
R12_AFR,loil_shipped_imp,2005,M1,year,,GWa
R12_AFR,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_AFR,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_RCPA,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_CHN,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_EEU,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_FSU,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_LAM,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_MEA,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_NAM,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_PAO,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_sas,2010,M1,year,,GWa
R12_PAS,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_SAS,loil_shipped_exp_weu,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_afr,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_rcpa,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_chn,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_eeu,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_fsu,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_lam,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_mea,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_nam,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_pao,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_pas,2010,M1,year,,GWa
R12_WEU,loil_shipped_exp_sas,2010,M1,year,,GWa
