node_loc,technology,year_vtg,year_act,mode,node_origin,commodity,level,time,time_origin,value,unit
R12_AFR,h2_elec_alk,2010,2010,M1,R12_AFR,electr,secondary,year,year,1.57417250401165,GWa
R12_AFR,h2_elec_alk,2010,2015,M1,R12_AFR,electr,secondary,year,year,1.5614082911843608,GWa
R12_AFR,h2_elec_alk,2010,2020,M1,R12_AFR,electr,secondary,year,year,1.5432098765432098,GWa
R12_AFR,h2_elec_alk,2010,2025,M1,R12_AFR,electr,secondary,year,year,1.5196179524428888,GWa
R12_AFR,h2_elec_alk,2010,2030,M1,R12_AFR,electr,secondary,year,year,1.4925373134328357,GWa
R12_AFR,h2_elec_alk,2010,2035,M1,R12_AFR,electr,secondary,year,year,1.465471234058072,GWa
R12_AFR,h2_elec_alk,2015,2015,M1,R12_AFR,electr,secondary,year,year,1.5614082911843608,GWa
R12_AFR,h2_elec_alk,2015,2020,M1,R12_AFR,electr,secondary,year,year,1.5432098765432098,GWa
R12_AFR,h2_elec_alk,2015,2025,M1,R12_AFR,electr,secondary,year,year,1.5196179524428888,GWa
R12_AFR,h2_elec_alk,2015,2030,M1,R12_AFR,electr,secondary,year,year,1.4925373134328357,GWa
R12_AFR,h2_elec_alk,2015,2035,M1,R12_AFR,electr,secondary,year,year,1.465471234058072,GWa
R12_AFR,h2_elec_alk,2015,2040,M1,R12_AFR,electr,secondary,year,year,1.4419157039441923,GWa
R12_AFR,h2_elec_alk,2020,2020,M1,R12_AFR,electr,secondary,year,year,1.5432098765432098,GWa
R12_AFR,h2_elec_alk,2020,2025,M1,R12_AFR,electr,secondary,year,year,1.5196179524428888,GWa
R12_AFR,h2_elec_alk,2020,2030,M1,R12_AFR,electr,secondary,year,year,1.4925373134328357,GWa
R12_AFR,h2_elec_alk,2020,2035,M1,R12_AFR,electr,secondary,year,year,1.465471234058072,GWa
R12_AFR,h2_elec_alk,2020,2040,M1,R12_AFR,electr,secondary,year,year,1.4419157039441923,GWa
R12_AFR,h2_elec_alk,2020,2045,M1,R12_AFR,electr,secondary,year,year,1.4237604260138035,GWa
R12_AFR,h2_elec_alk,2025,2025,M1,R12_AFR,electr,secondary,year,year,1.5196179524428888,GWa
R12_AFR,h2_elec_alk,2025,2030,M1,R12_AFR,electr,secondary,year,year,1.4925373134328357,GWa
R12_AFR,h2_elec_alk,2025,2035,M1,R12_AFR,electr,secondary,year,year,1.465471234058072,GWa
R12_AFR,h2_elec_alk,2025,2040,M1,R12_AFR,electr,secondary,year,year,1.4419157039441923,GWa
R12_AFR,h2_elec_alk,2025,2045,M1,R12_AFR,electr,secondary,year,year,1.4237604260138035,GWa
R12_AFR,h2_elec_alk,2025,2050,M1,R12_AFR,electr,secondary,year,year,1.4110342881332016,GWa
R12_AFR,h2_elec_alk,2030,2030,M1,R12_AFR,electr,secondary,year,year,1.4925373134328357,GWa
R12_AFR,h2_elec_alk,2030,2035,M1,R12_AFR,electr,secondary,year,year,1.465471234058072,GWa
R12_AFR,h2_elec_alk,2030,2040,M1,R12_AFR,electr,secondary,year,year,1.4419157039441923,GWa
R12_AFR,h2_elec_alk,2030,2045,M1,R12_AFR,electr,secondary,year,year,1.4237604260138035,GWa
R12_AFR,h2_elec_alk,2030,2050,M1,R12_AFR,electr,secondary,year,year,1.4110342881332016,GWa
R12_AFR,h2_elec_alk,2030,2055,M1,R12_AFR,electr,secondary,year,year,1.4026956589058701,GWa
R12_AFR,h2_elec_alk,2035,2035,M1,R12_AFR,electr,secondary,year,year,1.465471234058072,GWa
R12_AFR,h2_elec_alk,2035,2040,M1,R12_AFR,electr,secondary,year,year,1.4419157039441923,GWa
R12_AFR,h2_elec_alk,2035,2045,M1,R12_AFR,electr,secondary,year,year,1.4237604260138035,GWa
R12_AFR,h2_elec_alk,2035,2050,M1,R12_AFR,electr,secondary,year,year,1.4110342881332016,GWa
R12_AFR,h2_elec_alk,2035,2055,M1,R12_AFR,electr,secondary,year,year,1.4026956589058701,GWa
R12_AFR,h2_elec_alk,2035,2060,M1,R12_AFR,electr,secondary,year,year,1.3974707889900981,GWa
R12_AFR,h2_elec_alk,2040,2040,M1,R12_AFR,electr,secondary,year,year,1.4419157039441923,GWa
R12_AFR,h2_elec_alk,2040,2045,M1,R12_AFR,electr,secondary,year,year,1.4237604260138035,GWa
R12_AFR,h2_elec_alk,2040,2050,M1,R12_AFR,electr,secondary,year,year,1.4110342881332016,GWa
R12_AFR,h2_elec_alk,2040,2055,M1,R12_AFR,electr,secondary,year,year,1.4026956589058701,GWa
R12_AFR,h2_elec_alk,2040,2060,M1,R12_AFR,electr,secondary,year,year,1.3974707889900981,GWa
R12_AFR,h2_elec_alk,2040,2070,M1,R12_AFR,electr,secondary,year,year,1.3923827341685215,GWa
R12_AFR,h2_elec_alk,2045,2045,M1,R12_AFR,electr,secondary,year,year,1.4237604260138035,GWa
R12_AFR,h2_elec_alk,2045,2050,M1,R12_AFR,electr,secondary,year,year,1.4110342881332016,GWa
R12_AFR,h2_elec_alk,2045,2055,M1,R12_AFR,electr,secondary,year,year,1.4026956589058701,GWa
R12_AFR,h2_elec_alk,2045,2060,M1,R12_AFR,electr,secondary,year,year,1.3974707889900981,GWa
R12_AFR,h2_elec_alk,2045,2070,M1,R12_AFR,electr,secondary,year,year,1.3923827341685215,GWa
R12_AFR,h2_elec_alk,2050,2050,M1,R12_AFR,electr,secondary,year,year,1.4110342881332016,GWa
R12_AFR,h2_elec_alk,2050,2055,M1,R12_AFR,electr,secondary,year,year,1.4026956589058701,GWa
R12_AFR,h2_elec_alk,2050,2060,M1,R12_AFR,electr,secondary,year,year,1.3974707889900981,GWa
R12_AFR,h2_elec_alk,2050,2070,M1,R12_AFR,electr,secondary,year,year,1.3923827341685215,GWa
R12_AFR,h2_elec_alk,2050,2080,M1,R12_AFR,electr,secondary,year,year,1.3905890087570594,GWa
R12_AFR,h2_elec_alk,2055,2055,M1,R12_AFR,electr,secondary,year,year,1.4026956589058701,GWa
R12_AFR,h2_elec_alk,2055,2060,M1,R12_AFR,electr,secondary,year,year,1.3974707889900981,GWa
R12_AFR,h2_elec_alk,2055,2070,M1,R12_AFR,electr,secondary,year,year,1.3923827341685215,GWa
R12_AFR,h2_elec_alk,2055,2080,M1,R12_AFR,electr,secondary,year,year,1.3905890087570594,GWa
R12_AFR,h2_elec_alk,2060,2060,M1,R12_AFR,electr,secondary,year,year,1.3974707889900981,GWa
R12_AFR,h2_elec_alk,2060,2070,M1,R12_AFR,electr,secondary,year,year,1.3923827341685215,GWa
R12_AFR,h2_elec_alk,2060,2080,M1,R12_AFR,electr,secondary,year,year,1.3905890087570594,GWa
R12_AFR,h2_elec_alk,2060,2090,M1,R12_AFR,electr,secondary,year,year,1.389970625406281,GWa
R12_AFR,h2_elec_alk,2070,2070,M1,R12_AFR,electr,secondary,year,year,1.3923827341685215,GWa
R12_AFR,h2_elec_alk,2070,2080,M1,R12_AFR,electr,secondary,year,year,1.3905890087570594,GWa
R12_AFR,h2_elec_alk,2070,2090,M1,R12_AFR,electr,secondary,year,year,1.389970625406281,GWa
R12_AFR,h2_elec_alk,2080,2080,M1,R12_AFR,electr,secondary,year,year,1.3905890087570594,GWa
R12_AFR,h2_elec_alk,2080,2090,M1,R12_AFR,electr,secondary,year,year,1.389970625406281,GWa
R12_AFR,h2_elec_alk,2080,2100,M1,R12_AFR,electr,secondary,year,year,1.3897590865214888,GWa
R12_AFR,h2_elec_alk,2090,2090,M1,R12_AFR,electr,secondary,year,year,1.389970625406281,GWa
R12_AFR,h2_elec_alk,2090,2100,M1,R12_AFR,electr,secondary,year,year,1.3897590865214888,GWa
R12_AFR,h2_elec_alk,2090,2110,M1,R12_AFR,electr,secondary,year,year,1.3896869147990945,GWa
R12_AFR,h2_elec_alk,2100,2100,M1,R12_AFR,electr,secondary,year,year,1.3897590865214888,GWa
R12_AFR,h2_elec_alk,2100,2110,M1,R12_AFR,electr,secondary,year,year,1.3896869147990945,GWa
R12_AFR,h2_elec_alk,2110,2110,M1,R12_AFR,electr,secondary,year,year,1.3896869147990945,GWa
R12_EEU,h2_elec_alk,2010,2010,M1,R12_EEU,electr,secondary,year,year,1.57417250401165,GWa
R12_EEU,h2_elec_alk,2010,2015,M1,R12_EEU,electr,secondary,year,year,1.5614082911843608,GWa
R12_EEU,h2_elec_alk,2010,2020,M1,R12_EEU,electr,secondary,year,year,1.5432098765432098,GWa
R12_EEU,h2_elec_alk,2010,2025,M1,R12_EEU,electr,secondary,year,year,1.5196179524428888,GWa
R12_EEU,h2_elec_alk,2010,2030,M1,R12_EEU,electr,secondary,year,year,1.4925373134328357,GWa
R12_EEU,h2_elec_alk,2010,2035,M1,R12_EEU,electr,secondary,year,year,1.465471234058072,GWa
R12_EEU,h2_elec_alk,2015,2015,M1,R12_EEU,electr,secondary,year,year,1.5614082911843608,GWa
R12_EEU,h2_elec_alk,2015,2020,M1,R12_EEU,electr,secondary,year,year,1.5432098765432098,GWa
R12_EEU,h2_elec_alk,2015,2025,M1,R12_EEU,electr,secondary,year,year,1.5196179524428888,GWa
R12_EEU,h2_elec_alk,2015,2030,M1,R12_EEU,electr,secondary,year,year,1.4925373134328357,GWa
R12_EEU,h2_elec_alk,2015,2035,M1,R12_EEU,electr,secondary,year,year,1.465471234058072,GWa
R12_EEU,h2_elec_alk,2015,2040,M1,R12_EEU,electr,secondary,year,year,1.4419157039441923,GWa
R12_EEU,h2_elec_alk,2020,2020,M1,R12_EEU,electr,secondary,year,year,1.5432098765432098,GWa
R12_EEU,h2_elec_alk,2020,2025,M1,R12_EEU,electr,secondary,year,year,1.5196179524428888,GWa
R12_EEU,h2_elec_alk,2020,2030,M1,R12_EEU,electr,secondary,year,year,1.4925373134328357,GWa
R12_EEU,h2_elec_alk,2020,2035,M1,R12_EEU,electr,secondary,year,year,1.465471234058072,GWa
R12_EEU,h2_elec_alk,2020,2040,M1,R12_EEU,electr,secondary,year,year,1.4419157039441923,GWa
R12_EEU,h2_elec_alk,2020,2045,M1,R12_EEU,electr,secondary,year,year,1.4237604260138035,GWa
R12_EEU,h2_elec_alk,2025,2025,M1,R12_EEU,electr,secondary,year,year,1.5196179524428888,GWa
R12_EEU,h2_elec_alk,2025,2030,M1,R12_EEU,electr,secondary,year,year,1.4925373134328357,GWa
R12_EEU,h2_elec_alk,2025,2035,M1,R12_EEU,electr,secondary,year,year,1.465471234058072,GWa
R12_EEU,h2_elec_alk,2025,2040,M1,R12_EEU,electr,secondary,year,year,1.4419157039441923,GWa
R12_EEU,h2_elec_alk,2025,2045,M1,R12_EEU,electr,secondary,year,year,1.4237604260138035,GWa
R12_EEU,h2_elec_alk,2025,2050,M1,R12_EEU,electr,secondary,year,year,1.4110342881332016,GWa
R12_EEU,h2_elec_alk,2030,2030,M1,R12_EEU,electr,secondary,year,year,1.4925373134328357,GWa
R12_EEU,h2_elec_alk,2030,2035,M1,R12_EEU,electr,secondary,year,year,1.465471234058072,GWa
R12_EEU,h2_elec_alk,2030,2040,M1,R12_EEU,electr,secondary,year,year,1.4419157039441923,GWa
R12_EEU,h2_elec_alk,2030,2045,M1,R12_EEU,electr,secondary,year,year,1.4237604260138035,GWa
R12_EEU,h2_elec_alk,2030,2050,M1,R12_EEU,electr,secondary,year,year,1.4110342881332016,GWa
R12_EEU,h2_elec_alk,2030,2055,M1,R12_EEU,electr,secondary,year,year,1.4026956589058701,GWa
R12_EEU,h2_elec_alk,2035,2035,M1,R12_EEU,electr,secondary,year,year,1.465471234058072,GWa
R12_EEU,h2_elec_alk,2035,2040,M1,R12_EEU,electr,secondary,year,year,1.4419157039441923,GWa
R12_EEU,h2_elec_alk,2035,2045,M1,R12_EEU,electr,secondary,year,year,1.4237604260138035,GWa
R12_EEU,h2_elec_alk,2035,2050,M1,R12_EEU,electr,secondary,year,year,1.4110342881332016,GWa
R12_EEU,h2_elec_alk,2035,2055,M1,R12_EEU,electr,secondary,year,year,1.4026956589058701,GWa
R12_EEU,h2_elec_alk,2035,2060,M1,R12_EEU,electr,secondary,year,year,1.3974707889900981,GWa
R12_EEU,h2_elec_alk,2040,2040,M1,R12_EEU,electr,secondary,year,year,1.4419157039441923,GWa
R12_EEU,h2_elec_alk,2040,2045,M1,R12_EEU,electr,secondary,year,year,1.4237604260138035,GWa
R12_EEU,h2_elec_alk,2040,2050,M1,R12_EEU,electr,secondary,year,year,1.4110342881332016,GWa
R12_EEU,h2_elec_alk,2040,2055,M1,R12_EEU,electr,secondary,year,year,1.4026956589058701,GWa
R12_EEU,h2_elec_alk,2040,2060,M1,R12_EEU,electr,secondary,year,year,1.3974707889900981,GWa
R12_EEU,h2_elec_alk,2040,2070,M1,R12_EEU,electr,secondary,year,year,1.3923827341685215,GWa
R12_EEU,h2_elec_alk,2045,2045,M1,R12_EEU,electr,secondary,year,year,1.4237604260138035,GWa
