node_loc,technology,year_vtg,year_act,mode,node_dest,commodity,level,time,time_dest,value,unit
R12_AFR,h2_elec_alk,2010,2010,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2010,2015,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2010,2020,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2010,2025,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2010,2030,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2010,2035,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2015,2015,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2015,2020,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2015,2025,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2015,2030,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2015,2035,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2015,2040,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2020,2020,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2020,2025,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2020,2030,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2020,2035,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2020,2040,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2020,2045,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2025,2025,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2025,2030,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2025,2035,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2025,2040,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2025,2045,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2025,2050,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2030,2030,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2030,2035,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2030,2040,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2030,2045,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2030,2050,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2030,2055,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2035,2035,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2035,2040,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
R12_AFR,h2_elec_alk,2035,2045,M1,R12_AFR,hydrogen,secondary,year,year,1.0,GWa
