node_loc,technology,year_vtg,year_act,value,unit
R12_AFR,h2_elec_alk,2035,2040,22.92498925673645,USD/kWa
R12_AFR,h2_elec_alk,2040,2040,22.92498925673645,USD/kWa
R12_AFR,h2_elec_alk,2020,2045,21.228585073787045,USD/kWa
R12_AFR,h2_elec_alk,2025,2045,21.228585073787045,USD/kWa
R12_AFR,h2_elec_alk,2030,2045,21.228585073787045,USD/kWa
R12_AFR,h2_elec_alk,2035,2045,21.228585073787045,USD/kWa
R12_AFR,h2_elec_alk,2040,2045,21.228585073787045,USD/kWa
R12_AFR,h2_elec_alk,2045,2045,21.228585073787045,USD/kWa
R12_AFR,h2_elec_alk,2025,2050,19.99871364061644,USD/kWa
R12_AFR,h2_elec_alk,2030,2050,19.99871364061644,USD/kWa
R12_AFR,h2_elec_alk,2035,2050,19.99871364061644,USD/kWa
R12_AFR,h2_elec_alk,2040,2050,19.99871364061644,USD/kWa
R12_AFR,h2_elec_alk,2045,2050,19.99871364061644,USD/kWa
R12_AFR,h2_elec_alk,2050,2050,19.99871364061644,USD/kWa
R12_AFR,h2_elec_alk,2030,2055,19.11383030884584,USD/kWa
R12_AFR,h2_elec_alk,2035,2055,19.11383030884584,USD/kWa
R12_AFR,h2_elec_alk,2040,2055,19.11383030884584,USD/kWa
R12_AFR,h2_elec_alk,2045,2055,19.11383030884584,USD/kWa
R12_AFR,h2_elec_alk,2050,2055,19.11383030884584,USD/kWa
R12_AFR,h2_elec_alk,2055,2055,19.11383030884584,USD/kWa
R12_AFR,h2_elec_alk,2035,2060,18.48578762226764,USD/kWa
R12_AFR,h2_elec_alk,2040,2060,18.48578762226764,USD/kWa
R12_AFR,h2_elec_alk,2045,2060,18.48578762226764,USD/kWa
R12_AFR,h2_elec_alk,2050,2060,18.48578762226764,USD/kWa
R12_AFR,h2_elec_alk,2055,2060,18.48578762226764,USD/kWa
R12_AFR,h2_elec_alk,2060,2060,18.48578762226764,USD/kWa
R12_AFR,h2_elec_alk,2040,2070,17.757545240148648,USD/kWa
R12_AFR,h2_elec_alk,2045,2070,17.757545240148648,USD/kWa
R12_AFR,h2_elec_alk,2050,2070,17.757545240148648,USD/kWa
R12_AFR,h2_elec_alk,2055,2070,17.757545240148648,USD/kWa
R12_AFR,h2_elec_alk,2060,2070,17.757545240148648,USD/kWa
R12_AFR,h2_elec_alk,2070,2070,17.757545240148648,USD/kWa
R12_AFR,h2_elec_alk,2050,2080,17.473387040475743,USD/kWa
R12_AFR,h2_elec_alk,2055,2080,17.473387040475743,USD/kWa
R12_AFR,h2_elec_alk,2060,2080,17.473387040475743,USD/kWa
R12_AFR,h2_elec_alk,2070,2080,17.473387040475743,USD/kWa
R12_AFR,h2_elec_alk,2080,2080,17.473387040475743,USD/kWa
R12_AFR,h2_elec_alk,2060,2090,17.443097429676595,USD/kWa
R12_AFR,h2_elec_alk,2070,2090,17.443097429676595,USD/kWa
R12_AFR,h2_elec_alk,2080,2090,17.443097429676595,USD/kWa
R12_AFR,h2_elec_alk,2090,2090,17.443097429676595,USD/kWa
R12_AFR,h2_elec_alk,2080,2100,17.569360931121587,USD/kWa
R12_AFR,h2_elec_alk,2090,2100,17.569360931121587,USD/kWa
R12_AFR,h2_elec_alk,2100,2100,17.569360931121587,USD/kWa
R12_AFR,h2_elec_alk,2090,2110,17.569360931121587,USD/kWa
R12_AFR,h2_elec_alk,2100,2110,17.569360931121587,USD/kWa
R12_AFR,h2_elec_alk,2110,2110,17.569360931121587,USD/kWa
R12_RCPA,h2_elec_alk,2010,2020,35.04615384615385,USD/kWa
R12_RCPA,h2_elec_alk,2015,2020,35.04615384615385,USD/kWa
R12_RCPA,h2_elec_alk,2020,2020,32.800000000000004,USD/kWa
R12_RCPA,h2_elec_alk,2010,2025,35.04615384615385,USD/kWa
R12_RCPA,h2_elec_alk,2015,2025,35.04615384615385,USD/kWa
R12_RCPA,h2_elec_alk,2020,2025,32.800000000000004,USD/kWa
R12_RCPA,h2_elec_alk,2025,2025,32.800000000000004,USD/kWa
R12_RCPA,h2_elec_alk,2010,2030,32.54959834292556,USD/kWa
R12_RCPA,h2_elec_alk,2015,2030,32.54959834292556,USD/kWa
R12_RCPA,h2_elec_alk,2020,2030,28.84448461280885,USD/kWa
R12_RCPA,h2_elec_alk,2025,2030,28.84448461280885,USD/kWa
R12_RCPA,h2_elec_alk,2030,2030,28.84448461280885,USD/kWa
R12_RCPA,h2_elec_alk,2010,2035,30.51370782903604,USD/kWa
R12_RCPA,h2_elec_alk,2015,2035,30.51370782903604,USD/kWa
R12_RCPA,h2_elec_alk,2020,2035,25.981065073310457,USD/kWa
R12_RCPA,h2_elec_alk,2025,2035,25.981065073310457,USD/kWa
R12_RCPA,h2_elec_alk,2030,2035,25.981065073310457,USD/kWa
R12_RCPA,h2_elec_alk,2035,2035,25.981065073310457,USD/kWa
R12_RCPA,h2_elec_alk,2015,2040,28.77938057881152,USD/kWa
R12_RCPA,h2_elec_alk,2020,2040,23.86129843233024,USD/kWa
R12_RCPA,h2_elec_alk,2025,2040,23.86129843233024,USD/kWa
R12_RCPA,h2_elec_alk,2030,2040,23.86129843233024,USD/kWa
R12_RCPA,h2_elec_alk,2035,2040,23.86129843233024,USD/kWa
R12_RCPA,h2_elec_alk,2040,2040,23.86129843233024,USD/kWa
R12_RCPA,h2_elec_alk,2020,2045,22.30936573759022,USD/kWa
R12_RCPA,h2_elec_alk,2025,2045,22.30936573759022,USD/kWa
R12_RCPA,h2_elec_alk,2030,2045,22.30936573759022,USD/kWa
R12_RCPA,h2_elec_alk,2035,2045,22.30936573759022,USD/kWa
R12_RCPA,h2_elec_alk,2040,2045,22.30936573759022,USD/kWa
R12_RCPA,h2_elec_alk,2045,2045,22.30936573759022,USD/kWa
R12_RCPA,h2_elec_alk,2025,2050,21.19025099337534,USD/kWa
R12_RCPA,h2_elec_alk,2030,2050,21.19025099337534,USD/kWa
R12_RCPA,h2_elec_alk,2035,2050,21.19025099337534,USD/kWa
R12_RCPA,h2_elec_alk,2040,2050,21.19025099337534,USD/kWa
R12_RCPA,h2_elec_alk,2045,2050,21.19025099337534,USD/kWa
R12_RCPA,h2_elec_alk,2050,2050,21.19025099337534,USD/kWa
R12_RCPA,h2_elec_alk,2030,2055,20.39850437659586,USD/kWa
R12_RCPA,h2_elec_alk,2035,2055,20.39850437659586,USD/kWa
R12_RCPA,h2_elec_alk,2040,2055,20.39850437659586,USD/kWa
R12_RCPA,h2_elec_alk,2045,2055,20.39850437659586,USD/kWa
R12_RCPA,h2_elec_alk,2050,2055,20.39850437659586,USD/kWa
R12_RCPA,h2_elec_alk,2055,2055,20.39850437659586,USD/kWa
R12_RCPA,h2_elec_alk,2035,2060,19.859113121361375,USD/kWa
R12_RCPA,h2_elec_alk,2040,2060,19.859113121361375,USD/kWa
R12_RCPA,h2_elec_alk,2045,2060,19.859113121361375,USD/kWa
R12_RCPA,h2_elec_alk,2050,2060,19.859113121361375,USD/kWa
R12_RCPA,h2_elec_alk,2055,2060,19.859113121361375,USD/kWa
R12_RCPA,h2_elec_alk,2060,2060,19.859113121361375,USD/kWa
R12_RCPA,h2_elec_alk,2040,2070,19.30601711601504,USD/kWa
R12_RCPA,h2_elec_alk,2045,2070,19.30601711601504,USD/kWa
R12_RCPA,h2_elec_alk,2050,2070,19.30601711601504,USD/kWa
R12_RCPA,h2_elec_alk,2055,2070,19.30601711601504,USD/kWa
R12_RCPA,h2_elec_alk,2060,2070,19.30601711601504,USD/kWa
R12_RCPA,h2_elec_alk,2070,2070,19.30601711601504,USD/kWa
R12_RCPA,h2_elec_alk,2050,2080,19.15645353779157,USD/kWa
R12_RCPA,h2_elec_alk,2055,2080,19.15645353779157,USD/kWa
R12_RCPA,h2_elec_alk,2060,2080,19.15645353779157,USD/kWa
R12_RCPA,h2_elec_alk,2070,2080,19.15645353779157,USD/kWa
R12_RCPA,h2_elec_alk,2080,2080,19.15645353779157,USD/kWa
R12_RCPA,h2_elec_alk,2060,2090,19.20479298530707,USD/kWa
R12_RCPA,h2_elec_alk,2070,2090,19.20479298530707,USD/kWa
R12_RCPA,h2_elec_alk,2080,2090,19.20479298530707,USD/kWa
R12_RCPA,h2_elec_alk,2090,2090,19.20479298530707,USD/kWa
R12_RCPA,h2_elec_alk,2080,2100,19.382109543729833,USD/kWa
R12_RCPA,h2_elec_alk,2090,2100,19.382109543729833,USD/kWa
R12_RCPA,h2_elec_alk,2100,2100,19.382109543729833,USD/kWa
R12_RCPA,h2_elec_alk,2090,2110,19.382109543729833,USD/kWa
R12_RCPA,h2_elec_alk,2100,2110,19.382109543729833,USD/kWa
R12_RCPA,h2_elec_alk,2110,2110,19.382109543729833,USD/kWa
R12_CHN,h2_elec_alk,2010,2020,35.04615384615385,USD/kWa
R12_CHN,h2_elec_alk,2015,2020,35.04615384615385,USD/kWa
R12_CHN,h2_elec_alk,2020,2020,32.800000000000004,USD/kWa
R12_CHN,h2_elec_alk,2010,2025,35.04615384615385,USD/kWa
R12_CHN,h2_elec_alk,2015,2025,35.04615384615385,USD/kWa
R12_CHN,h2_elec_alk,2020,2025,32.800000000000004,USD/kWa
R12_CHN,h2_elec_alk,2025,2025,32.800000000000004,USD/kWa
R12_CHN,h2_elec_alk,2010,2030,32.725518308645846,USD/kWa
R12_CHN,h2_elec_alk,2015,2030,32.725518308645846,USD/kWa
R12_CHN,h2_elec_alk,2020,2030,29.000379646930146,USD/kWa
R12_CHN,h2_elec_alk,2025,2030,29.000379646930146,USD/kWa
R12_CHN,h2_elec_alk,2030,2030,29.000379646930146,USD/kWa
R12_CHN,h2_elec_alk,2010,2035,30.741676763028263,USD/kWa
R12_CHN,h2_elec_alk,2015,2035,30.741676763028263,USD/kWa
R12_CHN,h2_elec_alk,2020,2035,26.175170481343145,USD/kWa
R12_CHN,h2_elec_alk,2025,2035,26.175170481343145,USD/kWa
R12_CHN,h2_elec_alk,2030,2035,26.175170481343145,USD/kWa
R12_CHN,h2_elec_alk,2035,2035,26.175170481343145,USD/kWa
R12_CHN,h2_elec_alk,2015,2040,28.9785534366577,USD/kWa
R12_CHN,h2_elec_alk,2020,2040,24.026434821825255,USD/kWa
R12_CHN,h2_elec_alk,2025,2040,24.026434821825255,USD/kWa
R12_CHN,h2_elec_alk,2030,2040,24.026434821825255,USD/kWa
R12_CHN,h2_elec_alk,2035,2040,24.026434821825255,USD/kWa
R12_CHN,h2_elec_alk,2040,2040,24.026434821825255,USD/kWa
R12_CHN,h2_elec_alk,2020,2045,22.48470992321244,USD/kWa
R12_CHN,h2_elec_alk,2025,2045,22.48470992321244,USD/kWa
R12_CHN,h2_elec_alk,2030,2045,22.48470992321244,USD/kWa
R12_CHN,h2_elec_alk,2035,2045,22.48470992321244,USD/kWa
R12_CHN,h2_elec_alk,2040,2045,22.48470992321244,USD/kWa
R12_CHN,h2_elec_alk,2045,2045,22.48470992321244,USD/kWa
R12_CHN,h2_elec_alk,2025,2050,21.40268592302849,USD/kWa
R12_CHN,h2_elec_alk,2030,2050,21.40268592302849,USD/kWa
R12_CHN,h2_elec_alk,2035,2050,21.40268592302849,USD/kWa
R12_CHN,h2_elec_alk,2040,2050,21.40268592302849,USD/kWa
R12_CHN,h2_elec_alk,2045,2050,21.40268592302849,USD/kWa
R12_CHN,h2_elec_alk,2050,2050,21.40268592302849,USD/kWa
R12_CHN,h2_elec_alk,2030,2055,20.64291511427738,USD/kWa
R12_CHN,h2_elec_alk,2035,2055,20.64291511427738,USD/kWa
R12_CHN,h2_elec_alk,2040,2055,20.64291511427738,USD/kWa
R12_CHN,h2_elec_alk,2045,2055,20.64291511427738,USD/kWa
R12_CHN,h2_elec_alk,2050,2055,20.64291511427738,USD/kWa
R12_CHN,h2_elec_alk,2055,2055,20.64291511427738,USD/kWa
R12_CHN,h2_elec_alk,2035,2060,20.15771677337463,USD/kWa
R12_CHN,h2_elec_alk,2040,2060,20.15771677337463,USD/kWa
R12_CHN,h2_elec_alk,2045,2060,20.15771677337463,USD/kWa
R12_CHN,h2_elec_alk,2050,2060,20.15771677337463,USD/kWa
R12_CHN,h2_elec_alk,2055,2060,20.15771677337463,USD/kWa
R12_CHN,h2_elec_alk,2060,2060,20.15771677337463,USD/kWa
R12_CHN,h2_elec_alk,2040,2070,19.693624266734087,USD/kWa
R12_CHN,h2_elec_alk,2045,2070,19.693624266734087,USD/kWa
R12_CHN,h2_elec_alk,2050,2070,19.693624266734087,USD/kWa
R12_CHN,h2_elec_alk,2055,2070,19.693624266734087,USD/kWa
R12_CHN,h2_elec_alk,2060,2070,19.693624266734087,USD/kWa
R12_CHN,h2_elec_alk,2070,2070,19.693624266734087,USD/kWa
R12_CHN,h2_elec_alk,2050,2080,19.54027968694989,USD/kWa
R12_CHN,h2_elec_alk,2055,2080,19.54027968694989,USD/kWa
R12_CHN,h2_elec_alk,2060,2080,19.54027968694989,USD/kWa
R12_CHN,h2_elec_alk,2070,2080,19.54027968694989,USD/kWa
R12_CHN,h2_elec_alk,2080,2080,19.54027968694989,USD/kWa
R12_CHN,h2_elec_alk,2060,2090,19.555514154484868,USD/kWa
R12_CHN,h2_elec_alk,2070,2090,19.555514154484868,USD/kWa
R12_CHN,h2_elec_alk,2080,2090,19.555514154484868,USD/kWa
R12_CHN,h2_elec_alk,2090,2090,19.555514154484868,USD/kWa
R12_CHN,h2_elec_alk,2080,2100,19.64267482350505,USD/kWa
R12_CHN,h2_elec_alk,2090,2100,19.64267482350505,USD/kWa
R12_CHN,h2_elec_alk,2100,2100,19.64267482350505,USD/kWa
R12_CHN,h2_elec_alk,2090,2110,19.64267482350505,USD/kWa
R12_CHN,h2_elec_alk,2100,2110,19.64267482350505,USD/kWa
R12_CHN,h2_elec_alk,2110,2110,19.64267482350505,USD/kWa
R12_EEU,h2_elec_alk,2010,2020,40.30307692307692,USD/kWa
R12_EEU,h2_elec_alk,2015,2020,40.30307692307692,USD/kWa
R12_EEU,h2_elec_alk,2020,2020,37.72,USD/kWa
R12_EEU,h2_elec_alk,2010,2025,40.30307692307692,USD/kWa
R12_EEU,h2_elec_alk,2015,2025,40.30307692307692,USD/kWa
R12_EEU,h2_elec_alk,2020,2025,37.72,USD/kWa
R12_EEU,h2_elec_alk,2025,2025,37.72,USD/kWa
R12_EEU,h2_elec_alk,2010,2030,37.44189387071458,USD/kWa
R12_EEU,h2_elec_alk,2015,2030,37.44189387071458,USD/kWa
R12_EEU,h2_elec_alk,2020,2030,33.17989120019289,USD/kWa
R12_EEU,h2_elec_alk,2025,2030,33.17989120019289,USD/kWa
R12_EEU,h2_elec_alk,2030,2030,33.17989120019289,USD/kWa
R12_EEU,h2_elec_alk,2010,2035,34.96985825022519,USD/kWa
R12_EEU,h2_elec_alk,2015,2035,34.96985825022519,USD/kWa
R12_EEU,h2_elec_alk,2020,2035,29.77527896295143,USD/kWa
R12_EEU,h2_elec_alk,2025,2035,29.77527896295143,USD/kWa
R12_EEU,h2_elec_alk,2030,2035,29.77527896295143,USD/kWa
R12_EEU,h2_elec_alk,2035,2035,29.77527896295143,USD/kWa
R12_EEU,h2_elec_alk,2015,2040,32.84261528749654,USD/kWa
R12_EEU,h2_elec_alk,2020,2040,27.230170660800553,USD/kWa
R12_EEU,h2_elec_alk,2025,2040,27.230170660800553,USD/kWa
R12_EEU,h2_elec_alk,2030,2040,27.230170660800553,USD/kWa
R12_EEU,h2_elec_alk,2035,2040,27.230170660800553,USD/kWa
R12_EEU,h2_elec_alk,2040,2040,27.230170660800553,USD/kWa
R12_EEU,h2_elec_alk,2020,2045,25.30459896246548,USD/kWa
R12_EEU,h2_elec_alk,2025,2045,25.30459896246548,USD/kWa
R12_EEU,h2_elec_alk,2030,2045,25.30459896246548,USD/kWa
R12_EEU,h2_elec_alk,2035,2045,25.30459896246548,USD/kWa
R12_EEU,h2_elec_alk,2040,2045,25.30459896246548,USD/kWa
R12_EEU,h2_elec_alk,2045,2045,25.30459896246548,USD/kWa
R12_EEU,h2_elec_alk,2025,2050,23.87187399599864,USD/kWa
R12_EEU,h2_elec_alk,2030,2050,23.87187399599864,USD/kWa
R12_EEU,h2_elec_alk,2035,2050,23.87187399599864,USD/kWa
R12_EEU,h2_elec_alk,2040,2050,23.87187399599864,USD/kWa
R12_EEU,h2_elec_alk,2045,2050,23.87187399599864,USD/kWa
R12_EEU,h2_elec_alk,2050,2050,23.87187399599864,USD/kWa
R12_EEU,h2_elec_alk,2030,2055,22.809892455648193,USD/kWa
R12_EEU,h2_elec_alk,2035,2055,22.809892455648193,USD/kWa
R12_EEU,h2_elec_alk,2040,2055,22.809892455648193,USD/kWa
R12_EEU,h2_elec_alk,2045,2055,22.809892455648193,USD/kWa
R12_EEU,h2_elec_alk,2050,2055,22.809892455648193,USD/kWa
R12_EEU,h2_elec_alk,2055,2055,22.809892455648193,USD/kWa
R12_EEU,h2_elec_alk,2035,2060,22.038098777087523,USD/kWa
R12_EEU,h2_elec_alk,2040,2060,22.038098777087523,USD/kWa
R12_EEU,h2_elec_alk,2045,2060,22.038098777087523,USD/kWa
R12_EEU,h2_elec_alk,2050,2060,22.038098777087523,USD/kWa
R12_EEU,h2_elec_alk,2055,2060,22.038098777087523,USD/kWa
R12_EEU,h2_elec_alk,2060,2060,22.038098777087523,USD/kWa
R12_EEU,h2_elec_alk,2040,2070,21.091517491909915,USD/kWa
R12_EEU,h2_elec_alk,2045,2070,21.091517491909915,USD/kWa
R12_EEU,h2_elec_alk,2050,2070,21.091517491909915,USD/kWa
R12_EEU,h2_elec_alk,2055,2070,21.091517491909915,USD/kWa
R12_EEU,h2_elec_alk,2060,2070,21.091517491909915,USD/kWa
R12_EEU,h2_elec_alk,2070,2070,21.091517491909915,USD/kWa
R12_EEU,h2_elec_alk,2050,2080,20.591140186349016,USD/kWa
R12_EEU,h2_elec_alk,2055,2080,20.591140186349016,USD/kWa
R12_EEU,h2_elec_alk,2060,2080,20.591140186349016,USD/kWa
R12_EEU,h2_elec_alk,2070,2080,20.591140186349016,USD/kWa
R12_EEU,h2_elec_alk,2080,2080,20.591140186349016,USD/kWa
R12_EEU,h2_elec_alk,2060,2090,20.294596059200845,USD/kWa
R12_EEU,h2_elec_alk,2070,2090,20.294596059200845,USD/kWa
R12_EEU,h2_elec_alk,2080,2090,20.294596059200845,USD/kWa
R12_EEU,h2_elec_alk,2090,2090,20.294596059200845,USD/kWa
R12_EEU,h2_elec_alk,2080,2100,20.12081200844818,USD/kWa
R12_EEU,h2_elec_alk,2090,2100,20.12081200844818,USD/kWa
R12_EEU,h2_elec_alk,2100,2100,20.12081200844818,USD/kWa
R12_EEU,h2_elec_alk,2090,2110,20.12081200844818,USD/kWa
R12_EEU,h2_elec_alk,2100,2110,20.12081200844818,USD/kWa
R12_EEU,h2_elec_alk,2110,2110,20.12081200844818,USD/kWa
R12_FSU,h2_elec_alk,2010,2020,33.29384615384615,USD/kWa
R12_FSU,h2_elec_alk,2015,2020,33.29384615384615,USD/kWa
R12_FSU,h2_elec_alk,2020,2020,31.159999999999997,USD/kWa
R12_FSU,h2_elec_alk,2010,2025,33.29384615384615,USD/kWa
R12_FSU,h2_elec_alk,2015,2025,33.29384615384615,USD/kWa
R12_FSU,h2_elec_alk,2020,2025,31.159999999999997,USD/kWa
R12_FSU,h2_elec_alk,2025,2025,31.159999999999997,USD/kWa
R12_FSU,h2_elec_alk,2010,2030,30.615423069970088,USD/kWa
R12_FSU,h2_elec_alk,2015,2030,30.615423069970088,USD/kWa
R12_FSU,h2_elec_alk,2020,2030,27.13047609229004,USD/kWa
R12_FSU,h2_elec_alk,2025,2030,27.13047609229004,USD/kWa
R12_FSU,h2_elec_alk,2030,2030,27.13047609229004,USD/kWa
R12_FSU,h2_elec_alk,2010,2035,28.55182580203895,USD/kWa
R12_FSU,h2_elec_alk,2015,2035,28.55182580203895,USD/kWa
R12_FSU,h2_elec_alk,2020,2035,24.310609784980464,USD/kWa
R12_FSU,h2_elec_alk,2025,2035,24.310609784980464,USD/kWa
R12_FSU,h2_elec_alk,2030,2035,24.310609784980464,USD/kWa
R12_FSU,h2_elec_alk,2035,2035,24.310609784980464,USD/kWa
R12_FSU,h2_elec_alk,2015,2040,26.839573603774102,USD/kWa
R12_FSU,h2_elec_alk,2020,2040,22.25298330526454,USD/kWa
R12_FSU,h2_elec_alk,2025,2040,22.25298330526454,USD/kWa
R12_FSU,h2_elec_alk,2030,2040,22.25298330526454,USD/kWa
R12_FSU,h2_elec_alk,2035,2040,22.25298330526454,USD/kWa
R12_FSU,h2_elec_alk,2040,2040,22.25298330526454,USD/kWa
R12_FSU,h2_elec_alk,2020,2045,20.744298228774525,USD/kWa
R12_FSU,h2_elec_alk,2025,2045,20.744298228774525,USD/kWa
R12_FSU,h2_elec_alk,2030,2045,20.744298228774525,USD/kWa
R12_FSU,h2_elec_alk,2035,2045,20.744298228774525,USD/kWa
R12_FSU,h2_elec_alk,2040,2045,20.744298228774525,USD/kWa
R12_FSU,h2_elec_alk,2045,2045,20.744298228774525,USD/kWa
R12_FSU,h2_elec_alk,2025,2050,19.65446086424108,USD/kWa
R12_FSU,h2_elec_alk,2030,2050,19.65446086424108,USD/kWa
R12_FSU,h2_elec_alk,2035,2050,19.65446086424108,USD/kWa
R12_FSU,h2_elec_alk,2040,2050,19.65446086424108,USD/kWa
R12_FSU,h2_elec_alk,2045,2050,19.65446086424108,USD/kWa
R12_FSU,h2_elec_alk,2050,2050,19.65446086424108,USD/kWa
R12_FSU,h2_elec_alk,2030,2055,18.8994444728945,USD/kWa
R12_FSU,h2_elec_alk,2035,2055,18.8994444728945,USD/kWa
R12_FSU,h2_elec_alk,2040,2055,18.8994444728945,USD/kWa
R12_FSU,h2_elec_alk,2045,2055,18.8994444728945,USD/kWa
R12_FSU,h2_elec_alk,2050,2055,18.8994444728945,USD/kWa
R12_FSU,h2_elec_alk,2055,2055,18.8994444728945,USD/kWa
R12_FSU,h2_elec_alk,2035,2060,18.41764880064735,USD/kWa
R12_FSU,h2_elec_alk,2040,2060,18.41764880064735,USD/kWa
R12_FSU,h2_elec_alk,2045,2060,18.41764880064735,USD/kWa
R12_FSU,h2_elec_alk,2050,2060,18.41764880064735,USD/kWa
R12_FSU,h2_elec_alk,2055,2060,18.41764880064735,USD/kWa
R12_FSU,h2_elec_alk,2060,2060,18.41764880064735,USD/kWa
R12_FSU,h2_elec_alk,2040,2070,17.979951222330293,USD/kWa
R12_FSU,h2_elec_alk,2045,2070,17.979951222330293,USD/kWa
R12_FSU,h2_elec_alk,2050,2070,17.979951222330293,USD/kWa
R12_FSU,h2_elec_alk,2055,2070,17.979951222330293,USD/kWa
R12_FSU,h2_elec_alk,2060,2070,17.979951222330293,USD/kWa
R12_FSU,h2_elec_alk,2070,2070,17.979951222330293,USD/kWa
R12_FSU,h2_elec_alk,2050,2080,17.943506862816026,USD/kWa
R12_FSU,h2_elec_alk,2055,2080,17.943506862816026,USD/kWa
R12_FSU,h2_elec_alk,2060,2080,17.943506862816026,USD/kWa
R12_FSU,h2_elec_alk,2070,2080,17.943506862816026,USD/kWa
R12_FSU,h2_elec_alk,2080,2080,17.943506862816026,USD/kWa
R12_FSU,h2_elec_alk,2060,2090,18.13650401817714,USD/kWa
R12_FSU,h2_elec_alk,2070,2090,18.13650401817714,USD/kWa
R12_FSU,h2_elec_alk,2080,2090,18.13650401817714,USD/kWa
R12_FSU,h2_elec_alk,2090,2090,18.13650401817714,USD/kWa
R12_FSU,h2_elec_alk,2080,2100,18.492548709749904,USD/kWa
R12_FSU,h2_elec_alk,2090,2100,18.492548709749904,USD/kWa
R12_FSU,h2_elec_alk,2100,2100,18.492548709749904,USD/kWa
R12_FSU,h2_elec_alk,2090,2110,18.492548709749904,USD/kWa
