node_loc,technology,year_vtg,value,unit
R12_AFR,gas_piped_exp_mea,broadcast,,USD/GWa
R12_AFR,gas_piped_exp_weu,broadcast,,USD/GWa
R12_CHN,gas_piped_exp_fsu,broadcast,,USD/GWa
R12_EEU,gas_piped_exp_fsu,broadcast,,USD/GWa
R12_EEU,gas_piped_exp_weu,broadcast,,USD/GWa
R12_FSU,gas_piped_exp_chn,broadcast,,USD/GWa
R12_FSU,gas_piped_exp_eeu,broadcast,,USD/GWa
R12_FSU,gas_piped_exp_mea,broadcast,,USD/GWa
R12_FSU,gas_piped_exp_pao,broadcast,,USD/GWa
R12_FSU,gas_piped_exp_pas,broadcast,,USD/GWa
R12_FSU,gas_piped_exp_sas,broadcast,,USD/GWa
R12_FSU,gas_piped_exp_weu,broadcast,,USD/GWa
R12_LAM,gas_piped_exp_nam,broadcast,,USD/GWa
R12_MEA,gas_piped_exp_afr,broadcast,,USD/GWa
R12_MEA,gas_piped_exp_eeu,broadcast,,USD/GWa
R12_MEA,gas_piped_exp_fsu,broadcast,,USD/GWa
R12_MEA,gas_piped_exp_sas,broadcast,,USD/GWa
R12_MEA,gas_piped_exp_weu,broadcast,,USD/GWa
R12_NAM,gas_piped_exp_lam,broadcast,,USD/GWa
R12_PAO,gas_piped_exp_fsu,broadcast,,USD/GWa
R12_PAS,gas_piped_exp_chn,broadcast,,USD/GWa
R12_PAS,gas_piped_exp_fsu,broadcast,,USD/GWa
R12_PAS,gas_piped_exp_pao,broadcast,,USD/GWa
R12_SAS,gas_piped_exp_fsu,broadcast,,USD/GWa
R12_SAS,gas_piped_exp_mea,broadcast,,USD/GWa
R12_SAS,gas_piped_exp_pas,broadcast,,USD/GWa
R12_WEU,gas_piped_exp_afr,broadcast,,USD/GWa
R12_WEU,gas_piped_exp_eeu,broadcast,,USD/GWa
R12_WEU,gas_piped_exp_fsu,broadcast,,USD/GWa
R12_WEU,gas_piped_exp_mea,broadcast,,USD/GWa
R12_MEA,gas_piped_imp,broadcast,,USD/GWa
R12_WEU,gas_piped_imp,broadcast,,USD/GWa
R12_FSU,gas_piped_imp,broadcast,,USD/GWa
R12_CHN,gas_piped_imp,broadcast,,USD/GWa
R12_EEU,gas_piped_imp,broadcast,,USD/GWa
R12_PAO,gas_piped_imp,broadcast,,USD/GWa
R12_PAS,gas_piped_imp,broadcast,,USD/GWa
R12_SAS,gas_piped_imp,broadcast,,USD/GWa
R12_NAM,gas_piped_imp,broadcast,,USD/GWa
R12_AFR,gas_piped_imp,broadcast,,USD/GWa
R12_LAM,gas_piped_imp,broadcast,,USD/GWa
