node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_EEU,LNG_shipped_exp_fsu,broadcast,broadcast,M1,year,25,USD/GWa
R12_EEU,LNG_shipped_exp_lam,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_EEU,LNG_shipped_exp_mea,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_EEU,LNG_shipped_exp_nam,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_EEU,LNG_shipped_exp_pao,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_EEU,LNG_shipped_exp_pas,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_EEU,LNG_shipped_exp_sas,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_EEU,LNG_shipped_exp_weu,broadcast,broadcast,M1,year,25,USD/GWa
R12_FSU,LNG_shipped_exp_afr,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_FSU,LNG_shipped_exp_rcpa,broadcast,broadcast,M1,year,22.4,USD/GWa
R12_FSU,LNG_shipped_exp_chn,broadcast,broadcast,M1,year,23.9,USD/GWa
R12_FSU,LNG_shipped_exp_eeu,broadcast,broadcast,M1,year,23.1,USD/GWa
R12_FSU,LNG_shipped_exp_lam,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_FSU,LNG_shipped_exp_mea,broadcast,broadcast,M1,year,24.1,USD/GWa
R12_FSU,LNG_shipped_exp_nam,broadcast,broadcast,M1,year,25,USD/GWa
R12_FSU,LNG_shipped_exp_pao,broadcast,broadcast,M1,year,18.8,USD/GWa
R12_FSU,LNG_shipped_exp_pas,broadcast,broadcast,M1,year,18.8,USD/GWa
R12_FSU,LNG_shipped_exp_sas,broadcast,broadcast,M1,year,13.8,USD/GWa
R12_FSU,LNG_shipped_exp_weu,broadcast,broadcast,M1,year,25,USD/GWa
R12_LAM,LNG_shipped_exp_afr,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_LAM,LNG_shipped_exp_rcpa,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_LAM,LNG_shipped_exp_chn,broadcast,broadcast,M1,year,25,USD/GWa
R12_LAM,LNG_shipped_exp_eeu,broadcast,broadcast,M1,year,25,USD/GWa
R12_LAM,LNG_shipped_exp_fsu,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_LAM,LNG_shipped_exp_mea,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_LAM,LNG_shipped_exp_nam,broadcast,broadcast,M1,year,21,USD/GWa
R12_LAM,LNG_shipped_exp_pao,broadcast,broadcast,M1,year,25,USD/GWa
R12_LAM,LNG_shipped_exp_pas,broadcast,broadcast,M1,year,25,USD/GWa
R12_LAM,LNG_shipped_exp_sas,broadcast,broadcast,M1,year,24.2,USD/GWa
R12_LAM,LNG_shipped_exp_weu,broadcast,broadcast,M1,year,23.7,USD/GWa
R12_MEA,LNG_shipped_exp_afr,broadcast,broadcast,M1,year,19.1,USD/GWa
R12_MEA,LNG_shipped_exp_rcpa,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_MEA,LNG_shipped_exp_chn,broadcast,broadcast,M1,year,21.1,USD/GWa
R12_MEA,LNG_shipped_exp_eeu,broadcast,broadcast,M1,year,25,USD/GWa
R12_MEA,LNG_shipped_exp_fsu,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_MEA,LNG_shipped_exp_lam,broadcast,broadcast,M1,year,17.8,USD/GWa
R12_MEA,LNG_shipped_exp_nam,broadcast,broadcast,M1,year,19.9,USD/GWa
R12_MEA,LNG_shipped_exp_pao,broadcast,broadcast,M1,year,21.3,USD/GWa
R12_MEA,LNG_shipped_exp_pas,broadcast,broadcast,M1,year,23.7,USD/GWa
R12_MEA,LNG_shipped_exp_sas,broadcast,broadcast,M1,year,23.6,USD/GWa
R12_MEA,LNG_shipped_exp_weu,broadcast,broadcast,M1,year,25,USD/GWa
R12_NAM,LNG_shipped_exp_afr,broadcast,broadcast,M1,year,25,USD/GWa
R12_NAM,LNG_shipped_exp_rcpa,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_NAM,LNG_shipped_exp_chn,broadcast,broadcast,M1,year,22.2,USD/GWa
R12_NAM,LNG_shipped_exp_eeu,broadcast,broadcast,M1,year,25,USD/GWa
R12_NAM,LNG_shipped_exp_fsu,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_NAM,LNG_shipped_exp_lam,broadcast,broadcast,M1,year,25,USD/GWa
R12_NAM,LNG_shipped_exp_mea,broadcast,broadcast,M1,year,25,USD/GWa
R12_NAM,LNG_shipped_exp_pao,broadcast,broadcast,M1,year,25,USD/GWa
R12_NAM,LNG_shipped_exp_pas,broadcast,broadcast,M1,year,25,USD/GWa
R12_NAM,LNG_shipped_exp_sas,broadcast,broadcast,M1,year,25,USD/GWa
R12_NAM,LNG_shipped_exp_weu,broadcast,broadcast,M1,year,25,USD/GWa
R12_PAO,LNG_shipped_exp_afr,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_PAO,LNG_shipped_exp_rcpa,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_PAO,LNG_shipped_exp_chn,broadcast,broadcast,M1,year,18.5,USD/GWa
R12_PAO,LNG_shipped_exp_eeu,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_PAO,LNG_shipped_exp_fsu,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_PAO,LNG_shipped_exp_lam,broadcast,broadcast,M1,year,18.2,USD/GWa
R12_PAO,LNG_shipped_exp_mea,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_PAO,LNG_shipped_exp_nam,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_PAO,LNG_shipped_exp_pas,broadcast,broadcast,M1,year,25,USD/GWa
R12_PAO,LNG_shipped_exp_sas,broadcast,broadcast,M1,year,23.1,USD/GWa
R12_PAO,LNG_shipped_exp_weu,broadcast,broadcast,M1,year,25,USD/GWa
R12_PAS,LNG_shipped_exp_afr,broadcast,broadcast,M1,year,16.1,USD/GWa
R12_PAS,LNG_shipped_exp_rcpa,broadcast,broadcast,M1,year,25,USD/GWa
R12_PAS,LNG_shipped_exp_chn,broadcast,broadcast,M1,year,18,USD/GWa
R12_PAS,LNG_shipped_exp_eeu,broadcast,broadcast,M1,year,17.7,USD/GWa
R12_PAS,LNG_shipped_exp_fsu,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_PAS,LNG_shipped_exp_lam,broadcast,broadcast,M1,year,10.9,USD/GWa
R12_PAS,LNG_shipped_exp_mea,broadcast,broadcast,M1,year,20,USD/GWa
R12_PAS,LNG_shipped_exp_nam,broadcast,broadcast,M1,year,25,USD/GWa
R12_PAS,LNG_shipped_exp_pao,broadcast,broadcast,M1,year,21.2,USD/GWa
R12_PAS,LNG_shipped_exp_sas,broadcast,broadcast,M1,year,23.2,USD/GWa
R12_PAS,LNG_shipped_exp_weu,broadcast,broadcast,M1,year,25,USD/GWa
R12_SAS,LNG_shipped_exp_afr,broadcast,broadcast,M1,year,25,USD/GWa
R12_SAS,LNG_shipped_exp_rcpa,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_SAS,LNG_shipped_exp_chn,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_SAS,LNG_shipped_exp_eeu,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_SAS,LNG_shipped_exp_fsu,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_SAS,LNG_shipped_exp_lam,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_SAS,LNG_shipped_exp_mea,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_SAS,LNG_shipped_exp_nam,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_SAS,LNG_shipped_exp_pao,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_SAS,LNG_shipped_exp_pas,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_SAS,LNG_shipped_exp_weu,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_WEU,LNG_shipped_exp_afr,broadcast,broadcast,M1,year,18.7,USD/GWa
R12_WEU,LNG_shipped_exp_rcpa,broadcast,broadcast,M1,year,7.5,USD/GWa
R12_WEU,LNG_shipped_exp_chn,broadcast,broadcast,M1,year,25,USD/GWa
R12_WEU,LNG_shipped_exp_eeu,broadcast,broadcast,M1,year,25,USD/GWa
R12_WEU,LNG_shipped_exp_fsu,broadcast,broadcast,M1,year,25,USD/GWa
R12_WEU,LNG_shipped_exp_lam,broadcast,broadcast,M1,year,24.3,USD/GWa
R12_WEU,LNG_shipped_exp_mea,broadcast,broadcast,M1,year,17.6,USD/GWa
R12_WEU,LNG_shipped_exp_nam,broadcast,broadcast,M1,year,25,USD/GWa
R12_WEU,LNG_shipped_exp_pao,broadcast,broadcast,M1,year,20.6,USD/GWa
R12_WEU,LNG_shipped_exp_pas,broadcast,broadcast,M1,year,25,USD/GWa
R12_WEU,LNG_shipped_exp_sas,broadcast,broadcast,M1,year,25,USD/GWa
