# METADATA: Residential/Commercial shares of the calibrated buildings component in aggregate rc_spec/rc_therm
# Sources: WP - RC demands/Output/ssp_baseline/rc_calibrated_GWa_SSP1.csv, _staging/rc_demands/SSP_SSP1_v6.5_CID__baseline__rc_{spec,therm}.csv
# Formula: frac_resid_X = resid_X_GWa / rc_aggregate_GWa; frac_comm_X = comm_X_GWa / rc_aggregate_GWa
# Scope: cooling = resid_cool_electr + comm_cool_electr; heating = resid_heat_* + comm_heat_* (excludes cooking and hotwater)
# Years: from first nonzero buildings component to 2100
# Generated: 2026-05-04
node,year,frac_resid_cool,frac_comm_cool,frac_resid_heat,frac_comm_heat
R12_SAS,2030,0.3504656009108971,0.05643366224379228,0.19537547341897846,0.026774115565331897
R12_SAS,2040,0.3022039510330327,0.13602763198206852,0.16080701324759641,0.02243884544444698
R12_SAS,2050,0.270507641041233,0.23365306051901533,0.13339677604637845,0.019593840752294152
R12_SAS,2060,0.24785035841873745,0.29157084633613195,0.10964272809897459,0.01629997312537307
R12_SAS,2070,0.22990905233522102,0.3026966335981731,0.09382338310477523,0.014199069696670955
R12_SAS,2080,0.22065855897910167,0.3019808416910007,0.08295778242959359,0.012713044850340716
R12_SAS,2090,0.2164074372612387,0.2968713391408911,0.0762961396086663,0.011522215887384536
R12_SAS,2100,0.20858846206785803,0.28459310229819035,0.07310851043535038,0.011065519853850033
R12_WEU,2020,0.007922357930047499,0.08804249184213216,0.4938618539214544,0.21382921832962784
R12_WEU,2025,0.00923836297238843,0.0949945532535929,0.48578499419985804,0.20542555181921252
R12_WEU,2030,0.011372713984963945,0.10770454347344965,0.4314680820946656,0.20239683292412516
R12_WEU,2040,0.014878025858587815,0.09988996136748594,0.3856768617230247,0.1806971854399494
R12_WEU,2050,0.016199002018418993,0.08469605975644776,0.3515964081721348,0.1569417284347075
R12_WEU,2060,0.01669436836574576,0.07186376665157913,0.339350591535321,0.13384976203613208
R12_WEU,2070,0.015997980405679863,0.05929255572842504,0.33139440323345376,0.12183584494572307
R12_WEU,2080,0.01461645840261792,0.0471390123278371,0.3380584664197523,0.11313951073157609
R12_WEU,2090,0.013480281535122046,0.03691268140260012,0.3420074909209009,0.10231057797606363
R12_WEU,2100,0.012522876766549585,0.027104617095856362,0.34274741279447485,0.09159290256901834
