# METADATA: Residential/Commercial shares of the calibrated buildings component in aggregate rc_spec/rc_therm
# Sources: WP - RC demands/Output/ssp_baseline/{resid,commpub}_calibrated_SSP2.csv, _staging/rc_spec_baseline.csv, _staging/rc_therm_baseline.csv
# Formula: beta = buildings_sector_GWa / rc_aggregate_GWa; frac_resid = beta * resid / (resid + comm), frac_comm = beta * comm / (resid + comm)
# Scope: space heating only (resid_heat_*, comm_heat_*); excludes cooking and hot water. Cooling = resid_cool_electr + comm_cool_electr.
# Years: 2030-2100 (MESSAGE scenario horizon)
# Generated: 2026-04-01
node,year,frac_resid_cool,frac_comm_cool,frac_resid_heat,frac_comm_heat
R12_EEU,2080,0.00826921312296818,0.09478310216647766,0.5568153289877087,0.10322933472481123
R12_EEU,2090,0.008500689766001096,0.08809582798280613,0.5610903062586242,0.09319971747947225
R12_EEU,2100,0.008590786154397885,0.08165157237496613,0.5659148077144155,0.08547181714978057
R12_FSU,2030,0.009456207268258373,0.05044996609786257,0.5376538122832463,0.16431696600549195
R12_FSU,2040,0.014596392320166804,0.08473793991393538,0.3332900811038411,0.11509162941499482
R12_FSU,2050,0.017710376377013858,0.10483682422424426,0.2642164461515629,0.10002537186051613
R12_FSU,2060,0.020613599850799188,0.12395056184202806,0.27856928742674775,0.1148893894326671
R12_FSU,2070,0.02259188937879697,0.1333205676680937,0.23209062438511197,0.10261860169141124
R12_FSU,2080,0.02451336711289342,0.13418814427348416,0.23190229498692222,0.10657486995022308
R12_FSU,2090,0.025655112148799102,0.12915330010690218,0.256600156992556,0.12013245675684353
R12_FSU,2100,0.025875943191784535,0.12180917397628536,0.2650865289905346,0.1257277365068621
R12_LAM,2030,0.2365096692378168,0.22224614789041194,0.16014892604502592,0.027721785914877308
R12_LAM,2040,0.22466413359839502,0.38687511003206343,0.148535878594944,0.03203598122358483
R12_LAM,2050,0.17633103874251913,0.42683507812750154,0.13948463824280266,0.03665950153592048
R12_LAM,2060,0.17455843708528188,0.47036149062974464,0.140911256714956,0.03993172938032991
R12_LAM,2070,0.18144671943868082,0.4864855643933509,0.1391300506138701,0.04037432144488377
R12_LAM,2080,0.19124675721302467,0.4872784391110164,0.1380094154565103,0.04004131483250117
R12_LAM,2090,0.1990924553606818,0.4802579906182796,0.1378073378302583,0.03982854627503775
R12_LAM,2100,0.20510059622454388,0.4700342085663849,0.13712757405759599,0.03960690644797878
R12_MEA,2030,0.49668544807030707,0.16584206454729608,0.3714840888354245,0.11654648667810641
R12_MEA,2040,0.4856864371074002,0.18007979381244382,0.35641076952328377,0.10674269200417184
R12_MEA,2050,0.47510909312526,0.17939353395455748,0.34642205554398386,0.09677019242290526
R12_MEA,2060,0.4757609044990976,0.1685766483897391,0.3386821516844107,0.08686846435420617
R12_MEA,2070,0.46931800265493634,0.1576382059280681,0.31681448614981644,0.08086909327633178
R12_MEA,2080,0.4775972598507471,0.15266804654049596,0.30164074469920366,0.07735101524794288
R12_MEA,2090,0.49359880459249683,0.1504920617210146,0.2946279749484007,0.07784429851173165
R12_MEA,2100,0.49054724679894623,0.14808582818835292,0.2837343663794639,0.07868140804912956
R12_NAM,2030,0.1431292122228874,0.20992761121018327,0.4261240570224168,0.294745922837362
R12_NAM,2040,0.14745824566090546,0.2075499653922136,0.36978100187613316,0.24529303851346296
R12_NAM,2050,0.14986070058927498,0.20032819626243514,0.33565553696662526,0.20180675021630126
R12_NAM,2060,0.1566220058769879,0.20017623219002495,0.3570932984296816,0.19264900136706783
R12_NAM,2070,0.16264692129469321,0.2006429350721576,0.40712560939857245,0.1980043565316257
R12_NAM,2080,0.16767906894978993,0.20096207032285893,0.39934640642130853,0.17713957561530105
R12_NAM,2090,0.17200857914801768,0.200821142249147,0.40592767531421386,0.16508832873883653
R12_NAM,2100,0.17604785193163086,0.20034316258477702,0.4279815282646422,0.16476580448842865
R12_PAO,2030,0.060531582450921335,0.290254433183513,0.17072102549755033,0.20934019722401134
R12_PAO,2040,0.06545088555964047,0.3275067421246084,0.17565591276846745,0.19533985433831694
R12_PAO,2050,0.07157028442897166,0.3447078976773187,0.1870199834711421,0.1823989485400825
R12_PAO,2060,0.07995882239607985,0.3657007647627135,0.18451594510112282,0.15664478397183354
R12_PAO,2070,0.08507361375581303,0.37470156529480286,0.18662040282540154,0.13777110807013768
R12_PAO,2080,0.0866705753493027,0.372804436285419,0.18687281638013525,0.1209157072747013
R12_PAO,2090,0.08756944031126793,0.3700614787185805,0.1868673972183275,0.10804903863970496
R12_PAO,2100,0.08980692818604705,0.3723428770942224,0.1868866928779797,0.09819635134250095
R12_PAS,2030,0.1029316174532885,0.16710548459405977,0.261685577794937,0.04481765430330934
R12_PAS,2040,0.12299032050798735,0.22278809498229338,0.2346005763295107,0.040789188136223495
R12_PAS,2050,0.13336726178223401,0.26297069914927707,0.2084227551661755,0.03831172164174381
R12_PAS,2060,0.15506918224305552,0.29783311622692443,0.2001420627931423,0.038787511338161065
R12_PAS,2070,0.17170141723258034,0.3117017350965491,0.19216300074196538,0.038302394669981026
R12_PAS,2080,0.18767602534609268,0.33430381905684453,0.1856926650186644,0.03724920049761929
R12_PAS,2090,0.19888479054371205,0.3534276933474372,0.18174596729376374,0.03680272873585977
R12_PAS,2100,0.2052569772293757,0.35765643217684295,0.17364366143501725,0.03602015795136458
R12_RCPA,2030,0.36179783666024623,0.04696413542157213,0.24369397553786126,0.0826826680329058
R12_RCPA,2040,0.3065708004474645,0.06364506960444194,0.23980140286259685,0.08142481405234075
R12_RCPA,2050,0.32442880890986525,0.11939590169724372,0.2410792811485942,0.08270689185963577
R12_RCPA,2060,0.3344832346812929,0.18194198822148513,0.23146116927729496,0.08078367774229299
R12_RCPA,2070,0.3426369550416604,0.21214302452620928,0.22328284833152767,0.07954913863681365
R12_RCPA,2080,0.3642944158760453,0.2176435899948812,0.22215435441454728,0.07967895318785166
R12_RCPA,2090,0.38439552352597056,0.21543762532183974,0.2256391544419506,0.08198419025849762
R12_RCPA,2100,0.3944389919137118,0.21125423662794449,0.22540150712234852,0.08369283914836557
R12_SAS,2030,0.27063924960365615,0.052872907684169926,0.18377673054833674,0.026161699471016424
R12_SAS,2040,0.20460365740853464,0.12348328923536843,0.15500815219966557,0.02123253517871652
R12_SAS,2050,0.17394037895776973,0.21687448674826337,0.13580631318026837,0.018513230010443138
R12_SAS,2060,0.15602681091195106,0.28674226280663234,0.11840278596164017,0.01610657758973683
R12_SAS,2070,0.1468227659713255,0.31791938404781367,0.10241012146249198,0.013918643523509978
R12_SAS,2080,0.14985482793427446,0.3341263255517407,0.09194859051948852,0.012325721284435716
R12_SAS,2090,0.1595234075467841,0.3414123334542759,0.08684926897884594,0.011450350432218702
R12_SAS,2100,0.16715728829951698,0.33849164086581807,0.08358732429170165,0.010850872782703427
R12_WEU,2030,0.011103437435690902,0.10105570347873999,0.4669608551306725,0.20297287980259682
R12_WEU,2040,0.015979602857218566,0.10161402374886508,0.4333813927857778,0.184464483620003
R12_WEU,2050,0.019036203053451835,0.0933471562798367,0.4052297294290983,0.16942687718402066
R12_WEU,2060,0.02209873272456301,0.08551346673245272,0.3963515532168702,0.1577259254735427
R12_WEU,2070,0.023677825399457498,0.07608344152504233,0.38407029585500946,0.14153356536838807
R12_WEU,2080,0.02434791459942056,0.06781215342197465,0.3887665074342406,0.1269704019574786
R12_WEU,2090,0.024810928145109053,0.06150795297480181,0.3960827875048907,0.11332980956054221
R12_WEU,2100,0.024656731506872892,0.05583279632668683,0.3979407265973167,0.10141326187829162
