node_loc,technology,year_vtg,year_act,mode,node_dest,commodity,level,time,time_dest,value,unit
R12_AFR,oil_pipe_mea,broadcast,broadcast,M1,R12_AFR,oil_pipeline_capacity_mea,piped,year,year,1,km
R12_AFR,oil_pipe_weu,broadcast,broadcast,M1,R12_AFR,oil_pipeline_capacity_weu,piped,year,year,1,km
R12_CHN,oil_pipe_fsu,broadcast,broadcast,M1,R12_CHN,oil_pipeline_capacity_fsu,piped,year,year,1,km
R12_EEU,oil_pipe_fsu,broadcast,broadcast,M1,R12_EEU,oil_pipeline_capacity_fsu,piped,year,year,1,km
R12_EEU,oil_pipe_weu,broadcast,broadcast,M1,R12_EEU,oil_pipeline_capacity_weu,piped,year,year,1,km
R12_FSU,oil_pipe_rcpa,broadcast,broadcast,M1,R12_FSU,oil_pipeline_capacity_rcpa,piped,year,year,1,km
R12_FSU,oil_pipe_chn,broadcast,broadcast,M1,R12_FSU,oil_pipeline_capacity_chn,piped,year,year,1,km
R12_FSU,oil_pipe_eeu,broadcast,broadcast,M1,R12_FSU,oil_pipeline_capacity_eeu,piped,year,year,1,km
R12_FSU,oil_pipe_mea,broadcast,broadcast,M1,R12_FSU,oil_pipeline_capacity_mea,piped,year,year,1,km
R12_FSU,oil_pipe_pao,broadcast,broadcast,M1,R12_FSU,oil_pipeline_capacity_pao,piped,year,year,1,km
R12_FSU,oil_pipe_pas,broadcast,broadcast,M1,R12_FSU,oil_pipeline_capacity_pas,piped,year,year,1,km
R12_FSU,oil_pipe_sas,broadcast,broadcast,M1,R12_FSU,oil_pipeline_capacity_sas,piped,year,year,1,km
R12_FSU,oil_pipe_weu,broadcast,broadcast,M1,R12_FSU,oil_pipeline_capacity_weu,piped,year,year,1,km
R12_LAM,oil_pipe_nam,broadcast,broadcast,M1,R12_LAM,oil_pipeline_capacity_nam,piped,year,year,1,km
R12_MEA,oil_pipe_afr,broadcast,broadcast,M1,R12_MEA,oil_pipeline_capacity_afr,piped,year,year,1,km
R12_MEA,oil_pipe_eeu,broadcast,broadcast,M1,R12_MEA,oil_pipeline_capacity_eeu,piped,year,year,1,km
R12_MEA,oil_pipe_fsu,broadcast,broadcast,M1,R12_MEA,oil_pipeline_capacity_fsu,piped,year,year,1,km
R12_MEA,oil_pipe_sas,broadcast,broadcast,M1,R12_MEA,oil_pipeline_capacity_sas,piped,year,year,1,km
R12_MEA,oil_pipe_weu,broadcast,broadcast,M1,R12_MEA,oil_pipeline_capacity_weu,piped,year,year,1,km
R12_NAM,oil_pipe_lam,broadcast,broadcast,M1,R12_NAM,oil_pipeline_capacity_lam,piped,year,year,1,km
R12_PAO,oil_pipe_fsu,broadcast,broadcast,M1,R12_PAO,oil_pipeline_capacity_fsu,piped,year,year,1,km
R12_PAS,oil_pipe_rcpa,broadcast,broadcast,M1,R12_PAS,oil_pipeline_capacity_rcpa,piped,year,year,1,km
R12_PAS,oil_pipe_chn,broadcast,broadcast,M1,R12_PAS,oil_pipeline_capacity_chn,piped,year,year,1,km
R12_PAS,oil_pipe_fsu,broadcast,broadcast,M1,R12_PAS,oil_pipeline_capacity_fsu,piped,year,year,1,km
R12_PAS,oil_pipe_pao,broadcast,broadcast,M1,R12_PAS,oil_pipeline_capacity_pao,piped,year,year,1,km
R12_SAS,oil_pipe_fsu,broadcast,broadcast,M1,R12_SAS,oil_pipeline_capacity_fsu,piped,year,year,1,km
R12_SAS,oil_pipe_mea,broadcast,broadcast,M1,R12_SAS,oil_pipeline_capacity_mea,piped,year,year,1,km
R12_SAS,oil_pipe_pas,broadcast,broadcast,M1,R12_SAS,oil_pipeline_capacity_pas,piped,year,year,1,km
R12_WEU,oil_pipe_afr,broadcast,broadcast,M1,R12_WEU,oil_pipeline_capacity_afr,piped,year,year,1,km
R12_WEU,oil_pipe_eeu,broadcast,broadcast,M1,R12_WEU,oil_pipeline_capacity_eeu,piped,year,year,1,km
R12_WEU,oil_pipe_fsu,broadcast,broadcast,M1,R12_WEU,oil_pipeline_capacity_fsu,piped,year,year,1,km
R12_WEU,oil_pipe_mea,broadcast,broadcast,M1,R12_WEU,oil_pipeline_capacity_mea,piped,year,year,1,km
