node,commodity,level,year,time,value,unit
R12_AFR,i_spec,useful,2020,year,12.5087,GWa
R12_AFR,i_spec,useful,2025,year,13.834,GWa
R12_AFR,i_spec,useful,2030,year,15.3939,GWa
R12_AFR,i_spec,useful,2035,year,17.177,GWa
R12_AFR,i_spec,useful,2040,year,19.5243,GWa
R12_AFR,i_spec,useful,2045,year,22.2983,GWa
R12_AFR,i_spec,useful,2050,year,25.5757,GWa
R12_AFR,i_spec,useful,2055,year,29.4736,GWa
R12_AFR,i_spec,useful,2060,year,34.1686,GWa
R12_AFR,i_spec,useful,2065,year,39.7584,GWa
R12_AFR,i_spec,useful,2070,year,46.4469,GWa
R12_AFR,i_spec,useful,2075,year,54.5011,GWa
R12_AFR,i_spec,useful,2080,year,64.2756,GWa
R12_AFR,i_spec,useful,2085,year,76.255,GWa
R12_AFR,i_spec,useful,2090,year,91.0756,GWa
R12_AFR,i_spec,useful,2095,year,109.5561,GWa
R12_AFR,i_spec,useful,2100,year,132.7818,GWa
R12_AFR,i_spec,useful,2110,year,204.7439,GWa
R12_CHN,i_spec,useful,2020,year,217.3413,GWa
R12_CHN,i_spec,useful,2025,year,252.6849,GWa
R12_CHN,i_spec,useful,2030,year,279.7649,GWa
R12_CHN,i_spec,useful,2035,year,300.984,GWa
R12_CHN,i_spec,useful,2040,year,313.6349,GWa
R12_CHN,i_spec,useful,2045,year,323.4072,GWa
R12_CHN,i_spec,useful,2050,year,328.9191,GWa
R12_CHN,i_spec,useful,2055,year,329.1647,GWa
R12_CHN,i_spec,useful,2060,year,327.1981,GWa
R12_CHN,i_spec,useful,2065,year,323.3273,GWa
R12_CHN,i_spec,useful,2070,year,315.8985,GWa
R12_CHN,i_spec,useful,2075,year,305.1368,GWa
R12_CHN,i_spec,useful,2080,year,292.0629,GWa
R12_CHN,i_spec,useful,2085,year,277.475,GWa
R12_CHN,i_spec,useful,2090,year,262.3037,GWa
R12_CHN,i_spec,useful,2095,year,246.9065,GWa
R12_CHN,i_spec,useful,2100,year,230.9462,GWa
R12_CHN,i_spec,useful,2110,year,204.4081,GWa
R12_EEU,i_spec,useful,2020,year,10.6482,GWa
R12_EEU,i_spec,useful,2025,year,11.7731,GWa
R12_EEU,i_spec,useful,2030,year,12.799,GWa
R12_EEU,i_spec,useful,2035,year,13.73,GWa
R12_EEU,i_spec,useful,2040,year,14.5558,GWa
R12_EEU,i_spec,useful,2045,year,15.1924,GWa
R12_EEU,i_spec,useful,2050,year,15.6759,GWa
R12_EEU,i_spec,useful,2055,year,16.0634,GWa
R12_EEU,i_spec,useful,2060,year,16.4087,GWa
R12_EEU,i_spec,useful,2065,year,16.7299,GWa
R12_EEU,i_spec,useful,2070,year,16.9954,GWa
R12_EEU,i_spec,useful,2075,year,17.1957,GWa
R12_EEU,i_spec,useful,2080,year,17.3433,GWa
R12_EEU,i_spec,useful,2085,year,17.4632,GWa
R12_EEU,i_spec,useful,2090,year,17.5781,GWa
R12_EEU,i_spec,useful,2095,year,17.6964,GWa
R12_EEU,i_spec,useful,2100,year,17.7967,GWa
R12_EEU,i_spec,useful,2110,year,18.1619,GWa
R12_FSU,i_spec,useful,2020,year,25.3428,GWa
R12_FSU,i_spec,useful,2025,year,25.2532,GWa
R12_FSU,i_spec,useful,2030,year,25.976,GWa
R12_FSU,i_spec,useful,2035,year,27.0078,GWa
R12_FSU,i_spec,useful,2040,year,28.1468,GWa
R12_FSU,i_spec,useful,2045,year,29.355,GWa
R12_FSU,i_spec,useful,2050,year,30.6274,GWa
R12_FSU,i_spec,useful,2055,year,32.0439,GWa
R12_FSU,i_spec,useful,2060,year,33.7202,GWa
R12_FSU,i_spec,useful,2065,year,35.6247,GWa
R12_FSU,i_spec,useful,2070,year,37.7725,GWa
R12_FSU,i_spec,useful,2075,year,40.1535,GWa
R12_FSU,i_spec,useful,2080,year,42.8106,GWa
R12_FSU,i_spec,useful,2085,year,45.8405,GWa
R12_FSU,i_spec,useful,2090,year,49.3434,GWa
R12_FSU,i_spec,useful,2095,year,53.3692,GWa
R12_FSU,i_spec,useful,2100,year,57.9045,GWa
R12_FSU,i_spec,useful,2110,year,69.9341,GWa
R12_LAM,i_spec,useful,2020,year,46.1234,GWa
R12_LAM,i_spec,useful,2025,year,54.0326,GWa
R12_LAM,i_spec,useful,2030,year,59.999,GWa
R12_LAM,i_spec,useful,2035,year,68.0191,GWa
R12_LAM,i_spec,useful,2040,year,78.0029,GWa
R12_LAM,i_spec,useful,2045,year,89.8301,GWa
R12_LAM,i_spec,useful,2050,year,102.9916,GWa
R12_LAM,i_spec,useful,2055,year,117.2815,GWa
R12_LAM,i_spec,useful,2060,year,132.3195,GWa
R12_LAM,i_spec,useful,2065,year,148.2166,GWa
R12_LAM,i_spec,useful,2070,year,164.7815,GWa
R12_LAM,i_spec,useful,2075,year,182.0001,GWa
R12_LAM,i_spec,useful,2080,year,199.6905,GWa
R12_LAM,i_spec,useful,2085,year,217.9302,GWa
R12_LAM,i_spec,useful,2090,year,236.8378,GWa
R12_LAM,i_spec,useful,2095,year,256.5343,GWa
R12_LAM,i_spec,useful,2100,year,277.1826,GWa
R12_LAM,i_spec,useful,2110,year,325.5998,GWa
R12_MEA,i_spec,useful,2020,year,30.5024,GWa
R12_MEA,i_spec,useful,2025,year,35.7664,GWa
R12_MEA,i_spec,useful,2030,year,42.4034,GWa
R12_MEA,i_spec,useful,2035,year,49.9533,GWa
R12_MEA,i_spec,useful,2040,year,57.9138,GWa
R12_MEA,i_spec,useful,2045,year,65.864,GWa
R12_MEA,i_spec,useful,2050,year,73.9551,GWa
R12_MEA,i_spec,useful,2055,year,82.5756,GWa
R12_MEA,i_spec,useful,2060,year,91.8651,GWa
