node,commodity,level,year,time,value,unit
R12_AFR,i_spec,useful,2020,year,12.5087,GWa
R12_AFR,i_spec,useful,2025,year,14.2318,GWa
R12_AFR,i_spec,useful,2030,year,16.2719,GWa
R12_AFR,i_spec,useful,2035,year,18.6473,GWa
R12_AFR,i_spec,useful,2040,year,21.7278,GWa
R12_AFR,i_spec,useful,2045,year,25.3536,GWa
R12_AFR,i_spec,useful,2050,year,29.5854,GWa
R12_AFR,i_spec,useful,2055,year,34.5176,GWa
R12_AFR,i_spec,useful,2060,year,40.2954,GWa
R12_AFR,i_spec,useful,2065,year,46.9376,GWa
R12_AFR,i_spec,useful,2070,year,54.5522,GWa
R12_AFR,i_spec,useful,2075,year,63.2692,GWa
R12_AFR,i_spec,useful,2080,year,73.2482,GWa
R12_AFR,i_spec,useful,2085,year,84.7014,GWa
R12_AFR,i_spec,useful,2090,year,97.8751,GWa
R12_AFR,i_spec,useful,2095,year,113.0368,GWa
R12_AFR,i_spec,useful,2100,year,130.5017,GWa
R12_AFR,i_spec,useful,2110,year,178.7963,GWa
R12_CHN,i_spec,useful,2020,year,217.3413,GWa
R12_CHN,i_spec,useful,2025,year,256.938,GWa
R12_CHN,i_spec,useful,2030,year,288.3867,GWa
R12_CHN,i_spec,useful,2035,year,308.9461,GWa
R12_CHN,i_spec,useful,2040,year,316.4821,GWa
R12_CHN,i_spec,useful,2045,year,318.0465,GWa
R12_CHN,i_spec,useful,2050,year,315.8007,GWa
R12_CHN,i_spec,useful,2055,year,309.9816,GWa
R12_CHN,i_spec,useful,2060,year,302.978,GWa
R12_CHN,i_spec,useful,2065,year,294.9352,GWa
R12_CHN,i_spec,useful,2070,year,284.767,GWa
R12_CHN,i_spec,useful,2075,year,273.1109,GWa
R12_CHN,i_spec,useful,2080,year,261.15,GWa
R12_CHN,i_spec,useful,2085,year,249.8629,GWa
R12_CHN,i_spec,useful,2090,year,239.6928,GWa
R12_CHN,i_spec,useful,2095,year,230.4072,GWa
R12_CHN,i_spec,useful,2100,year,221.6811,GWa
R12_CHN,i_spec,useful,2110,year,205.2266,GWa
R12_EEU,i_spec,useful,2020,year,10.6482,GWa
R12_EEU,i_spec,useful,2025,year,11.9767,GWa
R12_EEU,i_spec,useful,2030,year,13.2141,GWa
R12_EEU,i_spec,useful,2035,year,14.1073,GWa
R12_EEU,i_spec,useful,2040,year,14.7554,GWa
R12_EEU,i_spec,useful,2045,year,15.181,GWa
R12_EEU,i_spec,useful,2050,year,15.5427,GWa
R12_EEU,i_spec,useful,2055,year,15.882,GWa
R12_EEU,i_spec,useful,2060,year,16.2071,GWa
R12_EEU,i_spec,useful,2065,year,16.5191,GWa
R12_EEU,i_spec,useful,2070,year,16.8035,GWa
R12_EEU,i_spec,useful,2075,year,17.0739,GWa
R12_EEU,i_spec,useful,2080,year,17.35,GWa
R12_EEU,i_spec,useful,2085,year,17.6552,GWa
R12_EEU,i_spec,useful,2090,year,18.0022,GWa
R12_EEU,i_spec,useful,2095,year,18.382,GWa
R12_EEU,i_spec,useful,2100,year,18.7682,GWa
R12_EEU,i_spec,useful,2110,year,19.5416,GWa
R12_FSU,i_spec,useful,2020,year,25.3428,GWa
R12_FSU,i_spec,useful,2025,year,25.6883,GWa
R12_FSU,i_spec,useful,2030,year,26.8973,GWa
R12_FSU,i_spec,useful,2035,year,28.3251,GWa
R12_FSU,i_spec,useful,2040,year,29.7421,GWa
R12_FSU,i_spec,useful,2045,year,31.0533,GWa
R12_FSU,i_spec,useful,2050,year,32.3152,GWa
R12_FSU,i_spec,useful,2055,year,33.6221,GWa
R12_FSU,i_spec,useful,2060,year,35.0791,GWa
R12_FSU,i_spec,useful,2065,year,36.6756,GWa
R12_FSU,i_spec,useful,2070,year,38.4141,GWa
R12_FSU,i_spec,useful,2075,year,40.3011,GWa
R12_FSU,i_spec,useful,2080,year,42.3857,GWa
R12_FSU,i_spec,useful,2085,year,44.7004,GWa
R12_FSU,i_spec,useful,2090,year,47.3238,GWa
R12_FSU,i_spec,useful,2095,year,50.2272,GWa
R12_FSU,i_spec,useful,2100,year,53.352,GWa
R12_FSU,i_spec,useful,2110,year,60.6881,GWa
R12_LAM,i_spec,useful,2020,year,46.1234,GWa
R12_LAM,i_spec,useful,2025,year,54.9404,GWa
R12_LAM,i_spec,useful,2030,year,61.8802,GWa
R12_LAM,i_spec,useful,2035,year,69.8718,GWa
R12_LAM,i_spec,useful,2040,year,78.0696,GWa
R12_LAM,i_spec,useful,2045,year,85.9655,GWa
R12_LAM,i_spec,useful,2050,year,93.5313,GWa
R12_LAM,i_spec,useful,2055,year,100.6741,GWa
R12_LAM,i_spec,useful,2060,year,107.1053,GWa
R12_LAM,i_spec,useful,2065,year,113.0066,GWa
R12_LAM,i_spec,useful,2070,year,118.3614,GWa
R12_LAM,i_spec,useful,2075,year,123.2771,GWa
R12_LAM,i_spec,useful,2080,year,127.7311,GWa
R12_LAM,i_spec,useful,2085,year,131.8667,GWa
R12_LAM,i_spec,useful,2090,year,135.8255,GWa
R12_LAM,i_spec,useful,2095,year,139.7183,GWa
R12_LAM,i_spec,useful,2100,year,143.6519,GWa
R12_LAM,i_spec,useful,2110,year,152.1383,GWa
R12_MEA,i_spec,useful,2020,year,30.5024,GWa
R12_MEA,i_spec,useful,2025,year,36.3994,GWa
R12_MEA,i_spec,useful,2030,year,43.815,GWa
R12_MEA,i_spec,useful,2035,year,51.6588,GWa
R12_MEA,i_spec,useful,2040,year,59.3656,GWa
R12_MEA,i_spec,useful,2045,year,66.5543,GWa
R12_MEA,i_spec,useful,2050,year,73.4686,GWa
R12_MEA,i_spec,useful,2055,year,80.3759,GWa
R12_MEA,i_spec,useful,2060,year,87.2494,GWa
R12_MEA,i_spec,useful,2065,year,94.0338,GWa
R12_MEA,i_spec,useful,2070,year,100.4914,GWa
R12_MEA,i_spec,useful,2075,year,106.79,GWa
R12_MEA,i_spec,useful,2080,year,113.0247,GWa
R12_MEA,i_spec,useful,2085,year,119.2695,GWa
R12_MEA,i_spec,useful,2090,year,125.6121,GWa
R12_MEA,i_spec,useful,2095,year,132.0434,GWa
R12_MEA,i_spec,useful,2100,year,138.4968,GWa
R12_MEA,i_spec,useful,2110,year,153.4165,GWa
