node,commodity,level,year,time,value,unit
R12_AFR,i_therm,useful,2020,year,18.1019,GWa
R12_AFR,i_therm,useful,2025,year,20.8713,GWa
R12_AFR,i_therm,useful,2030,year,23.4406,GWa
R12_AFR,i_therm,useful,2035,year,26.2104,GWa
R12_AFR,i_therm,useful,2040,year,29.4836,GWa
R12_AFR,i_therm,useful,2045,year,33.579,GWa
R12_AFR,i_therm,useful,2050,year,38.5457,GWa
R12_AFR,i_therm,useful,2055,year,44.3942,GWa
R12_AFR,i_therm,useful,2060,year,51.3272,GWa
R12_AFR,i_therm,useful,2065,year,59.6475,GWa
R12_AFR,i_therm,useful,2070,year,69.5939,GWa
R12_AFR,i_therm,useful,2075,year,81.4806,GWa
R12_AFR,i_therm,useful,2080,year,95.6269,GWa
R12_AFR,i_therm,useful,2085,year,112.4528,GWa
R12_AFR,i_therm,useful,2090,year,132.5294,GWa
R12_AFR,i_therm,useful,2095,year,156.5578,GWa
R12_AFR,i_therm,useful,2100,year,185.403,GWa
R12_AFR,i_therm,useful,2110,year,272.5458,GWa
R12_CHN,i_therm,useful,2020,year,247.9225,GWa
R12_CHN,i_therm,useful,2025,year,264.9601,GWa
R12_CHN,i_therm,useful,2030,year,275.5674,GWa
R12_CHN,i_therm,useful,2035,year,283.8012,GWa
R12_CHN,i_therm,useful,2040,year,288.3803,GWa
R12_CHN,i_therm,useful,2045,year,292.2904,GWa
R12_CHN,i_therm,useful,2050,year,293.607,GWa
R12_CHN,i_therm,useful,2055,year,291.6105,GWa
R12_CHN,i_therm,useful,2060,year,288.3719,GWa
R12_CHN,i_therm,useful,2065,year,284.2136,GWa
R12_CHN,i_therm,useful,2070,year,278.0054,GWa
R12_CHN,i_therm,useful,2075,year,270.0251,GWa
R12_CHN,i_therm,useful,2080,year,260.9738,GWa
R12_CHN,i_therm,useful,2085,year,250.9173,GWa
R12_CHN,i_therm,useful,2090,year,240.2542,GWa
R12_CHN,i_therm,useful,2095,year,229.607,GWa
R12_CHN,i_therm,useful,2100,year,219.0823,GWa
R12_CHN,i_therm,useful,2110,year,201.3873,GWa
R12_EEU,i_therm,useful,2020,year,15.7399,GWa
R12_EEU,i_therm,useful,2025,year,14.7826,GWa
R12_EEU,i_therm,useful,2030,year,13.9761,GWa
R12_EEU,i_therm,useful,2035,year,13.4473,GWa
R12_EEU,i_therm,useful,2040,year,13.1361,GWa
R12_EEU,i_therm,useful,2045,year,12.9921,GWa
R12_EEU,i_therm,useful,2050,year,12.9633,GWa
R12_EEU,i_therm,useful,2055,year,13.0034,GWa
R12_EEU,i_therm,useful,2060,year,13.0971,GWa
R12_EEU,i_therm,useful,2065,year,13.2402,GWa
R12_EEU,i_therm,useful,2070,year,13.4216,GWa
R12_EEU,i_therm,useful,2075,year,13.6375,GWa
R12_EEU,i_therm,useful,2080,year,13.8892,GWa
R12_EEU,i_therm,useful,2085,year,14.181,GWa
R12_EEU,i_therm,useful,2090,year,14.5174,GWa
R12_EEU,i_therm,useful,2095,year,14.9016,GWa
R12_EEU,i_therm,useful,2100,year,15.3244,GWa
R12_EEU,i_therm,useful,2110,year,16.4491,GWa
R12_FSU,i_therm,useful,2020,year,58.5149,GWa
R12_FSU,i_therm,useful,2025,year,50.2536,GWa
R12_FSU,i_therm,useful,2030,year,44.5802,GWa
R12_FSU,i_therm,useful,2035,year,39.4192,GWa
R12_FSU,i_therm,useful,2040,year,35.4796,GWa
R12_FSU,i_therm,useful,2045,year,32.6958,GWa
R12_FSU,i_therm,useful,2050,year,30.7909,GWa
R12_FSU,i_therm,useful,2055,year,29.4101,GWa
R12_FSU,i_therm,useful,2060,year,28.469,GWa
R12_FSU,i_therm,useful,2065,year,27.993,GWa
R12_FSU,i_therm,useful,2070,year,27.9828,GWa
R12_FSU,i_therm,useful,2075,year,28.4058,GWa
R12_FSU,i_therm,useful,2080,year,29.2404,GWa
R12_FSU,i_therm,useful,2085,year,30.5084,GWa
R12_FSU,i_therm,useful,2090,year,32.2771,GWa
R12_FSU,i_therm,useful,2095,year,34.6188,GWa
R12_FSU,i_therm,useful,2100,year,37.5478,GWa
R12_FSU,i_therm,useful,2110,year,46.1189,GWa
R12_LAM,i_therm,useful,2020,year,64.4266,GWa
R12_LAM,i_therm,useful,2025,year,67.6699,GWa
R12_LAM,i_therm,useful,2030,year,69.6966,GWa
R12_LAM,i_therm,useful,2035,year,72.7533,GWa
R12_LAM,i_therm,useful,2040,year,76.6971,GWa
R12_LAM,i_therm,useful,2045,year,81.3549,GWa
R12_LAM,i_therm,useful,2050,year,86.16,GWa
R12_LAM,i_therm,useful,2055,year,90.9606,GWa
R12_LAM,i_therm,useful,2060,year,95.7217,GWa
R12_LAM,i_therm,useful,2065,year,100.5488,GWa
R12_LAM,i_therm,useful,2070,year,105.2831,GWa
R12_LAM,i_therm,useful,2075,year,109.8461,GWa
R12_LAM,i_therm,useful,2080,year,114.0914,GWa
R12_LAM,i_therm,useful,2085,year,117.9817,GWa
R12_LAM,i_therm,useful,2090,year,121.4837,GWa
R12_LAM,i_therm,useful,2095,year,124.4854,GWa
R12_LAM,i_therm,useful,2100,year,126.7724,GWa
R12_LAM,i_therm,useful,2110,year,134.8558,GWa
R12_MEA,i_therm,useful,2020,year,114.2839,GWa
R12_MEA,i_therm,useful,2025,year,125.9268,GWa
R12_MEA,i_therm,useful,2030,year,139.876,GWa
R12_MEA,i_therm,useful,2035,year,155.5765,GWa
R12_MEA,i_therm,useful,2040,year,172.6256,GWa
R12_MEA,i_therm,useful,2045,year,189.668,GWa
R12_MEA,i_therm,useful,2050,year,204.793,GWa
R12_MEA,i_therm,useful,2055,year,218.0524,GWa
R12_MEA,i_therm,useful,2060,year,229.7733,GWa
R12_MEA,i_therm,useful,2065,year,239.6678,GWa
R12_MEA,i_therm,useful,2070,year,246.5779,GWa
R12_MEA,i_therm,useful,2075,year,250.6547,GWa
R12_MEA,i_therm,useful,2080,year,252.2002,GWa
R12_MEA,i_therm,useful,2085,year,251.5794,GWa
R12_MEA,i_therm,useful,2090,year,249.2363,GWa
R12_MEA,i_therm,useful,2095,year,245.4299,GWa
R12_MEA,i_therm,useful,2100,year,240.1266,GWa
R12_MEA,i_therm,useful,2110,year,232.4736,GWa
R12_NAM,i_therm,useful,2020,year,146.5121,GWa
R12_NAM,i_therm,useful,2025,year,137.653,GWa
R12_NAM,i_therm,useful,2030,year,132.7333,GWa
R12_NAM,i_therm,useful,2035,year,129.0062,GWa
R12_NAM,i_therm,useful,2040,year,126.333,GWa
R12_NAM,i_therm,useful,2045,year,124.6634,GWa
R12_NAM,i_therm,useful,2050,year,123.8366,GWa
R12_NAM,i_therm,useful,2055,year,123.3827,GWa
R12_NAM,i_therm,useful,2060,year,123.3832,GWa
R12_NAM,i_therm,useful,2065,year,123.8897,GWa
R12_NAM,i_therm,useful,2070,year,124.9383,GWa
R12_NAM,i_therm,useful,2075,year,126.4374,GWa
R12_NAM,i_therm,useful,2080,year,128.229,GWa
R12_NAM,i_therm,useful,2085,year,130.1501,GWa
R12_NAM,i_therm,useful,2090,year,132.0628,GWa
R12_NAM,i_therm,useful,2095,year,133.8951,GWa
R12_NAM,i_therm,useful,2100,year,135.384,GWa
R12_NAM,i_therm,useful,2110,year,141.5782,GWa
R12_PAO,i_therm,useful,2020,year,24.8098,GWa
R12_PAO,i_therm,useful,2025,year,21.7408,GWa
R12_PAO,i_therm,useful,2030,year,19.867,GWa
R12_PAO,i_therm,useful,2035,year,18.1112,GWa
R12_PAO,i_therm,useful,2040,year,16.6863,GWa
R12_PAO,i_therm,useful,2045,year,15.6454,GWa
R12_PAO,i_therm,useful,2050,year,15.0652,GWa
R12_PAO,i_therm,useful,2055,year,14.8655,GWa
R12_PAO,i_therm,useful,2060,year,14.9458,GWa
R12_PAO,i_therm,useful,2065,year,15.2314,GWa
R12_PAO,i_therm,useful,2070,year,15.6925,GWa
R12_PAO,i_therm,useful,2075,year,16.3106,GWa
R12_PAO,i_therm,useful,2080,year,17.0873,GWa
R12_PAO,i_therm,useful,2085,year,18.0236,GWa
R12_PAO,i_therm,useful,2090,year,19.112,GWa
R12_PAO,i_therm,useful,2095,year,20.3331,GWa
R12_PAO,i_therm,useful,2100,year,21.6385,GWa
R12_PAO,i_therm,useful,2110,year,25.354,GWa
R12_PAS,i_therm,useful,2020,year,65.3554,GWa
R12_PAS,i_therm,useful,2025,year,71.0606,GWa
R12_PAS,i_therm,useful,2030,year,76.859,GWa
R12_PAS,i_therm,useful,2035,year,82.3417,GWa
R12_PAS,i_therm,useful,2040,year,87.2407,GWa
R12_PAS,i_therm,useful,2045,year,91.5013,GWa
R12_PAS,i_therm,useful,2050,year,94.7547,GWa
R12_PAS,i_therm,useful,2055,year,97.2451,GWa
R12_PAS,i_therm,useful,2060,year,99.1744,GWa
R12_PAS,i_therm,useful,2065,year,100.688,GWa
R12_PAS,i_therm,useful,2070,year,101.7334,GWa
R12_PAS,i_therm,useful,2075,year,102.3329,GWa
R12_PAS,i_therm,useful,2080,year,102.516,GWa
R12_PAS,i_therm,useful,2085,year,102.3366,GWa
R12_PAS,i_therm,useful,2090,year,101.804,GWa
R12_PAS,i_therm,useful,2095,year,100.9201,GWa
R12_PAS,i_therm,useful,2100,year,99.691,GWa
R12_PAS,i_therm,useful,2110,year,99.2691,GWa
R12_RCPA,i_therm,useful,2020,year,16.3066,GWa
R12_RCPA,i_therm,useful,2025,year,15.3711,GWa
R12_RCPA,i_therm,useful,2030,year,14.4538,GWa
R12_RCPA,i_therm,useful,2035,year,13.8853,GWa
R12_RCPA,i_therm,useful,2040,year,13.6468,GWa
R12_RCPA,i_therm,useful,2045,year,13.6481,GWa
R12_RCPA,i_therm,useful,2050,year,13.8201,GWa
R12_RCPA,i_therm,useful,2055,year,14.113,GWa
R12_RCPA,i_therm,useful,2060,year,14.5001,GWa
R12_RCPA,i_therm,useful,2065,year,14.9886,GWa
R12_RCPA,i_therm,useful,2070,year,15.5897,GWa
R12_RCPA,i_therm,useful,2075,year,16.3064,GWa
R12_RCPA,i_therm,useful,2080,year,17.1435,GWa
R12_RCPA,i_therm,useful,2085,year,18.1111,GWa
R12_RCPA,i_therm,useful,2090,year,19.2239,GWa
R12_RCPA,i_therm,useful,2095,year,20.5027,GWa
R12_RCPA,i_therm,useful,2100,year,21.9716,GWa
