node,commodity,level,year,time,value,unit
R12_SAS,i_spec,useful,2065,year,207.2592,GWa
R12_SAS,i_spec,useful,2070,year,231.2391,GWa
R12_SAS,i_spec,useful,2075,year,255.3687,GWa
R12_SAS,i_spec,useful,2080,year,278.8771,GWa
R12_SAS,i_spec,useful,2085,year,301.4657,GWa
R12_SAS,i_spec,useful,2090,year,323.1717,GWa
R12_SAS,i_spec,useful,2095,year,343.9581,GWa
R12_SAS,i_spec,useful,2100,year,363.8287,GWa
R12_SAS,i_spec,useful,2110,year,416.4126,GWa
R12_WEU,i_spec,useful,2020,year,75.7073,GWa
R12_WEU,i_spec,useful,2025,year,67.0771,GWa
R12_WEU,i_spec,useful,2030,year,63.2577,GWa
R12_WEU,i_spec,useful,2035,year,60.3762,GWa
R12_WEU,i_spec,useful,2040,year,58.4696,GWa
R12_WEU,i_spec,useful,2045,year,57.7315,GWa
R12_WEU,i_spec,useful,2050,year,58.2111,GWa
R12_WEU,i_spec,useful,2055,year,59.5195,GWa
R12_WEU,i_spec,useful,2060,year,61.5304,GWa
R12_WEU,i_spec,useful,2065,year,64.2762,GWa
R12_WEU,i_spec,useful,2070,year,67.8839,GWa
R12_WEU,i_spec,useful,2075,year,72.3858,GWa
R12_WEU,i_spec,useful,2080,year,77.7098,GWa
R12_WEU,i_spec,useful,2085,year,83.6851,GWa
R12_WEU,i_spec,useful,2090,year,90.2067,GWa
R12_WEU,i_spec,useful,2095,year,97.2593,GWa
R12_WEU,i_spec,useful,2100,year,104.8829,GWa
R12_WEU,i_spec,useful,2110,year,125.3938,GWa
