NAME,BASIN,REGION,BASIN_ID,area,area_km2,BCU_name,model_region,node,mode,is_coastal,Unnamed: 0
Africa East Central Coast - AFR,Africa East Central Coast,AFR,1,85.6406412219397,1037882.76894644,1|AFR,R11,B1|AFR,M1|AFR,True,
Africa Indian Ocean Coast - AFR,Africa Indian Ocean Coast,AFR,2,21.1235503168587,243855.520601478,2|AFR,R11,B2|AFR,M2|AFR,True,
Africa North Interior - AFR,Africa North Interior,AFR,3,105.220994746714,1209583.91920788,3|AFR,R11,B3|AFR,M3|AFR,False,
Africa North West Coast - AFR,Africa North West Coast,AFR,4,25.6747155708675,298358.803422463,4|AFR,R11,B4|AFR,M4|AFR,True,
Africa Red Sea Gulf of Aden Coast - AFR,Africa Red Sea Gulf of Aden Coast,AFR,5,48.3045281331647,585875.53107604,5|AFR,R11,B5|AFR,M5|AFR,True,
Africa South Interior - AFR,Africa South Interior,AFR,6,74.3231876108139,863900.710817653,6|AFR,R11,B6|AFR,M6|AFR,False,
Africa West Coast - AFR,Africa West Coast,AFR,7,67.7179480852184,822675.54975777,7|AFR,R11,B7|AFR,M7|AFR,True,
Africa West Coast - AFR,Africa West Coast,AFR,8,16.0126982856018,195431.122629738,8|AFR,R11,B8|AFR,M8|AFR,True,
Angola Coast - AFR,Angola Coast,AFR,13,42.1327279253483,506476.213575093,13|AFR,R11,B13|AFR,M13|AFR,True,
Congo - AFR,Congo,AFR,38,301.212562587614,3688579.83075963,38|AFR,R11,B38|AFR,M38|AFR,False,
Gulf of Guinea - AFR,Gulf of Guinea,AFR,57,57.632405189845,707835.222908555,57|AFR,R11,B57|AFR,M57|AFR,False,
Lake Chad - AFR,Lake Chad,AFR,78,189.088708065506,2244982.26774017,78|AFR,R11,B78|AFR,M78|AFR,False,
Limpopo - AFR,Limpopo,AFR,80,36.3424229425402,411554.731175708,80|AFR,R11,B80|AFR,M80|AFR,False,
Madagascar - AFR,Madagascar,AFR,82,51.0514787938284,592819.418887292,82|AFR,R11,B82|AFR,M82|AFR,False,
Namibia Coast - AFR,Namibia Coast,AFR,92,22.8331448896133,260117.79685527,92|AFR,R11,B92|AFR,M92|AFR,True,
Niger - AFR,Niger,AFR,95,163.279157154973,1954323.88325475,95|AFR,R11,B95|AFR,M95|AFR,False,
Nile - AFR,Nile,AFR,96,69.5744606687538,848882.4077457,96|AFR,R11,B96|AFR,M96|AFR,False,
Orange - AFR,Orange,AFR,107,89.098734322597,975747.978369644,107|AFR,R11,B107|AFR,M107|AFR,False,
Rift Valley - AFR,Rift Valley,AFR,121,52.696041266305,642737.024116911,121|AFR,R11,B121|AFR,M121|AFR,False,
Senegal - AFR,Senegal,AFR,129,38.3804341618996,456422.165841646,129|AFR,R11,B129|AFR,M129|AFR,False,
Shebelli Juba - AFR,Shebelli Juba,AFR,130,64.7629318145584,794459.122507797,130|AFR,R11,B130|AFR,M130|AFR,False,
South Africa South Coast - AFR,South Africa South Coast,AFR,135,37.8481728790551,402661.737993571,135|AFR,R11,B135|AFR,M135|AFR,True,
South Africa West Coast - AFR,South Africa West Coast,AFR,136,10.5490834262764,110986.621626996,136|AFR,R11,B136|AFR,M136|AFR,True,
Volta - AFR,Volta,AFR,158,33.9583703017424,410993.756248921,158|AFR,R11,B158|AFR,M158|AFR,False,
Zambezi - AFR,Zambezi,AFR,161,115.445279043949,1373243.10573904,161|AFR,R11,B161|AFR,M161|AFR,False,
Amur - CPA,Amur,CPA,11,148.389743334373,1240189.46233942,11|CPA,R11,B11|CPA,M11|CPA,False,
China Coast - CPA,China Coast,CPA,35,35.2353828131729,370017.172369047,35|CPA,R11,B35|CPA,M35|CPA,True,
Ganges Bramaputra - CPA,Ganges Bramaputra,CPA,53,29.3564694109351,315782.155003207,53|CPA,R11,B53|CPA,M53|CPA,False,
Gobi Interior - CPA,Gobi Interior,CPA,54,209.484425664921,1852165.81703544,54|CPA,R11,B54|CPA,M54|CPA,False,
Gulf of Thailand Coast Chao Phraya - CPA,Gulf of Thailand Coast Chao Phraya,CPA,59,3.35222922344818,40586.4646767074,59|CPA,R11,B59|CPA,M59|CPA,True,
Hainan - CPA,Hainan,CPA,60,2.9345291350748,34161.7683490367,60|CPA,R11,B60|CPA,M60|CPA,False,
Hong Red River Xun Jiang South China Sea Coast - CPA,Hong Red River Xun Jiang South China Sea Coast,CPA,61,67.2865971970751,759908.086292201,61|CPA,R11,B61|CPA,M61|CPA,True,
Huang He - CPA,Huang He,CPA,62,97.594462906143,963359.282520628,62|CPA,R11,B62|CPA,M62|CPA,False,
Indus - CPA,Indus,CPA,67,9.17249071513942,95601.7096913068,67|CPA,R11,B67|CPA,M67|CPA,False,
Irrawaddy Salween Sittang - CPA,Irrawaddy Salween Sittang,CPA,70,14.6906162822421,158257.727003225,70|CPA,R11,B70|CPA,M70|CPA,False,
Lake Balkash - CPA,Lake Balkash,CPA,77,8.70744715683831,77304.9437385897,77|CPA,R11,B77|CPA,M77|CPA,False,
Mekong - CPA,Mekong,CPA,88,48.8305883001017,563659.426441573,88|CPA,R11,B88|CPA,M88|CPA,False,
North and South Korea Bo Hai Korean Bay North Coast - CPA,North and South Korea Bo Hai Korean Bay North Coast,CPA,98,45.5204298020154,420357.959354959,98|CPA,R11,B98|CPA,M98|CPA,True,
Ob - CPA,Ob,CPA,105,11.8993746479092,100049.474331047,105|CPA,R11,B105|CPA,M105|CPA,False,
Plateau of Tibet Interior - CPA,Plateau of Tibet Interior,CPA,118,38.1344451212444,398525.040794704,118|CPA,R11,B118|CPA,M118|CPA,False,
Russia South East Coast - CPA,Russia South East Coast,CPA,123,5.49676242067795,49902.0966368428,123|CPA,R11,B123|CPA,M123|CPA,True,
Tarim Interior - CPA,Tarim Interior,CPA,148,163.251571134167,1583756.50134361,148|CPA,R11,B148|CPA,M148|CPA,False,
Vietnam Coast - CPA,Vietnam Coast,CPA,156,16.2341848847057,192524.548362678,156|CPA,R11,B156|CPA,M156|CPA,True,
Yangtze - CPA,Yangtze,CPA,159,180.676811876093,1922680.37228977,159|CPA,R11,B159|CPA,M159|CPA,False,
Yenisey - CPA,Yenisey,CPA,160,40.2456290576695,327652.619005671,160|CPA,R11,B160|CPA,M160|CPA,False,
Ziya He Interior - CPA,Ziya He Interior,CPA,162,35.7119909692258,342529.496351531,162|CPA,R11,B162|CPA,M162|CPA,False,
Adriatic Sea Greece Black Sea Coast - EEU,Adriatic Sea Greece Black Sea Coast,EEU,0,19.014028406363,173360.131117452,0|EEU,R11,B0|EEU,M0|EEU,True,
Danube - EEU,Danube,EEU,39,70.9081932051216,611033.580717153,39|EEU,R11,B39|EEU,M39|EEU,False,
Elbe Ems Gironde Loire Maas Rhine Scheldt Seine France West Coast - EEU,Elbe Ems Gironde Loire Maas Rhine Scheldt Seine France West Coast,EEU,48,6.25878155054862,50029.5402654319,48|EEU,R11,B48|EEU,M48|EEU,True,
Oder Wisla Neman Daugava Neva Poland Baltic Coast - EEU,Oder Wisla Neman Daugava Neva Poland Baltic Coast,EEU,106,67.7775206585273,495681.712643732,106|EEU,R11,B106|EEU,M106|EEU,True,
Amu Darya - FSU,Amu Darya,FSU,10,68.686585376517,638906.573770219,10|FSU,R11,B10|FSU,M10|FSU,False,
Amur - FSU,Amur,FSU,11,129.324535564896,1005818.45008491,11|FSU,R11,B11|FSU,M11|FSU,False,
Arctic Ocean Islands - FSU,Arctic Ocean Islands,FSU,16,30.9171660118481,95057.5876321176,16|FSU,R11,B16|FSU,M16|FSU,False,
Barents Sea Coast Northern Dvina - FSU,Barents Sea Coast Northern Dvina,FSU,23,184.358189312229,989916.066022257,23|FSU,R11,B23|FSU,M23|FSU,True,
Black Sea North Coast - FSU,Black Sea North Coast,FSU,25,20.7642877980695,179793.206147971,25|FSU,R11,B25|FSU,M25|FSU,True,
Black Sea South Coast - FSU,Black Sea South Coast,FSU,26,3.49525223191757,31887.7223126976,26|FSU,R11,B26|FSU,M26|FSU,True,
Caspian Sea East Coast - FSU,Caspian Sea East Coast,FSU,30,55.5012210522005,526067.152495628,30|FSU,R11,B30|FSU,M30|FSU,True,
Caspian Sea South West Coast - FSU,Caspian Sea South West Coast,FSU,31,37.2769810296996,338404.567356661,31|FSU,R11,B31|FSU,M31|FSU,True,
Danube - FSU,Danube,FSU,39,4.98679560198438,41698.2760108575,39|FSU,R11,B39|FSU,M39|FSU,False,
Dnieper - FSU,Dnieper,FSU,42,66.0031048674932,511732.109698435,42|FSU,R11,B42|FSU,M42|FSU,False,
Dniester Black Sea North Coast - FSU,Dniester Black Sea North Coast,FSU,43,19.704362857193,162733.918605575,43|FSU,R11,B43|FSU,M43|FSU,True,
Don - FSU,Don,FSU,44,54.9466645028793,439101.261444294,44|FSU,R11,B44|FSU,M44|FSU,False,
Finland Neva - FSU,Finland Neva,FSU,51,38.1076876351193,234074.124175411,51|FSU,R11,B51|FSU,M51|FSU,False,
Gobi Interior - FSU,Gobi Interior,FSU,54,3.15237623201684,24997.2544078962,54|FSU,R11,B54|FSU,M54|FSU,False,
