# Stable R12 desalination basin allocation template.
# Shares are derived from the main branch versions of:
# - projected_desalination_potential_km3_year_R12.csv
# - historical_capacity_desalination_km3_year_R12.csv
# allocation=projected averages basin shares within model_region across main projected rcp/year rows.
# allocation=historical averages basin shares within model_region and tec_type across main historical years 1995-2010.
# The desalination generator refreshes levels from the external source and keeps this basin pattern fixed.
allocation,model_region,tec_type,BCU_name,share
historical,AFR,distillation,107|AFR,0.5
historical,AFR,distillation,95|AFR,0.5
historical,AFR,membrane,107|AFR,0.27162988658108045
historical,AFR,membrane,121|AFR,0.008446361407134935
historical,AFR,membrane,130|AFR,0.12841517346606346
historical,AFR,membrane,135|AFR,0.09096074787179494
historical,AFR,membrane,136|AFR,0.01909405772612929
historical,AFR,membrane,13|AFR,0.00472486721419051
historical,AFR,membrane,158|AFR,0.11503859289668185
historical,AFR,membrane,161|AFR,0.00041734931376470624
historical,AFR,membrane,1|AFR,0.048440515668897566
historical,AFR,membrane,5|AFR,0.11643214159732848
historical,AFR,membrane,6|AFR,8.408400921970046e-05
historical,AFR,membrane,80|AFR,0.08268517624833392
historical,AFR,membrane,82|AFR,0.005971643773797812
historical,AFR,membrane,95|AFR,0.030759829207309283
historical,AFR,membrane,96|AFR,0.0768995730182732
historical,CHN,distillation,159|CHN,0.1312060459745985
historical,CHN,distillation,162|CHN,0.25
historical,CHN,distillation,35|CHN,0.1187939540254015
historical,CHN,distillation,61|CHN,0.25
historical,CHN,distillation,98|CHN,0.25
historical,CHN,membrane,11|CHN,0.060176462068136496
historical,CHN,membrane,159|CHN,0.11727368429604333
historical,CHN,membrane,162|CHN,0.12643469989676834
historical,CHN,membrane,35|CHN,0.22136190616577447
historical,CHN,membrane,54|CHN,0.07405147619671117
historical,CHN,membrane,60|CHN,0.015382608116167392
historical,CHN,membrane,61|CHN,0.07578369617239263
historical,CHN,membrane,62|CHN,0.22051066710968956
historical,CHN,membrane,98|CHN,0.08902479997831654
historical,EEU,distillation,106|EEU,0.5
historical,EEU,distillation,39|EEU,0.5
historical,EEU,membrane,0|EEU,0.34197430824267344
historical,EEU,membrane,106|EEU,0.39256836748315055
historical,EEU,membrane,39|EEU,0.19674997298067667
historical,EEU,membrane,48|EEU,0.06870735129349938
historical,FSU,distillation,105|FSU,0.22720901691183762
historical,FSU,distillation,146|FSU,0.2678263143680538
historical,FSU,distillation,157|FSU,0.38274001943186536
historical,FSU,distillation,160|FSU,0.0031459710033946743
historical,FSU,distillation,30|FSU,0.06991046674210388
historical,FSU,distillation,44|FSU,0.009299459518592082
historical,FSU,distillation,51|FSU,0.03986875202415264
historical,FSU,membrane,105|FSU,0.016831449311130064
historical,FSU,membrane,10|FSU,0.10998704712211446
historical,FSU,membrane,123|FSU,0.1045260023363361
historical,FSU,membrane,146|FSU,0.11880455451395162
historical,FSU,membrane,154|FSU,0.0964055902148271
historical,FSU,membrane,157|FSU,0.01468925346788148
historical,FSU,membrane,160|FSU,0.1468700248367744
historical,FSU,membrane,25|FSU,0.016529428884351775
historical,FSU,membrane,30|FSU,0.27689253892605326
historical,FSU,membrane,31|FSU,0.037629360841081
historical,FSU,membrane,42|FSU,0.025086240560720664
historical,FSU,membrane,44|FSU,0.008264714442175887
historical,FSU,membrane,77|FSU,0.027483794542602222
historical,LAM,distillation,100|LAM,0.16406916075818517
historical,LAM,distillation,108|LAM,0.1750381176942954
historical,LAM,distillation,116|LAM,0.14353125650932222
historical,LAM,distillation,122|LAM,0.04550441630351696
historical,LAM,distillation,27|LAM,0.16754560987187472
historical,LAM,distillation,28|LAM,0.011679315332132352
historical,LAM,distillation,29|LAM,0.05514708864313828
historical,LAM,distillation,32|LAM,0.036521439545808713
historical,LAM,distillation,33|LAM,0.1333091687817679
historical,LAM,distillation,46|LAM,0.06293181038172171
historical,LAM,distillation,9|LAM,0.004722616178236617
historical,LAM,membrane,100|LAM,0.10211826090191402
historical,LAM,membrane,108|LAM,0.05480873581335214
historical,LAM,membrane,111|LAM,0.0006639880700264701
historical,LAM,membrane,116|LAM,0.011789246514167899
historical,LAM,membrane,122|LAM,0.18659908450512588
historical,LAM,membrane,137|LAM,0.0006639880700264701
historical,LAM,membrane,155|LAM,0.008991505114941782
historical,LAM,membrane,27|LAM,0.10893226593042465
historical,LAM,membrane,28|LAM,0.013949428374069749
historical,LAM,membrane,29|LAM,0.023278500008113632
historical,LAM,membrane,32|LAM,0.29762233746554423
historical,LAM,membrane,33|LAM,0.05749035652271301
historical,LAM,membrane,37|LAM,0.025855245926004217
historical,LAM,membrane,75|LAM,0.05836993204304311
historical,LAM,membrane,76|LAM,0.00011758122073385409
historical,LAM,membrane,83|LAM,0.001912423972524156
historical,LAM,membrane,9|LAM,0.04683711954727481
historical,MEA,distillation,115|MEA,0.014647194883005041
historical,MEA,distillation,120|MEA,0.21199844274725965
historical,MEA,distillation,14|MEA,0.6870550270049246
historical,MEA,distillation,34|MEA,0.0032709368288632774
historical,MEA,distillation,3|MEA,0.014368348293825847
historical,MEA,distillation,40|MEA,0.002426897132393592
historical,MEA,distillation,4|MEA,0.006810155829935921
historical,MEA,distillation,5|MEA,0.0017433329175895868
historical,MEA,distillation,85|MEA,0.007287197894044181
historical,MEA,distillation,87|MEA,0.04501931425937995
historical,MEA,distillation,96|MEA,0.005373152208778486
historical,MEA,membrane,115|MEA,0.009200372799253813
historical,MEA,membrane,120|MEA,0.31486555504377706
historical,MEA,membrane,14|MEA,0.3230856340191665
historical,MEA,membrane,151|MEA,0.02984806404463826
historical,MEA,membrane,30|MEA,0.00022811260047009234
historical,MEA,membrane,31|MEA,0.03370335682564641
historical,MEA,membrane,34|MEA,0.014721356139993189
historical,MEA,membrane,3|MEA,0.05267273403909774
historical,MEA,membrane,40|MEA,0.04503955611922687
historical,MEA,membrane,4|MEA,0.008854896594198195
historical,MEA,membrane,50|MEA,0.004888127152930551
historical,MEA,membrane,5|MEA,0.03226557792745135
historical,MEA,membrane,85|MEA,0.07103760623660137
historical,MEA,membrane,87|MEA,0.05131153693456759
historical,MEA,membrane,96|MEA,0.008277513522981034
historical,NAM,distillation,103|NAM,0.06062060307847187
historical,NAM,distillation,122|NAM,0.0018308832080735841
historical,NAM,distillation,153|NAM,0.07648526141952543
historical,NAM,distillation,27|NAM,0.06380863452310581
historical,NAM,distillation,56|NAM,0.10334398134526829
historical,NAM,distillation,58|NAM,0.244829005922452
historical,NAM,distillation,81|NAM,0.2809291694927722
historical,NAM,distillation,90|NAM,0.09488994673074956
historical,NAM,distillation,97|NAM,0.07326251427958128
historical,NAM,membrane,103|NAM,0.005972102453206585
historical,NAM,membrane,109|NAM,0.0010247701058474338
historical,NAM,membrane,122|NAM,0.02711670511264518
historical,NAM,membrane,126|NAM,0.009142771456558762
historical,NAM,membrane,142|NAM,0.013478690893163808
historical,NAM,membrane,153|NAM,0.05363890202037023
historical,NAM,membrane,17|NAM,0.00012182929027475077
historical,NAM,membrane,27|NAM,0.1577868403401477
historical,NAM,membrane,28|NAM,0.001904714969042765
historical,NAM,membrane,36|NAM,0.0011744553789831073
historical,NAM,membrane,52|NAM,7.88539483443178e-05
historical,NAM,membrane,55|NAM,0.019260522724390734
historical,NAM,membrane,56|NAM,0.05606187333170905
historical,NAM,membrane,58|NAM,0.41538208619681743
historical,NAM,membrane,63|NAM,0.03628847830681835
historical,NAM,membrane,81|NAM,0.0027994512754294467
historical,NAM,membrane,90|NAM,0.17258127446198449
historical,NAM,membrane,97|NAM,0.026185677734265833
historical,PAO,distillation,19|PAO,0.016544117647058824
historical,PAO,distillation,22|PAO,0.04522058823529412
historical,PAO,distillation,71|PAO,0.5522058823529412
historical,PAO,distillation,91|PAO,0.3860294117647059
historical,PAO,membrane,18|PAO,0.21213582052086763
historical,PAO,membrane,19|PAO,0.02129559749137559
historical,PAO,membrane,20|PAO,0.009734642438339982
historical,PAO,membrane,21|PAO,0.06014496839023471
historical,PAO,membrane,22|PAO,0.19577909095957094
historical,PAO,membrane,71|PAO,0.4580134403195887
historical,PAO,membrane,91|PAO,0.04289643988002239
historical,PAS,distillation,114|PAS,0.001824254950590819
historical,PAS,distillation,117|PAS,0.19091027579084804
historical,PAS,distillation,143|PAS,0.24326385887046126
historical,PAS,distillation,144|PAS,0.06979198782117771
historical,PAS,distillation,147|PAS,0.08995918826144206
historical,PAS,distillation,59|PAS,0.059821703846723764
historical,PAS,distillation,70|PAS,0.0039881135897815835
historical,PAS,distillation,72|PAS,0.34044061686897475
historical,PAS,membrane,114|PAS,0.04610159352987066
historical,PAS,membrane,117|PAS,0.08432567888400053
historical,PAS,membrane,140|PAS,0.0007869879905167772
historical,PAS,membrane,143|PAS,0.017122127122384978
historical,PAS,membrane,144|PAS,0.12477867985681464
historical,PAS,membrane,147|PAS,0.24579723321448246
historical,PAS,membrane,59|PAS,0.05506547946335807
historical,PAS,membrane,69|PAS,0.023616253487834207
historical,PAS,membrane,70|PAS,0.0021488455690306997
historical,PAS,membrane,72|PAS,0.1308525412430495
historical,PAS,membrane,73|PAS,0.010774006021156477
historical,PAS,membrane,98|PAS,0.25863057361750086
historical,RCPA,membrane,156|RCPA,0.6417004810325542
historical,RCPA,membrane,61|RCPA,0.3412376371118532
historical,RCPA,membrane,98|RCPA,0.017061881855592657
historical,SAS,distillation,115|SAS,0.20331443944404018
historical,SAS,distillation,124|SAS,0.33804906024940756
historical,SAS,distillation,15|SAS,0.1737108767513187
historical,SAS,distillation,65|SAS,0.060405628201998775
historical,SAS,distillation,67|SAS,0.22451999535323477
historical,SAS,membrane,10|SAS,0.0002474728146579094
historical,SAS,membrane,115|SAS,0.002568355937546448
historical,SAS,membrane,124|SAS,0.22781800233252283
historical,SAS,membrane,141|SAS,0.02158377641905635
historical,SAS,membrane,15|SAS,0.027896217688529516
historical,SAS,membrane,30|SAS,0.003951316826994535
historical,SAS,membrane,50|SAS,0.004037931868979845
historical,SAS,membrane,53|SAS,0.029305876274319388
historical,SAS,membrane,65|SAS,0.6164276243008852
historical,SAS,membrane,66|SAS,0.012023536450010485
historical,SAS,membrane,67|SAS,0.05413988908649765
historical,WEU,distillation,0|WEU,0.03941587658900224
historical,WEU,distillation,119|WEU,0.1031025248296707
historical,WEU,distillation,127|WEU,0.0033767202455132327
historical,WEU,distillation,150|WEU,0.0851290009338231
historical,WEU,distillation,39|WEU,0.006922276503302126
historical,WEU,distillation,41|WEU,0.00900458732136862
historical,WEU,distillation,45|WEU,0.12388416058504347
historical,WEU,distillation,47|WEU,0.08619033013050756
historical,WEU,distillation,48|WEU,0.019788055017331423
historical,WEU,distillation,49|WEU,0.02633841791500321
historical,WEU,distillation,4|WEU,0.12984164078953442
historical,WEU,distillation,85|WEU,0.16483480402159525
historical,WEU,distillation,86|WEU,0.2021716051183047
historical,WEU,membrane,0|WEU,0.016261417117536887
historical,WEU,membrane,119|WEU,0.014372398945756775
historical,WEU,membrane,127|WEU,0.0008361557516597822
historical,WEU,membrane,145|WEU,0.00016520607347541959
historical,WEU,membrane,150|WEU,0.013927890713910197
historical,WEU,membrane,26|WEU,0.02423860054682197
historical,WEU,membrane,39|WEU,0.0009663710164229127
historical,WEU,membrane,41|WEU,0.0008101778682120693
historical,WEU,membrane,45|WEU,0.06375104559419477
historical,WEU,membrane,47|WEU,0.44331480012573327
historical,WEU,membrane,48|WEU,0.03286759880105067
historical,WEU,membrane,49|WEU,0.08944385239251529
historical,WEU,membrane,4|WEU,0.15759828048785865
historical,WEU,membrane,51|WEU,7.399818238850806e-05
historical,WEU,membrane,68|WEU,0.001219500047056234
historical,WEU,membrane,85|WEU,0.03723282172675784
historical,WEU,membrane,86|WEU,0.10291988460864873
projected,AFR,all,107|AFR,0.07046050923131592
projected,AFR,all,121|AFR,0.03311322684506433
projected,AFR,all,129|AFR,0.006908892946824054
projected,AFR,all,130|AFR,0.03129440453402128
projected,AFR,all,135|AFR,0.11984579452216397
projected,AFR,all,136|AFR,0.13860553200250195
projected,AFR,all,13|AFR,0.0005665627483999869
projected,AFR,all,158|AFR,0.09012220676494781
projected,AFR,all,161|AFR,0.0015383184195762944
projected,AFR,all,1|AFR,0.014996396190489144
projected,AFR,all,38|AFR,0.0018671599738239845
projected,AFR,all,57|AFR,0.02451588486888846
projected,AFR,all,5|AFR,0.06524695575583497
projected,AFR,all,6|AFR,0.002432148942468562
projected,AFR,all,78|AFR,0.053695546918046996
projected,AFR,all,7|AFR,0.10378021676021082
projected,AFR,all,80|AFR,0.15255715910752848
projected,AFR,all,82|AFR,0.0003089074528721279
projected,AFR,all,8|AFR,0.03584858878628732
projected,AFR,all,92|AFR,0.007892932896420866
projected,AFR,all,95|AFR,0.02545465616771251
projected,AFR,all,96|AFR,0.018947998164600133
projected,CHN,all,105|CHN,0.05261364960176188
projected,CHN,all,118|CHN,7.541455075399126e-06
projected,CHN,all,11|CHN,0.03124887441791236
projected,CHN,all,123|CHN,0.025536110122855178
projected,CHN,all,148|CHN,0.08540103027992875
projected,CHN,all,159|CHN,0.04548983753869023
