BCU_name,year,cap_km3_year,ssp
13|North-Western,2085,0.001,SSP1
13|North-Western,2090,0.001,SSP1
13|North-Western,2020,0.001,SSP2
13|North-Western,2025,0.001,SSP2
13|North-Western,2030,0.001,SSP2
13|North-Western,2035,0.001,SSP2
13|North-Western,2040,0.001,SSP2
13|North-Western,2045,0.001,SSP2
13|North-Western,2050,0.001,SSP2
13|North-Western,2055,0.001,SSP2
13|North-Western,2060,0.001,SSP2
13|North-Western,2065,0.001,SSP2
13|North-Western,2070,0.001,SSP2
13|North-Western,2075,0.001,SSP2
13|North-Western,2080,0.001,SSP2
13|North-Western,2085,0.001,SSP2
13|North-Western,2090,0.001,SSP2
13|North-Western,2020,0.001,SSP3
13|North-Western,2025,0.001,SSP3
13|North-Western,2030,0.001,SSP3
13|North-Western,2035,0.001,SSP3
13|North-Western,2040,0.001,SSP3
13|North-Western,2045,0.001,SSP3
13|North-Western,2050,0.001,SSP3
13|North-Western,2055,0.001,SSP3
13|North-Western,2060,0.001,SSP3
13|North-Western,2065,0.001,SSP3
13|North-Western,2070,0.001,SSP3
13|North-Western,2075,0.001,SSP3
13|North-Western,2080,0.001,SSP3
13|North-Western,2085,0.001,SSP3
13|North-Western,2090,0.001,SSP3
13|North-Western,2020,0.001,SSP4
13|North-Western,2025,0.001,SSP4
13|North-Western,2030,0.001,SSP4
13|North-Western,2035,0.001,SSP4
13|North-Western,2040,0.001,SSP4
13|North-Western,2045,0.001,SSP4
13|North-Western,2050,0.001,SSP4
13|North-Western,2055,0.001,SSP4
13|North-Western,2060,0.001,SSP4
13|North-Western,2065,0.001,SSP4
13|North-Western,2070,0.001,SSP4
13|North-Western,2075,0.001,SSP4
13|North-Western,2080,0.001,SSP4
13|North-Western,2085,0.001,SSP4
13|North-Western,2090,0.001,SSP4
14|Southern,2020,0.001,SSP1
14|Southern,2025,0.001,SSP1
14|Southern,2030,0.001,SSP1
14|Southern,2035,0.001,SSP1
14|Southern,2040,0.001,SSP1
14|Southern,2045,0.001,SSP1
14|Southern,2050,0.001,SSP1
14|Southern,2055,0.001,SSP1
14|Southern,2060,0.001,SSP1
14|Southern,2065,0.001,SSP1
14|Southern,2070,0.001,SSP1
14|Southern,2075,0.001,SSP1
14|Southern,2080,0.001,SSP1
14|Southern,2085,0.001,SSP1
14|Southern,2090,0.001,SSP1
14|Southern,2020,0.001,SSP2
14|Southern,2025,0.001,SSP2
14|Southern,2030,0.001,SSP2
14|Southern,2035,0.001,SSP2
14|Southern,2040,0.001,SSP2
14|Southern,2045,0.001,SSP2
14|Southern,2050,0.001,SSP2
14|Southern,2055,0.001,SSP2
14|Southern,2060,0.001,SSP2
14|Southern,2065,0.001,SSP2
14|Southern,2070,0.001,SSP2
14|Southern,2075,0.001,SSP2
14|Southern,2080,0.001,SSP2
14|Southern,2085,0.001,SSP2
14|Southern,2090,0.001,SSP2
14|Southern,2020,0.001,SSP3
14|Southern,2025,0.001,SSP3
14|Southern,2030,0.001,SSP3
14|Southern,2035,0.001,SSP3
14|Southern,2040,0.001,SSP3
14|Southern,2045,0.001,SSP3
14|Southern,2050,0.001,SSP3
14|Southern,2055,0.001,SSP3
14|Southern,2060,0.001,SSP3
14|Southern,2065,0.001,SSP3
14|Southern,2070,0.001,SSP3
14|Southern,2075,0.001,SSP3
14|Southern,2080,0.001,SSP3
14|Southern,2085,0.001,SSP3
14|Southern,2090,0.001,SSP3
14|Southern,2020,0.001,SSP4
14|Southern,2025,0.001,SSP4
14|Southern,2030,0.001,SSP4
14|Southern,2035,0.001,SSP4
14|Southern,2040,0.001,SSP4
14|Southern,2045,0.001,SSP4
14|Southern,2050,0.001,SSP4
14|Southern,2055,0.001,SSP4
14|Southern,2060,0.001,SSP4
14|Southern,2065,0.001,SSP4
14|Southern,2070,0.001,SSP4
14|Southern,2075,0.001,SSP4
14|Southern,2080,0.001,SSP4
14|Southern,2085,0.001,SSP4
14|Southern,2090,0.001,SSP4
15|Luapula,2020,0.001,SSP1
15|Luapula,2025,0.001,SSP1
15|Luapula,2030,0.001,SSP1
15|Luapula,2035,0.001,SSP1
15|Luapula,2040,0.001,SSP1
15|Luapula,2045,0.001,SSP1
15|Luapula,2050,0.001,SSP1
15|Luapula,2055,0.001,SSP1
15|Luapula,2060,0.001,SSP1
15|Luapula,2065,0.001,SSP1
15|Luapula,2070,0.001,SSP1
15|Luapula,2075,0.001,SSP1
15|Luapula,2080,0.001,SSP1
15|Luapula,2085,0.001,SSP1
15|Luapula,2090,0.001,SSP1
15|Luapula,2020,0.001,SSP2
15|Luapula,2025,0.001,SSP2
15|Luapula,2030,0.001,SSP2
15|Luapula,2035,0.001,SSP2
15|Luapula,2040,0.001,SSP2
15|Luapula,2045,0.001,SSP2
15|Luapula,2050,0.001,SSP2
15|Luapula,2055,0.001,SSP2
15|Luapula,2060,0.001,SSP2
15|Luapula,2065,0.001,SSP2
15|Luapula,2070,0.001,SSP2
15|Luapula,2075,0.001,SSP2
15|Luapula,2080,0.001,SSP2
15|Luapula,2085,0.001,SSP2
15|Luapula,2090,0.001,SSP2
15|Luapula,2020,0.001,SSP3
15|Luapula,2025,0.001,SSP3
15|Luapula,2030,0.001,SSP3
15|Luapula,2035,0.001,SSP3
15|Luapula,2040,0.001,SSP3
15|Luapula,2045,0.001,SSP3
15|Luapula,2050,0.001,SSP3
15|Luapula,2055,0.001,SSP3
15|Luapula,2060,0.001,SSP3
15|Luapula,2065,0.001,SSP3
15|Luapula,2070,0.001,SSP3
15|Luapula,2075,0.001,SSP3
15|Luapula,2080,0.001,SSP3
15|Luapula,2085,0.001,SSP3
15|Luapula,2090,0.001,SSP3
15|Luapula,2020,0.001,SSP4
15|Luapula,2025,0.001,SSP4
15|Luapula,2030,0.001,SSP4
15|Luapula,2035,0.001,SSP4
15|Luapula,2040,0.001,SSP4
15|Luapula,2045,0.001,SSP4
15|Luapula,2050,0.001,SSP4
15|Luapula,2055,0.001,SSP4
15|Luapula,2060,0.001,SSP4
15|Luapula,2065,0.001,SSP4
15|Luapula,2070,0.001,SSP4
15|Luapula,2075,0.001,SSP4
15|Luapula,2080,0.001,SSP4
15|Luapula,2085,0.001,SSP4
15|Luapula,2090,0.001,SSP4
16|Muchinga,2020,0.001,SSP1
16|Muchinga,2025,0.001,SSP1
16|Muchinga,2030,0.001,SSP1
16|Muchinga,2035,0.001,SSP1
16|Muchinga,2040,0.001,SSP1
16|Muchinga,2045,0.001,SSP1
16|Muchinga,2050,0.001,SSP1
16|Muchinga,2055,0.001,SSP1
16|Muchinga,2060,0.001,SSP1
16|Muchinga,2065,0.001,SSP1
16|Muchinga,2070,0.001,SSP1
16|Muchinga,2075,0.001,SSP1
16|Muchinga,2080,0.001,SSP1
16|Muchinga,2085,0.001,SSP1
16|Muchinga,2090,0.001,SSP1
16|Muchinga,2020,0.001,SSP2
16|Muchinga,2025,0.001,SSP2
16|Muchinga,2030,0.001,SSP2
16|Muchinga,2035,0.001,SSP2
16|Muchinga,2040,0.001,SSP2
16|Muchinga,2045,0.001,SSP2
16|Muchinga,2050,0.001,SSP2
16|Muchinga,2055,0.001,SSP2
16|Muchinga,2060,0.001,SSP2
16|Muchinga,2065,0.001,SSP2
16|Muchinga,2070,0.001,SSP2
16|Muchinga,2075,0.001,SSP2
16|Muchinga,2080,0.001,SSP2
16|Muchinga,2085,0.001,SSP2
16|Muchinga,2090,0.001,SSP2
16|Muchinga,2020,0.001,SSP3
16|Muchinga,2025,0.001,SSP3
16|Muchinga,2030,0.001,SSP3
16|Muchinga,2035,0.001,SSP3
16|Muchinga,2040,0.001,SSP3
16|Muchinga,2045,0.001,SSP3
16|Muchinga,2050,0.001,SSP3
16|Muchinga,2055,0.001,SSP3
16|Muchinga,2060,0.001,SSP3
16|Muchinga,2065,0.001,SSP3
16|Muchinga,2070,0.001,SSP3
16|Muchinga,2075,0.001,SSP3
16|Muchinga,2080,0.001,SSP3
16|Muchinga,2085,0.001,SSP3
16|Muchinga,2090,0.001,SSP3
16|Muchinga,2020,0.001,SSP4
16|Muchinga,2025,0.001,SSP4
16|Muchinga,2030,0.001,SSP4
16|Muchinga,2035,0.001,SSP4
16|Muchinga,2040,0.001,SSP4
16|Muchinga,2045,0.001,SSP4
16|Muchinga,2050,0.001,SSP4
16|Muchinga,2055,0.001,SSP4
16|Muchinga,2060,0.001,SSP4
16|Muchinga,2065,0.001,SSP4
16|Muchinga,2070,0.001,SSP4
16|Muchinga,2075,0.001,SSP4
16|Muchinga,2080,0.001,SSP4
16|Muchinga,2085,0.001,SSP4
16|Muchinga,2090,0.001,SSP4
17|Northern,2020,0.001,SSP1
17|Northern,2025,0.001,SSP1
17|Northern,2030,0.001,SSP1
17|Northern,2035,0.001,SSP1
17|Northern,2040,0.001,SSP1
17|Northern,2045,0.001,SSP1
17|Northern,2050,0.001,SSP1
17|Northern,2055,0.001,SSP1
17|Northern,2060,0.001,SSP1
17|Northern,2065,0.001,SSP1
17|Northern,2070,0.001,SSP1
17|Northern,2075,0.001,SSP1
17|Northern,2080,0.001,SSP1
17|Northern,2085,0.001,SSP1
17|Northern,2090,0.001,SSP1
17|Northern,2020,0.001,SSP2
17|Northern,2025,0.001,SSP2
17|Northern,2030,0.001,SSP2
17|Northern,2035,0.001,SSP2
17|Northern,2040,0.001,SSP2
17|Northern,2045,0.001,SSP2
17|Northern,2050,0.001,SSP2
17|Northern,2055,0.001,SSP2
17|Northern,2060,0.001,SSP2
17|Northern,2065,0.001,SSP2
17|Northern,2070,0.001,SSP2
17|Northern,2075,0.001,SSP2
17|Northern,2080,0.001,SSP2
17|Northern,2085,0.001,SSP2
17|Northern,2090,0.001,SSP2
17|Northern,2020,0.001,SSP3
17|Northern,2025,0.001,SSP3
17|Northern,2030,0.001,SSP3
17|Northern,2035,0.001,SSP3
17|Northern,2040,0.001,SSP3
17|Northern,2045,0.001,SSP3
17|Northern,2050,0.001,SSP3
17|Northern,2055,0.001,SSP3
17|Northern,2060,0.001,SSP3
17|Northern,2065,0.001,SSP3
17|Northern,2070,0.001,SSP3
17|Northern,2075,0.001,SSP3
17|Northern,2080,0.001,SSP3
17|Northern,2085,0.001,SSP3
17|Northern,2090,0.001,SSP3
17|Northern,2020,0.001,SSP4
17|Northern,2025,0.001,SSP4
17|Northern,2030,0.001,SSP4
17|Northern,2035,0.001,SSP4
17|Northern,2040,0.001,SSP4
17|Northern,2045,0.001,SSP4
17|Northern,2050,0.001,SSP4
17|Northern,2055,0.001,SSP4
17|Northern,2060,0.001,SSP4
17|Northern,2065,0.001,SSP4
17|Northern,2070,0.001,SSP4
17|Northern,2075,0.001,SSP4
17|Northern,2080,0.001,SSP4
17|Northern,2085,0.001,SSP4
17|Northern,2090,0.001,SSP4
18|Northern,2020,0.001,SSP1
18|Northern,2025,0.001,SSP1
18|Northern,2030,0.001,SSP1
18|Northern,2035,0.001,SSP1
18|Northern,2040,0.001,SSP1
18|Northern,2045,0.001,SSP1
18|Northern,2050,0.001,SSP1
18|Northern,2055,0.001,SSP1
18|Northern,2060,0.001,SSP1
18|Northern,2065,0.001,SSP1
18|Northern,2070,0.001,SSP1
18|Northern,2075,0.001,SSP1
18|Northern,2080,0.001,SSP1
18|Northern,2085,0.001,SSP1
18|Northern,2090,0.001,SSP1
18|Northern,2020,0.001,SSP2
18|Northern,2025,0.001,SSP2
18|Northern,2030,0.001,SSP2
18|Northern,2035,0.001,SSP2
18|Northern,2040,0.001,SSP2
18|Northern,2045,0.001,SSP2
18|Northern,2050,0.001,SSP2
18|Northern,2055,0.001,SSP2
18|Northern,2060,0.001,SSP2
18|Northern,2065,0.001,SSP2
18|Northern,2070,0.001,SSP2
18|Northern,2075,0.001,SSP2
18|Northern,2080,0.001,SSP2
18|Northern,2085,0.001,SSP2
18|Northern,2090,0.001,SSP2
18|Northern,2020,0.001,SSP3
18|Northern,2025,0.001,SSP3
18|Northern,2030,0.001,SSP3
18|Northern,2035,0.001,SSP3
18|Northern,2040,0.001,SSP3
18|Northern,2045,0.001,SSP3
18|Northern,2050,0.001,SSP3
18|Northern,2055,0.001,SSP3
18|Northern,2060,0.001,SSP3
18|Northern,2065,0.001,SSP3
18|Northern,2070,0.001,SSP3
18|Northern,2075,0.001,SSP3
18|Northern,2080,0.001,SSP3
18|Northern,2085,0.001,SSP3
18|Northern,2090,0.001,SSP3
18|Northern,2020,0.001,SSP4
18|Northern,2025,0.001,SSP4
18|Northern,2030,0.001,SSP4
18|Northern,2035,0.001,SSP4
18|Northern,2040,0.001,SSP4
18|Northern,2045,0.001,SSP4
18|Northern,2050,0.001,SSP4
18|Northern,2055,0.001,SSP4
18|Northern,2060,0.001,SSP4
18|Northern,2065,0.001,SSP4
18|Northern,2070,0.001,SSP4
18|Northern,2075,0.001,SSP4
18|Northern,2080,0.001,SSP4
18|Northern,2085,0.001,SSP4
18|Northern,2090,0.001,SSP4
19|Central,2020,0.001,SSP1
19|Central,2025,0.001,SSP1
19|Central,2030,0.001,SSP1
19|Central,2035,0.001,SSP1
19|Central,2040,0.001,SSP1
19|Central,2045,0.001,SSP1
19|Central,2050,0.001,SSP1
19|Central,2055,0.001,SSP1
19|Central,2060,0.001,SSP1
19|Central,2065,0.001,SSP1
19|Central,2070,0.001,SSP1
19|Central,2075,0.001,SSP1
19|Central,2080,0.001,SSP1
19|Central,2085,0.001,SSP1
19|Central,2090,0.001,SSP1
19|Central,2020,0.001,SSP2
19|Central,2025,0.001,SSP2
19|Central,2030,0.001,SSP2
19|Central,2035,0.001,SSP2
19|Central,2040,0.001,SSP2
19|Central,2045,0.001,SSP2
19|Central,2050,0.001,SSP2
19|Central,2055,0.001,SSP2
19|Central,2060,0.001,SSP2
19|Central,2065,0.001,SSP2
19|Central,2070,0.001,SSP2
19|Central,2075,0.001,SSP2
19|Central,2080,0.001,SSP2
19|Central,2085,0.001,SSP2
19|Central,2090,0.001,SSP2
19|Central,2020,0.001,SSP3
19|Central,2025,0.001,SSP3
19|Central,2030,0.001,SSP3
19|Central,2035,0.001,SSP3
19|Central,2040,0.001,SSP3
19|Central,2045,0.001,SSP3
19|Central,2050,0.001,SSP3
19|Central,2055,0.001,SSP3
19|Central,2060,0.001,SSP3
19|Central,2065,0.001,SSP3
19|Central,2070,0.001,SSP3
19|Central,2075,0.001,SSP3
19|Central,2080,0.001,SSP3
19|Central,2085,0.001,SSP3
19|Central,2090,0.001,SSP3
19|Central,2020,0.001,SSP4
19|Central,2025,0.001,SSP4
19|Central,2030,0.001,SSP4
19|Central,2035,0.001,SSP4
19|Central,2040,0.001,SSP4
19|Central,2045,0.001,SSP4
19|Central,2050,0.001,SSP4
19|Central,2055,0.001,SSP4
19|Central,2060,0.001,SSP4
19|Central,2065,0.001,SSP4
19|Central,2070,0.001,SSP4
19|Central,2075,0.001,SSP4
19|Central,2080,0.001,SSP4
19|Central,2085,0.001,SSP4
19|Central,2090,0.001,SSP4
1|Eastern,2020,0.001,SSP1
1|Eastern,2025,0.001,SSP1
1|Eastern,2030,0.001,SSP1
1|Eastern,2035,0.001,SSP1
1|Eastern,2040,0.001,SSP1
1|Eastern,2045,0.001,SSP1
1|Eastern,2050,0.001,SSP1
1|Eastern,2055,0.001,SSP1
1|Eastern,2060,0.001,SSP1
1|Eastern,2065,0.001,SSP1
1|Eastern,2070,0.001,SSP1
1|Eastern,2075,0.001,SSP1
1|Eastern,2080,0.001,SSP1
1|Eastern,2085,0.001,SSP1
1|Eastern,2090,0.001,SSP1
1|Eastern,2020,0.001,SSP2
1|Eastern,2025,0.001,SSP2
1|Eastern,2030,0.001,SSP2
1|Eastern,2035,0.001,SSP2
1|Eastern,2040,0.001,SSP2
1|Eastern,2045,0.001,SSP2
1|Eastern,2050,0.001,SSP2
1|Eastern,2055,0.001,SSP2
1|Eastern,2060,0.001,SSP2
1|Eastern,2065,0.001,SSP2
1|Eastern,2070,0.001,SSP2
1|Eastern,2075,0.001,SSP2
1|Eastern,2080,0.001,SSP2
1|Eastern,2085,0.001,SSP2
1|Eastern,2090,0.001,SSP2
1|Eastern,2020,0.001,SSP3
1|Eastern,2025,0.001,SSP3
1|Eastern,2030,0.001,SSP3
1|Eastern,2035,0.001,SSP3
1|Eastern,2040,0.001,SSP3
1|Eastern,2045,0.001,SSP3
1|Eastern,2050,0.001,SSP3
1|Eastern,2055,0.001,SSP3
1|Eastern,2060,0.001,SSP3
1|Eastern,2065,0.001,SSP3
1|Eastern,2070,0.001,SSP3
1|Eastern,2075,0.001,SSP3
1|Eastern,2080,0.001,SSP3
1|Eastern,2085,0.001,SSP3
1|Eastern,2090,0.001,SSP3
1|Eastern,2020,0.001,SSP4
1|Eastern,2025,0.001,SSP4
1|Eastern,2030,0.001,SSP4
1|Eastern,2035,0.001,SSP4
1|Eastern,2040,0.001,SSP4
1|Eastern,2045,0.001,SSP4
1|Eastern,2050,0.001,SSP4
1|Eastern,2055,0.001,SSP4
1|Eastern,2060,0.001,SSP4
1|Eastern,2065,0.001,SSP4
1|Eastern,2070,0.001,SSP4
1|Eastern,2075,0.001,SSP4
1|Eastern,2080,0.001,SSP4
1|Eastern,2085,0.001,SSP4
1|Eastern,2090,0.001,SSP4
20|Northern,2020,0.001,SSP1
20|Northern,2025,0.001,SSP1
20|Northern,2030,0.001,SSP1
20|Northern,2035,0.001,SSP1
20|Northern,2040,0.001,SSP1
20|Northern,2045,0.001,SSP1
20|Northern,2050,0.001,SSP1
20|Northern,2055,0.001,SSP1
20|Northern,2060,0.001,SSP1
20|Northern,2065,0.001,SSP1
20|Northern,2070,0.001,SSP1
20|Northern,2075,0.001,SSP1
20|Northern,2080,0.001,SSP1
20|Northern,2085,0.001,SSP1
20|Northern,2090,0.001,SSP1
20|Northern,2020,0.001,SSP2
20|Northern,2025,0.001,SSP2
20|Northern,2030,0.001,SSP2
20|Northern,2035,0.001,SSP2
20|Northern,2040,0.001,SSP2
20|Northern,2045,0.001,SSP2
20|Northern,2050,0.001,SSP2
20|Northern,2055,0.001,SSP2
20|Northern,2060,0.001,SSP2
20|Northern,2065,0.001,SSP2
20|Northern,2070,0.001,SSP2
20|Northern,2075,0.001,SSP2
20|Northern,2080,0.001,SSP2
20|Northern,2085,0.001,SSP2
20|Northern,2090,0.001,SSP2
20|Northern,2020,0.001,SSP3
20|Northern,2025,0.001,SSP3
20|Northern,2030,0.001,SSP3
20|Northern,2035,0.001,SSP3
20|Northern,2040,0.001,SSP3
20|Northern,2045,0.001,SSP3
20|Northern,2050,0.001,SSP3
20|Northern,2055,0.001,SSP3
20|Northern,2060,0.001,SSP3
20|Northern,2065,0.001,SSP3
20|Northern,2070,0.001,SSP3
20|Northern,2075,0.001,SSP3
20|Northern,2080,0.001,SSP3
20|Northern,2085,0.001,SSP3
20|Northern,2090,0.001,SSP3
20|Northern,2020,0.001,SSP4
20|Northern,2025,0.001,SSP4
20|Northern,2030,0.001,SSP4
20|Northern,2035,0.001,SSP4
20|Northern,2040,0.001,SSP4
20|Northern,2045,0.001,SSP4
20|Northern,2050,0.001,SSP4
20|Northern,2055,0.001,SSP4
20|Northern,2060,0.001,SSP4
20|Northern,2065,0.001,SSP4
20|Northern,2070,0.001,SSP4
20|Northern,2075,0.001,SSP4
20|Northern,2080,0.001,SSP4
20|Northern,2085,0.001,SSP4
20|Northern,2090,0.001,SSP4
21|Eastern,2020,0.001,SSP1
21|Eastern,2025,0.001,SSP1
21|Eastern,2030,0.001,SSP1
21|Eastern,2035,0.001,SSP1
21|Eastern,2040,0.001,SSP1
21|Eastern,2045,0.001,SSP1
21|Eastern,2050,0.001,SSP1
21|Eastern,2055,0.001,SSP1
21|Eastern,2060,0.001,SSP1
21|Eastern,2065,0.001,SSP1
21|Eastern,2070,0.001,SSP1
21|Eastern,2075,0.001,SSP1
21|Eastern,2080,0.001,SSP1
21|Eastern,2085,0.001,SSP1
21|Eastern,2090,0.001,SSP1
21|Eastern,2020,0.001,SSP2
21|Eastern,2025,0.001,SSP2
21|Eastern,2030,0.001,SSP2
21|Eastern,2035,0.001,SSP2
21|Eastern,2040,0.001,SSP2
21|Eastern,2045,0.001,SSP2
21|Eastern,2050,0.001,SSP2
21|Eastern,2055,0.001,SSP2
21|Eastern,2060,0.001,SSP2
21|Eastern,2065,0.001,SSP2
21|Eastern,2070,0.001,SSP2
21|Eastern,2075,0.001,SSP2
21|Eastern,2080,0.001,SSP2
21|Eastern,2085,0.001,SSP2
21|Eastern,2090,0.001,SSP2
21|Eastern,2020,0.001,SSP3
21|Eastern,2025,0.001,SSP3
21|Eastern,2030,0.001,SSP3
21|Eastern,2035,0.001,SSP3
21|Eastern,2040,0.001,SSP3
21|Eastern,2045,0.001,SSP3
