BCU_name,rcp,year,cap_km3_year
100|LAM,2p6,2080,1.830239345
101|LAM,2p6,2020,0.017149921
101|LAM,2p6,2025,0.017150659
101|LAM,2p6,2030,0.01715212
101|LAM,2p6,2035,0.017154945
101|LAM,2p6,2040,0.017158487
101|LAM,2p6,2045,0.017161122
101|LAM,2p6,2050,0.01716312
101|LAM,2p6,2055,0.01716541
101|LAM,2p6,2060,0.017165551
101|LAM,2p6,2065,0.017170523
101|LAM,2p6,2070,0.017175877
101|LAM,2p6,2075,0.017181482
101|LAM,2p6,2080,0.017187007
103|NAM,2p6,2020,0.0574179
103|NAM,2p6,2025,0.057422279
103|NAM,2p6,2030,0.057425117
103|NAM,2p6,2035,0.057431895
103|NAM,2p6,2040,0.05744085
103|NAM,2p6,2045,0.057445775
103|NAM,2p6,2050,0.057450765
103|NAM,2p6,2055,0.057455159
103|NAM,2p6,2060,0.057456701
103|NAM,2p6,2065,0.057469911
103|NAM,2p6,2070,0.05749128
103|NAM,2p6,2075,0.057516051
103|NAM,2p6,2080,0.057543276
104|NAM,2p6,2020,2.26986277
104|NAM,2p6,2025,2.306739667
104|NAM,2p6,2030,2.336550837
104|NAM,2p6,2035,2.382407928
104|NAM,2p6,2040,2.403394807
104|NAM,2p6,2045,2.433250162
104|NAM,2p6,2050,2.459825498
104|NAM,2p6,2055,2.4709979
104|NAM,2p6,2060,2.509658423
104|NAM,2p6,2065,2.57090487
104|NAM,2p6,2070,2.602630931
104|NAM,2p6,2075,2.624526214
104|NAM,2p6,2080,2.654523289
105|CPA,2p6,2020,0.647867112
105|CPA,2p6,2025,1.108583868
105|CPA,2p6,2030,1.645640616
105|CPA,2p6,2035,2.544705015
105|CPA,2p6,2040,3.47180639
105|CPA,2p6,2045,4.510306909
105|CPA,2p6,2050,5.619976114
105|CPA,2p6,2055,6.738429381
105|CPA,2p6,2060,7.829326183
105|CPA,2p6,2065,9.104620758
105|CPA,2p6,2070,10.46663531
105|CPA,2p6,2075,12.07507203
105|CPA,2p6,2080,13.8310826
105|FSU,2p6,2020,0.073117041
105|FSU,2p6,2025,0.077856973
105|FSU,2p6,2030,0.084880853
105|FSU,2p6,2035,0.098056005
105|FSU,2p6,2040,0.1063086
105|FSU,2p6,2045,0.106779932
105|FSU,2p6,2050,0.103720975
105|FSU,2p6,2055,0.097837904
105|FSU,2p6,2060,0.091467564
105|FSU,2p6,2065,0.092248708
105|FSU,2p6,2070,0.094909754
105|FSU,2p6,2075,0.097707556
105|FSU,2p6,2080,0.101731416
106|EEU,2p6,2020,0.003570529
106|EEU,2p6,2025,0.005438959
106|EEU,2p6,2030,0.007370454
106|EEU,2p6,2035,0.010758819
106|EEU,2p6,2040,0.014085216
106|EEU,2p6,2045,0.016823682
106|EEU,2p6,2050,0.019397917
106|EEU,2p6,2055,0.021996033
106|EEU,2p6,2060,0.025134056
106|EEU,2p6,2065,0.031458386
106|EEU,2p6,2070,0.040563772
106|EEU,2p6,2075,0.051662556
106|EEU,2p6,2080,0.064625353
106|FSU,2p6,2020,0.05982763
106|FSU,2p6,2025,0.062452167
106|FSU,2p6,2030,0.067049246
106|FSU,2p6,2035,0.076582866
106|FSU,2p6,2040,0.082864001
106|FSU,2p6,2045,0.082537207
106|FSU,2p6,2050,0.07927322
106|FSU,2p6,2055,0.075076224
106|FSU,2p6,2060,0.069770273
106|FSU,2p6,2065,0.070234226
106|FSU,2p6,2070,0.072625097
106|FSU,2p6,2075,0.074597727
106|FSU,2p6,2080,0.076989555
106|WEU,2p6,2020,0.066449751
106|WEU,2p6,2025,0.077247244
106|WEU,2p6,2030,0.085831387
106|WEU,2p6,2035,0.102266239
106|WEU,2p6,2040,0.117889256
106|WEU,2p6,2045,0.131112406
106|WEU,2p6,2050,0.14738551
106|WEU,2p6,2055,0.160318493
106|WEU,2p6,2060,0.180713644
106|WEU,2p6,2065,0.214284391
106|WEU,2p6,2070,0.257916809
106|WEU,2p6,2075,0.308655213
106|WEU,2p6,2080,0.358673658
107|AFR,2p6,2020,0.038982619
107|AFR,2p6,2025,0.039474815
107|AFR,2p6,2030,0.041495809
107|AFR,2p6,2035,0.047441376
107|AFR,2p6,2040,0.054163662
107|AFR,2p6,2045,0.06168167
107|AFR,2p6,2050,0.071786977
107|AFR,2p6,2055,0.085742753
107|AFR,2p6,2060,0.101344827
107|AFR,2p6,2065,0.123186429
107|AFR,2p6,2070,0.149874497
107|AFR,2p6,2075,0.179658425
107|AFR,2p6,2080,0.215868068
108|LAM,2p6,2020,0.003772266
108|LAM,2p6,2025,0.003836302
108|LAM,2p6,2030,0.003905451
108|LAM,2p6,2035,0.004030486
108|LAM,2p6,2040,0.004183755
108|LAM,2p6,2045,0.004291175
108|LAM,2p6,2050,0.004410435
108|LAM,2p6,2055,0.004533801
108|LAM,2p6,2060,0.004633641
108|LAM,2p6,2065,0.004870296
108|LAM,2p6,2070,0.005185444
108|LAM,2p6,2075,0.005539401
108|LAM,2p6,2080,0.006020399
109|NAM,2p6,2020,1.633154301
109|NAM,2p6,2025,1.633464256
109|NAM,2p6,2030,1.633715349
109|NAM,2p6,2035,1.634109996
109|NAM,2p6,2040,1.634277944
109|NAM,2p6,2045,1.633942479
109|NAM,2p6,2050,1.633337754
109|NAM,2p6,2055,1.632688396
109|NAM,2p6,2060,1.632035067
109|NAM,2p6,2065,1.631885209
109|NAM,2p6,2070,1.631904408
109|NAM,2p6,2075,1.632009499
109|NAM,2p6,2080,1.632034035
11|CPA,2p6,2020,0.311296951
11|CPA,2p6,2025,0.601568913
11|CPA,2p6,2030,0.957975124
11|CPA,2p6,2035,1.557059735
11|CPA,2p6,2040,2.230258068
11|CPA,2p6,2045,2.788215045
11|CPA,2p6,2050,3.305268136
11|CPA,2p6,2055,3.726689261
11|CPA,2p6,2060,4.002211602
11|CPA,2p6,2065,4.768988196
11|CPA,2p6,2070,5.68347326
11|CPA,2p6,2075,6.707077608
11|CPA,2p6,2080,7.866739761
11|FSU,2p6,2020,0.06182088
11|FSU,2p6,2025,0.063030467
11|FSU,2p6,2030,0.065084925
11|FSU,2p6,2035,0.069551207
11|FSU,2p6,2040,0.072507639
11|FSU,2p6,2045,0.072334987
11|FSU,2p6,2050,0.071188626
11|FSU,2p6,2055,0.069917583
11|FSU,2p6,2060,0.067970983
11|FSU,2p6,2065,0.068899426
11|FSU,2p6,2070,0.070076504
11|FSU,2p6,2075,0.071441579
11|FSU,2p6,2080,0.072571735
110|PAS,2p6,2020,0.076546407
110|PAS,2p6,2025,0.078048594
110|PAS,2p6,2030,0.07943599
110|PAS,2p6,2035,0.081893264
110|PAS,2p6,2040,0.085254367
110|PAS,2p6,2045,0.089538346
110|PAS,2p6,2050,0.094418635
110|PAS,2p6,2055,0.09952297
110|PAS,2p6,2060,0.105106467
110|PAS,2p6,2065,0.112330648
110|PAS,2p6,2070,0.123237527
110|PAS,2p6,2075,0.135585714
110|PAS,2p6,2080,0.148240083
111|LAM,2p6,2020,0.010986532
111|LAM,2p6,2025,0.011063971
111|LAM,2p6,2030,0.01126446
111|LAM,2p6,2035,0.011758414
111|LAM,2p6,2040,0.012309905
111|LAM,2p6,2045,0.013047133
111|LAM,2p6,2050,0.013982673
111|LAM,2p6,2055,0.015141674
111|LAM,2p6,2060,0.016766694
111|LAM,2p6,2065,0.018636107
111|LAM,2p6,2070,0.021459403
111|LAM,2p6,2075,0.024871648
111|LAM,2p6,2080,0.029337004
113|LAM,2p6,2020,0.017862242
113|LAM,2p6,2025,0.017994415
113|LAM,2p6,2030,0.018394565
113|LAM,2p6,2035,0.018868783
113|LAM,2p6,2040,0.019332534
113|LAM,2p6,2045,0.019967343
113|LAM,2p6,2050,0.020450637
113|LAM,2p6,2055,0.02109884
113|LAM,2p6,2060,0.021636378
113|LAM,2p6,2065,0.022182772
113|LAM,2p6,2070,0.023676596
113|LAM,2p6,2075,0.025359097
113|LAM,2p6,2080,0.028513475
114|PAS,2p6,2020,0.018794825
114|PAS,2p6,2025,0.021956971
114|PAS,2p6,2030,0.025948466
114|PAS,2p6,2035,0.0328478
114|PAS,2p6,2040,0.039838318
114|PAS,2p6,2045,0.048447687
114|PAS,2p6,2050,0.058759816
114|PAS,2p6,2055,0.070535542
114|PAS,2p6,2060,0.086798088
114|PAS,2p6,2065,0.112241306
114|PAS,2p6,2070,0.145454741
114|PAS,2p6,2075,0.182494653
114|PAS,2p6,2080,0.223666556
115|MEA,2p6,2020,0.132714387
115|MEA,2p6,2025,0.135895535
115|MEA,2p6,2030,0.154657258
115|MEA,2p6,2035,0.179819196
115|MEA,2p6,2040,0.210941902
115|MEA,2p6,2045,0.253444108
115|MEA,2p6,2050,0.285150249
115|MEA,2p6,2055,0.345941989
115|MEA,2p6,2060,0.410044177
115|MEA,2p6,2065,0.492609986
115|MEA,2p6,2070,0.646459968
115|MEA,2p6,2075,0.790746527
115|MEA,2p6,2080,0.968089895
115|SAS,2p6,2020,0.054111319
115|SAS,2p6,2025,0.057782127
115|SAS,2p6,2030,0.065261614
115|SAS,2p6,2035,0.078446479
115|SAS,2p6,2040,0.094397667
115|SAS,2p6,2045,0.117920097
115|SAS,2p6,2050,0.144757462
115|SAS,2p6,2055,0.18781161
115|SAS,2p6,2060,0.254971363
115|SAS,2p6,2065,0.352998979
115|SAS,2p6,2070,0.486718476
115|SAS,2p6,2075,0.657393919
115|SAS,2p6,2080,0.881922035
116|LAM,2p6,2020,0.010767976
116|LAM,2p6,2025,0.012339599
116|LAM,2p6,2030,0.015129656
116|LAM,2p6,2035,0.02177918
116|LAM,2p6,2040,0.031346085
116|LAM,2p6,2045,0.045884857
116|LAM,2p6,2050,0.067657081
116|LAM,2p6,2055,0.100352645
116|LAM,2p6,2060,0.146728599
116|LAM,2p6,2065,0.211279483
116|LAM,2p6,2070,0.302738796
116|LAM,2p6,2075,0.432306541
116|LAM,2p6,2080,0.610779615
117|PAS,2p6,2020,0.02346585
117|PAS,2p6,2025,0.034347965
117|PAS,2p6,2030,0.042449792
117|PAS,2p6,2035,0.055142217
117|PAS,2p6,2040,0.06988849
117|PAS,2p6,2045,0.089231787
117|PAS,2p6,2050,0.114681912
117|PAS,2p6,2055,0.142281657
117|PAS,2p6,2060,0.185179861
117|PAS,2p6,2065,0.246062857
117|PAS,2p6,2070,0.321587224
117|PAS,2p6,2075,0.433551282
117|PAS,2p6,2080,0.581862634
118|CPA,2p6,2020,0
118|CPA,2p6,2025,0
118|CPA,2p6,2030,0
118|CPA,2p6,2035,0
118|CPA,2p6,2040,0
118|CPA,2p6,2045,0
118|CPA,2p6,2050,0
118|CPA,2p6,2055,0
118|CPA,2p6,2060,0
118|CPA,2p6,2065,0
118|CPA,2p6,2070,0
118|CPA,2p6,2075,0
118|CPA,2p6,2080,0
119|WEU,2p6,2020,0.107844485
119|WEU,2p6,2025,0.121515461
119|WEU,2p6,2030,0.134285418
119|WEU,2p6,2035,0.158559795
119|WEU,2p6,2040,0.181877388
119|WEU,2p6,2045,0.209707546
119|WEU,2p6,2050,0.251556584
119|WEU,2p6,2055,0.304621669
119|WEU,2p6,2060,0.367384282
119|WEU,2p6,2065,0.464688763
119|WEU,2p6,2070,0.581985011
119|WEU,2p6,2075,0.70919566
119|WEU,2p6,2080,0.905067071
12|SAS,2p6,2020,0.113259569
12|SAS,2p6,2025,0.114109252
12|SAS,2p6,2030,0.114885749
12|SAS,2p6,2035,0.116090888
12|SAS,2p6,2040,0.117333787
12|SAS,2p6,2045,0.118389953
12|SAS,2p6,2050,0.11991186
12|SAS,2p6,2055,0.121473719
12|SAS,2p6,2060,0.124040632
12|SAS,2p6,2065,0.12745622
12|SAS,2p6,2070,0.131717069
12|SAS,2p6,2075,0.136413966
12|SAS,2p6,2080,0.141614494
120|MEA,2p6,2020,5.114101258
120|MEA,2p6,2025,5.392931563
120|MEA,2p6,2030,5.709585243
120|MEA,2p6,2035,5.819860632
120|MEA,2p6,2040,5.903061865
120|MEA,2p6,2045,6.080022015
120|MEA,2p6,2050,6.352827607
120|MEA,2p6,2055,6.738796571
120|MEA,2p6,2060,7.046061569
120|MEA,2p6,2065,7.696994173
120|MEA,2p6,2070,8.512288741
120|MEA,2p6,2075,9.425514849
120|MEA,2p6,2080,10.52959541
121|AFR,2p6,2020,0.004230378
121|AFR,2p6,2025,0.005208383
121|AFR,2p6,2030,0.006594521
121|AFR,2p6,2035,0.009191747
121|AFR,2p6,2040,0.013059503
121|AFR,2p6,2045,0.020594496
121|AFR,2p6,2050,0.031761514
121|AFR,2p6,2055,0.05364384
121|AFR,2p6,2060,0.090238432
121|AFR,2p6,2065,0.147699197
121|AFR,2p6,2070,0.246863894
121|AFR,2p6,2075,0.39586844
121|AFR,2p6,2080,0.610729308
122|LAM,2p6,2020,0.15865024
122|LAM,2p6,2025,0.168816694
122|LAM,2p6,2030,0.18476984
122|LAM,2p6,2035,0.220156907
122|LAM,2p6,2040,0.253690435
122|LAM,2p6,2045,0.292024726
122|LAM,2p6,2050,0.339625042
122|LAM,2p6,2055,0.399782853
122|LAM,2p6,2060,0.472682005
122|LAM,2p6,2065,0.558756828
122|LAM,2p6,2070,0.653967112
122|LAM,2p6,2075,0.772802346
122|LAM,2p6,2080,0.924005714
122|NAM,2p6,2020,3.437426833
122|NAM,2p6,2025,3.666090852
122|NAM,2p6,2030,3.870400077
122|NAM,2p6,2035,4.157097018
122|NAM,2p6,2040,4.317351918
122|NAM,2p6,2045,4.490348345
122|NAM,2p6,2050,4.614156496
122|NAM,2p6,2055,4.767670896
122|NAM,2p6,2060,4.983700599
122|NAM,2p6,2065,5.085920081
122|NAM,2p6,2070,5.227007739
122|NAM,2p6,2075,5.403671796
122|NAM,2p6,2080,5.628154252
123|CPA,2p6,2020,0.218161629
123|CPA,2p6,2025,0.458751494
123|CPA,2p6,2030,0.729167693
123|CPA,2p6,2035,1.225730007
123|CPA,2p6,2040,1.84968291
123|CPA,2p6,2045,2.294461409
123|CPA,2p6,2050,2.756511155
123|CPA,2p6,2055,2.971359844
123|CPA,2p6,2060,3.004763391
123|CPA,2p6,2065,3.819180862
123|CPA,2p6,2070,4.425434803
123|CPA,2p6,2075,5.316090399
123|CPA,2p6,2080,6.289009437
123|FSU,2p6,2020,0.063777928
123|FSU,2p6,2025,0.065599527
123|FSU,2p6,2030,0.068555273
123|FSU,2p6,2035,0.075177481
123|FSU,2p6,2040,0.07955699
123|FSU,2p6,2045,0.079199122
123|FSU,2p6,2050,0.077248656
123|FSU,2p6,2055,0.074958845
123|FSU,2p6,2060,0.071768669
123|FSU,2p6,2065,0.073960295
123|FSU,2p6,2070,0.075622011
123|FSU,2p6,2075,0.077947156
123|FSU,2p6,2080,0.080151224
124|SAS,2p6,2020,0.529610963
124|SAS,2p6,2025,0.791444399
124|SAS,2p6,2030,1.044503605
124|SAS,2p6,2035,1.523487952
124|SAS,2p6,2040,2.080905406
124|SAS,2p6,2045,2.78274551
124|SAS,2p6,2050,3.720595765
124|SAS,2p6,2055,4.945437666
124|SAS,2p6,2060,6.456885844
124|SAS,2p6,2065,8.545788907
124|SAS,2p6,2070,11.21461836
124|SAS,2p6,2075,14.16869254
124|SAS,2p6,2080,18.10765513
125|LAM,2p6,2020,0.019335314
125|LAM,2p6,2025,0.019784291
125|LAM,2p6,2030,0.020654972
125|LAM,2p6,2035,0.021847748
125|LAM,2p6,2040,0.023162802
125|LAM,2p6,2045,0.024816035
125|LAM,2p6,2050,0.026349976
125|LAM,2p6,2055,0.02863503
125|LAM,2p6,2060,0.030505927
125|LAM,2p6,2065,0.032490794
125|LAM,2p6,2070,0.036484779
125|LAM,2p6,2075,0.040427746
125|LAM,2p6,2080,0.047575497
126|NAM,2p6,2020,0.360468472
126|NAM,2p6,2025,0.369832589
126|NAM,2p6,2030,0.370564321
126|NAM,2p6,2035,0.378451863
126|NAM,2p6,2040,0.387256475
126|NAM,2p6,2045,0.394403012
126|NAM,2p6,2050,0.409204803
126|NAM,2p6,2055,0.416868347
126|NAM,2p6,2060,0.426613338
126|NAM,2p6,2065,0.442796078
126|NAM,2p6,2070,0.458944501
126|NAM,2p6,2075,0.475316196
126|NAM,2p6,2080,0.490860677
127|FSU,2p6,2020,0.062180457
127|FSU,2p6,2025,0.063490347
127|FSU,2p6,2030,0.065893928
127|FSU,2p6,2035,0.070699183
127|FSU,2p6,2040,0.073600546
127|FSU,2p6,2045,0.072522816
127|FSU,2p6,2050,0.069708606
127|FSU,2p6,2055,0.066465182
127|FSU,2p6,2060,0.062864969
127|FSU,2p6,2065,0.062050558
127|FSU,2p6,2070,0.062308375
127|FSU,2p6,2075,0.062461014
127|FSU,2p6,2080,0.062436889
127|WEU,2p6,2020,0.001407502
127|WEU,2p6,2025,0.001423325
127|WEU,2p6,2030,0.001436966
127|WEU,2p6,2035,0.001454901
127|WEU,2p6,2040,0.001475903
127|WEU,2p6,2045,0.001504134
127|WEU,2p6,2050,0.001544967
127|WEU,2p6,2055,0.001604706
127|WEU,2p6,2060,0.001700425
127|WEU,2p6,2065,0.001829846
127|WEU,2p6,2070,0.002019467
127|WEU,2p6,2075,0.002292491
127|WEU,2p6,2080,0.002643565
128|WEU,2p6,2020,0.090914562
128|WEU,2p6,2025,0.089399026
128|WEU,2p6,2030,0.087245659
128|WEU,2p6,2035,0.086355751
128|WEU,2p6,2040,0.0863919
128|WEU,2p6,2045,0.086518103
128|WEU,2p6,2050,0.086667058
128|WEU,2p6,2055,0.086881217
128|WEU,2p6,2060,0.087165717
128|WEU,2p6,2065,0.087413018
128|WEU,2p6,2070,0.087669165
128|WEU,2p6,2075,0.087893838
128|WEU,2p6,2080,0.088072396
129|AFR,2p6,2020,0.000128508
129|AFR,2p6,2025,0.000195876
129|AFR,2p6,2030,0.000470285
129|AFR,2p6,2035,0.001704102
129|AFR,2p6,2040,0.004225368
129|AFR,2p6,2045,0.007481444
129|AFR,2p6,2050,0.011990842
129|AFR,2p6,2055,0.017254875
129|AFR,2p6,2060,0.022119153
129|AFR,2p6,2065,0.032018765
129|AFR,2p6,2070,0.047374102
129|AFR,2p6,2075,0.066528236
129|AFR,2p6,2080,0.089079351
13|AFR,2p6,2020,0.000148009
13|AFR,2p6,2025,0.000153247
13|AFR,2p6,2030,0.000161468
13|AFR,2p6,2035,0.000200839
13|AFR,2p6,2040,0.000240789
13|AFR,2p6,2045,0.000320582
13|AFR,2p6,2050,0.000492025
13|AFR,2p6,2055,0.000757664
13|AFR,2p6,2060,0.001037494
13|AFR,2p6,2065,0.002245653
13|AFR,2p6,2070,0.002972723
13|AFR,2p6,2075,0.00403238
13|AFR,2p6,2080,0.005539344
130|AFR,2p6,2020,0.006938524
130|AFR,2p6,2025,0.007815078
130|AFR,2p6,2030,0.009198509
130|AFR,2p6,2035,0.011778107
130|AFR,2p6,2040,0.014966318
130|AFR,2p6,2045,0.021875258
130|AFR,2p6,2050,0.031378675
130|AFR,2p6,2055,0.047805984
130|AFR,2p6,2060,0.074648754
130|AFR,2p6,2065,0.111357488
130|AFR,2p6,2070,0.171132921
130|AFR,2p6,2075,0.261346758
130|AFR,2p6,2080,0.376817914
131|FSU,2p6,2020,0.057875308
131|FSU,2p6,2025,0.057886961
131|FSU,2p6,2030,0.057907868
131|FSU,2p6,2035,0.057951894
131|FSU,2p6,2040,0.057976756
131|FSU,2p6,2045,0.05796757
131|FSU,2p6,2050,0.057940957
131|FSU,2p6,2055,0.057909087
131|FSU,2p6,2060,0.057873717
131|FSU,2p6,2065,0.057865502
131|FSU,2p6,2070,0.057866306
131|FSU,2p6,2075,0.057866015
131|FSU,2p6,2080,0.057864923
132|FSU,2p6,2020,0.058129841
132|FSU,2p6,2025,0.058225596
132|FSU,2p6,2030,0.058379451
132|FSU,2p6,2035,0.058714903
132|FSU,2p6,2040,0.058907798
132|FSU,2p6,2045,0.058823803
132|FSU,2p6,2050,0.058654419
132|FSU,2p6,2055,0.058427358
132|FSU,2p6,2060,0.0581689
132|FSU,2p6,2065,0.058122654
132|FSU,2p6,2070,0.058140607
132|FSU,2p6,2075,0.058146704
132|FSU,2p6,2080,0.058144237
134|LAM,2p6,2020,0.000482194
134|LAM,2p6,2025,0.000501201
134|LAM,2p6,2030,0.000559999
134|LAM,2p6,2035,0.000697761
134|LAM,2p6,2040,0.000819696
134|LAM,2p6,2045,0.000948202
134|LAM,2p6,2050,0.001179968
134|LAM,2p6,2055,0.001424938
134|LAM,2p6,2060,0.001748575
134|LAM,2p6,2065,0.003279444
134|LAM,2p6,2070,0.004609457
134|LAM,2p6,2075,0.006006778
134|LAM,2p6,2080,0.007198171
135|AFR,2p6,2020,0.059432333
135|AFR,2p6,2025,0.060360191
135|AFR,2p6,2030,0.064805805
135|AFR,2p6,2035,0.07705751
135|AFR,2p6,2040,0.090652685
135|AFR,2p6,2045,0.109262439
135|AFR,2p6,2050,0.132610621
135|AFR,2p6,2055,0.164521341
135|AFR,2p6,2060,0.206069927
135|AFR,2p6,2065,0.252599627
135|AFR,2p6,2070,0.310297827
135|AFR,2p6,2075,0.374385938
135|AFR,2p6,2080,0.446157896
136|AFR,2p6,2020,0.061871843
136|AFR,2p6,2025,0.063091919
136|AFR,2p6,2030,0.069313789
136|AFR,2p6,2035,0.084899533
136|AFR,2p6,2040,0.103394002
136|AFR,2p6,2045,0.127593387
136|AFR,2p6,2050,0.154223786
136|AFR,2p6,2055,0.188651361
136|AFR,2p6,2060,0.234792672
136|AFR,2p6,2065,0.287847541
136|AFR,2p6,2070,0.349078359
136|AFR,2p6,2075,0.435052026
136|AFR,2p6,2080,0.517174115
137|LAM,2p6,2020,0.011381445
137|LAM,2p6,2025,0.011614389
137|LAM,2p6,2030,0.012106375
137|LAM,2p6,2035,0.013342266
137|LAM,2p6,2040,0.014853441
137|LAM,2p6,2045,0.01685924
137|LAM,2p6,2050,0.019548251
137|LAM,2p6,2055,0.023185537
137|LAM,2p6,2060,0.028352715
137|LAM,2p6,2065,0.034980435
137|LAM,2p6,2070,0.044016042
137|LAM,2p6,2075,0.055945804
137|LAM,2p6,2080,0.071738863
139|LAM,2p6,2020,0.024378863
139|LAM,2p6,2025,0.024558745
139|LAM,2p6,2030,0.024836114
139|LAM,2p6,2035,0.025432114
139|LAM,2p6,2040,0.026167397
139|LAM,2p6,2045,0.027016291
139|LAM,2p6,2050,0.028023745
139|LAM,2p6,2055,0.029079922
139|LAM,2p6,2060,0.030111899
139|LAM,2p6,2065,0.03216067
139|LAM,2p6,2070,0.034599278
139|LAM,2p6,2075,0.037558973
139|LAM,2p6,2080,0.041247961
14|MEA,2p6,2020,3.161828035
14|MEA,2p6,2025,3.24201086
14|MEA,2p6,2030,3.379204589
14|MEA,2p6,2035,3.418293982
14|MEA,2p6,2040,3.37161057
14|MEA,2p6,2045,3.424903842
14|MEA,2p6,2050,3.484834002
14|MEA,2p6,2055,3.610534382
14|MEA,2p6,2060,3.749895676
14|MEA,2p6,2065,3.928609066
14|MEA,2p6,2070,4.170405823
14|MEA,2p6,2075,4.485031665
14|MEA,2p6,2080,4.907630807
141|SAS,2p6,2020,0.0028251
141|SAS,2p6,2025,0.00529053
141|SAS,2p6,2030,0.008873652
141|SAS,2p6,2035,0.016806316
141|SAS,2p6,2040,0.026046498
141|SAS,2p6,2045,0.0367777
141|SAS,2p6,2050,0.055055011
141|SAS,2p6,2055,0.082139065
141|SAS,2p6,2060,0.121254045
141|SAS,2p6,2065,0.175606057
141|SAS,2p6,2070,0.253293587
141|SAS,2p6,2075,0.340899786
141|SAS,2p6,2080,0.448488842
142|NAM,2p6,2020,0.96917205
142|NAM,2p6,2025,0.992287101
142|NAM,2p6,2030,1.007016064
142|NAM,2p6,2035,1.033845348
142|NAM,2p6,2040,1.049966048
142|NAM,2p6,2045,1.05380014
142|NAM,2p6,2050,1.059025067
142|NAM,2p6,2055,1.053462527
142|NAM,2p6,2060,1.054792745
142|NAM,2p6,2065,1.069186031
142|NAM,2p6,2070,1.089237096
142|NAM,2p6,2075,1.109897488
142|NAM,2p6,2080,1.13201063
143|PAS,2p6,2020,0.090170831
143|PAS,2p6,2025,0.097378167
143|PAS,2p6,2030,0.104248996
143|PAS,2p6,2035,0.116403155
143|PAS,2p6,2040,0.1312067
143|PAS,2p6,2045,0.147800846
143|PAS,2p6,2050,0.167859685
143|PAS,2p6,2055,0.193115378
143|PAS,2p6,2060,0.221449665
143|PAS,2p6,2065,0.259651707
143|PAS,2p6,2070,0.317385955
143|PAS,2p6,2075,0.377120093
143|PAS,2p6,2080,0.436183607
144|PAS,2p6,2020,0.085257078
144|PAS,2p6,2025,0.090174326
144|PAS,2p6,2030,0.095455491
144|PAS,2p6,2035,0.104062412
144|PAS,2p6,2040,0.113294331
144|PAS,2p6,2045,0.126686031
144|PAS,2p6,2050,0.141757952
144|PAS,2p6,2055,0.160077628
144|PAS,2p6,2060,0.186836277
