,Unnamed: 0,model,scenario,region,variable,unit,year,value,share,HHI,supply_type,fuel_type,exporter,legend,total,importer
843,843,alps_hhi,SSP2,R12_WEU,Shipped LNG|R12_AFR,EJ/yr,2100,0.9388758680418668,0.0468593799956934,0.5270176037335662,Imports,LNG,R12_AFR,R12_AFR (LNG),20.036028392355018,R12_WEU
879,879,alps_hhi,SSP2,R12_WEU,Shipped LNG|R12_EEU,EJ/yr,2100,0.1086101018242858,0.0054207400637207,0.5270176037335662,Imports,LNG,R12_EEU,R12_EEU (LNG),20.036028392355018,R12_WEU
979,979,alps_hhi,SSP2,R12_WEU,Shipped LNG|R12_FSU,EJ/yr,2100,2.602875621369479,0.12990975907993,0.5270176037335662,Imports,LNG,R12_FSU,R12_FSU (LNG),20.036028392355018,R12_WEU
1054,1054,alps_hhi,SSP2,R12_WEU,Shipped LNG|R12_MEA,EJ/yr,2100,1.7772077439486595,0.0887006001961333,0.5270176037335662,Imports,LNG,R12_MEA,R12_MEA (LNG),20.036028392355018,R12_WEU
1134,1134,alps_hhi,SSP2,R12_WEU,Shipped LNG|R12_PAS,EJ/yr,2100,0.4472265922276426,0.0223211199080895,0.5270176037335662,Imports,LNG,R12_PAS,R12_PAS (LNG),20.036028392355018,R12_WEU
1666,1666,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Piped Gas|R12_AFR,EJ/yr,2100,3.8372056328015076e-08,1.610649195460885e-09,0.380783096611801,Imports,Piped Gas,R12_AFR,R12_AFR (Piped Gas),23.823968891646174,R12_WEU
1667,1667,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_AFR,EJ/yr,2100,1.7512709453776474,0.0735087824091193,0.380783096611801,Imports,LNG,R12_AFR,R12_AFR (LNG),23.823968891646174,R12_WEU
1954,1954,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Piped Gas|R12_EEU,EJ/yr,2100,2.562397102595452e-07,1.0755542513715884e-08,0.380783096611801,Imports,Piped Gas,R12_EEU,R12_EEU (Piped Gas),23.823968891646174,R12_WEU
1955,1955,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_EEU,EJ/yr,2100,0.0084184684522026,0.0003533612930108,0.380783096611801,Imports,LNG,R12_EEU,R12_EEU (LNG),23.823968891646174,R12_WEU
2218,2218,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Piped Gas|R12_FSU,EJ/yr,2100,1.5378693405281955e-08,6.455134942135715e-10,0.380783096611801,Imports,Piped Gas,R12_FSU,R12_FSU (Piped Gas),23.823968891646174,R12_WEU
2219,2219,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_FSU,EJ/yr,2100,2.103662532186693,0.0883002551654748,0.380783096611801,Imports,LNG,R12_FSU,R12_FSU (LNG),23.823968891646174,R12_WEU
2412,2412,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_LAM,EJ/yr,2100,1.741230052609488,0.0730873206109686,0.380783096611801,Imports,LNG,R12_LAM,R12_LAM (LNG),23.823968891646174,R12_WEU
2662,2662,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Piped Gas|R12_MEA,EJ/yr,2100,3.373239127534211e-09,1.4159014154509868e-10,0.380783096611801,Imports,Piped Gas,R12_MEA,R12_MEA (Piped Gas),23.823968891646174,R12_WEU
2663,2663,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_MEA,EJ/yr,2100,1.7052656436583633,0.0715777312929715,0.380783096611801,Imports,LNG,R12_MEA,R12_MEA (LNG),23.823968891646174,R12_WEU
2856,2856,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_NAM,EJ/yr,2100,0.8835000127034639,0.0370845016093544,0.380783096611801,Imports,LNG,R12_NAM,R12_NAM (LNG),23.823968891646174,R12_WEU
3036,3036,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_PAO,EJ/yr,2100,0.2416103951392314,0.0101414838240471,0.380783096611801,Imports,LNG,R12_PAO,R12_PAO (LNG),23.823968891646174,R12_WEU
3252,3252,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_PAS,EJ/yr,2100,0.8576845049289212,0.0360009076921547,0.380783096611801,Imports,LNG,R12_PAS,R12_PAS (LNG),23.823968891646174,R12_WEU
3444,3444,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_RCPA,EJ/yr,2100,0.3541169136938544,0.0148638925489037,0.380783096611801,Imports,LNG,R12_RCPA,R12_RCPA (LNG),23.823968891646174,R12_WEU
3660,3660,alps_hhi,SSP2_hhi_HC_supply,R12_WEU,Shipped LNG|R12_SAS,EJ/yr,2100,4.200268468700317e-07,1.763043130136529e-08,0.380783096611801,Imports,LNG,R12_SAS,R12_SAS (LNG),23.823968891646174,R12_WEU
