"code","msg_reg","xval","avgIC"
"ensemble_2p6_2030-2070","PAS",0,1021.45049075082
"ensemble_2p6_2030-2070","PAS",10532.9875,1021.45049075082
"ensemble_2p6_2030-2070","PAS",17274.0995,2217.03295798434
"ensemble_2p6_2030-2070","PAS",26964.448,4073.51903794455
"ensemble_2p6_2030-2070","PAS",33705.56,7377.1218689685
"ensemble_2p6_2030-2070","PAS",37497.4355,11526.9203392338
"ensemble_2p6_2030-2070","PAS",40025.3525,16623.9096513504
"ensemble_2p6_2030-2070","PAS",41289.311,22396.5242887974
"ensemble_2p6_2030-2070","PAS",42131.95,43602.5403946144
"ensemble_2p6_2071-2100","PAS",0,1179.09785132399
"ensemble_2p6_2071-2100","PAS",13284.3008,1179.09785132399
"ensemble_2p6_2071-2100","PAS",23140.395,2957.56540832906
"ensemble_2p6_2071-2100","PAS",32567.9633,5872.69923370167
"ensemble_2p6_2071-2100","PAS",35996.1699,9343.57697284877
"ensemble_2p6_2071-2100","PAS",38567.3249,12718.6632876899
"ensemble_2p6_2071-2100","PAS",41138.4799,16811.7114320874
"ensemble_2p6_2071-2100","PAS",41995.5316,23008.45998663
"ensemble_2p6_2071-2100","PAS",42852.5833,57253.4891073607
"ensemble_6p0_2030-2070","PAS",0,1438.45152511242
"ensemble_6p0_2030-2070","PAS",16272.9368,1438.45152511242
"ensemble_6p0_2030-2070","PAS",26704.3065,3995.97309325394
"ensemble_6p0_2030-2070","PAS",32128.6188,7182.66687827094
"ensemble_6p0_2030-2070","PAS",35883.9119,10272.506948091
"ensemble_6p0_2030-2070","PAS",37135.6762,12948.3414896901
"ensemble_6p0_2030-2070","PAS",39221.9502,16609.143900442
"ensemble_6p0_2030-2070","PAS",40890.9694,21698.8659808762
"ensemble_6p0_2030-2070","PAS",41725.4789,45902.0635216725
"ensemble_6p0_2071-2100","PAS",0,1352.54279016231
"ensemble_6p0_2071-2100","PAS",17928.3727,1352.54279016231
"ensemble_6p0_2071-2100","PAS",28501.5156,3648.37918923452
"ensemble_6p0_2071-2100","PAS",35856.7455,6454.24888660137
"ensemble_6p0_2071-2100","PAS",39994.0622,10043.5715014624
"ensemble_6p0_2071-2100","PAS",43671.6772,14002.2472972455
"ensemble_6p0_2071-2100","PAS",44591.0809,19708.7682022161
"ensemble_6p0_2071-2100","PAS",45050.7828,23996.618322027
"ensemble_6p0_2071-2100","PAS",45970.1865,42223.926057363
"ensemble_hist_historical","PAS",0,1470.50773141995
"ensemble_hist_historical","PAS",14936.5515,1470.50773141995
"ensemble_hist_historical","PAS",24370.163,3974.78748994597
"ensemble_hist_historical","PAS",29873.103,7113.18738221886
"ensemble_hist_historical","PAS",34196.8416,11082.8362226209
"ensemble_hist_historical","PAS",36555.2445,15613.9597927054
"ensemble_hist_historical","PAS",37341.3788,19014.8167966239
"ensemble_hist_historical","PAS",38520.5802,23052.6920310968
"ensemble_hist_historical","PAS",39306.7145,48150.2907466823
"GFDL-ESM2M_2p6_2030-2070","PAS",0,990.918973073184
"GFDL-ESM2M_2p6_2030-2070","PAS",10232.118,990.918973073184
"GFDL-ESM2M_2p6_2030-2070","PAS",17053.5299,2172.60270277555
"GFDL-ESM2M_2p6_2030-2070","PAS",27711.9862,3993.09214563581
"GFDL-ESM2M_2p6_2030-2070","PAS",34533.3981,7691.92582383394
"GFDL-ESM2M_2p6_2030-2070","PAS",37944.1041,11293.2499145917
"GFDL-ESM2M_2p6_2030-2070","PAS",40075.7954,15581.2117408875
"GFDL-ESM2M_2p6_2030-2070","PAS",41781.1484,21389.6701150416
"GFDL-ESM2M_2p6_2030-2070","PAS",42633.8249,40684.3074258886
"GFDL-ESM2M_2p6_2071-2100","PAS",0,1118.82484987805
"GFDL-ESM2M_2p6_2071-2100","PAS",12041.3975,1118.82484987805
"GFDL-ESM2M_2p6_2071-2100","PAS",21932.5455,2699.3711719875
"GFDL-ESM2M_2p6_2071-2100","PAS",28813.3441,4873.66848427107
"GFDL-ESM2M_2p6_2071-2100","PAS",34403.9929,7370.44769843906
"GFDL-ESM2M_2p6_2071-2100","PAS",39134.542,11680.932702907
"GFDL-ESM2M_2p6_2071-2100","PAS",41714.8414,18242.0727441619
"GFDL-ESM2M_2p6_2071-2100","PAS",42144.8913,25044.6626340904
"GFDL-ESM2M_2p6_2071-2100","PAS",43004.9912,57803.2938845215
"GFDL-ESM2M_6p0_2030-2070","PAS",0,1537.30009409028
"GFDL-ESM2M_6p0_2030-2070","PAS",18069.1301,1537.30009409028
"GFDL-ESM2M_6p0_2030-2070","PAS",29086.8923,4144.85368749372
"GFDL-ESM2M_6p0_2030-2070","PAS",33934.7077,7111.51576350623
"GFDL-ESM2M_6p0_2030-2070","PAS",38341.8126,10307.1316120741
"GFDL-ESM2M_6p0_2030-2070","PAS",40104.6546,13874.1137527736
"GFDL-ESM2M_6p0_2030-2070","PAS",41426.7861,16912.1324918267
"GFDL-ESM2M_6p0_2030-2070","PAS",43189.628,19897.9019714291
"GFDL-ESM2M_6p0_2030-2070","PAS",44071.049,43283.9925761615
"GFDL-ESM2M_6p0_2071-2100","PAS",0,1171.61451974355
"GFDL-ESM2M_6p0_2071-2100","PAS",15191.4805,1171.61451974355
"GFDL-ESM2M_6p0_2071-2100","PAS",23261.9545,2744.83681839881
"GFDL-ESM2M_6p0_2071-2100","PAS",29908.2272,4209.77073502013
"GFDL-ESM2M_6p0_2071-2100","PAS",37029.2337,6534.42997433801
"GFDL-ESM2M_6p0_2071-2100","PAS",40352.37,9619.51604449392
"GFDL-ESM2M_6p0_2071-2100","PAS",45099.7077,12819.0574014135
"GFDL-ESM2M_6p0_2071-2100","PAS",46523.909,21543.3794317764
"GFDL-ESM2M_6p0_2071-2100","PAS",47473.3765,54130.1871575566
"GFDL-ESM2M_hist_historical","PAS",0,1484.84708926796
"GFDL-ESM2M_hist_historical","PAS",16927.5165,1484.84708926796
"GFDL-ESM2M_hist_historical","PAS",25814.4627,3925.8336820769
"GFDL-ESM2M_hist_historical","PAS",32162.2814,6740.18341186464
"GFDL-ESM2M_hist_historical","PAS",35547.7847,10125.7018142333
"GFDL-ESM2M_hist_historical","PAS",37663.7242,13028.6892915137
"GFDL-ESM2M_hist_historical","PAS",39356.4759,15846.2447337946
"GFDL-ESM2M_hist_historical","PAS",41472.4154,19925.5492002412
"GFDL-ESM2M_hist_historical","PAS",42318.7913,43761.5266394021
"HadGEM2-ES_2p6_2030-2070","PAS",0,1309.71689830836
"HadGEM2-ES_2p6_2030-2070","PAS",13807.7099,1309.71689830836
"HadGEM2-ES_2p6_2030-2070","PAS",23960.4377,3513.90986777938
"HadGEM2-ES_2p6_2030-2070","PAS",28021.5288,6019.37104317413
"HadGEM2-ES_2p6_2030-2070","PAS",32488.7291,8056.37730176531
"HadGEM2-ES_2p6_2030-2070","PAS",34519.2747,11445.7986684193
"HadGEM2-ES_2p6_2030-2070","PAS",38174.2567,15268.8177397568
"HadGEM2-ES_2p6_2030-2070","PAS",39798.6931,22007.7806337412
"HadGEM2-ES_2p6_2030-2070","PAS",40610.9114,47436.4175668431
"HadGEM2-ES_2p6_2071-2100","PAS",0,1523.31400740363
"HadGEM2-ES_2p6_2071-2100","PAS",18775.0406,1523.31400740363
"HadGEM2-ES_2p6_2071-2100","PAS",23042.0952,3352.953349966
"HadGEM2-ES_2p6_2071-2100","PAS",30296.0882,5234.33385375125
"HadGEM2-ES_2p6_2071-2100","PAS",34989.8483,8312.51664419076
"HadGEM2-ES_2p6_2071-2100","PAS",37123.3756,11406.3963538946
"HadGEM2-ES_2p6_2071-2100","PAS",40110.3139,13822.9381150425
"HadGEM2-ES_2p6_2071-2100","PAS",41817.1358,22250.4076287179
"HadGEM2-ES_2p6_2071-2100","PAS",42670.5467,45138.4816183478
"HadGEM2-ES_6p0_2030-2070","PAS",0,1525.23885115583
"HadGEM2-ES_6p0_2030-2070","PAS",15577.2427,1525.23885115583
"HadGEM2-ES_6p0_2030-2070","PAS",24923.5882,4193.08996118951
"HadGEM2-ES_6p0_2030-2070","PAS",30375.6232,7655.1636347754
"HadGEM2-ES_6p0_2030-2070","PAS",34269.9338,11425.2688197416
"HadGEM2-ES_6p0_2030-2070","PAS",35827.6581,16230.736243402
"HadGEM2-ES_6p0_2030-2070","PAS",36995.9513,19056.3621165765
"HadGEM2-ES_6p0_2030-2070","PAS",38164.2445,23104.4186494454
"HadGEM2-ES_6p0_2030-2070","PAS",38943.1066,48265.8861393794
"HadGEM2-ES_6p0_2071-2100","PAS",0,1191.81568759913
"HadGEM2-ES_6p0_2071-2100","PAS",14915.5109,1191.81568759913
"HadGEM2-ES_6p0_2071-2100","PAS",26321.4897,3341.88938709316
"HadGEM2-ES_6p0_2071-2100","PAS",30708.4047,5488.5468491738
"HadGEM2-ES_6p0_2071-2100","PAS",35095.3197,7422.23394129043
"HadGEM2-ES_6p0_2071-2100","PAS",38604.8516,10699.0367116205
"HadGEM2-ES_6p0_2071-2100","PAS",41675.6921,14823.3697539354
"HadGEM2-ES_6p0_2071-2100","PAS",42991.7666,22132.8163247739
"HadGEM2-ES_6p0_2071-2100","PAS",43869.1496,40218.942138105
"HadGEM2-ES_hist_historical","PAS",0,1530.55059348472
"HadGEM2-ES_hist_historical","PAS",14245.6049,1530.55059348472
"HadGEM2-ES_hist_historical","PAS",23242.829,4085.32724775662
"HadGEM2-ES_hist_historical","PAS",28116.3254,7198.88647780167
"HadGEM2-ES_hist_historical","PAS",32240.0531,11132.0126710577
"HadGEM2-ES_hist_historical","PAS",34114.4748,15530.437593744
"HadGEM2-ES_hist_historical","PAS",35988.8965,18972.0127219412
"HadGEM2-ES_hist_historical","PAS",36738.6652,27387.5763464582
"HadGEM2-ES_hist_historical","PAS",37488.4339,52061.877599595
"IPSL-CM5A-LR_2p6_2030-2070","PAS",0,1378.38947582094
"IPSL-CM5A-LR_2p6_2030-2070","PAS",15437.3036,1378.38947582094
"IPSL-CM5A-LR_2p6_2030-2070","PAS",24780.9347,3725.66442108963
"IPSL-CM5A-LR_2p6_2030-2070","PAS",32093.3417,7092.85770502748
"IPSL-CM5A-LR_2p6_2030-2070","PAS",34530.8107,9872.87515686989
"IPSL-CM5A-LR_2p6_2030-2070","PAS",36155.79,12676.5427520729
"IPSL-CM5A-LR_2p6_2030-2070","PAS",37780.7693,16437.5593723125
"IPSL-CM5A-LR_2p6_2030-2070","PAS",39811.9935,21692.6844531084
"IPSL-CM5A-LR_2p6_2030-2070","PAS",40624.4832,46198.4773296333
"IPSL-CM5A-LR_2p6_2071-2100","PAS",0,1183.76675170717
"IPSL-CM5A-LR_2p6_2071-2100","PAS",12869.4933,1183.76675170717
"IPSL-CM5A-LR_2p6_2071-2100","PAS",23248.117,3150.3372928416
"IPSL-CM5A-LR_2p6_2071-2100","PAS",27814.7114,4961.67059464553
"IPSL-CM5A-LR_2p6_2071-2100","PAS",32796.4507,7465.45775729103
"IPSL-CM5A-LR_2p6_2071-2100","PAS",37363.0451,11416.0658619621
"IPSL-CM5A-LR_2p6_2071-2100","PAS",39853.9148,16839.0996684757
"IPSL-CM5A-LR_2p6_2071-2100","PAS",40684.2047,22826.7058855329
"IPSL-CM5A-LR_2p6_2071-2100","PAS",41514.4946,71133.1733938361
"IPSL-CM5A-LR_6p0_2030-2070","PAS",0,1423.0055073439
"IPSL-CM5A-LR_6p0_2030-2070","PAS",15776.5846,1423.0055073439
"IPSL-CM5A-LR_6p0_2030-2070","PAS",26698.8354,4141.95599228658
"IPSL-CM5A-LR_6p0_2030-2070","PAS",31148.6414,7918.32597696121
"IPSL-CM5A-LR_6p0_2030-2070","PAS",34789.3916,10127.8655003972
"IPSL-CM5A-LR_6p0_2030-2070","PAS",36407.5029,13265.0003321898
"IPSL-CM5A-LR_6p0_2030-2070","PAS",38834.6697,19149.6383253905
"IPSL-CM5A-LR_6p0_2030-2070","PAS",39643.7254,26588.8901074271
"IPSL-CM5A-LR_6p0_2030-2070","PAS",40452.781,49896.2799696055
"IPSL-CM5A-LR_6p0_2071-2100","PAS",0,1182.67116042491
"IPSL-CM5A-LR_6p0_2071-2100","PAS",15026.2857,1182.67116042491
"IPSL-CM5A-LR_6p0_2071-2100","PAS",26409.8354,3153.26433514206
"IPSL-CM5A-LR_6p0_2071-2100","PAS",33239.9653,5536.47938499288
"IPSL-CM5A-LR_6p0_2071-2100","PAS",37793.3852,8670.19885224714
"IPSL-CM5A-LR_6p0_2071-2100","PAS",42802.1471,12842.6727603945
"IPSL-CM5A-LR_6p0_2071-2100","PAS",44168.1731,17601.9924874321
"IPSL-CM5A-LR_6p0_2071-2100","PAS",44623.5151,24410.9135270471
"IPSL-CM5A-LR_6p0_2071-2100","PAS",45534.199,40545.2365126905
"IPSL-CM5A-LR_hist_historical","PAS",0,1451.36880622437
"IPSL-CM5A-LR_hist_historical","PAS",14586.072,1451.36880622437
"IPSL-CM5A-LR_hist_historical","PAS",24182.1721,3905.28915439911
"IPSL-CM5A-LR_hist_historical","PAS",28020.6121,6789.31524175406
"IPSL-CM5A-LR_hist_historical","PAS",33394.4281,10321.4852160791
"IPSL-CM5A-LR_hist_historical","PAS",36081.3361,16450.1890148751
"IPSL-CM5A-LR_hist_historical","PAS",37232.8681,19998.0262352129
"IPSL-CM5A-LR_hist_historical","PAS",37616.7121,25798.2663800812
"IPSL-CM5A-LR_hist_historical","PAS",38384.4001,48310.8446639007
"MIROC5_2p6_2030-2070","PAS",0,991.717006889603
"MIROC5_2p6_2030-2070","PAS",11164.6452,991.717006889603
"MIROC5_2p6_2030-2070","PAS",18310.0181,2110.9143585945
"MIROC5_2p6_2030-2070","PAS",29474.6633,3985.1803718068
"MIROC5_2p6_2030-2070","PAS",34833.693,7042.31614351658
"MIROC5_2p6_2030-2070","PAS",39746.1368,10779.0214618413
"MIROC5_2p6_2030-2070","PAS",42425.6517,15966.5160108531
"MIROC5_2p6_2030-2070","PAS",43765.4091,21725.2498463949
"MIROC5_2p6_2030-2070","PAS",44658.5807,39647.4225039096
"MIROC5_2p6_2071-2100","PAS",0,1721.91284641802
"MIROC5_2p6_2071-2100","PAS",21667.9473,1721.91284641802
"MIROC5_2p6_2071-2100","PAS",29185.3984,4563.54567913093
"MIROC5_2p6_2071-2100","PAS",32723.0225,7050.83458139326
"MIROC5_2p6_2071-2100","PAS",37145.0525,9216.43344581547
"MIROC5_2p6_2071-2100","PAS",39356.0676,12920.4438643445
"MIROC5_2p6_2071-2100","PAS",42451.4886,16481.8016655814
"MIROC5_2p6_2071-2100","PAS",43335.8946,22256.4538997304
"MIROC5_2p6_2071-2100","PAS",44220.3006,54167.2335216932
"MIROC5_6p0_2030-2070","PAS",0,1014.35117986217
"MIROC5_6p0_2030-2070","PAS",11727.4444,1014.35117986217
"MIROC5_6p0_2030-2070","PAS",19980.0904,2369.96430979242
"MIROC5_6p0_2030-2070","PAS",29535.7858,4476.56731339258
