"code","msg_reg","xval","avgIC"
"GFDL-ESM2M_6p0_2030-2070","LAM",84041.8985,18336.1281427199
"GFDL-ESM2M_6p0_2030-2070","LAM",85757.0393,55189.1636607337
"GFDL-ESM2M_6p0_2071-2100","LAM",0,842.890713499494
"GFDL-ESM2M_6p0_2071-2100","LAM",41005.0596,842.890713499494
"GFDL-ESM2M_6p0_2071-2100","LAM",64181.8325,2005.14230613315
"GFDL-ESM2M_6p0_2071-2100","LAM",74878.8046,4248.77937268457
"GFDL-ESM2M_6p0_2071-2100","LAM",79335.8762,6384.8759932627
"GFDL-ESM2M_6p0_2071-2100","LAM",83792.9479,9229.78630074205
"GFDL-ESM2M_6p0_2071-2100","LAM",85575.7766,13760.3707889946
"GFDL-ESM2M_6p0_2071-2100","LAM",87358.6053,20217.7072652006
"GFDL-ESM2M_6p0_2071-2100","LAM",89141.434,82267.7100131991
"GFDL-ESM2M_hist_historical","LAM",0,862.773168047493
"GFDL-ESM2M_hist_historical","LAM",42634.3983,862.773168047493
"GFDL-ESM2M_hist_historical","LAM",62590.9251,1928.388328563
"GFDL-ESM2M_hist_historical","LAM",77104.7628,4177.97812598011
"GFDL-ESM2M_hist_historical","LAM",83454.5668,8328.50587626075
"GFDL-ESM2M_hist_historical","LAM",86175.9114,11441.1913522665
"GFDL-ESM2M_hist_historical","LAM",87990.1411,16918.5410762077
"GFDL-ESM2M_hist_historical","LAM",88897.256,22309.4738367641
"GFDL-ESM2M_hist_historical","LAM",90711.4857,46946.618820404
"HadGEM2-ES_2p6_2030-2070","LAM",0,843.063795558602
"HadGEM2-ES_2p6_2030-2070","LAM",36100.1082,843.063795558602
"HadGEM2-ES_2p6_2030-2070","LAM",58447.7943,1884.78455257149
"HadGEM2-ES_2p6_2030-2070","LAM",67902.5845,3636.36329614257
"HadGEM2-ES_2p6_2030-2070","LAM",73919.2692,5637.16701203883
"HadGEM2-ES_2p6_2030-2070","LAM",78216.9012,8696.98440293408
"HadGEM2-ES_2p6_2030-2070","LAM",82514.5331,12865.8602655631
"HadGEM2-ES_2p6_2030-2070","LAM",84233.5859,22145.4040999395
"HadGEM2-ES_2p6_2030-2070","LAM",85952.6386,226823.030223065
"HadGEM2-ES_2p6_2071-2100","LAM",0,843.774870260688
"HadGEM2-ES_2p6_2071-2100","LAM",35441.3511,843.774870260688
"HadGEM2-ES_2p6_2071-2100","LAM",54849.71,1816.03888813515
"HadGEM2-ES_2p6_2071-2100","LAM",70038.8605,3964.57626052554
"HadGEM2-ES_2p6_2071-2100","LAM",73414.2273,6847.55717324294
"HadGEM2-ES_2p6_2071-2100","LAM",78477.2774,9326.54068241103
"HadGEM2-ES_2p6_2071-2100","LAM",81852.6442,14204.5422859647
"HadGEM2-ES_2p6_2071-2100","LAM",82696.4859,20821.4193821214
"HadGEM2-ES_2p6_2071-2100","LAM",84384.1693,175885.67776495
"HadGEM2-ES_6p0_2030-2070","LAM",0,889.802190735755
"HadGEM2-ES_6p0_2030-2070","LAM",38462.1056,889.802190735755
"HadGEM2-ES_6p0_2030-2070","LAM",57693.1585,2103.5313122557
"HadGEM2-ES_6p0_2030-2070","LAM",66890.6185,4002.46258137058
"HadGEM2-ES_6p0_2030-2070","LAM",72743.5476,6274.71960497974
"HadGEM2-ES_6p0_2030-2070","LAM",76924.2113,9526.21470969164
"HadGEM2-ES_6p0_2030-2070","LAM",81104.875,14557.1281210549
"HadGEM2-ES_6p0_2030-2070","LAM",81941.0077,19377.0471875542
"HadGEM2-ES_6p0_2030-2070","LAM",83613.2732,113902.716636315
"HadGEM2-ES_6p0_2071-2100","LAM",0,866.822680747024
"HadGEM2-ES_6p0_2071-2100","LAM",37935.803,866.822680747024
"HadGEM2-ES_6p0_2071-2100","LAM",57325.2134,1987.37382427143
"HadGEM2-ES_6p0_2071-2100","LAM",66598.4097,3668.75307315642
"HadGEM2-ES_6p0_2071-2100","LAM",73342.5524,6078.92124491162
"HadGEM2-ES_6p0_2071-2100","LAM",79243.6773,10096.2837685898
"HadGEM2-ES_6p0_2071-2100","LAM",80929.713,15067.3747528654
"HadGEM2-ES_6p0_2071-2100","LAM",82615.7487,19211.3311004193
"HadGEM2-ES_6p0_2071-2100","LAM",84301.7844,78027.3879638746
"HadGEM2-ES_hist_historical","LAM",0,879.443602018936
"HadGEM2-ES_hist_historical","LAM",38516.0755,879.443602018936
"HadGEM2-ES_hist_historical","LAM",58202.0697,1947.16281826205
"HadGEM2-ES_hist_historical","LAM",72752.5871,4303.18551580745
"HadGEM2-ES_hist_historical","LAM",77888.0638,8351.61423692393
"HadGEM2-ES_hist_historical","LAM",79599.8894,11615.7568377677
"HadGEM2-ES_hist_historical","LAM",82167.6278,14506.0408836064
"HadGEM2-ES_hist_historical","LAM",83879.4533,18857.7416730242
"HadGEM2-ES_hist_historical","LAM",85591.2789,53839.0193792962
"IPSL-CM5A-LR_2p6_2030-2070","LAM",0,846.103970090926
"IPSL-CM5A-LR_2p6_2030-2070","LAM",36216.378,846.103970090926
"IPSL-CM5A-LR_2p6_2030-2070","LAM",54324.5669,1866.76649226375
"IPSL-CM5A-LR_2p6_2030-2070","LAM",69140.3579,4044.48836674608
"IPSL-CM5A-LR_2p6_2030-2070","LAM",74902.0544,8257.02816126304
"IPSL-CM5A-LR_2p6_2030-2070","LAM",78194.4524,11663.415529014
"IPSL-CM5A-LR_2p6_2030-2070","LAM",79017.5519,14586.5198478417
"IPSL-CM5A-LR_2p6_2030-2070","LAM",80663.7509,19351.7515178574
"IPSL-CM5A-LR_2p6_2030-2070","LAM",82309.9499,51608.6936018109
"IPSL-CM5A-LR_2p6_2071-2100","LAM",0,889.087173348304
"IPSL-CM5A-LR_2p6_2071-2100","LAM",36953.0084,889.087173348304
"IPSL-CM5A-LR_2p6_2071-2100","LAM",52677.6928,2017.54542270664
"IPSL-CM5A-LR_2p6_2071-2100","LAM",60540.035,3436.45429718589
"IPSL-CM5A-LR_2p6_2071-2100","LAM",67616.143,5912.63398310304
"IPSL-CM5A-LR_2p6_2071-2100","LAM",71547.3141,9341.42883776503
"IPSL-CM5A-LR_2p6_2071-2100","LAM",74692.251,12070.5940664079
"IPSL-CM5A-LR_2p6_2071-2100","LAM",77050.9536,21209.27145215
"IPSL-CM5A-LR_2p6_2071-2100","LAM",78623.4221,77424.9981318978
"IPSL-CM5A-LR_6p0_2030-2070","LAM",0,869.586344199001
"IPSL-CM5A-LR_6p0_2030-2070","LAM",39171.8575,869.586344199001
"IPSL-CM5A-LR_6p0_2030-2070","LAM",56674.1768,1982.1459838461
"IPSL-CM5A-LR_6p0_2030-2070","LAM",63341.727,3252.36575065205
"IPSL-CM5A-LR_6p0_2030-2070","LAM",72509.6085,5494.88042665405
"IPSL-CM5A-LR_6p0_2030-2070","LAM",76676.8274,8806.95267694029
"IPSL-CM5A-LR_6p0_2030-2070","LAM",80844.0463,13463.7014037219
"IPSL-CM5A-LR_6p0_2030-2070","LAM",81677.4901,19853.9072092319
"IPSL-CM5A-LR_6p0_2030-2070","LAM",83344.3776,79099.2780435
"IPSL-CM5A-LR_6p0_2071-2100","LAM",0,710.940434031533
"IPSL-CM5A-LR_6p0_2071-2100","LAM",32390.9558,710.940434031533
"IPSL-CM5A-LR_6p0_2071-2100","LAM",56257.9759,1574.32558975098
"IPSL-CM5A-LR_6p0_2071-2100","LAM",71601.0602,3803.77425553028
"IPSL-CM5A-LR_6p0_2071-2100","LAM",77567.8152,7692.88784107111
"IPSL-CM5A-LR_6p0_2071-2100","LAM",79272.6024,10697.273083049
"IPSL-CM5A-LR_6p0_2071-2100","LAM",81829.7831,14086.325812746
"IPSL-CM5A-LR_6p0_2071-2100","LAM",83534.5702,18411.8481666357
"IPSL-CM5A-LR_6p0_2071-2100","LAM",85239.3574,67970.5364902568
"IPSL-CM5A-LR_hist_historical","LAM",0,881.931137701356
"IPSL-CM5A-LR_hist_historical","LAM",36595.6532,881.931137701356
"IPSL-CM5A-LR_hist_historical","LAM",55300.0981,1968.46724158857
"IPSL-CM5A-LR_hist_historical","LAM",63432.4655,3695.81602298759
"IPSL-CM5A-LR_hist_historical","LAM",71564.8328,6253.58789229818
"IPSL-CM5A-LR_hist_historical","LAM",77257.49,11708.7942957428
"IPSL-CM5A-LR_hist_historical","LAM",78883.9635,17655.3145995806
"IPSL-CM5A-LR_hist_historical","LAM",79697.2002,25102.1084634387
"IPSL-CM5A-LR_hist_historical","LAM",81323.6737,80573.9094973161
"MIROC5_2p6_2030-2070","LAM",0,849.076918067584
"MIROC5_2p6_2030-2070","LAM",38985.067,849.076918067584
"MIROC5_2p6_2030-2070","LAM",60744.1742,1828.75474166581
"MIROC5_2p6_2030-2070","LAM",75250.2457,3823.4257185323
"MIROC5_2p6_2030-2070","LAM",78876.7636,6834.24167788908
"MIROC5_2p6_2030-2070","LAM",84316.5403,9183.44244712501
"MIROC5_2p6_2030-2070","LAM",87943.0582,15037.1763251171
"MIROC5_2p6_2030-2070","LAM",88849.6877,19526.6191796498
"MIROC5_2p6_2030-2070","LAM",90662.9466,314963.358297218
"MIROC5_2p6_2071-2100","LAM",0,855.312900331556
"MIROC5_2p6_2071-2100","LAM",39309.9381,855.312900331556
"MIROC5_2p6_2071-2100","LAM",60751.7225,1845.08139598107
"MIROC5_2p6_2071-2100","LAM",70579.207,3494.29710066295
"MIROC5_2p6_2071-2100","LAM",75939.6531,5336.33336516479
"MIROC5_2p6_2071-2100","LAM",82193.5069,8435.49186291426
"MIROC5_2p6_2071-2100","LAM",83980.3223,11911.3239636698
"MIROC5_2p6_2071-2100","LAM",87553.953,16345.9549718853
"MIROC5_2p6_2071-2100","LAM",89340.7684,55860.8429108693
"MIROC5_6p0_2030-2070","LAM",0,967.555313002561
"MIROC5_6p0_2030-2070","LAM",50116.0788,967.555313002561
"MIROC5_6p0_2030-2070","LAM",63109.1363,2067.52832669521
"MIROC5_6p0_2030-2070","LAM",73317.9671,3387.34558939317
"MIROC5_6p0_2030-2070","LAM",80742.5714,5752.9950240062
"MIROC5_6p0_2030-2070","LAM",83526.798,8315.57805238375
"MIROC5_6p0_2030-2070","LAM",87239.1001,10416.2894304477
"MIROC5_6p0_2030-2070","LAM",90951.4023,16593.419209186
"MIROC5_6p0_2030-2070","LAM",92807.5533,33406.8638586131
"MIROC5_6p0_2071-2100","LAM",0,1054.07410928252
"MIROC5_6p0_2071-2100","LAM",57260.1233,1054.07410928252
"MIROC5_6p0_2071-2100","LAM",75392.4957,2897.33979889346
"MIROC5_6p0_2071-2100","LAM",83981.5142,5679.63022067549
"MIROC5_6p0_2071-2100","LAM",89707.5265,9199.85581691172
"MIROC5_6p0_2071-2100","LAM",91616.1973,12460.3158232917
"MIROC5_6p0_2071-2100","LAM",92570.5327,17025.0670124561
"MIROC5_6p0_2071-2100","LAM",93524.868,22033.8400891962
"MIROC5_6p0_2071-2100","LAM",95433.5388,34079.1832575509
"MIROC5_hist_historical","LAM",0,832.801423415331
"MIROC5_hist_historical","LAM",38828.4028,832.801423415331
"MIROC5_hist_historical","LAM",61403.0556,1818.12886658291
"MIROC5_hist_historical","LAM",70432.9167,3381.13665693218
"MIROC5_hist_historical","LAM",76753.8195,5383.47449242021
"MIROC5_hist_historical","LAM",83074.7223,8244.1823253606
"MIROC5_hist_historical","LAM",87589.6528,13971.9136606055
"MIROC5_hist_historical","LAM",88492.639,19556.775424446
"MIROC5_hist_historical","LAM",90298.6112,42877.6877816726
