"code","msg_reg","xval","avgIC"
"ensemble_2p6_2030-2070","MEA",0,676.840060862213
"ensemble_2p6_2030-2070","MEA",3708.7137,676.840060862213
"ensemble_2p6_2030-2070","MEA",7319.8296,1539.22156268037
"ensemble_2p6_2030-2070","MEA",8295.8069,2897.85287104238
"ensemble_2p6_2030-2070","MEA",8881.3933,4515.96470880471
"ensemble_2p6_2030-2070","MEA",9076.5887,6543.31159044625
"ensemble_2p6_2030-2070","MEA",9466.9796,9957.79675845738
"ensemble_2p6_2030-2070","MEA",9564.5774,15413.921251061
"ensemble_2p6_2030-2070","MEA",9759.7728,32982.9253561276
"ensemble_2p6_2071-2100","MEA",0,693.64428020199
"ensemble_2p6_2071-2100","MEA",3988.2019,693.64428020199
"ensemble_2p6_2071-2100","MEA",7079.0584,1509.86335803833
"ensemble_2p6_2071-2100","MEA",8474.929,2586.12910555235
"ensemble_2p6_2071-2100","MEA",8973.4543,4347.98538074259
"ensemble_2p6_2071-2100","MEA",9471.9795,7505.65261635895
"ensemble_2p6_2071-2100","MEA",9671.3896,11050.7049737442
"ensemble_2p6_2071-2100","MEA",9771.0946,14819.8632700059
"ensemble_2p6_2071-2100","MEA",9970.5047,30729.1185438369
"ensemble_6p0_2030-2070","MEA",0,690.620042345294
"ensemble_6p0_2030-2070","MEA",4139.1154,690.620042345294
"ensemble_6p0_2030-2070","MEA",6898.5257,1475.11859244394
"ensemble_6p0_2030-2070","MEA",8376.7812,2585.44634243188
"ensemble_6p0_2030-2070","MEA",8869.533,4197.49394510644
"ensemble_6p0_2030-2070","MEA",9362.2848,7221.83874088344
"ensemble_6p0_2030-2070","MEA",9559.3856,12080.3878430956
"ensemble_6p0_2030-2070","MEA",9657.9359,15153.205905867
"ensemble_6p0_2030-2070","MEA",9855.0367,39479.8805399413
"ensemble_6p0_2071-2100","MEA",0,559.526272233451
"ensemble_6p0_2071-2100","MEA",3304.851,559.526272233451
"ensemble_6p0_2071-2100","MEA",5886.7659,1071.85510797455
"ensemble_6p0_2071-2100","MEA",8675.2339,1952.91345891305
"ensemble_6p0_2071-2100","MEA",9398.1701,3943.13657709437
"ensemble_6p0_2071-2100","MEA",9811.2765,7301.17477385549
"ensemble_6p0_2071-2100","MEA",10017.8297,11461.8330701207
"ensemble_6p0_2071-2100","MEA",10121.1063,15149.0671046209
"ensemble_6p0_2071-2100","MEA",10327.6595,27489.1517355595
"ensemble_hist_historical","MEA",0,641.3438367924
"ensemble_hist_historical","MEA",3006.0615,641.3438367924
"ensemble_hist_historical","MEA",5465.5664,1297.03277312126
"ensemble_hist_historical","MEA",7833.9785,2407.22602006828
"ensemble_hist_historical","MEA",8198.3496,4673.46816592977
"ensemble_hist_historical","MEA",8562.7207,7479.60886924072
"ensemble_hist_historical","MEA",8835.999,11067.7637794925
"ensemble_hist_historical","MEA",8927.0917,15394.0497210824
"ensemble_hist_historical","MEA",9109.2773,25697.6838103898
"GFDL-ESM2M_2p6_2030-2070","MEA",0,827.143381436528
"GFDL-ESM2M_2p6_2030-2070","MEA",5176.0488,827.143381436528
"GFDL-ESM2M_2p6_2030-2070","MEA",7324.5974,1783.13244971015
"GFDL-ESM2M_2p6_2030-2070","MEA",8008.2265,2777.00393354717
"GFDL-ESM2M_2p6_2030-2070","MEA",8789.5168,4004.16145426385
"GFDL-ESM2M_2p6_2030-2070","MEA",9277.8233,7286.8139550948
"GFDL-ESM2M_2p6_2030-2070","MEA",9473.1459,11060.7653850886
"GFDL-ESM2M_2p6_2030-2070","MEA",9570.8072,16160.5940244928
