"code","msg_reg","xval","avgIC"
"ensemble_2p6_2030-2070","FSU",0,1508.93027628246
"ensemble_2p6_2030-2070","FSU",1625.4948,1508.93027628246
"ensemble_2p6_2030-2070","FSU",2737.6754,2811.0254139406
"ensemble_2p6_2030-2070","FSU",5047.5891,4831.79576901531
"ensemble_2p6_2030-2070","FSU",7186.398,6494.95126284882
"ensemble_2p6_2030-2070","FSU",8041.9216,10410.5496163994
"ensemble_2p6_2030-2070","FSU",8298.5787,14953.8906936016
"ensemble_2p6_2030-2070","FSU",8384.1311,19418.7738902834
"ensemble_2p6_2030-2070","FSU",8555.2358,54523.3101562753
"ensemble_2p6_2071-2100","FSU",0,1652.62358765902
"ensemble_2p6_2071-2100","FSU",2000.4884,1652.62358765902
"ensemble_2p6_2071-2100","FSU",2783.2882,3155.12588390247
"ensemble_2p6_2071-2100","FSU",5044.7098,4881.30356015586
"ensemble_2p6_2071-2100","FSU",7306.1314,6317.995875807
"ensemble_2p6_2071-2100","FSU",8088.9312,9709.17329879281
"ensemble_2p6_2071-2100","FSU",8436.8422,14095.5628083113
"ensemble_2p6_2071-2100","FSU",8523.82,17972.9066610379
"ensemble_2p6_2071-2100","FSU",8697.7755,69701.6648389757
"ensemble_6p0_2030-2070","FSU",0,1587.12853001124
"ensemble_6p0_2030-2070","FSU",1818.3953,1587.12853001124
"ensemble_6p0_2030-2070","FSU",2770.888,2963.11229815366
"ensemble_6p0_2030-2070","FSU",5108.8248,4954.50598303988
"ensemble_6p0_2030-2070","FSU",7273.581,6461.21917013181
"ensemble_6p0_2030-2070","FSU",8052.8933,10093.6822364733
"ensemble_6p0_2030-2070","FSU",8399.2543,13982.3458414867
"ensemble_6p0_2030-2070","FSU",8485.8445,17701.9326577056
"ensemble_6p0_2030-2070","FSU",8659.025,58209.0054099024
"ensemble_6p0_2071-2100","FSU",0,1921.3211527109
"ensemble_6p0_2071-2100","FSU",2466.9016,1921.3211527109
"ensemble_6p0_2071-2100","FSU",5198.1142,4562.94790010121
"ensemble_6p0_2071-2100","FSU",7224.4977,5984.06427286708
"ensemble_6p0_2071-2100","FSU",7665.0158,8190.98583291063
"ensemble_6p0_2071-2100","FSU",8105.534,10152.2273730479
"ensemble_6p0_2071-2100","FSU",8457.9485,13268.758161915
"ensemble_6p0_2071-2100","FSU",8634.1557,16375.8014371632
"ensemble_6p0_2071-2100","FSU",8810.363,74215.3773861933
"ensemble_hist_historical","FSU",0,1487.98557098741
"ensemble_hist_historical","FSU",1479.2442,1487.98557098741
"ensemble_hist_historical","FSU",2547.5871,2735.09287207889
"ensemble_hist_historical","FSU",4848.6336,4841.453797597
"ensemble_hist_historical","FSU",6985.3196,6591.88755428588
"ensemble_hist_historical","FSU",7478.401,9553.97561637616
"ensemble_hist_historical","FSU",7889.3021,13281.169482383
"ensemble_hist_historical","FSU",8053.6626,16681.7781446536
"ensemble_hist_historical","FSU",8218.0231,52304.1347775553
"GFDL-ESM2M_2p6_2030-2070","FSU",0,1452.29407019766
"GFDL-ESM2M_2p6_2030-2070","FSU",1598.2792,1452.29407019766
"GFDL-ESM2M_2p6_2030-2070","FSU",2486.212,2616.36433749562
"GFDL-ESM2M_2p6_2030-2070","FSU",5061.2174,4479.70400224721
"GFDL-ESM2M_2p6_2030-2070","FSU",7192.2563,5998.08964985205
"GFDL-ESM2M_2p6_2030-2070","FSU",8080.1891,8628.80213833385
"GFDL-ESM2M_2p6_2030-2070","FSU",8346.569,11791.2339327744
"GFDL-ESM2M_2p6_2030-2070","FSU",8701.7421,16311.6551667039
"GFDL-ESM2M_2p6_2030-2070","FSU",8879.3287,72758.4310311147
"GFDL-ESM2M_2p6_2071-2100","FSU",0,1883.97669789426
"GFDL-ESM2M_2p6_2071-2100","FSU",2632.9005,1883.97669789426
"GFDL-ESM2M_2p6_2071-2100","FSU",5175.0113,4392.48443507906
"GFDL-ESM2M_2p6_2071-2100","FSU",7717.1221,5766.48962652271
"GFDL-ESM2M_2p6_2071-2100","FSU",8171.0705,8688.72728138653
"GFDL-ESM2M_2p6_2071-2100","FSU",8534.2292,11259.2825362424
"GFDL-ESM2M_2p6_2071-2100","FSU",8806.5982,14451.2887278369
"GFDL-ESM2M_2p6_2071-2100","FSU",8897.3879,17829.2933486275
"GFDL-ESM2M_2p6_2071-2100","FSU",9078.9672,60223.1220122462
"GFDL-ESM2M_6p0_2030-2070","FSU",0,1903.03870796366
"GFDL-ESM2M_6p0_2030-2070","FSU",2708.4938,1903.03870796366
"GFDL-ESM2M_6p0_2030-2070","FSU",5326.7045,4520.06773278799
"GFDL-ESM2M_6p0_2030-2070","FSU",7493.4996,6205.24211805514
"GFDL-ESM2M_6p0_2030-2070","FSU",7944.9152,8302.72819535374
"GFDL-ESM2M_6p0_2030-2070","FSU",8486.614,10538.4699165803
"GFDL-ESM2M_6p0_2030-2070","FSU",8757.4633,13004.0156162029
"GFDL-ESM2M_6p0_2030-2070","FSU",8847.7465,17374.0003704062
"GFDL-ESM2M_6p0_2030-2070","FSU",9028.3127,39980.9840516553
"GFDL-ESM2M_6p0_2071-2100","FSU",0,1940.36514227069
"GFDL-ESM2M_6p0_2071-2100","FSU",2589.5878,1940.36514227069
"GFDL-ESM2M_6p0_2071-2100","FSU",5179.1755,4171.10583036966
"GFDL-ESM2M_6p0_2071-2100","FSU",7306.3369,5248.94295314146
"GFDL-ESM2M_6p0_2071-2100","FSU",7861.2486,6921.91179971756
"GFDL-ESM2M_6p0_2071-2100","FSU",8323.6749,8609.19117999621
"GFDL-ESM2M_6p0_2071-2100","FSU",8878.5866,11441.2565264233
"GFDL-ESM2M_6p0_2071-2100","FSU",9063.5572,15883.2149781299
"GFDL-ESM2M_6p0_2071-2100","FSU",9248.5277,125629.339705771
"GFDL-ESM2M_hist_historical","FSU",0,1428.39286498611
"GFDL-ESM2M_hist_historical","FSU",1480.824,1428.39286498611
"GFDL-ESM2M_hist_historical","FSU",2303.504,2391.37632101494
"GFDL-ESM2M_hist_historical","FSU",2797.1121,3571.67474347832
"GFDL-ESM2M_hist_historical","FSU",4853.8121,4681.76636342248
"GFDL-ESM2M_hist_historical","FSU",6581.4401,6505.60696328769
"GFDL-ESM2M_hist_historical","FSU",7404.1202,8431.26441526961
"GFDL-ESM2M_hist_historical","FSU",7979.9962,12397.2999427514
"GFDL-ESM2M_hist_historical","FSU",8226.8002,34346.7840363977
"HadGEM2-ES_2p6_2030-2070","FSU",0,1595.70538185238
"HadGEM2-ES_2p6_2030-2070","FSU",2042.388,1595.70538185238
"HadGEM2-ES_2p6_2030-2070","FSU",2930.3827,3048.698556947
"HadGEM2-ES_2p6_2030-2070","FSU",5327.9686,4818.16155415685
"HadGEM2-ES_2p6_2030-2070","FSU",7370.3566,6121.6381768305
"HadGEM2-ES_2p6_2030-2070","FSU",8080.7524,9537.3331307471
"HadGEM2-ES_2p6_2030-2070","FSU",8613.5493,12615.1851187163
"HadGEM2-ES_2p6_2030-2070","FSU",8702.3487,21259.7605675943
"HadGEM2-ES_2p6_2030-2070","FSU",8879.9477,43173.4116034808
"HadGEM2-ES_2p6_2071-2100","FSU",0,1579.89518548732
"HadGEM2-ES_2p6_2071-2100","FSU",1854.2953,1579.89518548732
"HadGEM2-ES_2p6_2071-2100","FSU",3002.1923,2991.42513576024
"HadGEM2-ES_2p6_2071-2100","FSU",5297.9865,5040.77624024903
"HadGEM2-ES_2p6_2071-2100","FSU",7328.8813,6614.92567152213
"HadGEM2-ES_2p6_2071-2100","FSU",8211.8791,9857.96951703742
"HadGEM2-ES_2p6_2071-2100","FSU",8565.0782,13927.0658887098
"HadGEM2-ES_2p6_2071-2100","FSU",8653.3779,18319.1682598893
"HadGEM2-ES_2p6_2071-2100","FSU",8829.9775,39512.3793342364
"HadGEM2-ES_6p0_2030-2070","FSU",0,1636.05781127376
"HadGEM2-ES_6p0_2030-2070","FSU",2111.3885,1636.05781127376
"HadGEM2-ES_6p0_2030-2070","FSU",2903.1592,3101.0351532162
"HadGEM2-ES_6p0_2030-2070","FSU",5190.4968,5078.61233836468
"HadGEM2-ES_6p0_2030-2070","FSU",7389.8598,6352.36401973095
"HadGEM2-ES_6p0_2030-2070","FSU",7829.7324,9153.77100251968
"HadGEM2-ES_6p0_2030-2070","FSU",8181.6305,11016.3041233758
"HadGEM2-ES_6p0_2030-2070","FSU",8621.5031,15347.8402933631
"HadGEM2-ES_6p0_2030-2070","FSU",8797.4521,90036.922616112
"HadGEM2-ES_6p0_2071-2100","FSU",0,1493.93842163887
"HadGEM2-ES_6p0_2071-2100","FSU",2015.8333,1493.93842163887
"HadGEM2-ES_6p0_2071-2100","FSU",2932.1212,2728.64051871572
"HadGEM2-ES_6p0_2071-2100","FSU",5497.7272,4483.47420813644
"HadGEM2-ES_6p0_2071-2100","FSU",7238.6741,5959.23399197916
"HadGEM2-ES_6p0_2071-2100","FSU",7971.7044,7493.62395851396
"HadGEM2-ES_6p0_2071-2100","FSU",8429.8483,9266.45890089849
"HadGEM2-ES_6p0_2071-2100","FSU",8979.621,13048.7222397616
"HadGEM2-ES_6p0_2071-2100","FSU",9162.8786,42123.0065273495
"HadGEM2-ES_hist_historical","FSU",0,1740.46726278719
"HadGEM2-ES_hist_historical","FSU",2123.0924,1740.46726278719
"HadGEM2-ES_hist_historical","FSU",2776.3516,3459.59000630069
