year,node,variable,value
2010,153|NAM,urban_connection_rate_baseline,0.905
2010,154|FSU,urban_connection_rate_baseline,0.901
2010,155|LAM,urban_connection_rate_baseline,0.837
2010,156|CPA,urban_connection_rate_baseline,0.866
2010,157|FSU,urban_connection_rate_baseline,0.913
2010,158|AFR,urban_connection_rate_baseline,0.713
2010,159|CPA,urban_connection_rate_baseline,0.922
2010,15|SAS,urban_connection_rate_baseline,0.838
2010,160|CPA,urban_connection_rate_baseline,0.721
2010,160|FSU,urban_connection_rate_baseline,0.904
2010,161|AFR,urban_connection_rate_baseline,0.69
2010,162|CPA,urban_connection_rate_baseline,0.92
2010,17|NAM,urban_connection_rate_baseline,0.93
2010,18|PAO,urban_connection_rate_baseline,0.915
2010,19|PAO,urban_connection_rate_baseline,0.95
2010,1|AFR,urban_connection_rate_baseline,0.601
2010,20|PAO,urban_connection_rate_baseline,0.524
2010,21|PAO,urban_connection_rate_baseline,0.909
2010,22|PAO,urban_connection_rate_baseline,0.915
2010,23|FSU,urban_connection_rate_baseline,0.896
2010,24|PAS,urban_connection_rate_baseline,0.747
2010,24|SAS,urban_connection_rate_baseline,0.923
2010,25|FSU,urban_connection_rate_baseline,0.894
2010,26|FSU,urban_connection_rate_baseline,0.756
2010,26|WEU,urban_connection_rate_baseline,0.921
2010,27|LAM,urban_connection_rate_baseline,0.898
2010,27|NAM,urban_connection_rate_baseline,0.914
2010,28|LAM,urban_connection_rate_baseline,0.763
2010,28|NAM,urban_connection_rate_baseline,0.892
2010,29|LAM,urban_connection_rate_baseline,0.852
2010,2|AFR,urban_connection_rate_baseline,0.541
2010,30|FSU,urban_connection_rate_baseline,0.934
2010,30|MEA,urban_connection_rate_baseline,0.901
2010,30|SAS,urban_connection_rate_baseline,0.63
2010,31|FSU,urban_connection_rate_baseline,0.892
2010,31|MEA,urban_connection_rate_baseline,0.9
2010,31|WEU,urban_connection_rate_baseline,0.943
2010,32|LAM,urban_connection_rate_baseline,0.909
2010,33|LAM,urban_connection_rate_baseline,0.91
2010,33|NAM,urban_connection_rate_baseline,0.919
2010,34|MEA,urban_connection_rate_baseline,0.913
2010,35|CPA,urban_connection_rate_baseline,0.901
2010,36|NAM,urban_connection_rate_baseline,0.932
2010,37|LAM,urban_connection_rate_baseline,0.85
2010,38|AFR,urban_connection_rate_baseline,0.55
2010,39|EEU,urban_connection_rate_baseline,0.947
2010,39|FSU,urban_connection_rate_baseline,0.916
2010,39|WEU,urban_connection_rate_baseline,0.95
2010,3|AFR,urban_connection_rate_baseline,0.862
2010,3|MEA,urban_connection_rate_baseline,0.931
2010,40|MEA,urban_connection_rate_baseline,0.932
2010,41|WEU,urban_connection_rate_baseline,0.899
2010,42|FSU,urban_connection_rate_baseline,0.94
2010,43|FSU,urban_connection_rate_baseline,0.91
2010,44|FSU,urban_connection_rate_baseline,0.922
2010,45|WEU,urban_connection_rate_baseline,0.89
2010,46|LAM,urban_connection_rate_baseline,0.798
2010,47|WEU,urban_connection_rate_baseline,0.874
2010,48|EEU,urban_connection_rate_baseline,0.947
2010,48|WEU,urban_connection_rate_baseline,0.941
2010,49|WEU,urban_connection_rate_baseline,0.916
2010,4|AFR,urban_connection_rate_baseline,0.574
2010,4|MEA,urban_connection_rate_baseline,0.79
2010,4|WEU,urban_connection_rate_baseline,0.845
2010,50|MEA,urban_connection_rate_baseline,0.863
2010,50|SAS,urban_connection_rate_baseline,0.595
2010,51|FSU,urban_connection_rate_baseline,0.865
2010,51|WEU,urban_connection_rate_baseline,0.945
2010,52|NAM,urban_connection_rate_baseline,0.865
2010,53|CPA,urban_connection_rate_baseline,0.92
2010,53|SAS,urban_connection_rate_baseline,0.871
2010,54|CPA,urban_connection_rate_baseline,0.897
2010,54|FSU,urban_connection_rate_baseline,0.0
2010,55|NAM,urban_connection_rate_baseline,0.937
2010,56|NAM,urban_connection_rate_baseline,0.937
2010,57|AFR,urban_connection_rate_baseline,0.662
2010,58|NAM,urban_connection_rate_baseline,0.896
2010,59|CPA,urban_connection_rate_baseline,0.806
2010,59|PAS,urban_connection_rate_baseline,0.934
2010,5|AFR,urban_connection_rate_baseline,0.503
2010,5|MEA,urban_connection_rate_baseline,0.778
2010,60|CPA,urban_connection_rate_baseline,0.872
2010,61|CPA,urban_connection_rate_baseline,0.883
2010,62|CPA,urban_connection_rate_baseline,0.922
2010,63|NAM,urban_connection_rate_baseline,0.94
2010,64|WEU,urban_connection_rate_baseline,0.759
2010,65|SAS,urban_connection_rate_baseline,0.85
2010,66|SAS,urban_connection_rate_baseline,0.795
2010,67|CPA,urban_connection_rate_baseline,0.0
2010,67|SAS,urban_connection_rate_baseline,0.841
2010,68|WEU,urban_connection_rate_baseline,0.88
2010,69|PAS,urban_connection_rate_baseline,0.411
2010,6|AFR,urban_connection_rate_baseline,0.525
2010,70|CPA,urban_connection_rate_baseline,0.905
2010,70|PAS,urban_connection_rate_baseline,0.741
2010,70|SAS,urban_connection_rate_baseline,0.83
2010,71|FSU,urban_connection_rate_baseline,0.0
2010,71|PAO,urban_connection_rate_baseline,0.906
2010,72|PAS,urban_connection_rate_baseline,0.808
2010,73|PAS,urban_connection_rate_baseline,0.796
2010,74|FSU,urban_connection_rate_baseline,0.872
2010,75|LAM,urban_connection_rate_baseline,0.913
2010,76|LAM,urban_connection_rate_baseline,0.782
2010,77|CPA,urban_connection_rate_baseline,0.919
2010,77|FSU,urban_connection_rate_baseline,0.916
2010,78|AFR,urban_connection_rate_baseline,0.639
2010,78|MEA,urban_connection_rate_baseline,0.74
2010,79|FSU,urban_connection_rate_baseline,0.891
2010,7|AFR,urban_connection_rate_baseline,0.721
2010,80|AFR,urban_connection_rate_baseline,0.869
2010,81|NAM,urban_connection_rate_baseline,0.94
2010,82|AFR,urban_connection_rate_baseline,0.43
2010,83|LAM,urban_connection_rate_baseline,0.88
2010,84|LAM,urban_connection_rate_baseline,0.948
2010,85|MEA,urban_connection_rate_baseline,0.848
2010,85|WEU,urban_connection_rate_baseline,0.922
2010,86|WEU,urban_connection_rate_baseline,0.809
2010,87|MEA,urban_connection_rate_baseline,0.863
2010,88|CPA,urban_connection_rate_baseline,0.797
2010,88|PAS,urban_connection_rate_baseline,0.933
2010,8|AFR,urban_connection_rate_baseline,0.748
2010,90|NAM,urban_connection_rate_baseline,0.933
2010,91|PAO,urban_connection_rate_baseline,0.95
2010,92|AFR,urban_connection_rate_baseline,0.786
2010,93|LAM,urban_connection_rate_baseline,0.949
2010,94|PAO,urban_connection_rate_baseline,0.898
2010,95|AFR,urban_connection_rate_baseline,0.652
2010,95|MEA,urban_connection_rate_baseline,0.0
2010,96|AFR,urban_connection_rate_baseline,0.628
2010,96|MEA,urban_connection_rate_baseline,0.883
2010,97|LAM,urban_connection_rate_baseline,0.919
2010,97|NAM,urban_connection_rate_baseline,0.938
2010,98|CPA,urban_connection_rate_baseline,0.905
2010,98|PAS,urban_connection_rate_baseline,0.91
2010,99|LAM,urban_connection_rate_baseline,0.857
2010,9|LAM,urban_connection_rate_baseline,0.808
2015,0|EEU,urban_connection_rate_baseline,0.9185
2015,0|WEU,urban_connection_rate_baseline,0.891
2015,100|LAM,urban_connection_rate_baseline,0.9345
2015,101|LAM,urban_connection_rate_baseline,0.8394999999999999
2015,103|NAM,urban_connection_rate_baseline,0.9644999999999999
2015,104|NAM,urban_connection_rate_baseline,0.9355
2015,105|CPA,urban_connection_rate_baseline,0.905
2015,105|FSU,urban_connection_rate_baseline,0.9259999999999999
2015,106|EEU,urban_connection_rate_baseline,0.942
2015,106|FSU,urban_connection_rate_baseline,0.946
2015,107|AFR,urban_connection_rate_baseline,0.8935
2015,108|LAM,urban_connection_rate_baseline,0.8835
2015,109|NAM,urban_connection_rate_baseline,0.929
2015,10|FSU,urban_connection_rate_baseline,0.909
2015,10|SAS,urban_connection_rate_baseline,0.5805
2015,110|PAS,urban_connection_rate_baseline,0.735
2015,111|LAM,urban_connection_rate_baseline,0.962
2015,112|PAS,urban_connection_rate_baseline,0.327
2015,113|LAM,urban_connection_rate_baseline,0.8975
2015,114|PAS,urban_connection_rate_baseline,0.9095
2015,115|MEA,urban_connection_rate_baseline,0.912
2015,115|SAS,urban_connection_rate_baseline,0.8815
2015,116|LAM,urban_connection_rate_baseline,0.7915000000000001
2015,117|PAS,urban_connection_rate_baseline,0.8425
2015,118|CPA,urban_connection_rate_baseline,0.0
2015,119|WEU,urban_connection_rate_baseline,0.9530000000000001
2015,11|CPA,urban_connection_rate_baseline,0.9430000000000001
2015,11|FSU,urban_connection_rate_baseline,0.9319999999999999
2015,120|MEA,urban_connection_rate_baseline,0.893
2015,121|AFR,urban_connection_rate_baseline,0.5675
2015,122|LAM,urban_connection_rate_baseline,0.9530000000000001
2015,122|NAM,urban_connection_rate_baseline,0.9555
2015,123|CPA,urban_connection_rate_baseline,0.9505
2015,123|FSU,urban_connection_rate_baseline,0.665
2015,124|SAS,urban_connection_rate_baseline,0.8805000000000001
2015,125|LAM,urban_connection_rate_baseline,0.889
2015,126|NAM,urban_connection_rate_baseline,0.963
2015,127|FSU,urban_connection_rate_baseline,0.81
2015,127|WEU,urban_connection_rate_baseline,0.9545
2015,128|WEU,urban_connection_rate_baseline,0.4995
2015,129|AFR,urban_connection_rate_baseline,0.6655
2015,12|SAS,urban_connection_rate_baseline,0.0
2015,130|AFR,urban_connection_rate_baseline,0.442
2015,131|FSU,urban_connection_rate_baseline,0.895
2015,132|FSU,urban_connection_rate_baseline,0.8925000000000001
2015,133|PAS,urban_connection_rate_baseline,0.0
2015,134|LAM,urban_connection_rate_baseline,0.0
2015,135|AFR,urban_connection_rate_baseline,0.8245
2015,136|AFR,urban_connection_rate_baseline,0.9225
2015,137|LAM,urban_connection_rate_baseline,0.974
2015,139|LAM,urban_connection_rate_baseline,0.9744999999999999
2015,13|AFR,urban_connection_rate_baseline,0.493
2015,140|PAS,urban_connection_rate_baseline,0.8514999999999999
2015,141|SAS,urban_connection_rate_baseline,0.8220000000000001
2015,142|NAM,urban_connection_rate_baseline,0.9615
2015,143|PAS,urban_connection_rate_baseline,0.7395
2015,144|PAS,urban_connection_rate_baseline,0.8200000000000001
2015,145|WEU,urban_connection_rate_baseline,0.9585
2015,146|FSU,urban_connection_rate_baseline,0.9319999999999999
2015,147|PAS,urban_connection_rate_baseline,0.9355
2015,148|CPA,urban_connection_rate_baseline,0.9475
2015,148|FSU,urban_connection_rate_baseline,0.0
2015,149|PAO,urban_connection_rate_baseline,0.95
2015,14|MEA,urban_connection_rate_baseline,0.9390000000000001
2015,150|WEU,urban_connection_rate_baseline,0.8885000000000001
2015,151|MEA,urban_connection_rate_baseline,0.9075
2015,151|WEU,urban_connection_rate_baseline,0.968
2015,152|LAM,urban_connection_rate_baseline,0.9219999999999999
2015,153|NAM,urban_connection_rate_baseline,0.9295
2015,154|FSU,urban_connection_rate_baseline,0.925
2015,155|LAM,urban_connection_rate_baseline,0.8594999999999999
2015,156|CPA,urban_connection_rate_baseline,0.8885000000000001
2015,157|FSU,urban_connection_rate_baseline,0.9375
2015,158|AFR,urban_connection_rate_baseline,0.7264999999999999
2015,159|CPA,urban_connection_rate_baseline,0.9465
2015,15|SAS,urban_connection_rate_baseline,0.86
2015,160|CPA,urban_connection_rate_baseline,0.7364999999999999
2015,160|FSU,urban_connection_rate_baseline,0.9279999999999999
2015,161|AFR,urban_connection_rate_baseline,0.698
2015,162|CPA,urban_connection_rate_baseline,0.944
2015,17|NAM,urban_connection_rate_baseline,0.9550000000000001
2015,18|PAO,urban_connection_rate_baseline,0.9395
2015,19|PAO,urban_connection_rate_baseline,0.9744999999999999
2015,1|AFR,urban_connection_rate_baseline,0.6114999999999999
2015,20|PAO,urban_connection_rate_baseline,0.542
2015,21|PAO,urban_connection_rate_baseline,0.9335
2015,22|PAO,urban_connection_rate_baseline,0.9395
2015,23|FSU,urban_connection_rate_baseline,0.9195
2015,24|PAS,urban_connection_rate_baseline,0.7929999999999999
2015,24|SAS,urban_connection_rate_baseline,0.9475
2015,25|FSU,urban_connection_rate_baseline,0.9175
2015,26|FSU,urban_connection_rate_baseline,0.781
2015,26|WEU,urban_connection_rate_baseline,0.946
2015,27|LAM,urban_connection_rate_baseline,0.9215
2015,27|NAM,urban_connection_rate_baseline,0.938
2015,28|LAM,urban_connection_rate_baseline,0.7815000000000001
2015,28|NAM,urban_connection_rate_baseline,0.9155
2015,29|LAM,urban_connection_rate_baseline,0.875
2015,2|AFR,urban_connection_rate_baseline,0.5525
2015,30|FSU,urban_connection_rate_baseline,0.9590000000000001
2015,30|MEA,urban_connection_rate_baseline,0.9245
2015,30|SAS,urban_connection_rate_baseline,0.647
2015,31|FSU,urban_connection_rate_baseline,0.914
2015,31|MEA,urban_connection_rate_baseline,0.9235
2015,31|WEU,urban_connection_rate_baseline,0.9675
2015,32|LAM,urban_connection_rate_baseline,0.9319999999999999
2015,33|LAM,urban_connection_rate_baseline,0.9335
2015,33|NAM,urban_connection_rate_baseline,0.9430000000000001
2015,34|MEA,urban_connection_rate_baseline,0.9365
2015,35|CPA,urban_connection_rate_baseline,0.9255
2015,36|NAM,urban_connection_rate_baseline,0.9570000000000001
2015,37|LAM,urban_connection_rate_baseline,0.872
2015,38|AFR,urban_connection_rate_baseline,0.548
2015,39|EEU,urban_connection_rate_baseline,0.972
2015,39|FSU,urban_connection_rate_baseline,0.9415
2015,39|WEU,urban_connection_rate_baseline,0.9744999999999999
2015,3|AFR,urban_connection_rate_baseline,0.8805000000000001
2015,3|MEA,urban_connection_rate_baseline,0.9550000000000001
2015,40|MEA,urban_connection_rate_baseline,0.9565
2015,41|WEU,urban_connection_rate_baseline,0.9225
2015,42|FSU,urban_connection_rate_baseline,0.9644999999999999
2015,43|FSU,urban_connection_rate_baseline,0.9345
2015,44|FSU,urban_connection_rate_baseline,0.946
2015,45|WEU,urban_connection_rate_baseline,0.9125000000000001
2015,46|LAM,urban_connection_rate_baseline,0.8195
2015,47|WEU,urban_connection_rate_baseline,0.8975
2015,48|EEU,urban_connection_rate_baseline,0.972
2015,48|WEU,urban_connection_rate_baseline,0.9655
2015,49|WEU,urban_connection_rate_baseline,0.9405
2015,4|AFR,urban_connection_rate_baseline,0.5914999999999999
2015,4|MEA,urban_connection_rate_baseline,0.8105
2015,4|WEU,urban_connection_rate_baseline,0.867
2015,50|MEA,urban_connection_rate_baseline,0.8845000000000001
2015,50|SAS,urban_connection_rate_baseline,0.607
2015,51|FSU,urban_connection_rate_baseline,0.8885000000000001
2015,51|WEU,urban_connection_rate_baseline,0.9695
2015,52|NAM,urban_connection_rate_baseline,0.888
2015,53|CPA,urban_connection_rate_baseline,0.944
2015,53|SAS,urban_connection_rate_baseline,0.8935
2015,54|CPA,urban_connection_rate_baseline,0.9185
2015,54|FSU,urban_connection_rate_baseline,0.0
2015,55|NAM,urban_connection_rate_baseline,0.9615
2015,56|NAM,urban_connection_rate_baseline,0.962
2015,57|AFR,urban_connection_rate_baseline,0.6779999999999999
2015,58|NAM,urban_connection_rate_baseline,0.9205
2015,59|CPA,urban_connection_rate_baseline,0.8285
2015,59|PAS,urban_connection_rate_baseline,0.9585
2015,5|AFR,urban_connection_rate_baseline,0.5185
2015,5|MEA,urban_connection_rate_baseline,0.8075
2015,60|CPA,urban_connection_rate_baseline,0.9
2015,61|CPA,urban_connection_rate_baseline,0.9065000000000001
2015,62|CPA,urban_connection_rate_baseline,0.946
2015,63|NAM,urban_connection_rate_baseline,0.9644999999999999
2015,64|WEU,urban_connection_rate_baseline,0.7825
2015,65|SAS,urban_connection_rate_baseline,0.873
2015,66|SAS,urban_connection_rate_baseline,0.8180000000000001
2015,67|CPA,urban_connection_rate_baseline,0.0
2015,67|SAS,urban_connection_rate_baseline,0.862
2015,68|WEU,urban_connection_rate_baseline,0.905
2015,69|PAS,urban_connection_rate_baseline,0.40549999999999997
2015,6|AFR,urban_connection_rate_baseline,0.5375000000000001
2015,70|CPA,urban_connection_rate_baseline,0.929
2015,70|PAS,urban_connection_rate_baseline,0.76
2015,70|SAS,urban_connection_rate_baseline,0.8514999999999999
2015,71|FSU,urban_connection_rate_baseline,0.0
2015,71|PAO,urban_connection_rate_baseline,0.9299999999999999
2015,72|PAS,urban_connection_rate_baseline,0.829
2015,73|PAS,urban_connection_rate_baseline,0.8185
2015,74|FSU,urban_connection_rate_baseline,0.895
2015,75|LAM,urban_connection_rate_baseline,0.937
2015,76|LAM,urban_connection_rate_baseline,0.8045
2015,77|CPA,urban_connection_rate_baseline,0.9430000000000001
2015,77|FSU,urban_connection_rate_baseline,0.9385
2015,78|AFR,urban_connection_rate_baseline,0.654
2015,78|MEA,urban_connection_rate_baseline,0.7585
2015,79|FSU,urban_connection_rate_baseline,0.914
2015,7|AFR,urban_connection_rate_baseline,0.7395
2015,80|AFR,urban_connection_rate_baseline,0.89
2015,81|NAM,urban_connection_rate_baseline,0.9644999999999999
2015,82|AFR,urban_connection_rate_baseline,0.433
2015,83|LAM,urban_connection_rate_baseline,0.903
2015,84|LAM,urban_connection_rate_baseline,0.973
2015,85|MEA,urban_connection_rate_baseline,0.872
2015,85|WEU,urban_connection_rate_baseline,0.9465
2015,86|WEU,urban_connection_rate_baseline,0.8305
2015,87|MEA,urban_connection_rate_baseline,0.887
2015,88|CPA,urban_connection_rate_baseline,0.8165
2015,88|PAS,urban_connection_rate_baseline,0.958
2015,8|AFR,urban_connection_rate_baseline,0.7655000000000001
2015,90|NAM,urban_connection_rate_baseline,0.9575
2015,91|PAO,urban_connection_rate_baseline,0.9744999999999999
2015,92|AFR,urban_connection_rate_baseline,0.8065
2015,93|LAM,urban_connection_rate_baseline,0.974
2015,94|PAO,urban_connection_rate_baseline,0.9219999999999999
2015,95|AFR,urban_connection_rate_baseline,0.667
2015,95|MEA,urban_connection_rate_baseline,0.0
2015,96|AFR,urban_connection_rate_baseline,0.6405000000000001
2015,96|MEA,urban_connection_rate_baseline,0.9035
2015,97|LAM,urban_connection_rate_baseline,0.9430000000000001
2015,97|NAM,urban_connection_rate_baseline,0.9624999999999999
2015,98|CPA,urban_connection_rate_baseline,0.929
2015,98|PAS,urban_connection_rate_baseline,0.9345
2015,99|LAM,urban_connection_rate_baseline,0.8795
2015,9|LAM,urban_connection_rate_baseline,0.829
2020,0|EEU,urban_connection_rate_baseline,0.942
2020,0|WEU,urban_connection_rate_baseline,0.913
2020,100|LAM,urban_connection_rate_baseline,0.958
2020,101|LAM,urban_connection_rate_baseline,0.866
2020,103|NAM,urban_connection_rate_baseline,0.989
2020,104|NAM,urban_connection_rate_baseline,0.96
2020,105|CPA,urban_connection_rate_baseline,0.928
2020,105|FSU,urban_connection_rate_baseline,0.95
2020,106|EEU,urban_connection_rate_baseline,0.966
2020,106|FSU,urban_connection_rate_baseline,0.97
2020,107|AFR,urban_connection_rate_baseline,0.915
2020,108|LAM,urban_connection_rate_baseline,0.906
2020,109|NAM,urban_connection_rate_baseline,0.953
2020,10|FSU,urban_connection_rate_baseline,0.931
2020,10|SAS,urban_connection_rate_baseline,0.596
2020,110|PAS,urban_connection_rate_baseline,0.757
2020,111|LAM,urban_connection_rate_baseline,0.987
2020,112|PAS,urban_connection_rate_baseline,0.335
2020,113|LAM,urban_connection_rate_baseline,0.92
2020,114|PAS,urban_connection_rate_baseline,0.933
2020,115|MEA,urban_connection_rate_baseline,0.936
2020,115|SAS,urban_connection_rate_baseline,0.904
2020,116|LAM,urban_connection_rate_baseline,0.812
2020,117|PAS,urban_connection_rate_baseline,0.864
2020,118|CPA,urban_connection_rate_baseline,0.0
2020,119|WEU,urban_connection_rate_baseline,0.977
2020,11|CPA,urban_connection_rate_baseline,0.967
2020,11|FSU,urban_connection_rate_baseline,0.956
2020,120|MEA,urban_connection_rate_baseline,0.914
2020,121|AFR,urban_connection_rate_baseline,0.581
2020,122|LAM,urban_connection_rate_baseline,0.977
2020,122|NAM,urban_connection_rate_baseline,0.98
2020,123|CPA,urban_connection_rate_baseline,0.975
2020,123|FSU,urban_connection_rate_baseline,0.687
2020,124|SAS,urban_connection_rate_baseline,0.903
2020,125|LAM,urban_connection_rate_baseline,0.912
2020,126|NAM,urban_connection_rate_baseline,0.988
2020,127|FSU,urban_connection_rate_baseline,0.831
2020,127|WEU,urban_connection_rate_baseline,0.979
2020,128|WEU,urban_connection_rate_baseline,0.999
2020,129|AFR,urban_connection_rate_baseline,0.682
2020,12|SAS,urban_connection_rate_baseline,0.0
2020,130|AFR,urban_connection_rate_baseline,0.462
2020,131|FSU,urban_connection_rate_baseline,0.918
2020,132|FSU,urban_connection_rate_baseline,0.916
2020,133|PAS,urban_connection_rate_baseline,0.0
2020,134|LAM,urban_connection_rate_baseline,0.0
2020,135|AFR,urban_connection_rate_baseline,0.845
2020,136|AFR,urban_connection_rate_baseline,0.947
2020,137|LAM,urban_connection_rate_baseline,0.999
2020,139|LAM,urban_connection_rate_baseline,0.999
2020,13|AFR,urban_connection_rate_baseline,0.5
2020,140|PAS,urban_connection_rate_baseline,0.875
2020,141|SAS,urban_connection_rate_baseline,0.857
2020,142|NAM,urban_connection_rate_baseline,0.986
2020,143|PAS,urban_connection_rate_baseline,0.757
2020,144|PAS,urban_connection_rate_baseline,0.84
2020,145|WEU,urban_connection_rate_baseline,0.983
2020,146|FSU,urban_connection_rate_baseline,0.956
2020,147|PAS,urban_connection_rate_baseline,0.959
2020,148|CPA,urban_connection_rate_baseline,0.972
2020,148|FSU,urban_connection_rate_baseline,0.0
2020,149|PAO,urban_connection_rate_baseline,0.974
2020,14|MEA,urban_connection_rate_baseline,0.962
2020,150|WEU,urban_connection_rate_baseline,0.911
2020,151|MEA,urban_connection_rate_baseline,0.931
2020,151|WEU,urban_connection_rate_baseline,0.993
2020,152|LAM,urban_connection_rate_baseline,0.945
2020,153|NAM,urban_connection_rate_baseline,0.954
2020,154|FSU,urban_connection_rate_baseline,0.949
2020,155|LAM,urban_connection_rate_baseline,0.882
2020,156|CPA,urban_connection_rate_baseline,0.911
2020,157|FSU,urban_connection_rate_baseline,0.962
2020,158|AFR,urban_connection_rate_baseline,0.74
2020,159|CPA,urban_connection_rate_baseline,0.971
2020,15|SAS,urban_connection_rate_baseline,0.882
2020,160|CPA,urban_connection_rate_baseline,0.752
2020,160|FSU,urban_connection_rate_baseline,0.952
2020,161|AFR,urban_connection_rate_baseline,0.706
2020,162|CPA,urban_connection_rate_baseline,0.968
2020,17|NAM,urban_connection_rate_baseline,0.98
2020,18|PAO,urban_connection_rate_baseline,0.964
2020,19|PAO,urban_connection_rate_baseline,0.999
2020,1|AFR,urban_connection_rate_baseline,0.622
2020,20|PAO,urban_connection_rate_baseline,0.56
2020,21|PAO,urban_connection_rate_baseline,0.958
2020,22|PAO,urban_connection_rate_baseline,0.964
2020,23|FSU,urban_connection_rate_baseline,0.943
2020,24|PAS,urban_connection_rate_baseline,0.839
2020,24|SAS,urban_connection_rate_baseline,0.972
2020,25|FSU,urban_connection_rate_baseline,0.941
2020,26|FSU,urban_connection_rate_baseline,0.806
2020,26|WEU,urban_connection_rate_baseline,0.971
2020,27|LAM,urban_connection_rate_baseline,0.945
2020,27|NAM,urban_connection_rate_baseline,0.962
2020,28|LAM,urban_connection_rate_baseline,0.8
2020,28|NAM,urban_connection_rate_baseline,0.939
2020,29|LAM,urban_connection_rate_baseline,0.898
2020,2|AFR,urban_connection_rate_baseline,0.564
2020,30|FSU,urban_connection_rate_baseline,0.984
2020,30|MEA,urban_connection_rate_baseline,0.948
2020,30|SAS,urban_connection_rate_baseline,0.664
2020,31|FSU,urban_connection_rate_baseline,0.936
2020,31|MEA,urban_connection_rate_baseline,0.947
2020,31|WEU,urban_connection_rate_baseline,0.992
2020,32|LAM,urban_connection_rate_baseline,0.955
2020,33|LAM,urban_connection_rate_baseline,0.957
2020,33|NAM,urban_connection_rate_baseline,0.967
2020,34|MEA,urban_connection_rate_baseline,0.96
2020,35|CPA,urban_connection_rate_baseline,0.95
2020,36|NAM,urban_connection_rate_baseline,0.982
2020,37|LAM,urban_connection_rate_baseline,0.894
2020,38|AFR,urban_connection_rate_baseline,0.546
2020,39|EEU,urban_connection_rate_baseline,0.997
2020,39|FSU,urban_connection_rate_baseline,0.967
2020,39|WEU,urban_connection_rate_baseline,0.999
