MODEL,SCENARIO,YEAR,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY
NP_SSP2,pipelines_LNG,2045,R12_FSU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2050,R12_FSU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2055,R12_FSU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2060,R12_FSU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2070,R12_FSU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2080,R12_FSU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2090,R12_FSU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2100,R12_FSU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2110,R12_FSU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2030,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2035,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2040,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2045,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2050,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2055,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2060,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2070,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2080,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2090,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2100,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2110,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2030,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2035,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2040,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2045,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2050,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2055,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2060,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2070,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2080,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2090,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2100,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2110,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2030,R12_NAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2035,R12_NAM,LNG_shipped_imp,11.364691817074664,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2040,R12_NAM,LNG_shipped_imp,117.21744681291946,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2045,R12_NAM,LNG_shipped_imp,152.91055173181155,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2050,R12_NAM,LNG_shipped_imp,136.72347938145484,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2055,R12_NAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2060,R12_NAM,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2070,R12_NAM,LNG_shipped_imp,177.30187797193915,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2080,R12_NAM,LNG_shipped_imp,439.9285938942963,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2090,R12_NAM,LNG_shipped_imp,643.8418631909271,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2100,R12_NAM,LNG_shipped_imp,652.1442847422139,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2110,R12_NAM,LNG_shipped_imp,610.355690176029,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2030,R12_PAO,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2035,R12_PAO,LNG_shipped_imp,25.758467156152754,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2040,R12_PAO,LNG_shipped_imp,43.92678300238041,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2045,R12_PAO,LNG_shipped_imp,0.7265004609826278,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2050,R12_PAO,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2055,R12_PAO,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2060,R12_PAO,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2070,R12_PAO,LNG_shipped_imp,29.935786381206622,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2080,R12_PAO,LNG_shipped_imp,79.93325775094233,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2090,R12_PAO,LNG_shipped_imp,106.11043652683975,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2100,R12_PAO,LNG_shipped_imp,116.13901254209873,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2110,R12_PAO,LNG_shipped_imp,106.95081334823035,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2030,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2035,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2040,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2045,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2050,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2055,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2060,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2070,R12_PAS,LNG_shipped_imp,72.79477413153595,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2080,R12_PAS,LNG_shipped_imp,310.415692962547,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2090,R12_PAS,LNG_shipped_imp,423.58091962011963,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2100,R12_PAS,LNG_shipped_imp,414.35301888135234,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2110,R12_PAS,LNG_shipped_imp,493.7712115124824,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2030,R12_RCPA,LNG_shipped_imp,2.090750201903402,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2035,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2040,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2045,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2050,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2055,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2060,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2070,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2080,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2090,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2100,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2110,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2030,R12_SAS,LNG_shipped_imp,90.95930084667026,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2035,R12_SAS,LNG_shipped_imp,115.25895388408111,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2040,R12_SAS,LNG_shipped_imp,165.48347007046743,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2045,R12_SAS,LNG_shipped_imp,177.0195546489056,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2050,R12_SAS,LNG_shipped_imp,128.136956425886,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2055,R12_SAS,LNG_shipped_imp,131.8567767800351,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2060,R12_SAS,LNG_shipped_imp,183.65974726475235,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2070,R12_SAS,LNG_shipped_imp,363.8351129431319,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2080,R12_SAS,LNG_shipped_imp,657.637891584142,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2090,R12_SAS,LNG_shipped_imp,1070.3509320438698,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2100,R12_SAS,LNG_shipped_imp,1526.396662854934,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2110,R12_SAS,LNG_shipped_imp,1752.3559220607924,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2030,R12_WEU,LNG_shipped_imp,104.89832918956577,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2035,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2040,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2045,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2050,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2055,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2060,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2070,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2080,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2090,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2100,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
NP_SSP2,pipelines_LNG,2110,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa)
