MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,COMMODITY,LEVEL,UNITS,PAIR
NP_SSP2_6.2,pipelines_LNG,2100,R12_MEA,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_MEA-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2110,R12_MEA,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_MEA-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2025,R12_MEA,R12_EEU,gas_pipe_eeu,gas,3.579,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2030,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2035,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2040,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2045,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2050,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2055,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2060,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2070,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2080,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2090,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2100,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2110,R12_MEA,R12_EEU,gas_pipe_eeu,gas,0.0,GWa,R12_MEA-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2025,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.291,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2030,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.04,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2035,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.04,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2040,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.04,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2045,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.04,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2050,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.04,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2055,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.04,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2060,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.04,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2070,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.7849798913435704,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2080,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.46999645750672453,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2090,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.2814042404204571,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2100,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.16848711359804538,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2110,R12_MEA,R12_FSU,gas_pipe_fsu,gas,0.10087945869680275,GWa,R12_MEA-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2025,R12_MEA,R12_SAS,gas_pipe_sas,gas,2.775,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2030,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.555,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2035,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.555,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2040,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.555,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2045,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.555,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2050,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.555,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2055,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.555,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2060,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.555,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2070,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2080,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2090,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2100,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2110,R12_MEA,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_MEA-R12_SAS
NP_SSP2_6.2,pipelines_LNG,2025,R12_MEA,R12_WEU,gas_pipe_weu,gas,5.972,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2030,R12_MEA,R12_WEU,gas_pipe_weu,gas,1.4200000000000002,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2035,R12_MEA,R12_WEU,gas_pipe_weu,gas,1.4200000000000002,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2040,R12_MEA,R12_WEU,gas_pipe_weu,gas,1.3572139949159423,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2045,R12_MEA,R12_WEU,gas_pipe_weu,gas,0.5698824736241782,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2050,R12_MEA,R12_WEU,gas_pipe_weu,gas,0.4847091134557354,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2055,R12_MEA,R12_WEU,gas_pipe_weu,gas,0.5443551706620726,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2060,R12_MEA,R12_WEU,gas_pipe_weu,gas,0.7160597324128709,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2070,R12_MEA,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2080,R12_MEA,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2090,R12_MEA,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2100,R12_MEA,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2110,R12_MEA,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_MEA-R12_WEU
NP_SSP2_6.2,pipelines_LNG,2025,R12_NAM,R12_LAM,gas_pipe_lam,gas,1.583,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2030,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.7179176409955152,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2035,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.5442000321722981,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2040,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.40978065795681096,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2045,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.30576950855818796,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2050,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.27528766386606895,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2055,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.21301234662847174,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2060,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.16482489327325384,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2070,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.09868675210872045,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2080,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.05908740390095193,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2090,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.035377811359197806,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2100,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.02118200249015885,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2110,R12_NAM,R12_LAM,gas_pipe_lam,gas,0.012682447337897428,GWa,R12_NAM-R12_LAM
NP_SSP2_6.2,pipelines_LNG,2030,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2035,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2040,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2045,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2050,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2055,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2060,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2070,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2080,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2090,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2100,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2110,R12_PAO,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAO-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2025,R12_PAS,R12_CHN,gas_pipe_chn,gas,2.577,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2030,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.6413772580410966,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2035,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.4962854960182191,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2040,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.38401625637663006,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2045,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.29714445887434915,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2050,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.22992471796072406,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2055,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.17791136381807213,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2060,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.13766442188705144,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2070,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.09533706183779052,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2080,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.0781145758974269,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2090,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.04677008208272943,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2100,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.028002975794141165,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2110,R12_PAS,R12_CHN,gas_pipe_chn,gas,0.016766416016550493,GWa,R12_PAS-R12_CHN
NP_SSP2_6.2,pipelines_LNG,2030,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2035,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2040,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2045,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2050,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2055,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2060,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2070,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2080,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2090,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2100,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2110,R12_PAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_PAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2030,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2035,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2040,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2045,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2050,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2055,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2060,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2070,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2080,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2090,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2100,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2110,R12_PAS,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_PAS-R12_PAO
NP_SSP2_6.2,pipelines_LNG,2030,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2035,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2040,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2045,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2050,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2055,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2060,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2070,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2080,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2090,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2100,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2110,R12_PAS,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_PAS-R12_RCPA
NP_SSP2_6.2,pipelines_LNG,2030,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2035,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2040,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2045,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2050,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2055,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2060,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2070,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2080,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2090,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2100,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2110,R12_SAS,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_SAS-R12_FSU
NP_SSP2_6.2,pipelines_LNG,2030,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2035,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2040,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2045,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2050,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2055,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2060,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2070,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2080,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2090,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2100,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2110,R12_SAS,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_SAS-R12_MEA
NP_SSP2_6.2,pipelines_LNG,2030,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2035,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2040,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2045,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2050,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2055,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2060,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2070,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2080,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2090,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2100,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2110,R12_SAS,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_SAS-R12_PAS
NP_SSP2_6.2,pipelines_LNG,2030,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2035,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2040,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2045,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2050,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2055,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2060,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2070,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2080,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2090,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2100,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2110,R12_WEU,R12_AFR,gas_pipe_afr,gas,0.0,GWa,R12_WEU-R12_AFR
NP_SSP2_6.2,pipelines_LNG,2025,R12_WEU,R12_EEU,gas_pipe_eeu,gas,1.679,GWa,R12_WEU-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2030,R12_WEU,R12_EEU,gas_pipe_eeu,gas,0.3735330476665301,GWa,R12_WEU-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2035,R12_WEU,R12_EEU,gas_pipe_eeu,gas,0.3,GWa,R12_WEU-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2040,R12_WEU,R12_EEU,gas_pipe_eeu,gas,0.24844597426781295,GWa,R12_WEU-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2045,R12_WEU,R12_EEU,gas_pipe_eeu,gas,0.41080389638704917,GWa,R12_WEU-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2050,R12_WEU,R12_EEU,gas_pipe_eeu,gas,0.3642990803250238,GWa,R12_WEU-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2055,R12_WEU,R12_EEU,gas_pipe_eeu,gas,0.1218876839042847,GWa,R12_WEU-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2060,R12_WEU,R12_EEU,gas_pipe_eeu,gas,0.06,GWa,R12_WEU-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2070,R12_WEU,R12_EEU,gas_pipe_eeu,gas,0.13059609184289978,GWa,R12_WEU-R12_EEU
NP_SSP2_6.2,pipelines_LNG,2080,R12_WEU,R12_EEU,gas_pipe_eeu,gas,0.13059609184289978,GWa,R12_WEU-R12_EEU
