node_loc,technology,year_vtg,year_act,value,unit
R12_AFR,h2_NH3,2030,2030,26.82638478552382,USD/kWa
R12_AFR,h2_NH3,2030,2035,26.82638478552382,USD/kWa
R12_AFR,h2_NH3,2030,2040,26.82638478552382,USD/kWa
R12_AFR,h2_NH3,2030,2045,26.82638478552382,USD/kWa
R12_AFR,h2_NH3,2030,2050,26.82638478552382,USD/kWa
R12_AFR,h2_NH3,2030,2055,26.82638478552382,USD/kWa
R12_AFR,h2_NH3,2035,2035,23.843587719692067,USD/kWa
R12_AFR,h2_NH3,2035,2040,23.843587719692067,USD/kWa
R12_AFR,h2_NH3,2035,2045,23.843587719692067,USD/kWa
R12_AFR,h2_NH3,2035,2050,23.843587719692067,USD/kWa
R12_AFR,h2_NH3,2035,2055,23.843587719692067,USD/kWa
R12_AFR,h2_NH3,2035,2060,23.843587719692067,USD/kWa
R12_AFR,h2_NH3,2040,2040,21.796179091631174,USD/kWa
R12_AFR,h2_NH3,2040,2045,21.796179091631174,USD/kWa
R12_AFR,h2_NH3,2040,2050,21.796179091631174,USD/kWa
R12_AFR,h2_NH3,2040,2055,21.796179091631174,USD/kWa
R12_AFR,h2_NH3,2040,2060,21.796179091631174,USD/kWa
R12_AFR,h2_NH3,2040,2070,21.796179091631174,USD/kWa
R12_AFR,h2_NH3,2045,2045,21.03401407573281,USD/kWa
R12_AFR,h2_NH3,2045,2050,21.03401407573281,USD/kWa
R12_AFR,h2_NH3,2045,2055,21.03401407573281,USD/kWa
R12_AFR,h2_NH3,2045,2060,21.03401407573281,USD/kWa
R12_AFR,h2_NH3,2045,2070,21.03401407573281,USD/kWa
R12_AFR,h2_NH3,2050,2050,19.486963888669408,USD/kWa
R12_AFR,h2_NH3,2050,2055,19.486963888669408,USD/kWa
R12_AFR,h2_NH3,2050,2060,19.486963888669408,USD/kWa
R12_AFR,h2_NH3,2050,2070,19.486963888669408,USD/kWa
R12_AFR,h2_NH3,2050,2080,19.486963888669408,USD/kWa
R12_AFR,h2_NH3,2055,2055,19.697981462608663,USD/kWa
R12_AFR,h2_NH3,2055,2060,19.697981462608663,USD/kWa
R12_AFR,h2_NH3,2055,2070,19.697981462608663,USD/kWa
R12_AFR,h2_NH3,2055,2080,19.697981462608663,USD/kWa
R12_AFR,h2_NH3,2060,2060,17.809073480204827,USD/kWa
R12_AFR,h2_NH3,2060,2070,17.809073480204827,USD/kWa
R12_AFR,h2_NH3,2060,2080,17.809073480204827,USD/kWa
R12_AFR,h2_NH3,2060,2090,17.809073480204827,USD/kWa
R12_AFR,h2_NH3,2070,2070,17.78184281121233,USD/kWa
R12_AFR,h2_NH3,2070,2080,17.78184281121233,USD/kWa
R12_AFR,h2_NH3,2070,2090,17.78184281121233,USD/kWa
R12_AFR,h2_NH3,2080,2080,16.51985992544887,USD/kWa
