node_loc,technology,year_vtg,value,unit
R12_AFR,h2_NH3,2030,1,GW
R12_AFR,h2_NH3,2035,1,GW
R12_AFR,h2_NH3,2040,1,GW
R12_AFR,h2_NH3,2045,1,GW
R12_AFR,h2_NH3,2050,1,GW
R12_AFR,h2_NH3,2055,1,GW
R12_AFR,h2_NH3,2060,1,GW
R12_AFR,h2_NH3,2070,1,GW
R12_AFR,h2_NH3,2080,1,GW
R12_AFR,h2_NH3,2090,1,GW
R12_AFR,h2_NH3,2100,1,GW
R12_AFR,h2_NH3,2110,1,GW
R12_CHN,h2_NH3,2030,1,GW
R12_CHN,h2_NH3,2035,1,GW
R12_CHN,h2_NH3,2040,1,GW
R12_CHN,h2_NH3,2045,1,GW
R12_CHN,h2_NH3,2050,1,GW
R12_CHN,h2_NH3,2055,1,GW
R12_CHN,h2_NH3,2060,1,GW
R12_CHN,h2_NH3,2070,1,GW
R12_CHN,h2_NH3,2080,1,GW
R12_CHN,h2_NH3,2090,1,GW
R12_CHN,h2_NH3,2100,1,GW
R12_CHN,h2_NH3,2110,1,GW
R12_EEU,h2_NH3,2030,1,GW
R12_EEU,h2_NH3,2035,1,GW
R12_EEU,h2_NH3,2040,1,GW
R12_EEU,h2_NH3,2045,1,GW
R12_EEU,h2_NH3,2050,1,GW
R12_EEU,h2_NH3,2055,1,GW
R12_EEU,h2_NH3,2060,1,GW
R12_EEU,h2_NH3,2070,1,GW
R12_EEU,h2_NH3,2080,1,GW
R12_EEU,h2_NH3,2090,1,GW
R12_EEU,h2_NH3,2100,1,GW
R12_EEU,h2_NH3,2110,1,GW
R12_FSU,h2_NH3,2030,1,GW
R12_FSU,h2_NH3,2035,1,GW
R12_FSU,h2_NH3,2040,1,GW
R12_FSU,h2_NH3,2045,1,GW
R12_FSU,h2_NH3,2050,1,GW
R12_FSU,h2_NH3,2055,1,GW
R12_FSU,h2_NH3,2060,1,GW
R12_FSU,h2_NH3,2070,1,GW
R12_FSU,h2_NH3,2080,1,GW
R12_FSU,h2_NH3,2090,1,GW
R12_FSU,h2_NH3,2100,1,GW
R12_FSU,h2_NH3,2110,1,GW
R12_LAM,h2_NH3,2030,1,GW
R12_LAM,h2_NH3,2035,1,GW
R12_LAM,h2_NH3,2040,1,GW
R12_LAM,h2_NH3,2045,1,GW
R12_LAM,h2_NH3,2050,1,GW
R12_LAM,h2_NH3,2055,1,GW
R12_LAM,h2_NH3,2060,1,GW
R12_LAM,h2_NH3,2070,1,GW
R12_LAM,h2_NH3,2080,1,GW
R12_LAM,h2_NH3,2090,1,GW
R12_LAM,h2_NH3,2100,1,GW
R12_LAM,h2_NH3,2110,1,GW
R12_MEA,h2_NH3,2030,1,GW
R12_MEA,h2_NH3,2035,1,GW
R12_MEA,h2_NH3,2040,1,GW
R12_MEA,h2_NH3,2045,1,GW
R12_MEA,h2_NH3,2050,1,GW
R12_MEA,h2_NH3,2055,1,GW
R12_MEA,h2_NH3,2060,1,GW
R12_MEA,h2_NH3,2070,1,GW
R12_MEA,h2_NH3,2080,1,GW
R12_MEA,h2_NH3,2090,1,GW
R12_MEA,h2_NH3,2100,1,GW
R12_MEA,h2_NH3,2110,1,GW
R12_NAM,h2_NH3,2030,1,GW
R12_NAM,h2_NH3,2035,1,GW
R12_NAM,h2_NH3,2040,1,GW
R12_NAM,h2_NH3,2045,1,GW
R12_NAM,h2_NH3,2050,1,GW
R12_NAM,h2_NH3,2055,1,GW
R12_NAM,h2_NH3,2060,1,GW
R12_NAM,h2_NH3,2070,1,GW
R12_NAM,h2_NH3,2080,1,GW
R12_NAM,h2_NH3,2090,1,GW
R12_NAM,h2_NH3,2100,1,GW
R12_NAM,h2_NH3,2110,1,GW
R12_PAO,h2_NH3,2030,1,GW
R12_PAO,h2_NH3,2035,1,GW
R12_PAO,h2_NH3,2040,1,GW
R12_PAO,h2_NH3,2045,1,GW
R12_PAO,h2_NH3,2050,1,GW
R12_PAO,h2_NH3,2055,1,GW
R12_PAO,h2_NH3,2060,1,GW
R12_PAO,h2_NH3,2070,1,GW
R12_PAO,h2_NH3,2080,1,GW
R12_PAO,h2_NH3,2090,1,GW
R12_PAO,h2_NH3,2100,1,GW
R12_PAO,h2_NH3,2110,1,GW
R12_PAS,h2_NH3,2030,1,GW
R12_PAS,h2_NH3,2035,1,GW
R12_PAS,h2_NH3,2040,1,GW
R12_PAS,h2_NH3,2045,1,GW
R12_PAS,h2_NH3,2050,1,GW
R12_PAS,h2_NH3,2055,1,GW
R12_PAS,h2_NH3,2060,1,GW
R12_PAS,h2_NH3,2070,1,GW
R12_PAS,h2_NH3,2080,1,GW
R12_PAS,h2_NH3,2090,1,GW
R12_PAS,h2_NH3,2100,1,GW
R12_PAS,h2_NH3,2110,1,GW
R12_RCPA,h2_NH3,2030,1,GW
R12_RCPA,h2_NH3,2035,1,GW
R12_RCPA,h2_NH3,2040,1,GW
R12_RCPA,h2_NH3,2045,1,GW
R12_RCPA,h2_NH3,2050,1,GW
R12_RCPA,h2_NH3,2055,1,GW
R12_RCPA,h2_NH3,2060,1,GW
R12_RCPA,h2_NH3,2070,1,GW
R12_RCPA,h2_NH3,2080,1,GW
R12_RCPA,h2_NH3,2090,1,GW
R12_RCPA,h2_NH3,2100,1,GW
R12_RCPA,h2_NH3,2110,1,GW
R12_SAS,h2_NH3,2030,1,GW
R12_SAS,h2_NH3,2035,1,GW
R12_SAS,h2_NH3,2040,1,GW
R12_SAS,h2_NH3,2045,1,GW
R12_SAS,h2_NH3,2050,1,GW
R12_SAS,h2_NH3,2055,1,GW
R12_SAS,h2_NH3,2060,1,GW
R12_SAS,h2_NH3,2070,1,GW
R12_SAS,h2_NH3,2080,1,GW
R12_SAS,h2_NH3,2090,1,GW
R12_SAS,h2_NH3,2100,1,GW
R12_SAS,h2_NH3,2110,1,GW
R12_WEU,h2_NH3,2030,1,GW
R12_WEU,h2_NH3,2035,1,GW
R12_WEU,h2_NH3,2040,1,GW
R12_WEU,h2_NH3,2045,1,GW
R12_WEU,h2_NH3,2050,1,GW
R12_WEU,h2_NH3,2055,1,GW
R12_WEU,h2_NH3,2060,1,GW
R12_WEU,h2_NH3,2070,1,GW
R12_WEU,h2_NH3,2080,1,GW
R12_WEU,h2_NH3,2090,1,GW
R12_WEU,h2_NH3,2100,1,GW
R12_WEU,h2_NH3,2110,1,GW
