"NAME","BASIN","REGION","BASIN_ID","area","area_km2","BCU_name","id","table_depth_m","GW_per_MCM_per_day","GW_per_km3_per_year"
"Africa East Central Coast - AFR","Africa East Central Coast","AFR",1,85.6407192708847,1037883.57457206,"1|AFR",1,21.3867882200949,0.00206,0.00564383561643836
"Africa Indian Ocean Coast - AFR","Africa Indian Ocean Coast","AFR",2,21.1274091566919,243899.943980057,"2|AFR",2,21.9323192681709,0.00212,0.00580821917808219
"Africa North Interior - AFR","Africa North Interior","AFR",3,105.216562217766,1209639.3792132,"3|AFR",3,33.9497439060849,0.00328,0.00898630136986301
"Africa North West Coast - AFR","Africa North West Coast","AFR",4,25.6873406556006,298426.823374682,"4|AFR",4,33.8641297455104,0.00327,0.00895890410958904
"Africa Red Sea Gulf of Aden Coast - AFR","Africa Red Sea Gulf of Aden Coast","AFR",5,48.304441467967,585874.354092506,"5|AFR",5,49.4595712985562,0.00477,0.0130684931506849
"Africa South Interior - AFR","Africa South Interior","AFR",6,74.3232435534603,863903.144677722,"6|AFR",6,14.5440118451758,0.0014,0.00383561643835616
"Africa West Coast - AFR","Africa West Coast","AFR",7,67.7207484004699,822709.492280389,"7|AFR",7,13.3912839705557,0.00129,0.00353424657534247
"Africa West Coast - AFR","Africa West Coast","AFR",8,16.0127118248886,195431.288593632,"8|AFR",8,12.7669232150734,0.00123,0.00336986301369863
"Angola Coast - AFR","Angola Coast","AFR",13,42.1350652928656,506503.729172051,"13|AFR",9,36.1927486602396,0.00349,0.00956164383561644
"Congo - AFR","Congo","AFR",38,301.20346994946,3688468.87952337,"38|AFR",10,17.3660256183791,0.00168,0.0046027397260274
"Gulf of Guinea - AFR","Gulf of Guinea","AFR",57,57.6331317885869,707844.131026168,"57|AFR",11,15.5141973798173,0.0015,0.00410958904109589
"Lake Chad - AFR","Lake Chad","AFR",78,189.082585256174,2245019.2153342,"78|AFR",12,25.4530950482513,0.00246,0.00673972602739726
"Limpopo - AFR","Limpopo","AFR",80,36.3407949546168,411537.149830089,"80|AFR",13,38.543672435695,0.00372,0.0101917808219178
"Madagascar - AFR","Madagascar","AFR",82,51.0511559229043,592815.646554964,"82|AFR",14,26.11087112802,0.00252,0.0069041095890411
"Namibia Coast - AFR","Namibia Coast","AFR",92,22.8332512068323,260119.130274544,"92|AFR",15,107.305211458504,0.01036,0.0283835616438356
"Niger - AFR","Niger","AFR",95,163.275560520987,1954311.59053418,"95|AFR",16,20.0535060171639,0.00194,0.00531506849315069
"Nile - AFR","Nile","AFR",96,69.5750616463425,848888.285966385,"96|AFR",17,32.1073469854614,0.0031,0.00849315068493151
"Orange - AFR","Orange","AFR",107,89.0928294768919,975683.02767157,"107|AFR",18,46.1713249344998,0.00446,0.0122191780821918
"Rift Valley - AFR","Rift Valley","AFR",121,52.691470748962,642681.064563093,"121|AFR",19,39.0721401159446,0.00377,0.0103287671232877
"Senegal - AFR","Senegal","AFR",129,38.3770506415186,456381.40875559,"129|AFR",20,21.7383320450172,0.0021,0.00575342465753425
"Shebelli Juba - AFR","Shebelli Juba","AFR",130,64.7610768117536,794436.545225901,"130|AFR",21,30.4644729590513,0.00294,0.00805479452054795
"South Africa South Coast - AFR","South Africa South Coast","AFR",135,37.8396373396322,402570.386649233,"135|AFR",22,57.0001667562511,0.0055,0.0150684931506849
