node_loc,technology,year_vtg,year_act,mode,node_origin,commodity,level,time,time_origin,value,unit
R12_AFR,biomass_shipped_exp_rcpa,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_chn,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_eeu,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_fsu,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_lam,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_mea,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_nam,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_pao,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_pas,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_sas,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_AFR,biomass_shipped_exp_weu,broadcast,broadcast,M1,R12_AFR,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_afr,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_chn,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_eeu,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_fsu,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_lam,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_mea,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_nam,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_pao,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_pas,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_sas,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_RCPA,biomass_shipped_exp_weu,broadcast,broadcast,M1,R12_RCPA,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_afr,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_rcpa,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_eeu,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_fsu,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_lam,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_mea,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_nam,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_pao,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_pas,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_sas,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_CHN,biomass_shipped_exp_weu,broadcast,broadcast,M1,R12_CHN,biomass,primary,year,year,1.0,GWa
R12_EEU,biomass_shipped_exp_afr,broadcast,broadcast,M1,R12_EEU,biomass,primary,year,year,1.0,GWa
R12_EEU,biomass_shipped_exp_rcpa,broadcast,broadcast,M1,R12_EEU,biomass,primary,year,year,1.0,GWa
R12_EEU,biomass_shipped_exp_chn,broadcast,broadcast,M1,R12_EEU,biomass,primary,year,year,1.0,GWa
R12_EEU,biomass_shipped_exp_fsu,broadcast,broadcast,M1,R12_EEU,biomass,primary,year,year,1.0,GWa
R12_EEU,biomass_shipped_exp_lam,broadcast,broadcast,M1,R12_EEU,biomass,primary,year,year,1.0,GWa
R12_EEU,biomass_shipped_exp_mea,broadcast,broadcast,M1,R12_EEU,biomass,primary,year,year,1.0,GWa
R12_EEU,biomass_shipped_exp_nam,broadcast,broadcast,M1,R12_EEU,biomass,primary,year,year,1.0,GWa
R12_EEU,biomass_shipped_exp_pao,broadcast,broadcast,M1,R12_EEU,biomass,primary,year,year,1.0,GWa
R12_EEU,biomass_shipped_exp_pas,broadcast,broadcast,M1,R12_EEU,biomass,primary,year,year,1.0,GWa
