# Fixed operation & maintenance cost of LDVs
#
# Source: Extracted from ldv-cost-efficiency-full.xlsx sheets named, e.g.
"# ""MESSAGE_LDV_nam"" in cells C62:Q74. Cells that duplicated the preceding period"
# (i.e. that were filled forward in time) are not included.
# 
# Unit: USD_2010 / vehicle
# 
node,technology,year,value
R11_NAM,ICE_L_ptrp,2010,25869.13396
R11_NAM,ICE_conv,2010,25877.98362
R11_NAM,ICE_conv,2015,26264.3414
R11_NAM,ICE_conv,2020,27477.79584
R11_NAM,ICE_conv,2025,28916.21314
R11_NAM,ICE_conv,2030,28996.42496
R11_NAM,ICE_conv,2035,28996.42496
R11_NAM,ICE_conv,2040,28996.42496
R11_NAM,ICE_conv,2045,28996.42496
R11_NAM,ICE_conv,2050,28996.42496
R11_NAM,ICE_nga,2010,30444.82931
R11_NAM,ICE_nga,2015,30735.90622
R11_NAM,ICE_nga,2020,31677.84014
R11_NAM,ICE_nga,2025,32869.64699
R11_NAM,ICE_nga,2030,32967.83419
R11_NAM,ICE_nga,2035,32967.83419
R11_NAM,ICE_nga,2040,32967.83419
R11_NAM,ICE_nga,2045,32967.83419
R11_NAM,ICE_nga,2050,32967.83419
R11_NAM,ICAe_ffv,2010,25877.98362
R11_NAM,ICAe_ffv,2015,26264.3414
R11_NAM,ICAe_ffv,2020,27477.79584
R11_NAM,ICAe_ffv,2025,28916.21314
R11_NAM,ICAe_ffv,2030,28996.42496
R11_NAM,ICAe_ffv,2035,28996.42496
R11_NAM,ICAe_ffv,2040,28996.42496
R11_NAM,ICAe_ffv,2045,28996.42496
R11_NAM,ICAe_ffv,2050,28996.42496
R11_NAM,ICAm_ptrp,2010,25877.98362
R11_NAM,ICAm_ptrp,2015,26264.3414
R11_NAM,ICAm_ptrp,2020,27477.79584
R11_NAM,ICAm_ptrp,2025,28916.21314
R11_NAM,ICAm_ptrp,2030,28996.42496
R11_NAM,ICAm_ptrp,2035,28996.42496
R11_NAM,ICAm_ptrp,2040,28996.42496
R11_NAM,ICAm_ptrp,2045,28996.42496
R11_NAM,ICAm_ptrp,2050,28996.42496
R11_NAM,ICH_chyb,2010,33988.96264
R11_NAM,ICH_chyb,2015,33673.14107
R11_NAM,ICH_chyb,2020,33006.39879
R11_NAM,ICH_chyb,2025,32727.23465
R11_NAM,ICH_chyb,2030,32584.58844
R11_NAM,ICH_chyb,2035,32584.58844
R11_NAM,ICH_chyb,2040,32584.58844
R11_NAM,ICH_chyb,2045,32584.58844
R11_NAM,ICH_chyb,2050,32584.58844
R11_NAM,IGH_ghyb,2010,39987.2023
R11_NAM,IGH_ghyb,2015,39406.07116
R11_NAM,IGH_ghyb,2020,38051.50277
R11_NAM,IGH_ghyb,2025,37201.71257
R11_NAM,IGH_ghyb,2030,37047.43982
R11_NAM,IGH_ghyb,2035,37047.43982
R11_NAM,IGH_ghyb,2040,37047.43982
R11_NAM,IGH_ghyb,2045,37047.43982
R11_NAM,IGH_ghyb,2050,37047.43982
R11_NAM,IAHe_ptrp,2010,33988.96264
