Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
MESSAGEix-buildings,SSP2_BL,EEU,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.149,0.126,0.097,0.069,0.052,0.043,0.039,0.037,0.035,0.031,0.024,0.02,0.015
MESSAGEix-buildings,SSP2_BL,EEU,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.025,0.024,0.024,0.026,0.029,0.033,0.037,0.04,0.043,0.046,0.043,0.038,0.032
MESSAGEix-buildings,SSP2_BL,EEU,Material Stock|Buildings|Commercial|Cement,Mt/yr,191.838,223.425,245.823,259.26,266.071,268.661,268.743,267.094,264.052,253.275,239.547,226.217,213.791
MESSAGEix-buildings,SSP2_BL,EEU,Material Demand|Buildings|Commercial|Cement,Mt/yr,9.211,7.786,5.966,4.278,3.191,2.66,2.429,2.299,2.18,1.919,1.508,1.224,0.945
MESSAGEix-buildings,SSP2_BL,EEU,Total Scrap|Buildings|Commercial|Cement,Mt/yr,1.514,1.469,1.486,1.591,1.779,2.018,2.266,2.486,2.646,2.839,2.685,2.347,1.972
MESSAGEix-buildings,SSP2_BL,EEU,Material Stock|Buildings|Commercial|Concrete,Mt/yr,1278.922,1489.497,1638.821,1728.398,1773.809,1791.073,1791.618,1780.629,1760.346,1688.502,1596.979,1508.115,1425.274
MESSAGEix-buildings,SSP2_BL,EEU,Material Demand|Buildings|Commercial|Concrete,Mt/yr,61.408,51.907,39.771,28.523,21.271,17.732,16.196,15.328,14.532,12.791,10.057,8.158,6.301
MESSAGEix-buildings,SSP2_BL,EEU,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,10.092,9.792,9.906,10.608,11.858,13.451,15.109,16.572,17.642,18.926,17.901,15.649,13.144
MESSAGEix-buildings,SSP2_BL,EEU,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.116,0.133,0.143,0.148,0.15,0.149,0.147,0.144,0.141,0.132,0.123,0.114,0.106
MESSAGEix-buildings,SSP2_BL,EEU,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.005,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0
MESSAGEix-buildings,SSP2_BL,EEU,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
MESSAGEix-buildings,SSP2_BL,EEU,Material Stock|Buildings|Commercial|Glass,Mt/yr,7.07,8.212,9.012,9.484,9.713,9.79,9.777,9.702,9.578,9.165,8.651,8.155,7.695
MESSAGEix-buildings,SSP2_BL,EEU,Material Demand|Buildings|Commercial|Glass,Mt/yr,0.335,0.282,0.214,0.152,0.113,0.094,0.086,0.081,0.077,0.068,0.053,0.043,0.033
MESSAGEix-buildings,SSP2_BL,EEU,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.055,0.054,0.054,0.058,0.065,0.074,0.083,0.09,0.096,0.103,0.097,0.084,0.071
MESSAGEix-buildings,SSP2_BL,EEU,Material Stock|Buildings|Commercial|Steel,Mt/yr,163.13,190.064,209.192,220.695,226.557,228.821,228.943,227.587,225.037,215.925,204.279,192.958,182.396
MESSAGEix-buildings,SSP2_BL,EEU,Material Demand|Buildings|Commercial|Steel,Mt/yr,7.846,6.638,5.091,3.655,2.728,2.275,2.078,1.967,1.864,1.641,1.29,1.047,0.809
MESSAGEix-buildings,SSP2_BL,EEU,Total Scrap|Buildings|Commercial|Steel,Mt/yr,1.289,1.251,1.265,1.355,1.514,1.718,1.93,2.118,2.255,2.42,2.29,2.003,1.683
MESSAGEix-buildings,SSP2_BL,EEU,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,10.533,12.07,13.087,13.62,13.809,13.789,13.653,13.443,13.177,12.448,11.622,10.853,10.157
MESSAGEix-buildings,SSP2_BL,EEU,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,0.47,0.383,0.281,0.19,0.135,0.111,0.101,0.096,0.091,0.08,0.063,0.051,0.039
MESSAGEix-buildings,SSP2_BL,EEU,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,0.078,0.076,0.077,0.083,0.093,0.105,0.116,0.126,0.133,0.14,0.129,0.111,0.091
MESSAGEix-buildings,SSP2_BL,FSU,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,6.315,7.553,8.437,8.999,9.379,9.635,9.799,9.897,9.948,9.902,9.691,9.387,9.041
MESSAGEix-buildings,SSP2_BL,FSU,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.33,0.3,0.228,0.167,0.14,0.126,0.117,0.112,0.109,0.104,0.086,0.069,0.056
MESSAGEix-buildings,SSP2_BL,FSU,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.056,0.052,0.052,0.055,0.061,0.069,0.078,0.086,0.093,0.102,0.099,0.09,0.079
MESSAGEix-buildings,SSP2_BL,FSU,Material Stock|Buildings|Commercial|Cement,Mt/yr,436.841,521.931,582.511,620.856,646.567,663.713,674.55,680.828,683.928,680.047,664.936,643.518,619.419
MESSAGEix-buildings,SSP2_BL,FSU,Material Demand|Buildings|Commercial|Cement,Mt/yr,22.743,20.638,15.681,11.436,9.569,8.574,7.985,7.656,7.458,7.063,5.83,4.721,3.786
MESSAGEix-buildings,SSP2_BL,FSU,Total Scrap|Buildings|Commercial|Cement,Mt/yr,3.882,3.62,3.565,3.767,4.196,4.767,5.383,5.947,6.385,6.969,6.757,6.125,5.39
MESSAGEix-buildings,SSP2_BL,FSU,Material Stock|Buildings|Commercial|Concrete,Mt/yr,2912.271,3479.538,3883.404,4139.04,4310.446,4424.75,4496.998,4538.855,4559.521,4533.648,4432.908,4290.121,4129.458
MESSAGEix-buildings,SSP2_BL,FSU,Material Demand|Buildings|Commercial|Concrete,Mt/yr,151.621,137.586,104.539,76.239,63.793,57.158,53.233,51.037,49.721,47.088,38.87,31.474,25.24
MESSAGEix-buildings,SSP2_BL,FSU,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,25.883,24.132,23.766,25.112,27.973,31.783,35.887,39.647,42.566,46.461,45.045,40.833,35.933
MESSAGEix-buildings,SSP2_BL,FSU,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.495,0.587,0.651,0.689,0.713,0.727,0.734,0.737,0.737,0.726,0.704,0.676,0.647
MESSAGEix-buildings,SSP2_BL,FSU,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.025,0.022,0.017,0.012,0.01,0.009,0.008,0.008,0.007,0.007,0.006,0.005,0.004
MESSAGEix-buildings,SSP2_BL,FSU,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.004,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.007,0.006,0.005
MESSAGEix-buildings,SSP2_BL,FSU,Material Stock|Buildings|Commercial|Glass,Mt/yr,16.487,19.676,21.936,23.356,24.299,24.92,25.305,25.52,25.616,25.436,24.841,24.017,23.097
MESSAGEix-buildings,SSP2_BL,FSU,Material Demand|Buildings|Commercial|Glass,Mt/yr,0.855,0.774,0.586,0.426,0.356,0.318,0.296,0.284,0.276,0.262,0.216,0.175,0.14
MESSAGEix-buildings,SSP2_BL,FSU,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.146,0.136,0.134,0.142,0.158,0.179,0.202,0.223,0.239,0.261,0.252,0.228,0.2
MESSAGEix-buildings,SSP2_BL,FSU,Material Stock|Buildings|Commercial|Steel,Mt/yr,326.835,390.952,436.81,466.05,485.829,499.177,507.773,512.922,515.658,513.441,502.63,486.935,469.105
MESSAGEix-buildings,SSP2_BL,FSU,Material Demand|Buildings|Commercial|Steel,Mt/yr,17.081,15.535,11.844,8.674,7.273,6.524,6.081,5.834,5.686,5.387,4.451,3.604,2.89
MESSAGEix-buildings,SSP2_BL,FSU,Total Scrap|Buildings|Commercial|Steel,Mt/yr,2.906,2.712,2.673,2.827,3.151,3.584,4.051,4.48,4.815,5.263,5.114,4.645,4.096
MESSAGEix-buildings,SSP2_BL,FSU,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,139.556,167.072,186.816,199.469,208.081,213.939,217.758,220.095,221.39,220.654,216.189,209.588,202.035
MESSAGEix-buildings,SSP2_BL,FSU,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,7.313,6.662,5.092,3.74,3.14,2.819,2.629,2.524,2.461,2.331,1.928,1.561,1.252
MESSAGEix-buildings,SSP2_BL,FSU,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,1.241,1.159,1.143,1.209,1.349,1.536,1.737,1.922,2.067,2.262,2.201,2.003,1.769
MESSAGEix-buildings,SSP2_BL,LAM,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,9.75,12.357,15.042,17.645,20.109,22.302,24.107,25.466,26.364,27.053,26.777,26.018,25.092
MESSAGEix-buildings,SSP2_BL,LAM,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.53,0.59,0.616,0.614,0.604,0.57,0.514,0.448,0.376,0.299,0.225,0.181,0.154
MESSAGEix-buildings,SSP2_BL,LAM,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.063,0.069,0.079,0.093,0.111,0.131,0.153,0.176,0.197,0.227,0.245,0.248,0.238
MESSAGEix-buildings,SSP2_BL,LAM,Material Stock|Buildings|Commercial|Cement,Mt/yr,658.909,834.578,1015.369,1190.541,1356.164,1503.48,1624.579,1715.643,1775.63,1821.07,1801.704,1750.047,1687.25
MESSAGEix-buildings,SSP2_BL,LAM,Material Demand|Buildings|Commercial|Cement,Mt/yr,35.793,39.796,41.485,41.313,40.603,38.325,34.569,30.058,25.252,20.067,15.069,12.122,10.346
MESSAGEix-buildings,SSP2_BL,LAM,Total Scrap|Buildings|Commercial|Cement,Mt/yr,4.286,4.662,5.327,6.279,7.478,8.862,10.349,11.845,13.254,15.294,16.51,16.672,15.982
MESSAGEix-buildings,SSP2_BL,LAM,Material Stock|Buildings|Commercial|Concrete,Mt/yr,4392.728,5563.853,6769.127,7936.941,9041.093,10023.198,10830.527,11437.617,11837.534,12140.465,12011.359,11666.98,11248.334
MESSAGEix-buildings,SSP2_BL,LAM,Material Demand|Buildings|Commercial|Concrete,Mt/yr,238.621,265.305,276.568,275.423,270.686,255.498,230.457,200.387,168.344,133.778,100.459,80.813,68.974
MESSAGEix-buildings,SSP2_BL,LAM,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,28.572,31.08,35.514,41.86,49.856,59.077,68.991,78.969,88.36,101.963,110.067,111.15,106.545
MESSAGEix-buildings,SSP2_BL,LAM,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.714,0.9,1.089,1.271,1.442,1.593,1.715,1.805,1.863,1.901,1.873,1.813,1.743
MESSAGEix-buildings,SSP2_BL,LAM,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.038,0.042,0.044,0.043,0.042,0.04,0.035,0.031,0.026,0.02,0.015,0.012,0.01
MESSAGEix-buildings,SSP2_BL,LAM,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.005,0.005,0.006,0.007,0.008,0.009,0.011,0.013,0.014,0.016,0.017,0.017,0.016
MESSAGEix-buildings,SSP2_BL,LAM,Material Stock|Buildings|Commercial|Glass,Mt/yr,21.199,26.849,32.663,38.296,43.622,48.359,52.252,55.18,57.107,58.566,57.941,56.278,54.257
MESSAGEix-buildings,SSP2_BL,LAM,Material Demand|Buildings|Commercial|Glass,Mt/yr,1.151,1.28,1.334,1.329,1.306,1.232,1.112,0.966,0.812,0.645,0.484,0.39,0.333
MESSAGEix-buildings,SSP2_BL,LAM,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.138,0.15,0.171,0.202,0.241,0.285,0.333,0.381,0.426,0.492,0.531,0.536,0.514
MESSAGEix-buildings,SSP2_BL,LAM,Material Stock|Buildings|Commercial|Steel,Mt/yr,453.917,575.823,701.529,823.576,939.196,1042.266,1127.243,1191.413,1234,1267.232,1255.123,1220.263,1177.404
MESSAGEix-buildings,SSP2_BL,LAM,Material Demand|Buildings|Commercial|Steel,Mt/yr,24.759,27.582,28.809,28.742,28.293,26.748,24.168,21.052,17.721,14.098,10.592,8.523,7.276
MESSAGEix-buildings,SSP2_BL,LAM,Total Scrap|Buildings|Commercial|Steel,Mt/yr,2.934,3.201,3.668,4.333,5.169,6.134,7.172,8.218,9.203,10.633,11.495,11.627,11.162
MESSAGEix-buildings,SSP2_BL,LAM,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,188.054,238.746,291.07,341.922,390.143,433.179,468.711,495.599,513.508,527.683,522.925,508.636,490.964
MESSAGEix-buildings,SSP2_BL,LAM,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,10.279,11.462,11.984,11.967,11.79,11.155,10.087,8.794,7.41,5.898,4.433,3.567,3.045
MESSAGEix-buildings,SSP2_BL,LAM,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,1.212,1.324,1.519,1.797,2.145,2.548,2.98,3.417,3.828,4.425,4.788,4.847,4.656
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,5.759,7.463,9.427,11.467,13.489,15.37,17.04,18.519,19.813,21.805,22.906,23.252,23.103
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.313,0.38,0.439,0.464,0.474,0.461,0.437,0.417,0.398,0.366,0.301,0.241,0.199
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.035,0.039,0.046,0.056,0.069,0.085,0.103,0.121,0.139,0.167,0.191,0.206,0.211
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Commercial|Cement,Mt/yr,539.401,696.67,877.132,1063.853,1248.058,1418.516,1569.062,1701.596,1816.975,1992.702,2087.194,2113.375,2095.114
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Commercial|Cement,Mt/yr,29.044,35.139,40.425,42.605,43.307,41.993,39.606,37.668,35.883,32.914,26.91,21.42,17.621
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Commercial|Cement,Mt/yr,3.286,3.685,4.332,5.261,6.466,7.902,9.497,11.161,12.808,15.342,17.46,18.771,19.202
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Commercial|Concrete,Mt/yr,3596.004,4644.469,5847.546,7092.354,8320.385,9456.771,10460.413,11343.973,12113.168,13284.681,13914.626,14089.167,13967.426
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Commercial|Concrete,Mt/yr,193.626,234.257,269.498,284.036,288.712,279.956,264.042,251.121,239.223,219.43,179.397,142.801,117.475
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,21.904,24.564,28.882,35.075,43.106,52.679,63.314,74.409,85.384,102.278,116.403,125.139,128.014
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.459,0.589,0.737,0.889,1.038,1.175,1.294,1.397,1.487,1.62,1.687,1.699,1.677
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.024,0.029,0.033,0.035,0.035,0.034,0.032,0.03,0.028,0.026,0.021,0.016,0.013
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.003,0.003,0.004,0.004,0.005,0.007,0.008,0.009,0.011,0.013,0.014,0.015,0.015
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Commercial|Glass,Mt/yr,15.093,19.515,24.594,29.856,35.055,39.874,44.138,47.898,51.177,56.187,58.906,59.693,59.218
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Commercial|Glass,Mt/yr,0.815,0.987,1.137,1.2,1.221,1.185,1.119,1.066,1.016,0.933,0.764,0.609,0.502
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.092,0.103,0.121,0.147,0.181,0.222,0.267,0.314,0.36,0.432,0.492,0.53,0.542
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Commercial|Steel,Mt/yr,537.075,693.012,871.762,1056.481,1238.476,1406.644,1554.928,1685.265,1798.547,1970.568,2062.289,2086.648,2067.312
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Commercial|Steel,Mt/yr,28.845,34.863,40.066,42.18,42.827,41.482,39.083,37.137,35.351,32.395,26.446,21.019,17.275
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Commercial|Steel,Mt/yr,3.281,3.675,4.316,5.236,6.428,7.849,9.426,11.07,12.694,15.193,17.273,18.551,18.958
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,126.987,164.784,208.369,253.736,298.77,340.732,378.075,411.192,440.239,485.081,510.111,518.288,515.348
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,6.924,8.419,9.734,10.316,10.541,10.275,9.74,9.302,8.893,8.193,6.745,5.407,4.467
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,0.762,0.86,1.017,1.242,1.534,1.883,2.271,2.679,3.083,3.709,4.242,4.583,4.711
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,24.853,25.938,26.9,27.77,28.566,29.294,29.983,30.665,31.351,32.555,33.398,33.84,33.927
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.369,0.346,0.342,0.34,0.339,0.336,0.336,0.341,0.347,0.344,0.32,0.291,0.262
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.091,0.11,0.129,0.146,0.161,0.174,0.184,0.193,0.2,0.216,0.227,0.235,0.24
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Commercial|Cement,Mt/yr,1003.45,1049.123,1089.815,1126.759,1160.675,1191.783,1221.253,1250.42,1279.662,1331.167,1367.658,1387.443,1392.433
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Commercial|Cement,Mt/yr,15.231,14.275,14.09,14.017,13.961,13.839,13.846,14.046,14.293,14.198,13.213,11.994,10.788
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Commercial|Cement,Mt/yr,3.669,4.458,5.221,5.918,6.524,7.031,7.448,7.796,8.098,8.757,9.226,9.612,9.837
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Commercial|Concrete,Mt/yr,6689.665,6994.155,7265.434,7511.726,7737.836,7945.222,8141.684,8336.133,8531.08,8874.446,9117.722,9249.621,9282.885
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Commercial|Concrete,Mt/yr,101.541,95.167,93.93,93.446,93.071,92.258,92.306,93.641,95.284,94.656,88.086,79.961,71.918
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,24.458,29.722,34.808,39.457,43.493,46.871,49.652,51.973,53.986,58.381,61.509,64.08,65.577
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,1.301,1.344,1.381,1.414,1.442,1.468,1.492,1.516,1.541,1.583,1.609,1.618,1.612
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.017,0.016,0.016,0.016,0.016,0.015,0.015,0.016,0.016,0.016,0.015,0.013,0.012
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.005,0.006,0.007,0.008,0.008,0.009,0.01,0.01,0.01,0.011,0.011,0.012,0.012
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Commercial|Glass,Mt/yr,43.12,44.895,46.455,47.857,49.133,50.294,51.391,52.48,53.578,55.498,56.816,57.467,57.531
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Commercial|Glass,Mt/yr,0.622,0.583,0.576,0.573,0.57,0.565,0.566,0.574,0.584,0.58,0.54,0.49,0.441
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.156,0.19,0.223,0.253,0.279,0.3,0.318,0.333,0.345,0.372,0.389,0.402,0.409
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Commercial|Steel,Mt/yr,657.485,687.354,713.96,738.11,760.278,780.608,799.865,818.927,838.039,871.698,895.532,908.435,911.659
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Commercial|Steel,Mt/yr,9.97,9.344,9.223,9.175,9.138,9.059,9.063,9.194,9.356,9.294,8.649,7.851,7.061
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Commercial|Steel,Mt/yr,2.403,2.921,3.421,3.877,4.274,4.606,4.879,5.107,5.305,5.737,6.043,6.295,6.441
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,391.367,409.274,425.237,439.738,453.056,465.276,476.853,488.31,499.794,520.027,534.383,542.198,544.218
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,5.956,5.583,5.51,5.482,5.46,5.412,5.415,5.493,5.589,5.553,5.167,4.691,4.219
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,1.432,1.74,2.037,2.309,2.545,2.743,2.906,3.042,3.16,3.418,3.602,3.754,3.843
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,6,6.58,6.97,7.185,7.3,7.359,7.369,7.348,7.3,7.109,6.85,6.533,6.174
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.173,0.154,0.118,0.088,0.073,0.065,0.057,0.052,0.048,0.039,0.031,0.022,0.014
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.038,0.039,0.04,0.041,0.043,0.044,0.045,0.046,0.047,0.048,0.047,0.045,0.042
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Commercial|Cement,Mt/yr,434.503,477.805,507.459,524.399,534.015,539.526,541.321,540.725,538.138,525.648,507.773,485.369,459.531
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Commercial|Cement,Mt/yr,12.707,11.429,8.803,6.615,5.506,4.895,4.309,3.922,3.584,2.951,2.322,1.689,1.087
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Commercial|Cement,Mt/yr,2.698,2.769,2.873,2.996,3.114,3.218,3.306,3.376,3.427,3.529,3.479,3.353,3.161
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Commercial|Concrete,Mt/yr,2896.686,3185.365,3383.059,3495.994,3560.102,3596.839,3608.809,3604.836,3587.59,3504.318,3385.153,3235.793,3063.543
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Commercial|Concrete,Mt/yr,84.714,76.196,58.689,44.103,36.708,32.63,28.729,26.148,23.89,19.676,15.481,11.257,7.244
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,17.985,18.461,19.15,19.971,20.762,21.454,22.041,22.507,22.844,23.527,23.195,22.352,21.073
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.23,0.251,0.263,0.269,0.272,0.272,0.271,0.269,0.265,0.256,0.245,0.232,0.218
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.006,0.006,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Commercial|Glass,Mt/yr,18.124,19.847,20.995,21.616,21.937,22.092,22.099,22.013,21.852,21.247,20.445,19.478,18.391
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Commercial|Glass,Mt/yr,0.518,0.461,0.35,0.261,0.217,0.193,0.17,0.154,0.141,0.116,0.091,0.066,0.043
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.114,0.117,0.121,0.125,0.13,0.133,0.136,0.138,0.14,0.143,0.14,0.134,0.126
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Commercial|Steel,Mt/yr,297.753,328.484,349.918,362.608,370.214,374.934,377.02,377.379,376.285,368.784,357.25,342.298,324.715
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Commercial|Steel,Mt/yr,8.865,8.026,6.244,4.721,3.931,3.496,3.079,2.804,2.562,2.11,1.66,1.207,0.777
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Commercial|Steel,Mt/yr,1.825,1.88,1.957,2.048,2.138,2.219,2.288,2.346,2.389,2.47,2.447,2.368,2.239
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,162.569,179.575,191.517,198.678,203.049,205.829,207.152,207.513,207.062,203.194,197.05,188.973,179.4
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,4.874,4.424,3.454,2.618,2.18,1.939,1.709,1.556,1.421,1.171,0.921,0.67,0.431
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,0.991,1.022,1.066,1.117,1.168,1.214,1.254,1.288,1.313,1.36,1.35,1.308,1.238
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,3.57,4.888,6.309,7.807,9.315,10.66,11.762,12.635,13.303,14.058,14.145,13.821,13.304
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.251,0.297,0.328,0.358,0.379,0.367,0.341,0.316,0.293,0.257,0.194,0.148,0.118
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.03,0.034,0.043,0.058,0.077,0.099,0.121,0.141,0.159,0.181,0.185,0.177,0.162
