scenario,R12,year,material,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
REF,AFR,2020,aluminum,1667.69750968003,71.56513122357799,10.337532594374,3.4228753260635423,0.14727557155436788,0.021169354611787275
REF,AFR,2020,cement,1667.69750968003,71.56513122357799,10.337532594374,239.8603965586288,10.273668772666838,1.4891913914225052
REF,AFR,2020,concrete,1667.69750968003,71.56513122357799,10.337532594374,1599.0693103908586,68.49112515111224,9.927942609483368
REF,AFR,2020,copper,1667.69750968003,71.56513122357799,10.337532594374,0.302202293585255,0.012514197063437999,0.0019289251173391483
REF,AFR,2020,glass,1667.69750968003,71.56513122357799,10.337532594374,9.197739327089447,0.3917936264334344,0.057370005593792614
REF,AFR,2020,steel,1667.69750968003,71.56513122357799,10.337532594374,143.8088808290017,6.25275177660075,0.8814284372695766
REF,AFR,2020,wood,1667.69750968003,71.56513122357799,10.337532594374,76.73896705461968,3.3155142997512552,0.4729283415042263
REF,AFR,2025,aluminum,2063.72410968737,90.889042027362,11.683722025894,4.23892203208949,0.18715561769864886,0.023946276493459363
REF,AFR,2025,cement,2063.72410968737,90.889042027362,11.683722025894,296.6606203214295,13.042166212369821,1.682121459809672
REF,AFR,2025,concrete,2063.72410968737,90.889042027362,11.683722025894,1977.7374688095301,86.94777474913215,11.214143065397813
REF,AFR,2025,copper,2063.72410968737,90.889042027362,11.683722025894,0.3702299509558498,0.01576223708017033,0.0021567056060513776
REF,AFR,2025,glass,2063.72410968737,90.889042027362,11.683722025894,11.358018441227625,0.496746989917779,0.06469116709014362
REF,AFR,2025,steel,2063.72410968737,90.889042027362,11.683722025894,178.6300117946125,7.964641731749286,1.0004155386271267
REF,AFR,2025,wood,2063.72410968737,90.889042027362,11.683722025894,95.14682005560502,4.217242813974442,0.5356722137773746
REF,AFR,2030,aluminum,2573.85563575506,115.59221639096401,13.565911177425999,5.29062255243341,0.2381681810726961,0.02782807700391201
REF,AFR,2030,cement,2573.85563575506,115.59221639096401,13.565911177425999,369.8001250128218,16.579808330668428,1.951907392389968
REF,AFR,2030,concrete,2573.85563575506,115.59221639096401,13.565911177425999,2465.3341667521454,110.5320555377895,13.012715949266452
REF,AFR,2030,copper,2573.85563575506,115.59221639096401,13.565911177425999,0.45724204435358434,0.01987850604070268,0.0024760873611557933
REF,AFR,2030,glass,2573.85563575506,115.59221639096401,13.565911177425999,14.136786153127831,0.630686678411841,0.07493313603179991
REF,AFR,2030,steel,2573.85563575506,115.59221639096401,13.565911177425999,223.59458806771266,10.159530805941166,1.1666155513211343
REF,AFR,2030,wood,2573.85563575506,115.59221639096401,13.565911177425999,118.8888810466254,5.371765532514049,0.6233533343099699
REF,AFR,2035,aluminum,3225.12987115125,146.406810997586,16.151963918348,6.634021819880343,0.3018412337255985,0.03316138023621198
REF,AFR,2035,cement,3225.12987115125,146.406810997586,16.151963918348,463.14043164241167,20.990650526301337,2.322589200383359
REF,AFR,2035,concrete,3225.12987115125,146.406810997586,16.151963918348,3087.6028776160783,139.93767017534225,15.483928002555729
