,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110,Model,Region,Scenario,Unit,Variable
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weu_security,AFR,SSP2,US$2010/GJ,Price|Agriculture|Energy Crops
1,0.9331,0.9292,0.9253,0.9244,0.9235,0.9185,0.9135,0.8964,0.866,0.8404,0.8237,0.8237,weu_security,AFR,SSP2,Index (2020 = 1),Price|Agriculture|Food Products [Index]
2,0.9433,0.9384,0.9335,0.9284,0.9233,0.912,0.9008,0.8708,0.8294,0.7944,0.7729,0.7729,weu_security,AFR,SSP2,Index (2020 = 1),Price|Agriculture|Food Products|Crops [Index]
3,1.0146,0.9916,0.9686,0.9718,0.9751,0.9698,0.9645,0.9534,0.9441,0.9277,0.9213,0.9213,weu_security,AFR,SSP2,Index (2020 = 1),Price|Agriculture|Food Products|Crops|Maize [Index]
4,0.9383,0.926,0.9137,0.9104,0.9071,0.9026,0.8981,0.8891,0.8748,0.861,0.8511,0.8511,weu_security,AFR,SSP2,Index (2020 = 1),Price|Agriculture|Food Products|Crops|Rice [Index]
5,0.943,0.9275,0.9119,0.9007,0.8894,0.881,0.8726,0.8529,0.8329,0.8038,0.791,0.791,weu_security,AFR,SSP2,Index (2020 = 1),Price|Agriculture|Food Products|Crops|Soybean [Index]
6,0.9697,0.9586,0.9476,0.9405,0.9334,0.9257,0.918,0.9107,0.9038,0.8962,0.8906,0.8906,weu_security,AFR,SSP2,Index (2020 = 1),Price|Agriculture|Food Products|Crops|Wheat [Index]
7,0.9026,0.9014,0.9002,0.9115,0.9229,0.9357,0.9485,0.9669,0.9652,0.9635,0.9605,0.9605,weu_security,AFR,SSP2,Index (2020 = 1),Price|Agriculture|Food Products|Livestock [Index]
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weu_security,AFR,SSP2,US$2010/t CO2,Price|Carbon
9,9.096241528107047,13.67939114564713,15.06607470698869,15.75011027333283,16.10483762490604,15.47554000608335,18.24582248547262,14.98679157217579,15.23056080294012,15.31002944813027,15.47427334117819,15.44222397930977,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy wo carbon price|Residential|Electricity
10,4.223231922585863,4.251821302330301,4.232735242563657,4.567057430566376,4.688782995678107,4.435517846738509,4.941354220624636,4.472543446814012,4.677744540710217,5.358590101053889,5.53807304789176,5.521146073275293,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy wo carbon price|Residential|Gases|Natural Gas
11,8.856445591417735,9.266807642954554,11.28176740508461,11.88317341525004,12.00781814761289,14.19578798601268,14.07757367697384,10.29464253245759,12.37967567612403,10.50244040344103,11.41342441673631,13.52750602167908,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy wo carbon price|Residential|Liquids|Biomass
12,6.908211246725048,5.669268916094568,6.393829399348303,5.849453084679078,6.80039206920317,6.754729720404118,7.429330330934254,6.382710496658011,6.448764515878009,6.663372581301571,7.08205986659912,8.491978718016323,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy wo carbon price|Residential|Liquids|Oil
13,0.351264354,1.49190786670625,3.211415281882265,2.682175262801008,3.099686712895421,2.48004790256377,2.830412317143439,3.931236308713938,1.83047675826024,1.97462890870126,2.41275439184946,3.312032743181292,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy wo carbon price|Residential|Solids|Biomass
14,0.702528708,2.255538845074923,2.299867824083809,2.275446339023532,2.323541338137603,2.33421535282362,2.432962810280417,2.67426558787782,2.707249322204104,2.70038304703212,2.866979349057091,2.903196778237078,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy wo carbon price|Residential|Solids|Coal
15,9.096241528107047,13.67939114564713,15.06607470698869,15.75011027333283,16.10483762490604,15.47554000608335,18.24582248547262,14.98679157217579,15.23056080294012,15.31002944813027,15.47427334117819,15.44222397930977,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy|Residential|Electricity
16,4.223231922585863,4.251821302330301,4.232735242563657,4.567057430566376,4.688782995678107,4.435517846738509,4.941354220624636,4.472543446814012,4.677744540710217,5.358590101053889,5.53807304789176,5.521146073275293,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy|Residential|Gases|Natural Gas
17,8.856445591417735,9.266807642954554,11.28176740508461,11.88317341525004,12.00781814761289,14.19578798601268,14.07757367697384,10.29464253245759,12.37967567612403,10.50244040344103,11.41342441673631,13.52750602167908,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy|Residential|Liquids|Biomass
18,6.908211246725048,5.669268916094568,6.393829399348303,5.849453084679078,6.80039206920317,6.754729720404118,7.429330330934254,6.382710496658011,6.448764515878009,6.663372581301571,7.08205986659912,8.491978718016323,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy|Residential|Liquids|Oil
19,0.351264354,1.49190786670625,3.211415281882265,2.682175262801008,3.099686712895421,2.48004790256377,2.830412317143439,3.931236308713938,1.83047675826024,1.97462890870126,2.41275439184946,3.312032743181292,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy|Residential|Solids|Biomass
20,0.702528708,2.255538845074923,2.299867824083809,2.275446339023532,2.323541338137603,2.33421535282362,2.432962810280417,2.67426558787782,2.707249322204104,2.70038304703212,2.866979349057091,2.903196778237078,weu_security,AFR,SSP2,US$2010/GJ,Price|Final Energy|Residential|Solids|Coal
21,0.9172,0.9224,0.9276,0.9399,0.9521,0.946,0.9398,0.927,0.9266,0.9268,0.9282,0.9282,weu_security,AFR,SSP2,Index (2020 = 1),Price|Forestry|Semi-Finished|Chemical Pulp [Index]
22,1.0558,0.8761,0.6964,0.7007,0.705,0.7256,0.7462,0.8668,0.9624,0.9506,0.9522,0.9522,weu_security,AFR,SSP2,Index (2020 = 1),Price|Forestry|Semi-Finished|Fiberboard [Index]
23,1.1675,1.1683,1.1691,1.1723,1.1755,1.1721,1.1686,1.1455,1.1211,1.0772,1.0627,1.0627,weu_security,AFR,SSP2,Index (2020 = 1),Price|Forestry|Semi-Finished|Mechanical Pulp [Index]
