# Stock of vehicles (CAP) per capita
#
# Source: https://iiasa-ece.slack.com/archives/CCFHDNA6P/p1758029473405449
#
# Units: vehicle / passenger
#
node,     technology, year, value
R12_AFR,  2W,         2020, 0.017638039
R12_CHN,  2W,         2020, 0.048833631
R12_EEU,  2W,         2020, 0.045765646
R12_FSU,  2W,         2020, 0.014954804
R12_LAM,  2W,         2020, 0.1011252
R12_MEA,  2W,         2020, 0.019031333
R12_NAM,  2W,         2020, 0.025243161
R12_PAO,  2W,         2020, 0.073892213
R12_PAS,  2W,         2020, 0.25883695
R12_RCPA, 2W,         2020, 0.16123173
R12_SAS,  2W,         2020, 0.13788232
R12_WEU,  2W,         2020, 0.067343093
R12_AFR,  BUS,        2020, 0.011681729
R12_CHN,  BUS,        2020, 0.001645114
R12_EEU,  BUS,        2020, 0.033039626
R12_FSU,  BUS,        2020, 0.023251718
R12_LAM,  BUS,        2020, 0.041700441
R12_MEA,  BUS,        2020, 0.008782259
R12_NAM,  BUS,        2020, 0.17818531
R12_PAO,  BUS,        2020, 0.027394146
R12_PAS,  BUS,        2020, 0.027994134
R12_RCPA, BUS,        2020, 0.032516725
R12_SAS,  BUS,        2020, 0.001771002
R12_WEU,  BUS,        2020, 0.059526406
R12_AFR,  F ROAD,     2020, 0.004574169
R12_CHN,  F ROAD,     2020, 0.017823389
R12_EEU,  F ROAD,     2020, 0.060490865
R12_FSU,  F ROAD,     2020, 0.021347994
R12_LAM,  F ROAD,     2020, 0.009775674
R12_MEA,  F ROAD,     2020, 0.009819773
R12_NAM,  F ROAD,     2020, 0.035147343
R12_PAO,  F ROAD,     2020, 0.12090334
R12_PAS,  F ROAD,     2020, 0.020574527
R12_RCPA, F ROAD,     2020, 0.012494775
R12_SAS,  F ROAD,     2020, 0.007328165
R12_WEU,  F ROAD,     2020, 0.064035907
