# Fixed operation & maintenance cost of LDVs
#
# Source: Duplicated from corresponding R11 file.
#
# Unit: USD_2010 / vehicle
#
scenario,    node,     technology, year, value
*,           R12_MEA,  ICAe_ffv,   2035, 22417.93129
*,           R12_MEA,  ICAe_ffv,   2040, 22417.93129
*,           R12_MEA,  ICAe_ffv,   2045, 23473.45933
*,           R12_MEA,  ICAe_ffv,   2050, 23473.45933
*,           R12_MEA,  ICAm_ptrp,  2010, 23441.74845
*,           R12_MEA,  ICAm_ptrp,  2015, 22095.32227
*,           R12_MEA,  ICAm_ptrp,  2020, 22095.32227
*,           R12_MEA,  ICAm_ptrp,  2025, 22454.54008
*,           R12_MEA,  ICAm_ptrp,  2030, 22454.54008
*,           R12_MEA,  ICAm_ptrp,  2035, 22417.93129
*,           R12_MEA,  ICAm_ptrp,  2040, 22417.93129
*,           R12_MEA,  ICAm_ptrp,  2045, 23473.45933
*,           R12_MEA,  ICAm_ptrp,  2050, 23473.45933
*,           R12_MEA,  ICE_conv,   2010, 23441.74845
*,           R12_MEA,  ICE_conv,   2015, 22095.32227
*,           R12_MEA,  ICE_conv,   2025, 22454.54008
*,           R12_MEA,  ICE_conv,   2035, 22417.93129
*,           R12_MEA,  ICE_conv,   2045, 23473.45933
*,           R12_MEA,  ICE_L_ptrp, 2010, 23441.74845
*,           R12_MEA,  ICE_nga,    2010, 27272.95946
*,           R12_MEA,  ICE_nga,    2015, 26885.79977
*,           R12_MEA,  ICE_nga,    2025, 26631.15897
*,           R12_MEA,  ICE_nga,    2035, 24439.66813
*,           R12_MEA,  ICE_nga,    2045, 26126.14516
*,           R12_MEA,  ICH_chyb,   2010, 30389.91964
*,           R12_MEA,  ICH_chyb,   2015, 27278.47119
*,           R12_MEA,  ICH_chyb,   2020, 27278.47119
*,           R12_MEA,  ICH_chyb,   2025, 25446.23963
*,           R12_MEA,  ICH_chyb,   2030, 25446.23963
*,           R12_MEA,  ICH_chyb,   2035, 25795.46938
*,           R12_MEA,  ICH_chyb,   2040, 25795.46938
*,           R12_MEA,  ICH_chyb,   2045, 25034.62917
*,           R12_MEA,  ICH_chyb,   2050, 25034.62917
*,           R12_MEA,  IGH_ghyb,   2010, 35356.70765
*,           R12_MEA,  IGH_ghyb,   2015, 31013.43949
*,           R12_MEA,  IGH_ghyb,   2025, 28142.80305
*,           R12_MEA,  IGH_ghyb,   2035, 24803.49705
*,           R12_MEA,  IGH_ghyb,   2045, 25879.411
*,           R12_MEA,  PHEV_ptrp,  2010, 40786.50928
*,           R12_MEA,  PHEV_ptrp,  2015, 35541.1177
*,           R12_MEA,  PHEV_ptrp,  2020, 34596.3
*,           R12_MEA,  PHEV_ptrp,  2025, 33651
*,           R12_MEA,  PHEV_ptrp,  2030, 33252
*,           R12_MEA,  PHEV_ptrp,  2035, 32855
*,           R12_MEA,  PHEV_ptrp,  2040, 33406
*,           R12_MEA,  PHEV_ptrp,  2045, 33323
*,           R12_MEA,  PHEV_ptrp,  2050, 33099
*,           R12_MEA,  PHEV_ptrp,  2055, 32261
*,           R12_MEA,  PHEV_ptrp,  2060, 32041
*,           R12_NAM,  ELC_100,    2010, 42273.31487
*,           R12_NAM,  ELC_100,    2015, 38638.84248
*,           R12_NAM,  ELC_100,    2020, 36268.48444
*,           R12_NAM,  ELC_100,    2025, 34304
*,           R12_NAM,  ELC_100,    2030, 33382
*,           R12_NAM,  ELC_100,    2035, 32457
*,           R12_NAM,  ELC_100,    2040, 31765
*,           R12_NAM,  ELC_100,    2045, 31073
*,           R12_NAM,  ELC_100,    2050, 30381
*,           R12_NAM,  ELC_100,    2055, 29688
*,           R12_NAM,  ELC_100,    2060, 28996
*,           R12_NAM,  HFC_ptrp,   2010, 76356.32841
*,           R12_NAM,  HFC_ptrp,   2015, 72745.9143
*,           R12_NAM,  HFC_ptrp,   2020, 65241.63663
*,           R12_NAM,  HFC_ptrp,   2025, 59323.92201
*,           R12_NAM,  HFC_ptrp,   2030, 54002.0444
*,           R12_NAM,  HFC_ptrp,   2035, 54002.0444
*,           R12_NAM,  HFC_ptrp,   2040, 54002.0444
*,           R12_NAM,  HFC_ptrp,   2045, 54002.0444
*,           R12_NAM,  HFC_ptrp,   2050, 54002.0444
*,           R12_NAM,  IAHe_ptrp,  2010, 33988.96264
*,           R12_NAM,  IAHe_ptrp,  2015, 33673.14107
*,           R12_NAM,  IAHe_ptrp,  2020, 33006.39879
*,           R12_NAM,  IAHe_ptrp,  2025, 32727.23465
*,           R12_NAM,  IAHe_ptrp,  2030, 32584.58844
*,           R12_NAM,  IAHe_ptrp,  2035, 32584.58844
*,           R12_NAM,  IAHe_ptrp,  2040, 32584.58844
*,           R12_NAM,  IAHe_ptrp,  2045, 32584.58844
*,           R12_NAM,  IAHe_ptrp,  2050, 32584.58844
*,           R12_NAM,  IAHm_ptrp,  2010, 33988.96264
*,           R12_NAM,  IAHm_ptrp,  2015, 33673.14107
*,           R12_NAM,  IAHm_ptrp,  2020, 33006.39879
*,           R12_NAM,  IAHm_ptrp,  2025, 32727.23465
*,           R12_NAM,  IAHm_ptrp,  2030, 32584.58844
*,           R12_NAM,  IAHm_ptrp,  2035, 32584.58844
*,           R12_NAM,  IAHm_ptrp,  2040, 32584.58844
*,           R12_NAM,  IAHm_ptrp,  2045, 32584.58844
*,           R12_NAM,  IAHm_ptrp,  2050, 32584.58844
*,           R12_NAM,  ICAe_ffv,   2010, 25877.98362
*,           R12_NAM,  ICAe_ffv,   2015, 26264.3414
*,           R12_NAM,  ICAe_ffv,   2020, 27477.79584
*,           R12_NAM,  ICAe_ffv,   2025, 28916.21314
*,           R12_NAM,  ICAe_ffv,   2030, 28996.42496
*,           R12_NAM,  ICAe_ffv,   2035, 28996.42496
*,           R12_NAM,  ICAe_ffv,   2040, 28996.42496
*,           R12_NAM,  ICAe_ffv,   2045, 28996.42496
*,           R12_NAM,  ICAe_ffv,   2050, 28996.42496
*,           R12_NAM,  ICAm_ptrp,  2010, 25877.98362
*,           R12_NAM,  ICAm_ptrp,  2015, 26264.3414
*,           R12_NAM,  ICAm_ptrp,  2020, 27477.79584
*,           R12_NAM,  ICAm_ptrp,  2025, 28916.21314
*,           R12_NAM,  ICAm_ptrp,  2030, 28996.42496
*,           R12_NAM,  ICAm_ptrp,  2035, 28996.42496
*,           R12_NAM,  ICAm_ptrp,  2040, 28996.42496
*,           R12_NAM,  ICAm_ptrp,  2045, 28996.42496
*,           R12_NAM,  ICAm_ptrp,  2050, 28996.42496
*,           R12_NAM,  ICE_conv,   2010, 25877.98362
*,           R12_NAM,  ICE_conv,   2015, 26264.3414
*,           R12_NAM,  ICE_conv,   2020, 27477.79584
*,           R12_NAM,  ICE_conv,   2025, 28916.21314
*,           R12_NAM,  ICE_conv,   2030, 28996.42496
*,           R12_NAM,  ICE_conv,   2035, 28996.42496
*,           R12_NAM,  ICE_conv,   2040, 28996.42496
*,           R12_NAM,  ICE_conv,   2045, 28996.42496
*,           R12_NAM,  ICE_conv,   2050, 28996.42496
*,           R12_NAM,  ICE_L_ptrp, 2010, 25869.13396
*,           R12_NAM,  ICE_nga,    2010, 30444.82931
*,           R12_NAM,  ICE_nga,    2015, 30735.90622
*,           R12_NAM,  ICE_nga,    2020, 31677.84014
*,           R12_NAM,  ICE_nga,    2025, 32869.64699
*,           R12_NAM,  ICE_nga,    2030, 32967.83419
*,           R12_NAM,  ICE_nga,    2035, 32967.83419
*,           R12_NAM,  ICE_nga,    2040, 32967.83419
*,           R12_NAM,  ICE_nga,    2045, 32967.83419
*,           R12_NAM,  ICE_nga,    2050, 32967.83419
*,           R12_NAM,  ICH_chyb,   2010, 33988.96264
*,           R12_NAM,  ICH_chyb,   2015, 33673.14107
*,           R12_NAM,  ICH_chyb,   2020, 33006.39879
*,           R12_NAM,  ICH_chyb,   2025, 32727.23465
*,           R12_NAM,  ICH_chyb,   2030, 32584.58844
*,           R12_NAM,  ICH_chyb,   2035, 32584.58844
*,           R12_NAM,  ICH_chyb,   2040, 32584.58844
*,           R12_NAM,  ICH_chyb,   2045, 32584.58844
*,           R12_NAM,  ICH_chyb,   2050, 32584.58844
*,           R12_NAM,  IGH_ghyb,   2010, 39987.2023
*,           R12_NAM,  IGH_ghyb,   2015, 39406.07116
*,           R12_NAM,  IGH_ghyb,   2020, 38051.50277
*,           R12_NAM,  IGH_ghyb,   2025, 37201.71257
*,           R12_NAM,  IGH_ghyb,   2030, 37047.43982
*,           R12_NAM,  IGH_ghyb,   2035, 37047.43982
*,           R12_NAM,  IGH_ghyb,   2040, 37047.43982
*,           R12_NAM,  IGH_ghyb,   2045, 37047.43982
*,           R12_NAM,  IGH_ghyb,   2050, 37047.43982
*,           R12_NAM,  PHEV_ptrp,  2010, 43228.10084
*,           R12_NAM,  PHEV_ptrp,  2015, 43228.55794
*,           R12_NAM,  PHEV_ptrp,  2020, 40963.4171
*,           R12_NAM,  PHEV_ptrp,  2025, 37735
*,           R12_NAM,  PHEV_ptrp,  2030, 36553
*,           R12_NAM,  PHEV_ptrp,  2035, 35378
*,           R12_NAM,  PHEV_ptrp,  2040, 34623
*,           R12_NAM,  PHEV_ptrp,  2045, 33248
*,           R12_NAM,  PHEV_ptrp,  2050, 32507
*,           R12_NAM,  PHEV_ptrp,  2055, 31173
*,           R12_NAM,  PHEV_ptrp,  2060, 30446
*,           R12_PAO,  ELC_100,    2010, 38279.72573
*,           R12_PAO,  ELC_100,    2015, 40810.61284
*,           R12_PAO,  ELC_100,    2020, 35701.4
*,           R12_PAO,  ELC_100,    2025, 30592
*,           R12_PAO,  ELC_100,    2030, 29860
*,           R12_PAO,  ELC_100,    2035, 29130
*,           R12_PAO,  ELC_100,    2040, 29128
*,           R12_PAO,  ELC_100,    2045, 29091
*,           R12_PAO,  ELC_100,    2050, 28351
*,           R12_PAO,  ELC_100,    2055, 27611
*,           R12_PAO,  ELC_100,    2060, 26871
*,           R12_PAO,  HFC_ptrp,   2010, 78083.29265
*,           R12_PAO,  HFC_ptrp,   2015, 36105.59915
*,           R12_PAO,  HFC_ptrp,   2025, 30124.69242
*,           R12_PAO,  HFC_ptrp,   2035, 28024.48738
*,           R12_PAO,  HFC_ptrp,   2045, 27505.0584
*,           R12_PAO,  IAHe_ptrp,  2010, 30733.58065
*,           R12_PAO,  IAHe_ptrp,  2015, 26197.9072
*,           R12_PAO,  IAHe_ptrp,  2025, 24365.67564
*,           R12_PAO,  IAHe_ptrp,  2035, 24714.90539
*,           R12_PAO,  IAHe_ptrp,  2045, 23954.06518
*,           R12_PAO,  IAHm_ptrp,  2010, 30733.58065
*,           R12_PAO,  IAHm_ptrp,  2015, 26197.9072
*,           R12_PAO,  IAHm_ptrp,  2020, 26197.9072
*,           R12_PAO,  IAHm_ptrp,  2025, 24365.67564
*,           R12_PAO,  IAHm_ptrp,  2030, 24365.67564
*,           R12_PAO,  IAHm_ptrp,  2035, 24714.90539
*,           R12_PAO,  IAHm_ptrp,  2040, 24714.90539
*,           R12_PAO,  IAHm_ptrp,  2045, 23954.06518
*,           R12_PAO,  IAHm_ptrp,  2050, 23954.06518
*,           R12_PAO,  ICAe_ffv,   2010, 23042.74521
*,           R12_PAO,  ICAe_ffv,   2015, 21014.75829
*,           R12_PAO,  ICAe_ffv,   2020, 21014.75829
*,           R12_PAO,  ICAe_ffv,   2025, 21373.9761
*,           R12_PAO,  ICAe_ffv,   2030, 21373.9761
*,           R12_PAO,  ICAe_ffv,   2035, 21337.3673
*,           R12_PAO,  ICAe_ffv,   2040, 21337.3673
*,           R12_PAO,  ICAe_ffv,   2045, 22392.89534
*,           R12_PAO,  ICAe_ffv,   2050, 22392.89534
*,           R12_PAO,  ICAm_ptrp,  2010, 23042.74521
*,           R12_PAO,  ICAm_ptrp,  2015, 21014.75829
*,           R12_PAO,  ICAm_ptrp,  2020, 21014.75829
*,           R12_PAO,  ICAm_ptrp,  2025, 21373.9761
*,           R12_PAO,  ICAm_ptrp,  2030, 21373.9761
*,           R12_PAO,  ICAm_ptrp,  2035, 21337.3673
*,           R12_PAO,  ICAm_ptrp,  2040, 21337.3673
*,           R12_PAO,  ICAm_ptrp,  2045, 22392.89534
*,           R12_PAO,  ICAm_ptrp,  2050, 22392.89534
*,           R12_PAO,  ICE_conv,   2010, 23042.74521
*,           R12_PAO,  ICE_conv,   2015, 21014.75829
*,           R12_PAO,  ICE_conv,   2025, 21373.9761
*,           R12_PAO,  ICE_conv,   2035, 21337.3673
*,           R12_PAO,  ICE_conv,   2045, 22392.89534
*,           R12_PAO,  ICE_L_ptrp, 2010, 23042.74521
*,           R12_PAO,  ICE_nga,    2010, 26506.80005
*,           R12_PAO,  ICE_nga,    2015, 25805.23578
*,           R12_PAO,  ICE_nga,    2025, 25550.59498
*,           R12_PAO,  ICE_nga,    2035, 23359.10414
*,           R12_PAO,  ICE_nga,    2045, 25045.58118
*,           R12_PAO,  ICH_chyb,   2010, 30733.58065
*,           R12_PAO,  ICH_chyb,   2015, 26197.9072
*,           R12_PAO,  ICH_chyb,   2020, 26197.9072
*,           R12_PAO,  ICH_chyb,   2025, 24365.67564
*,           R12_PAO,  ICH_chyb,   2030, 24365.67564
*,           R12_PAO,  ICH_chyb,   2035, 24714.90539
*,           R12_PAO,  ICH_chyb,   2040, 24714.90539
*,           R12_PAO,  ICH_chyb,   2045, 23954.06518
*,           R12_PAO,  ICH_chyb,   2050, 23954.06518
*,           R12_PAO,  IGH_ghyb,   2010, 35353.81178
*,           R12_PAO,  IGH_ghyb,   2015, 29932.8755
*,           R12_PAO,  IGH_ghyb,   2025, 27062.23907
*,           R12_PAO,  IGH_ghyb,   2035, 23722.93307
*,           R12_PAO,  IGH_ghyb,   2045, 24798.84702
*,           R12_PAO,  PHEV_ptrp,  2010, 38101.13292
*,           R12_PAO,  PHEV_ptrp,  2015, 34460.55372
*,           R12_PAO,  PHEV_ptrp,  2020, 34056.0
*,           R12_PAO,  PHEV_ptrp,  2025, 33651
*,           R12_PAO,  PHEV_ptrp,  2030, 32697
*,           R12_PAO,  PHEV_ptrp,  2035, 31751
*,           R12_PAO,  PHEV_ptrp,  2040, 31749
*,           R12_PAO,  PHEV_ptrp,  2045, 31127
*,           R12_PAO,  PHEV_ptrp,  2050, 30336
*,           R12_PAO,  PHEV_ptrp,  2055, 28992
*,           R12_PAO,  PHEV_ptrp,  2060, 28215
*,           R12_PAS,  ELC_100,    2010, 37592.95347
*,           R12_PAS,  ELC_100,    2015, 40810.61284
*,           R12_PAS,  ELC_100,    2020, 35701.4
*,           R12_PAS,  ELC_100,    2025, 30592
*,           R12_PAS,  ELC_100,    2030, 30367
*,           R12_PAS,  ELC_100,    2035, 30143
*,           R12_PAS,  ELC_100,    2040, 30648
*,           R12_PAS,  ELC_100,    2045, 31143
*,           R12_PAS,  ELC_100,    2050, 30934
*,           R12_PAS,  ELC_100,    2055, 30725
*,           R12_PAS,  ELC_100,    2060, 30515
*,           R12_PAS,  HFC_ptrp,   2010, 71540.63392
*,           R12_PAS,  HFC_ptrp,   2015, 37186.16314
*,           R12_PAS,  HFC_ptrp,   2025, 31205.25641
*,           R12_PAS,  HFC_ptrp,   2035, 29105.05137
*,           R12_PAS,  HFC_ptrp,   2045, 28585.62238
*,           R12_PAS,  IAHe_ptrp,  2010, 30389.91964
*,           R12_PAS,  IAHe_ptrp,  2015, 27278.47119
*,           R12_PAS,  IAHe_ptrp,  2025, 25446.23963
*,           R12_PAS,  IAHe_ptrp,  2035, 25795.46938
*,           R12_PAS,  IAHe_ptrp,  2045, 25034.62917
*,           R12_PAS,  IAHm_ptrp,  2010, 30389.91964
*,           R12_PAS,  IAHm_ptrp,  2015, 27278.47119
*,           R12_PAS,  IAHm_ptrp,  2020, 27278.47119
*,           R12_PAS,  IAHm_ptrp,  2025, 25446.23963
*,           R12_PAS,  IAHm_ptrp,  2030, 25446.23963
*,           R12_PAS,  IAHm_ptrp,  2035, 25795.46938
*,           R12_PAS,  IAHm_ptrp,  2040, 25795.46938
*,           R12_PAS,  IAHm_ptrp,  2045, 25034.62917
*,           R12_PAS,  IAHm_ptrp,  2050, 25034.62917
*,           R12_PAS,  ICAe_ffv,   2010, 23441.74845
*,           R12_PAS,  ICAe_ffv,   2015, 22095.32227
*,           R12_PAS,  ICAe_ffv,   2020, 22095.32227
*,           R12_PAS,  ICAe_ffv,   2025, 22454.54008
*,           R12_PAS,  ICAe_ffv,   2030, 22454.54008
*,           R12_PAS,  ICAe_ffv,   2035, 22417.93129
*,           R12_PAS,  ICAe_ffv,   2040, 22417.93129
*,           R12_PAS,  ICAe_ffv,   2045, 23473.45933
*,           R12_PAS,  ICAe_ffv,   2050, 23473.45933
*,           R12_PAS,  ICAm_ptrp,  2010, 23441.74845
*,           R12_PAS,  ICAm_ptrp,  2015, 22095.32227
*,           R12_PAS,  ICAm_ptrp,  2020, 22095.32227
*,           R12_PAS,  ICAm_ptrp,  2025, 22454.54008
*,           R12_PAS,  ICAm_ptrp,  2030, 22454.54008
*,           R12_PAS,  ICAm_ptrp,  2035, 22417.93129
*,           R12_PAS,  ICAm_ptrp,  2040, 22417.93129
*,           R12_PAS,  ICAm_ptrp,  2045, 23473.45933
*,           R12_PAS,  ICAm_ptrp,  2050, 23473.45933
*,           R12_PAS,  ICE_conv,   2010, 23441.74845
*,           R12_PAS,  ICE_conv,   2015, 22095.32227
*,           R12_PAS,  ICE_conv,   2025, 22454.54008
*,           R12_PAS,  ICE_conv,   2035, 22417.93129
*,           R12_PAS,  ICE_conv,   2045, 23473.45933
*,           R12_PAS,  ICE_L_ptrp, 2010, 23441.74845
*,           R12_PAS,  ICE_nga,    2010, 27272.95946
*,           R12_PAS,  ICE_nga,    2015, 26885.79977
*,           R12_PAS,  ICE_nga,    2025, 26631.15897
*,           R12_PAS,  ICE_nga,    2035, 24439.66813
*,           R12_PAS,  ICE_nga,    2045, 26126.14516
*,           R12_PAS,  ICH_chyb,   2010, 30389.91964
*,           R12_PAS,  ICH_chyb,   2015, 27278.47119
*,           R12_PAS,  ICH_chyb,   2020, 27278.47119
*,           R12_PAS,  ICH_chyb,   2025, 25446.23963
*,           R12_PAS,  ICH_chyb,   2030, 25446.23963
*,           R12_PAS,  ICH_chyb,   2035, 25795.46938
*,           R12_PAS,  ICH_chyb,   2040, 25795.46938
*,           R12_PAS,  ICH_chyb,   2045, 25034.62917
*,           R12_PAS,  ICH_chyb,   2050, 25034.62917
*,           R12_PAS,  IGH_ghyb,   2010, 35356.70765
*,           R12_PAS,  IGH_ghyb,   2015, 31013.43949
*,           R12_PAS,  IGH_ghyb,   2025, 28142.80305
*,           R12_PAS,  IGH_ghyb,   2035, 24803.49705
*,           R12_PAS,  IGH_ghyb,   2045, 25879.411
*,           R12_PAS,  PHEV_ptrp,  2010, 40786.50928
*,           R12_PAS,  PHEV_ptrp,  2015, 35541.1177
*,           R12_PAS,  PHEV_ptrp,  2020, 34596.3
*,           R12_PAS,  PHEV_ptrp,  2025, 33651
*,           R12_PAS,  PHEV_ptrp,  2030, 33252
*,           R12_PAS,  PHEV_ptrp,  2035, 32855
*,           R12_PAS,  PHEV_ptrp,  2040, 33406
*,           R12_PAS,  PHEV_ptrp,  2045, 33323
*,           R12_PAS,  PHEV_ptrp,  2050, 33099
*,           R12_PAS,  PHEV_ptrp,  2055, 32261
*,           R12_PAS,  PHEV_ptrp,  2060, 32041
*,           R12_RCPA, ELC_100,    2010, 34451.75316
*,           R12_RCPA, ELC_100,    2015, 40810.61284
*,           R12_RCPA, ELC_100,    2020, 33122.8
*,           R12_RCPA, ELC_100,    2025, 25435
*,           R12_RCPA, ELC_100,    2030, 24834
*,           R12_RCPA, ELC_100,    2035, 24233
*,           R12_RCPA, ELC_100,    2040, 24239
*,           R12_RCPA, ELC_100,    2045, 24216
*,           R12_RCPA, ELC_100,    2050, 23609
*,           R12_RCPA, ELC_100,    2055, 23001
*,           R12_RCPA, ELC_100,    2060, 22393
*,           R12_RCPA, HFC_ptrp,   2010, 70274.96339
*,           R12_RCPA, HFC_ptrp,   2015, 36105.59915
*,           R12_RCPA, HFC_ptrp,   2025, 30124.69242
*,           R12_RCPA, HFC_ptrp,   2035, 28024.48738
*,           R12_RCPA, HFC_ptrp,   2045, 27505.0584
*,           R12_RCPA, IAHe_ptrp,  2010, 27660.22258
*,           R12_RCPA, IAHe_ptrp,  2015, 26197.9072
*,           R12_RCPA, IAHe_ptrp,  2025, 24365.67564
*,           R12_RCPA, IAHe_ptrp,  2035, 24714.90539
*,           R12_RCPA, IAHe_ptrp,  2045, 23954.06518
*,           R12_RCPA, IAHm_ptrp,  2010, 27660.22258
*,           R12_RCPA, IAHm_ptrp,  2015, 26197.9072
*,           R12_RCPA, IAHm_ptrp,  2020, 26197.9072
*,           R12_RCPA, IAHm_ptrp,  2025, 24365.67564
*,           R12_RCPA, IAHm_ptrp,  2030, 24365.67564
*,           R12_RCPA, IAHm_ptrp,  2035, 24714.90539
*,           R12_RCPA, IAHm_ptrp,  2040, 24714.90539
*,           R12_RCPA, IAHm_ptrp,  2045, 23954.06518
*,           R12_RCPA, IAHm_ptrp,  2050, 23954.06518
*,           R12_RCPA, ICAe_ffv,   2010, 20738.47069
*,           R12_RCPA, ICAe_ffv,   2015, 21014.75829
*,           R12_RCPA, ICAe_ffv,   2020, 21014.75829
*,           R12_RCPA, ICAe_ffv,   2025, 21373.9761
*,           R12_RCPA, ICAe_ffv,   2030, 21373.9761
*,           R12_RCPA, ICAe_ffv,   2035, 21337.3673
*,           R12_RCPA, ICAe_ffv,   2040, 21337.3673
*,           R12_RCPA, ICAe_ffv,   2045, 22392.89534
*,           R12_RCPA, ICAe_ffv,   2050, 22392.89534
*,           R12_RCPA, ICAm_ptrp,  2010, 20738.47069
*,           R12_RCPA, ICAm_ptrp,  2015, 21014.75829
*,           R12_RCPA, ICAm_ptrp,  2020, 21014.75829
*,           R12_RCPA, ICAm_ptrp,  2025, 21373.9761
*,           R12_RCPA, ICAm_ptrp,  2030, 21373.9761
*,           R12_RCPA, ICAm_ptrp,  2035, 21337.3673
*,           R12_RCPA, ICAm_ptrp,  2040, 21337.3673
*,           R12_RCPA, ICAm_ptrp,  2045, 22392.89534
*,           R12_RCPA, ICAm_ptrp,  2050, 22392.89534
*,           R12_RCPA, ICE_conv,   2010, 20738.47069
*,           R12_RCPA, ICE_conv,   2015, 21014.75829
*,           R12_RCPA, ICE_conv,   2025, 21373.9761
*,           R12_RCPA, ICE_conv,   2035, 21337.3673
*,           R12_RCPA, ICE_conv,   2045, 22392.89534
*,           R12_RCPA, ICE_L_ptrp, 2010, 20738.47069
*,           R12_RCPA, ICE_nga,    2010, 23856.12004
*,           R12_RCPA, ICE_nga,    2015, 25805.23578
*,           R12_RCPA, ICE_nga,    2025, 25550.59498
*,           R12_RCPA, ICE_nga,    2035, 23359.10414
*,           R12_RCPA, ICE_nga,    2045, 25045.58118
*,           R12_RCPA, ICH_chyb,   2010, 27660.22258
*,           R12_RCPA, ICH_chyb,   2015, 26197.9072
*,           R12_RCPA, ICH_chyb,   2020, 26197.9072
*,           R12_RCPA, ICH_chyb,   2025, 24365.67564
*,           R12_RCPA, ICH_chyb,   2030, 24365.67564
*,           R12_RCPA, ICH_chyb,   2035, 24714.90539
*,           R12_RCPA, ICH_chyb,   2040, 24714.90539
*,           R12_RCPA, ICH_chyb,   2045, 23954.06518
*,           R12_RCPA, ICH_chyb,   2050, 23954.06518
*,           R12_RCPA, IGH_ghyb,   2010, 31818.4306
*,           R12_RCPA, IGH_ghyb,   2015, 29932.8755
*,           R12_RCPA, IGH_ghyb,   2025, 27062.23907
*,           R12_RCPA, IGH_ghyb,   2035, 23722.93307
*,           R12_RCPA, IGH_ghyb,   2045, 24798.84702
*,           R12_RCPA, PHEV_ptrp,  2010, 34291.01963
*,           R12_RCPA, PHEV_ptrp,  2015, 34460.55372
*,           R12_RCPA, PHEV_ptrp,  2020, 31219.5
*,           R12_RCPA, PHEV_ptrp,  2025, 27979
*,           R12_RCPA, PHEV_ptrp,  2030, 27193
*,           R12_RCPA, PHEV_ptrp,  2035, 26414
*,           R12_RCPA, PHEV_ptrp,  2040, 26421
*,           R12_RCPA, PHEV_ptrp,  2045, 25911
*,           R12_RCPA, PHEV_ptrp,  2050, 25261
*,           R12_RCPA, PHEV_ptrp,  2055, 24151
*,           R12_RCPA, PHEV_ptrp,  2060, 23513
*,           R12_SAS,  ELC_100,    2010, 34286.42683
*,           R12_SAS,  ELC_100,    2015, 40810.61284
*,           R12_SAS,  ELC_100,    2020, 35701.4
*,           R12_SAS,  ELC_100,    2025, 30592
*,           R12_SAS,  ELC_100,    2030, 30566
*,           R12_SAS,  ELC_100,    2035, 30540
*,           R12_SAS,  ELC_100,    2040, 31297
*,           R12_SAS,  ELC_100,    2045, 32054
*,           R12_SAS,  ELC_100,    2050, 32054
*,           R12_SAS,  ELC_100,    2055, 32054
*,           R12_SAS,  ELC_100,    2060, 32054
*,           R12_SAS,  HFC_ptrp,   2010, 70075.82031
*,           R12_SAS,  HFC_ptrp,   2015, 36048.72736
*,           R12_SAS,  HFC_ptrp,   2025, 30067.82063
*,           R12_SAS,  HFC_ptrp,   2035, 27967.6156
*,           R12_SAS,  HFC_ptrp,   2045, 27448.18661
*,           R12_SAS,  IAHe_ptrp,  2010, 27900.0995
*,           R12_SAS,  IAHe_ptrp,  2015, 26141.03541
*,           R12_SAS,  IAHe_ptrp,  2025, 24308.80386
*,           R12_SAS,  IAHe_ptrp,  2035, 24658.0336
*,           R12_SAS,  IAHe_ptrp,  2045, 23897.19339
*,           R12_SAS,  IAHm_ptrp,  2010, 27900.0995
*,           R12_SAS,  IAHm_ptrp,  2015, 26141.03541
*,           R12_SAS,  IAHm_ptrp,  2020, 26141.03541
*,           R12_SAS,  IAHm_ptrp,  2025, 24308.80386
*,           R12_SAS,  IAHm_ptrp,  2030, 24308.80386
*,           R12_SAS,  IAHm_ptrp,  2035, 24658.0336
*,           R12_SAS,  IAHm_ptrp,  2040, 24658.0336
*,           R12_SAS,  IAHm_ptrp,  2045, 23897.19339
*,           R12_SAS,  IAHm_ptrp,  2050, 23897.19339
*,           R12_SAS,  ICAe_ffv,   2010, 22053.0147
*,           R12_SAS,  ICAe_ffv,   2015, 20957.8865
*,           R12_SAS,  ICAe_ffv,   2020, 20957.8865
*,           R12_SAS,  ICAe_ffv,   2025, 21317.10431
*,           R12_SAS,  ICAe_ffv,   2030, 21317.10431
*,           R12_SAS,  ICAe_ffv,   2035, 21280.49551
*,           R12_SAS,  ICAe_ffv,   2040, 21280.49551
*,           R12_SAS,  ICAe_ffv,   2045, 22336.02355
*,           R12_SAS,  ICAe_ffv,   2050, 22336.02355
*,           R12_SAS,  ICAm_ptrp,  2010, 22053.0147
*,           R12_SAS,  ICAm_ptrp,  2015, 20957.8865
*,           R12_SAS,  ICAm_ptrp,  2020, 20957.8865
*,           R12_SAS,  ICAm_ptrp,  2025, 21317.10431
*,           R12_SAS,  ICAm_ptrp,  2030, 21317.10431
*,           R12_SAS,  ICAm_ptrp,  2035, 21280.49551
*,           R12_SAS,  ICAm_ptrp,  2040, 21280.49551
*,           R12_SAS,  ICAm_ptrp,  2045, 22336.02355
*,           R12_SAS,  ICAm_ptrp,  2050, 22336.02355
*,           R12_SAS,  ICE_conv,   2010, 22053.0147
*,           R12_SAS,  ICE_conv,   2015, 20957.8865
*,           R12_SAS,  ICE_conv,   2025, 21317.10431
*,           R12_SAS,  ICE_conv,   2035, 21280.49551
*,           R12_SAS,  ICE_conv,   2045, 22336.02355
*,           R12_SAS,  ICE_L_ptrp, 2010, 20677.19601
*,           R12_SAS,  ICE_nga,    2010, 23793.84086
*,           R12_SAS,  ICE_nga,    2015, 25748.36399
