# ‘Elasticity’ of freight activity with respect to GDP(PPP)
#
# Units: dimensionless
#
scenario,      node,     technology, year, value
DIGSY-BEST-C,R12_MEA,*,2020,1
DIGSY-BEST-C,R12_MEA,*,2025,1
DIGSY-BEST-C,R12_MEA,*,2030,.99831635
DIGSY-BEST-C,R12_MEA,*,2035,.99100131
DIGSY-BEST-C,R12_MEA,*,2040,.96807295
DIGSY-BEST-C,R12_MEA,*,2045,.9432072
DIGSY-BEST-C,R12_MEA,*,2050,.9327901
DIGSY-BEST-C,R12_MEA,*,2055,.9327901
DIGSY-BEST-C,R12_MEA,*,2060,.9327901
DIGSY-BEST-C,R12_MEA,*,2070,.9327901
DIGSY-BEST-C,R12_MEA,*,2080,.9327901
DIGSY-BEST-C,R12_MEA,*,2090,.9327901
DIGSY-BEST-C,R12_MEA,*,2100,.9327901
DIGSY-BEST-C,R12_MEA,*,2110,.9327901
DIGSY-BEST-C,R12_NAM,*,2020,1
DIGSY-BEST-C,R12_NAM,*,2025,.71500003
DIGSY-BEST-C,R12_NAM,*,2030,.42905468
DIGSY-BEST-C,R12_NAM,*,2035,.4252255
DIGSY-BEST-C,R12_NAM,*,2040,.41387501
DIGSY-BEST-C,R12_NAM,*,2045,.40252453
DIGSY-BEST-C,R12_NAM,*,2050,.39869532
DIGSY-BEST-C,R12_NAM,*,2055,.39869532
DIGSY-BEST-C,R12_NAM,*,2060,.39869532
DIGSY-BEST-C,R12_NAM,*,2070,.39869532
DIGSY-BEST-C,R12_NAM,*,2080,.39869532
DIGSY-BEST-C,R12_NAM,*,2090,.39869532
DIGSY-BEST-C,R12_NAM,*,2100,.39869532
DIGSY-BEST-C,R12_NAM,*,2110,.39869532
DIGSY-BEST-C,R12_PAO,*,2020,1
DIGSY-BEST-C,R12_PAO,*,2025,.89999998
DIGSY-BEST-C,R12_PAO,*,2030,.79813045
DIGSY-BEST-C,R12_PAO,*,2035,.79054701
DIGSY-BEST-C,R12_PAO,*,2040,.7680248
DIGSY-BEST-C,R12_PAO,*,2045,.74526525
DIGSY-BEST-C,R12_PAO,*,2050,.73721647
DIGSY-BEST-C,R12_PAO,*,2055,.73721647
DIGSY-BEST-C,R12_PAO,*,2060,.73721647
DIGSY-BEST-C,R12_PAO,*,2070,.73721647
DIGSY-BEST-C,R12_PAO,*,2080,.73721647
DIGSY-BEST-C,R12_PAO,*,2090,.73721647
DIGSY-BEST-C,R12_PAO,*,2100,.73721647
DIGSY-BEST-C,R12_PAO,*,2110,.73721647
DIGSY-BEST-C,R12_PAS,*,2020,1
DIGSY-BEST-C,R12_PAS,*,2025,1
DIGSY-BEST-C,R12_PAS,*,2030,.99777871
DIGSY-BEST-C,R12_PAS,*,2035,.96400237
DIGSY-BEST-C,R12_PAS,*,2040,.91380554
DIGSY-BEST-C,R12_PAS,*,2045,.86508566
DIGSY-BEST-C,R12_PAS,*,2050,.83379275
DIGSY-BEST-C,R12_PAS,*,2055,.81063181
DIGSY-BEST-C,R12_PAS,*,2060,.78747094
DIGSY-BEST-C,R12_PAS,*,2070,.74114913
DIGSY-BEST-C,R12_PAS,*,2080,.69482726
DIGSY-BEST-C,R12_PAS,*,2090,.64850545
DIGSY-BEST-C,R12_PAS,*,2100,.60218364
DIGSY-BEST-C,R12_PAS,*,2110,.55586183
DIGSY-BEST-C,R12_RCPA,*,2020,1
DIGSY-BEST-C,R12_RCPA,*,2025,1
DIGSY-BEST-C,R12_RCPA,*,2030,.99820077
DIGSY-BEST-C,R12_RCPA,*,2035,.99058205
DIGSY-BEST-C,R12_RCPA,*,2040,.96716726
DIGSY-BEST-C,R12_RCPA,*,2045,.9424659
DIGSY-BEST-C,R12_RCPA,*,2050,.9327901
DIGSY-BEST-C,R12_RCPA,*,2055,.9327901
DIGSY-BEST-C,R12_RCPA,*,2060,.9327901
DIGSY-BEST-C,R12_RCPA,*,2070,.9327901
DIGSY-BEST-C,R12_RCPA,*,2080,.9327901
DIGSY-BEST-C,R12_RCPA,*,2090,.9327901
DIGSY-BEST-C,R12_RCPA,*,2100,.9327901
DIGSY-BEST-C,R12_RCPA,*,2110,.9327901
DIGSY-BEST-C,R12_SAS,*,2020,1
DIGSY-BEST-C,R12_SAS,*,2025,1
DIGSY-BEST-C,R12_SAS,*,2030,.99827003
DIGSY-BEST-C,R12_SAS,*,2035,.9908334
DIGSY-BEST-C,R12_SAS,*,2040,.96771026
DIGSY-BEST-C,R12_SAS,*,2045,.94291031
DIGSY-BEST-C,R12_SAS,*,2050,.9327901
DIGSY-BEST-C,R12_SAS,*,2055,.9327901
DIGSY-BEST-C,R12_SAS,*,2060,.9327901
DIGSY-BEST-C,R12_SAS,*,2070,.9327901
DIGSY-BEST-C,R12_SAS,*,2080,.9327901
DIGSY-BEST-C,R12_SAS,*,2090,.9327901
DIGSY-BEST-C,R12_SAS,*,2100,.9327901
DIGSY-BEST-C,R12_SAS,*,2110,.9327901
DIGSY-BEST-C,R12_WEU,*,2020,1
DIGSY-BEST-C,R12_WEU,*,2025,.89999998
DIGSY-BEST-C,R12_WEU,*,2030,.79824126
DIGSY-BEST-C,R12_WEU,*,2035,.79111719
DIGSY-BEST-C,R12_WEU,*,2040,.77000004
DIGSY-BEST-C,R12_WEU,*,2045,.74888283
DIGSY-BEST-C,R12_WEU,*,2050,.74175876
DIGSY-BEST-C,R12_WEU,*,2055,.74175876
DIGSY-BEST-C,R12_WEU,*,2060,.74175876
DIGSY-BEST-C,R12_WEU,*,2070,.74175876
DIGSY-BEST-C,R12_WEU,*,2080,.74175876
DIGSY-BEST-C,R12_WEU,*,2090,.74175876
DIGSY-BEST-C,R12_WEU,*,2100,.74175876
DIGSY-BEST-C,R12_WEU,*,2110,.74175876

DIGSY-BEST-S,R12_AFR,*,2020,1
DIGSY-BEST-S,R12_AFR,*,2025,1
DIGSY-BEST-S,R12_AFR,*,2030,.97151738
DIGSY-BEST-S,R12_AFR,*,2035,.88694984
DIGSY-BEST-S,R12_AFR,*,2040,.8764295
DIGSY-BEST-S,R12_AFR,*,2045,.86865652
DIGSY-BEST-S,R12_AFR,*,2050,.86152112
DIGSY-BEST-S,R12_AFR,*,2055,.86152112
DIGSY-BEST-S,R12_AFR,*,2060,.86152112
DIGSY-BEST-S,R12_AFR,*,2070,.86152112
DIGSY-BEST-S,R12_AFR,*,2080,.86152112
DIGSY-BEST-S,R12_AFR,*,2090,.86152112
DIGSY-BEST-S,R12_AFR,*,2100,.86152112
DIGSY-BEST-S,R12_AFR,*,2110,.86152112
DIGSY-BEST-S,R12_CHN,*,2020,1
DIGSY-BEST-S,R12_CHN,*,2025,.89999998
DIGSY-BEST-S,R12_CHN,*,2030,.76772702
DIGSY-BEST-S,R12_CHN,*,2035,.66617024
DIGSY-BEST-S,R12_CHN,*,2040,.64813912
DIGSY-BEST-S,R12_CHN,*,2045,.6321876
DIGSY-BEST-S,R12_CHN,*,2050,.61624998
DIGSY-BEST-S,R12_CHN,*,2055,.60031253
DIGSY-BEST-S,R12_CHN,*,2060,.58437502
DIGSY-BEST-S,R12_CHN,*,2070,.55250001
DIGSY-BEST-S,R12_CHN,*,2080,.520625
DIGSY-BEST-S,R12_CHN,*,2090,.48875001
DIGSY-BEST-S,R12_CHN,*,2100,.45687503
DIGSY-BEST-S,R12_CHN,*,2110,.42500001
DIGSY-BEST-S,R12_EEU,*,2020,1
DIGSY-BEST-S,R12_EEU,*,2025,.89999998
DIGSY-BEST-S,R12_EEU,*,2030,.76747942
DIGSY-BEST-S,R12_EEU,*,2035,.67862242
DIGSY-BEST-S,R12_EEU,*,2040,.67473847
DIGSY-BEST-S,R12_EEU,*,2045,.67427987
DIGSY-BEST-S,R12_EEU,*,2050,.67442024
DIGSY-BEST-S,R12_EEU,*,2055,.6744203
DIGSY-BEST-S,R12_EEU,*,2060,.6744203
DIGSY-BEST-S,R12_EEU,*,2070,.6744203
DIGSY-BEST-S,R12_EEU,*,2080,.6744203
DIGSY-BEST-S,R12_EEU,*,2090,.6744203
DIGSY-BEST-S,R12_EEU,*,2100,.6744203
DIGSY-BEST-S,R12_EEU,*,2110,.6744203
DIGSY-BEST-S,R12_FSU,*,2020,1
DIGSY-BEST-S,R12_FSU,*,2025,.74000001
DIGSY-BEST-S,R12_FSU,*,2030,.46251342
DIGSY-BEST-S,R12_FSU,*,2035,.4157294
DIGSY-BEST-S,R12_FSU,*,2040,.41416895
DIGSY-BEST-S,R12_FSU,*,2045,.41382414
DIGSY-BEST-S,R12_FSU,*,2050,.41353011
DIGSY-BEST-S,R12_FSU,*,2055,.41353014
DIGSY-BEST-S,R12_FSU,*,2060,.41353014
DIGSY-BEST-S,R12_FSU,*,2070,.41353014
DIGSY-BEST-S,R12_FSU,*,2080,.41353014
DIGSY-BEST-S,R12_FSU,*,2090,.41353014
DIGSY-BEST-S,R12_FSU,*,2100,.41353014
DIGSY-BEST-S,R12_FSU,*,2110,.41353014
DIGSY-BEST-S,R12_LAM,*,2020,1
DIGSY-BEST-S,R12_LAM,*,2025,1
DIGSY-BEST-S,R12_LAM,*,2030,.96410686
DIGSY-BEST-S,R12_LAM,*,2035,.86751199
DIGSY-BEST-S,R12_LAM,*,2040,.86376971
DIGSY-BEST-S,R12_LAM,*,2045,.86257452
DIGSY-BEST-S,R12_LAM,*,2050,.86152112
DIGSY-BEST-S,R12_LAM,*,2055,.86152112
DIGSY-BEST-S,R12_LAM,*,2060,.86152112
DIGSY-BEST-S,R12_LAM,*,2070,.86152112
DIGSY-BEST-S,R12_LAM,*,2080,.86152112
DIGSY-BEST-S,R12_LAM,*,2090,.86152112
DIGSY-BEST-S,R12_LAM,*,2100,.86152112
DIGSY-BEST-S,R12_LAM,*,2110,.86152112
DIGSY-BEST-S,R12_MEA,*,2020,1
DIGSY-BEST-S,R12_MEA,*,2025,1
DIGSY-BEST-S,R12_MEA,*,2030,.96910459
DIGSY-BEST-S,R12_MEA,*,2035,.88062102
DIGSY-BEST-S,R12_MEA,*,2040,.87230754
DIGSY-BEST-S,R12_MEA,*,2045,.86667627
DIGSY-BEST-S,R12_MEA,*,2050,.86152112
DIGSY-BEST-S,R12_MEA,*,2055,.86152112
DIGSY-BEST-S,R12_MEA,*,2060,.86152112
DIGSY-BEST-S,R12_MEA,*,2070,.86152112
DIGSY-BEST-S,R12_MEA,*,2080,.86152112
DIGSY-BEST-S,R12_MEA,*,2090,.86152112
DIGSY-BEST-S,R12_MEA,*,2100,.86152112
DIGSY-BEST-S,R12_MEA,*,2110,.86152112
DIGSY-BEST-S,R12_NAM,*,2020,1
DIGSY-BEST-S,R12_NAM,*,2025,.71500003
DIGSY-BEST-S,R12_NAM,*,2030,.4126533
DIGSY-BEST-S,R12_NAM,*,2035,.36666012
DIGSY-BEST-S,R12_NAM,*,2040,.36550796
DIGSY-BEST-S,R12_NAM,*,2045,.36550006
DIGSY-BEST-S,R12_NAM,*,2050,.3655
DIGSY-BEST-S,R12_NAM,*,2055,.3655
DIGSY-BEST-S,R12_NAM,*,2060,.3655
DIGSY-BEST-S,R12_NAM,*,2070,.3655
DIGSY-BEST-S,R12_NAM,*,2080,.3655
DIGSY-BEST-S,R12_NAM,*,2090,.3655
DIGSY-BEST-S,R12_NAM,*,2100,.3655
DIGSY-BEST-S,R12_NAM,*,2110,.3655
DIGSY-BEST-S,R12_PAO,*,2020,1
DIGSY-BEST-S,R12_PAO,*,2025,.89999998
DIGSY-BEST-S,R12_PAO,*,2030,.76569355
DIGSY-BEST-S,R12_PAO,*,2035,.67459464
DIGSY-BEST-S,R12_PAO,*,2040,.67211503
DIGSY-BEST-S,R12_PAO,*,2045,.67150766
DIGSY-BEST-S,R12_PAO,*,2050,.67064118
DIGSY-BEST-S,R12_PAO,*,2055,.67064118
DIGSY-BEST-S,R12_PAO,*,2060,.67064118
DIGSY-BEST-S,R12_PAO,*,2070,.67064118
DIGSY-BEST-S,R12_PAO,*,2080,.67064118
DIGSY-BEST-S,R12_PAO,*,2090,.67064118
DIGSY-BEST-S,R12_PAO,*,2100,.67064118
DIGSY-BEST-S,R12_PAO,*,2110,.67064118
DIGSY-BEST-S,R12_PAS,*,2020,1
DIGSY-BEST-S,R12_PAS,*,2025,1
DIGSY-BEST-S,R12_PAS,*,2030,.95923918
DIGSY-BEST-S,R12_PAS,*,2035,.82910281
DIGSY-BEST-S,R12_PAS,*,2040,.80524009
DIGSY-BEST-S,R12_PAS,*,2045,.78434831
DIGSY-BEST-S,R12_PAS,*,2050,.76358694
DIGSY-BEST-S,R12_PAS,*,2055,.74237621
DIGSY-BEST-S,R12_PAS,*,2060,.72116542
DIGSY-BEST-S,R12_PAS,*,2070,.67874396
DIGSY-BEST-S,R12_PAS,*,2080,.63632244
DIGSY-BEST-S,R12_PAS,*,2090,.59390098
DIGSY-BEST-S,R12_PAS,*,2100,.55147946
DIGSY-BEST-S,R12_PAS,*,2110,.509058
DIGSY-BEST-S,R12_RCPA,*,2020,1
DIGSY-BEST-S,R12_RCPA,*,2025,1
DIGSY-BEST-S,R12_RCPA,*,2030,.96698427
DIGSY-BEST-S,R12_RCPA,*,2035,.87505943
DIGSY-BEST-S,R12_RCPA,*,2040,.86868531
DIGSY-BEST-S,R12_RCPA,*,2045,.86493605
DIGSY-BEST-S,R12_RCPA,*,2050,.86152112
DIGSY-BEST-S,R12_RCPA,*,2055,.86152112
DIGSY-BEST-S,R12_RCPA,*,2060,.86152112
DIGSY-BEST-S,R12_RCPA,*,2070,.86152112
DIGSY-BEST-S,R12_RCPA,*,2080,.86152112
DIGSY-BEST-S,R12_RCPA,*,2090,.86152112
DIGSY-BEST-S,R12_RCPA,*,2100,.86152112
DIGSY-BEST-S,R12_RCPA,*,2110,.86152112
DIGSY-BEST-S,R12_SAS,*,2020,1
DIGSY-BEST-S,R12_SAS,*,2025,1
DIGSY-BEST-S,R12_SAS,*,2030,.96825546
DIGSY-BEST-S,R12_SAS,*,2035,.87839377
DIGSY-BEST-S,R12_SAS,*,2040,.870857
DIGSY-BEST-S,R12_SAS,*,2045,.86597937
DIGSY-BEST-S,R12_SAS,*,2050,.86152112
DIGSY-BEST-S,R12_SAS,*,2055,.86152112
DIGSY-BEST-S,R12_SAS,*,2060,.86152112
DIGSY-BEST-S,R12_SAS,*,2070,.86152112
DIGSY-BEST-S,R12_SAS,*,2080,.86152112
DIGSY-BEST-S,R12_SAS,*,2090,.86152112
DIGSY-BEST-S,R12_SAS,*,2100,.86152112
DIGSY-BEST-S,R12_SAS,*,2110,.86152112
DIGSY-BEST-S,R12_WEU,*,2020,1
DIGSY-BEST-S,R12_WEU,*,2025,.89999998
DIGSY-BEST-S,R12_WEU,*,2030,.76772702
DIGSY-BEST-S,R12_WEU,*,2035,.68215835
DIGSY-BEST-S,R12_WEU,*,2040,.68001479
DIGSY-BEST-S,R12_WEU,*,2045,.68000013
DIGSY-BEST-S,R12_WEU,*,2050,.68000001
DIGSY-BEST-S,R12_WEU,*,2055,.68000001
DIGSY-BEST-S,R12_WEU,*,2060,.68000001
DIGSY-BEST-S,R12_WEU,*,2070,.68000001
DIGSY-BEST-S,R12_WEU,*,2080,.68000001
DIGSY-BEST-S,R12_WEU,*,2090,.68000001
DIGSY-BEST-S,R12_WEU,*,2100,.68000001
DIGSY-BEST-S,R12_WEU,*,2110,.68000001

DIGSY-WORST-C,R12_AFR,*,2020,1
DIGSY-WORST-C,R12_AFR,*,2025,1
DIGSY-WORST-C,R12_AFR,*,2030,.99844784
DIGSY-WORST-C,R12_AFR,*,2035,.99147832
DIGSY-WORST-C,R12_AFR,*,2040,.96910357
DIGSY-WORST-C,R12_AFR,*,2045,.94405073
DIGSY-WORST-C,R12_AFR,*,2050,.9327901
DIGSY-WORST-C,R12_AFR,*,2055,.9327901
DIGSY-WORST-C,R12_AFR,*,2060,.9327901
DIGSY-WORST-C,R12_AFR,*,2070,.9327901
DIGSY-WORST-C,R12_AFR,*,2080,.9327901
DIGSY-WORST-C,R12_AFR,*,2090,.9327901
DIGSY-WORST-C,R12_AFR,*,2100,.9327901
DIGSY-WORST-C,R12_AFR,*,2110,.9327901
DIGSY-WORST-C,R12_CHN,*,2020,1
DIGSY-WORST-C,R12_CHN,*,2025,.89999998
DIGSY-WORST-C,R12_CHN,*,2030,.79824126
DIGSY-WORST-C,R12_CHN,*,2035,.77257538
DIGSY-WORST-C,R12_CHN,*,2040,.73390627
DIGSY-WORST-C,R12_CHN,*,2045,.69622701
DIGSY-WORST-C,R12_CHN,*,2050,.67221886
DIGSY-WORST-C,R12_CHN,*,2055,.65483391
DIGSY-WORST-C,R12_CHN,*,2060,.63744891
DIGSY-WORST-C,R12_CHN,*,2070,.60267895
DIGSY-WORST-C,R12_CHN,*,2080,.567909
DIGSY-WORST-C,R12_CHN,*,2090,.53313911
DIGSY-WORST-C,R12_CHN,*,2100,.49836916
DIGSY-WORST-C,R12_CHN,*,2110,.46359921
DIGSY-WORST-C,R12_EEU,*,2020,1
DIGSY-WORST-C,R12_EEU,*,2025,.89999998
DIGSY-WORST-C,R12_EEU,*,2030,.79822779
DIGSY-WORST-C,R12_EEU,*,2035,.79085064
DIGSY-WORST-C,R12_EEU,*,2040,.76868075
DIGSY-WORST-C,R12_EEU,*,2045,.74644619
DIGSY-WORST-C,R12_EEU,*,2050,.73905063
DIGSY-WORST-C,R12_EEU,*,2055,.73905063
DIGSY-WORST-C,R12_EEU,*,2060,.73905063
DIGSY-WORST-C,R12_EEU,*,2070,.73905063
DIGSY-WORST-C,R12_EEU,*,2080,.73905063
DIGSY-WORST-C,R12_EEU,*,2090,.73905063
DIGSY-WORST-C,R12_EEU,*,2100,.73905063
DIGSY-WORST-C,R12_EEU,*,2110,.73905063
DIGSY-WORST-C,R12_FSU,*,2020,1
DIGSY-WORST-C,R12_FSU,*,2025,.74000001
DIGSY-WORST-C,R12_FSU,*,2030,.47904706
DIGSY-WORST-C,R12_FSU,*,2035,.47515532
DIGSY-WORST-C,R12_FSU,*,2040,.4635402
DIGSY-WORST-C,R12_FSU,*,2045,.4518106
DIGSY-WORST-C,R12_FSU,*,2050,.44773924
DIGSY-WORST-C,R12_FSU,*,2055,.44773924
DIGSY-WORST-C,R12_FSU,*,2060,.44773924
DIGSY-WORST-C,R12_FSU,*,2070,.44773924
DIGSY-WORST-C,R12_FSU,*,2080,.44773924
DIGSY-WORST-C,R12_FSU,*,2090,.44773924
DIGSY-WORST-C,R12_FSU,*,2100,.44773924
DIGSY-WORST-C,R12_FSU,*,2110,.44773924
DIGSY-WORST-C,R12_LAM,*,2020,1
DIGSY-WORST-C,R12_LAM,*,2025,1
DIGSY-WORST-C,R12_LAM,*,2030,.99804395
DIGSY-WORST-C,R12_LAM,*,2035,.99001312
DIGSY-WORST-C,R12_LAM,*,2040,.96593821
DIGSY-WORST-C,R12_LAM,*,2045,.94145995
DIGSY-WORST-C,R12_LAM,*,2050,.9327901
DIGSY-WORST-C,R12_LAM,*,2055,.9327901
DIGSY-WORST-C,R12_LAM,*,2060,.9327901
DIGSY-WORST-C,R12_LAM,*,2070,.9327901
DIGSY-WORST-C,R12_LAM,*,2080,.9327901
DIGSY-WORST-C,R12_LAM,*,2090,.9327901
DIGSY-WORST-C,R12_LAM,*,2100,.9327901
DIGSY-WORST-C,R12_LAM,*,2110,.9327901
DIGSY-WORST-C,R12_MEA,*,2020,1
DIGSY-WORST-C,R12_MEA,*,2025,1
DIGSY-WORST-C,R12_MEA,*,2030,.99831635
DIGSY-WORST-C,R12_MEA,*,2035,.99100131
DIGSY-WORST-C,R12_MEA,*,2040,.96807295
DIGSY-WORST-C,R12_MEA,*,2045,.9432072
DIGSY-WORST-C,R12_MEA,*,2050,.9327901
DIGSY-WORST-C,R12_MEA,*,2055,.9327901
DIGSY-WORST-C,R12_MEA,*,2060,.9327901
DIGSY-WORST-C,R12_MEA,*,2070,.9327901
DIGSY-WORST-C,R12_MEA,*,2080,.9327901
DIGSY-WORST-C,R12_MEA,*,2090,.9327901
DIGSY-WORST-C,R12_MEA,*,2100,.9327901
DIGSY-WORST-C,R12_MEA,*,2110,.9327901
DIGSY-WORST-C,R12_NAM,*,2020,1
DIGSY-WORST-C,R12_NAM,*,2025,.71500003
DIGSY-WORST-C,R12_NAM,*,2030,.42905468
DIGSY-WORST-C,R12_NAM,*,2035,.4252255
DIGSY-WORST-C,R12_NAM,*,2040,.41387501
DIGSY-WORST-C,R12_NAM,*,2045,.40252453
DIGSY-WORST-C,R12_NAM,*,2050,.39869532
DIGSY-WORST-C,R12_NAM,*,2055,.39869532
DIGSY-WORST-C,R12_NAM,*,2060,.39869532
DIGSY-WORST-C,R12_NAM,*,2070,.39869532
DIGSY-WORST-C,R12_NAM,*,2080,.39869532
DIGSY-WORST-C,R12_NAM,*,2090,.39869532
DIGSY-WORST-C,R12_NAM,*,2100,.39869532
DIGSY-WORST-C,R12_NAM,*,2110,.39869532
DIGSY-WORST-C,R12_PAO,*,2020,1
DIGSY-WORST-C,R12_PAO,*,2025,.89999998
DIGSY-WORST-C,R12_PAO,*,2030,.79813045
DIGSY-WORST-C,R12_PAO,*,2035,.79054701
DIGSY-WORST-C,R12_PAO,*,2040,.7680248
DIGSY-WORST-C,R12_PAO,*,2045,.74526525
DIGSY-WORST-C,R12_PAO,*,2050,.73721647
DIGSY-WORST-C,R12_PAO,*,2055,.73721647
DIGSY-WORST-C,R12_PAO,*,2060,.73721647
DIGSY-WORST-C,R12_PAO,*,2070,.73721647
DIGSY-WORST-C,R12_PAO,*,2080,.73721647
DIGSY-WORST-C,R12_PAO,*,2090,.73721647
DIGSY-WORST-C,R12_PAO,*,2100,.73721647
DIGSY-WORST-C,R12_PAO,*,2110,.73721647
DIGSY-WORST-C,R12_PAS,*,2020,1
DIGSY-WORST-C,R12_PAS,*,2025,1
DIGSY-WORST-C,R12_PAS,*,2030,.99777871
DIGSY-WORST-C,R12_PAS,*,2035,.96400237
DIGSY-WORST-C,R12_PAS,*,2040,.91380554
DIGSY-WORST-C,R12_PAS,*,2045,.86508566
DIGSY-WORST-C,R12_PAS,*,2050,.83379275
DIGSY-WORST-C,R12_PAS,*,2055,.81063181
DIGSY-WORST-C,R12_PAS,*,2060,.78747094
DIGSY-WORST-C,R12_PAS,*,2070,.74114913
DIGSY-WORST-C,R12_PAS,*,2080,.69482726
DIGSY-WORST-C,R12_PAS,*,2090,.64850545
DIGSY-WORST-C,R12_PAS,*,2100,.60218364
DIGSY-WORST-C,R12_PAS,*,2110,.55586183
DIGSY-WORST-C,R12_RCPA,*,2020,1
DIGSY-WORST-C,R12_RCPA,*,2025,1
DIGSY-WORST-C,R12_RCPA,*,2030,.99820077
DIGSY-WORST-C,R12_RCPA,*,2035,.99058205
DIGSY-WORST-C,R12_RCPA,*,2040,.96716726
DIGSY-WORST-C,R12_RCPA,*,2045,.9424659
DIGSY-WORST-C,R12_RCPA,*,2050,.9327901
DIGSY-WORST-C,R12_RCPA,*,2055,.9327901
DIGSY-WORST-C,R12_RCPA,*,2060,.9327901
DIGSY-WORST-C,R12_RCPA,*,2070,.9327901
DIGSY-WORST-C,R12_RCPA,*,2080,.9327901
DIGSY-WORST-C,R12_RCPA,*,2090,.9327901
DIGSY-WORST-C,R12_RCPA,*,2100,.9327901
DIGSY-WORST-C,R12_RCPA,*,2110,.9327901
DIGSY-WORST-C,R12_SAS,*,2020,1
DIGSY-WORST-C,R12_SAS,*,2025,1
DIGSY-WORST-C,R12_SAS,*,2030,.99827003
DIGSY-WORST-C,R12_SAS,*,2035,.9908334
DIGSY-WORST-C,R12_SAS,*,2040,.96771026
DIGSY-WORST-C,R12_SAS,*,2045,.94291031
DIGSY-WORST-C,R12_SAS,*,2050,.9327901
