node_loc,technology,year_vtg,value,unit
R12_AFR,gas_exp_eeu,broadcast,40,y
R12_AFR,gas_exp_weu,broadcast,40,y
R12_MEA,gas_exp_afr,broadcast,40,y
R12_MEA,gas_exp_sas,broadcast,40,y
R12_MEA,gas_exp_rcpa,broadcast,40,y
R12_MEA,gas_exp_chn,broadcast,40,y
R12_MEA,gas_exp_eeu,broadcast,40,y
R12_MEA,gas_exp_weu,broadcast,40,y
R12_LAM,gas_exp_nam,broadcast,40,y
R12_FSU,gas_exp_sas,broadcast,40,y
R12_FSU,gas_exp_rcpa,broadcast,40,y
R12_FSU,gas_exp_chn,broadcast,40,y
R12_FSU,gas_exp_pao,broadcast,40,y
R12_FSU,gas_exp_eeu,broadcast,40,y
R12_FSU,gas_exp_weu,broadcast,40,y
R12_EEU,gas_imp,broadcast,,y
R12_WEU,gas_imp,broadcast,,y
R12_AFR,gas_imp,broadcast,,y
R12_SAS,gas_imp,broadcast,,y
R12_RCPA,gas_imp,broadcast,,y
R12_CHN,gas_imp,broadcast,,y
R12_NAM,gas_imp,broadcast,,y
R12_PAO,gas_imp,broadcast,,y
