node_loc,technology,year_vtg,value,unit
R12_AFR,gas_exp_eeu,broadcast,180,USD/GWa
R12_AFR,gas_exp_weu,broadcast,180,USD/GWa
R12_MEA,gas_exp_afr,broadcast,180,USD/GWa
R12_MEA,gas_exp_sas,broadcast,300,USD/GWa
R12_MEA,gas_exp_rcpa,broadcast,360,USD/GWa
R12_MEA,gas_exp_chn,broadcast,360,USD/GWa
R12_MEA,gas_exp_eeu,broadcast,180,USD/GWa
R12_MEA,gas_exp_weu,broadcast,180,USD/GWa
R12_LAM,gas_exp_nam,broadcast,145,USD/GWa
R12_FSU,gas_exp_sas,broadcast,300,USD/GWa
R12_FSU,gas_exp_rcpa,broadcast,250,USD/GWa
R12_FSU,gas_exp_chn,broadcast,250,USD/GWa
R12_FSU,gas_exp_pao,broadcast,250,USD/GWa
R12_FSU,gas_exp_eeu,broadcast,180,USD/GWa
R12_FSU,gas_exp_weu,broadcast,180,USD/GWa
R12_EEU,gas_imp,broadcast,,USD/GWa
R12_WEU,gas_imp,broadcast,,USD/GWa
R12_AFR,gas_imp,broadcast,,USD/GWa
R12_SAS,gas_imp,broadcast,,USD/GWa
R12_RCPA,gas_imp,broadcast,,USD/GWa
R12_CHN,gas_imp,broadcast,,USD/GWa
R12_NAM,gas_imp,broadcast,,USD/GWa
R12_PAO,gas_imp,broadcast,,USD/GWa
