MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY
NP_SSP2_6.2,base_scenario,1995,R12_AFR,R12_EXP,LNG_exp,6.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2000,R12_AFR,R12_EXP,LNG_exp,7.7,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2005,R12_AFR,R12_EXP,LNG_exp,17.4,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2010,R12_AFR,R12_EXP,LNG_exp,37.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2015,R12_AFR,R12_EXP,LNG_exp,41.8,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_AFR,R12_EXP,LNG_exp,47.6,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_AFR,R12_EXP,LNG_exp,23.7,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_AFR,R12_EXP,LNG_exp,41.3,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_AFR,R12_EXP,LNG_exp,52.8,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_AFR,R12_EXP,LNG_exp,67.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_AFR,R12_EXP,LNG_exp,77.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_AFR,R12_EXP,LNG_exp,98.8,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_AFR,R12_EXP,LNG_exp,107.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_AFR,R12_EXP,LNG_exp,125.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_AFR,R12_EXP,LNG_exp,165.6,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_AFR,R12_EXP,LNG_exp,201.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_AFR,R12_EXP,LNG_exp,121.7,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_AFR,R12_EXP,LNG_exp,97.4,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_AFR,R12_EXP,LNG_exp,134.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2010,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2015,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_EEU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2010,R12_FSU,R12_EXP,LNG_exp,18.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2015,R12_FSU,R12_EXP,LNG_exp,19.4,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_FSU,R12_EXP,LNG_exp,52.6,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_FSU,R12_EXP,LNG_exp,62.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_FSU,R12_EXP,LNG_exp,39.3,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_FSU,R12_EXP,LNG_exp,21.4,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_FSU,R12_EXP,LNG_exp,7.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_FSU,R12_EXP,LNG_exp,7.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_FSU,R12_EXP,LNG_exp,7.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_FSU,R12_EXP,LNG_exp,7.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_FSU,R12_EXP,LNG_exp,7.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_FSU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_FSU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_FSU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_FSU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_FSU,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2010,R12_LAM,R12_EXP,LNG_exp,7.3,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2015,R12_LAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_LAM,R12_EXP,LNG_exp,0.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_LAM,R12_EXP,LNG_exp,7.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_LAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_LAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_LAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_LAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_LAM,R12_EXP,LNG_exp,2.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_LAM,R12_EXP,LNG_exp,13.8,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_LAM,R12_EXP,LNG_exp,17.7,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_LAM,R12_EXP,LNG_exp,33.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_LAM,R12_EXP,LNG_exp,79.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_LAM,R12_EXP,LNG_exp,76.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_LAM,R12_EXP,LNG_exp,150.4,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_LAM,R12_EXP,LNG_exp,140.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,1990,R12_MEA,R12_EXP,LNG_exp,30.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,1995,R12_MEA,R12_EXP,LNG_exp,28.4,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2000,R12_MEA,R12_EXP,LNG_exp,74.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2005,R12_MEA,R12_EXP,LNG_exp,114.8,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2010,R12_MEA,R12_EXP,LNG_exp,175.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2015,R12_MEA,R12_EXP,LNG_exp,167.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_MEA,R12_EXP,LNG_exp,158.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_MEA,R12_EXP,LNG_exp,190.6,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_MEA,R12_EXP,LNG_exp,157.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_MEA,R12_EXP,LNG_exp,121.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_MEA,R12_EXP,LNG_exp,93.8,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_MEA,R12_EXP,LNG_exp,93.8,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_MEA,R12_EXP,LNG_exp,100.3,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_MEA,R12_EXP,LNG_exp,107.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_MEA,R12_EXP,LNG_exp,125.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_MEA,R12_EXP,LNG_exp,165.6,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_MEA,R12_EXP,LNG_exp,233.4,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_MEA,R12_EXP,LNG_exp,165.5,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_MEA,R12_EXP,LNG_exp,83.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_MEA,R12_EXP,LNG_exp,33.7,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2010,R12_NAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2015,R12_NAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_NAM,R12_EXP,LNG_exp,96.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_NAM,R12_EXP,LNG_exp,147.2,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_NAM,R12_EXP,LNG_exp,104.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_NAM,R12_EXP,LNG_exp,72.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_NAM,R12_EXP,LNG_exp,46.7,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_NAM,R12_EXP,LNG_exp,27.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_NAM,R12_EXP,LNG_exp,11.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_NAM,R12_EXP,LNG_exp,0.2,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_NAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_NAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_NAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_NAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_NAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_NAM,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2010,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2015,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_PAO,R12_EXP,LNG_exp,14.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_PAO,R12_EXP,LNG_exp,15.7,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_PAO,R12_EXP,LNG_exp,3.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_PAO,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,1990,R12_PAS,R12_EXP,LNG_exp,48.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,1995,R12_PAS,R12_EXP,LNG_exp,44.1,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2000,R12_PAS,R12_EXP,LNG_exp,57.6,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2005,R12_PAS,R12_EXP,LNG_exp,42.7,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2010,R12_PAS,R12_EXP,LNG_exp,31.9,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2015,R12_PAS,R12_EXP,LNG_exp,6.6,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_PAS,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2010,R12_RCPA,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_RCPA,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_RCPA,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_RCPA,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_RCPA,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_RCPA,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_RCPA,R12_EXP,LNG_exp,0.0,GWa,LNG (GWa)
