MODEL,SCENARIO,VARIABLETYPE,YEAR,EXPORTER,IMPORTER,MESSAGETEC,COMMODITY,LEVEL,UNITS,PAIR,PULL DATE
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_AFR,R12_MEA,gas_pipe_mea,gas,0.0,GWa,R12_AFR-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_AFR,R12_WEU,gas_pipe_weu,gas,0.0,GWa,R12_AFR-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_CHN,R12_FSU,gas_pipe_fsu,gas,0.0,GWa,R12_CHN-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2025,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.5700000000000001,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.01913649452834236,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.01254526405160437,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.017445095554035478,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.013498682392578652,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.010445023116744253,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.00808215977948354,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.006253821171193567,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.00374439374658461,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.0022419068511333956,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.001342312446105161,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.0008036920454825855,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_EEU,R12_FSU,gas_pipe_fsu,gas,0.0004812001154024753,GWa,R12_EEU-R12_FSU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2025,R12_EEU,R12_WEU,gas_pipe_weu,gas,1.843,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_EEU,R12_WEU,gas_pipe_weu,gas,0.001225658063118519,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_EEU,R12_WEU,gas_pipe_weu,gas,0.0009483908451342818,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_EEU,R12_WEU,gas_pipe_weu,gas,0.0007338467572644218,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_EEU,R12_WEU,gas_pipe_weu,gas,0.0005678366318173992,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_EEU,R12_WEU,gas_pipe_weu,gas,0.00043938116131450947,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_EEU,R12_WEU,gas_pipe_weu,gas,0.00033998476692177987,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_EEU,R12_WEU,gas_pipe_weu,gas,0.00026307373168445386,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_EEU,R12_WEU,gas_pipe_weu,gas,0.00015751196090276845,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_EEU,R12_WEU,gas_pipe_weu,gas,9.430822936435878e-05,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_EEU,R12_WEU,gas_pipe_weu,gas,5.646582059460719e-05,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_EEU,R12_WEU,gas_pipe_weu,gas,3.380817259439853e-05,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_EEU,R12_WEU,gas_pipe_weu,gas,2.0242201780413017e-05,GWa,R12_EEU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2025,R12_FSU,R12_CHN,gas_pipe_chn,gas,6.582,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_FSU,R12_CHN,gas_pipe_chn,gas,4.75,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_FSU,R12_CHN,gas_pipe_chn,gas,4.75,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_FSU,R12_CHN,gas_pipe_chn,gas,4.75,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_FSU,R12_CHN,gas_pipe_chn,gas,3.6754594531249993,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_FSU,R12_CHN,gas_pipe_chn,gas,2.8440004613822993,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_FSU,R12_CHN,gas_pipe_chn,gas,2.2006333432588283,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_FSU,R12_CHN,gas_pipe_chn,gas,1.7028081314405754,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_FSU,R12_CHN,gas_pipe_chn,gas,1.6778081314405755,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_FSU,R12_CHN,gas_pipe_chn,gas,1.6778081314405755,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_FSU,R12_CHN,gas_pipe_chn,gas,1.6778081314405755,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_FSU,R12_CHN,gas_pipe_chn,gas,1.0045657052479937,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_FSU,R12_CHN,gas_pipe_chn,gas,0.7709783111571203,GWa,R12_FSU-R12_CHN,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2025,R12_FSU,R12_EEU,gas_pipe_eeu,gas,2.689,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_FSU,R12_EEU,gas_pipe_eeu,gas,0.8436877666665478,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_FSU,R12_EEU,gas_pipe_eeu,gas,0.9617831411033171,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_FSU,R12_EEU,gas_pipe_eeu,gas,1.2592784698009998,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_FSU,R12_EEU,gas_pipe_eeu,gas,1.4289981776718406,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_FSU,R12_EEU,gas_pipe_eeu,gas,2.0023487863836693,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_FSU,R12_EEU,gas_pipe_eeu,gas,2.068204415139473,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_FSU,R12_EEU,gas_pipe_eeu,gas,2.337412965377079,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_FSU,R12_EEU,gas_pipe_eeu,gas,3.062290909800243,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_FSU,R12_EEU,gas_pipe_eeu,gas,3.6019947937696912,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_FSU,R12_EEU,gas_pipe_eeu,gas,4.232560370420753,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_FSU,R12_EEU,gas_pipe_eeu,gas,4.298883415555545,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_FSU,R12_EEU,gas_pipe_eeu,gas,4.789553582777559,GWa,R12_FSU-R12_EEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2025,R12_FSU,R12_MEA,gas_pipe_mea,gas,1.854,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.027117504107124164,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.020983007750670635,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.016236251408883684,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.012563301836651714,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.009721243473259835,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.007522112888404752,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.005968000209130817,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.009721243473259835,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.00811812570444184,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.0048606217366299175,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.00291023378138533,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_FSU,R12_MEA,gas_pipe_mea,gas,0.00291023378138533,GWa,R12_FSU-R12_MEA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_FSU,R12_PAO,gas_pipe_pao,gas,0.0,GWa,R12_FSU-R12_PAO,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_FSU,R12_PAS,gas_pipe_pas,gas,0.0,GWa,R12_FSU-R12_PAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_FSU,R12_RCPA,gas_pipe_rcpa,gas,0.0,GWa,R12_FSU-R12_RCPA,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2055,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2060,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2070,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2080,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2090,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2100,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2110,R12_FSU,R12_SAS,gas_pipe_sas,gas,0.0,GWa,R12_FSU-R12_SAS,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2025,R12_FSU,R12_WEU,gas_pipe_weu,gas,9.309000000000001,GWa,R12_FSU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2030,R12_FSU,R12_WEU,gas_pipe_weu,gas,3.1324309132179566,GWa,R12_FSU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2035,R12_FSU,R12_WEU,gas_pipe_weu,gas,2.4238153286837716,GWa,R12_FSU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2040,R12_FSU,R12_WEU,gas_pipe_weu,gas,1.8755020973557996,GWa,R12_FSU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2045,R12_FSU,R12_WEU,gas_pipe_weu,gas,1.4512277711751869,GWa,R12_FSU-R12_WEU,2025-09-11
NP_SSP2_6.2,pipelines_LNG,Fuel Input,2050,R12_FSU,R12_WEU,gas_pipe_weu,gas,1.1229323853059716,GWa,R12_FSU-R12_WEU,2025-09-11
