MODEL,SCENARIO,YEAR,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY,PULL DATE
NP_SSP2_6.2,base_scenario,2050,R12_AFR,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2055,R12_AFR,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2060,R12_AFR,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2070,R12_AFR,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2080,R12_AFR,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2090,R12_AFR,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2100,R12_AFR,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2110,R12_AFR,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2050,R12_CHN,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2055,R12_CHN,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2060,R12_CHN,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2070,R12_CHN,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2080,R12_CHN,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2090,R12_CHN,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2100,R12_CHN,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2110,R12_CHN,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2050,R12_EEU,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2055,R12_EEU,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2060,R12_EEU,lh2_imp,0.0,GWa,LH2 (GWa),2025-10-13
