MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY
NP_SSP2_6.2,base_scenario,2030,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_PAO,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2005,R12_PAS,R12_EXP,foil_exp,1.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_PAS,R12_EXP,foil_exp,5.7,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_PAS,R12_EXP,foil_exp,21.4,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_PAS,R12_EXP,foil_exp,10.7,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_PAS,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_RCPA,R12_EXP,foil_exp,0.8,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_RCPA,R12_EXP,foil_exp,0.0,GWa,Fuel Oil (GWa)
