MODEL,SCENARIO,YEAR,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY,PULL DATE
NP_SSP2_6.2,base_scenario,2030,R12_RCPA,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2035,R12_RCPA,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2040,R12_RCPA,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2045,R12_RCPA,foil_imp,0.3,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2050,R12_RCPA,foil_imp,1.5,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2055,R12_RCPA,foil_imp,4.3,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2060,R12_RCPA,foil_imp,4.1,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2070,R12_RCPA,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2080,R12_RCPA,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2090,R12_RCPA,foil_imp,0.2,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2100,R12_RCPA,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2110,R12_RCPA,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,1990,R12_SAS,foil_imp,1.8,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,1995,R12_SAS,foil_imp,6.9,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2000,R12_SAS,foil_imp,9.3,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2005,R12_SAS,foil_imp,4.9,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2010,R12_SAS,foil_imp,4.7,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2015,R12_SAS,foil_imp,16.4,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2020,R12_SAS,foil_imp,42.8,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2025,R12_SAS,foil_imp,24.1,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2030,R12_SAS,foil_imp,9.6,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2035,R12_SAS,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2040,R12_SAS,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2045,R12_SAS,foil_imp,4.6,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2050,R12_SAS,foil_imp,15.8,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2055,R12_SAS,foil_imp,29.2,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2060,R12_SAS,foil_imp,35.3,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2070,R12_SAS,foil_imp,44.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2080,R12_SAS,foil_imp,43.5,GWa,Fuel Oil (GWa),2025-10-13
