MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY
NP_SSP2_6.2,base_scenario,2010,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2015,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2020,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2025,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2030,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2035,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2040,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_AFR,R12_EEU,gas_exp_eeu,0.0,GWa,gas (GWa)
