MODEL,SCENARIO,VARIABLETYPE,YEAR,EXPORTER,IMPORTER,MESSAGETEC,COMMODITY,LEVEL,UNITS,PAIR,PULL DATE
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2020,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2025,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2030,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2035,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2040,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2045,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2050,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2055,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2060,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2070,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2080,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2090,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2100,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2110,R12_EEU,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2010,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2015,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2020,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2025,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2030,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2035,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2040,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2045,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2050,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2055,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2060,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2070,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2080,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2090,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2100,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2110,R12_LAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2010,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2015,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2020,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2025,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2030,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2035,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2040,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2045,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2050,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2055,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2060,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2070,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2080,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2090,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2100,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2110,R12_LAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2010,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2015,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2020,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2025,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2030,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2035,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2040,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2045,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2050,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2055,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2060,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2070,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2080,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2090,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2100,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2110,R12_MEA,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2010,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2015,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2020,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2025,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2030,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2035,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2040,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2045,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2050,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2055,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2060,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2070,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2080,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2090,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2100,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2110,R12_MEA,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2010,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2015,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2020,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2025,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2030,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2035,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2040,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2045,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2050,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2055,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2060,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2070,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2080,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2090,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2100,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2110,R12_NAM,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2010,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2015,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2020,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2025,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2030,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2035,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2040,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2045,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2050,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2055,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2060,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2070,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2080,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2090,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2100,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2110,R12_NAM,R12_LOIL,LNG_tanker_loil,LNG_tanker_capacity,0.0,Mt-km,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2010,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2015,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2020,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2025,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2030,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2035,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2040,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2045,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2050,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2055,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2060,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2070,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,New Capacity,2080,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_SAS-R12_LNG,2025-10-13
